centralized_expected_profit,admm_expected_profit,optimality_gap,relative_gap,centralized_runtime_seconds,admm_runtime_seconds,admm_iterations,admm_converged,communication_scalars,max_balance_error,mean_abs_balance_error,price_rmse,n_der,scenarios,seed,rho,eps,centralized_regularization_enabled,admm_objective_regularization_enabled,centralized_regularization,admm_regularization,python_version,selected_files_json,experiment_wall_seconds
6137952.368386685,5968774.6450311085,169177.7233555764,0.027562566993338124,7.652016300009564,273.7547883000225,200,False,9600000,0.9994038210825025,0.028633513837038483,28.778241213894685,10,100,1,1.0,1e-08,True,False,0.03194970483586497,0.0,3.12.2,"[""1033.csv"", ""1818.csv"", ""2502.csv"", ""2503.csv"", ""2634.csv"", ""2698.csv"", ""2816.csv"", ""545.csv"", ""665.csv"", ""690.csv""]",281.7675084999064
21204700.78427817,20327989.632457476,876711.1518206932,0.04134513194690841,27.154551099985838,811.5382163000759,200,False,28800000,1.7106593563897616,0.0887753239520419,27.59549808631023,30,100,1,1.0,1e-08,True,False,0.14661583735451372,0.0,3.12.2,"[""1033.csv"", ""1818.csv"", ""2502.csv"", ""2503.csv"", ""2634.csv"", ""2698.csv"", ""2816.csv"", ""545.csv"", ""665.csv"", ""690.csv"", ""1034.csv"", ""1045.csv"", ""1085.csv"", ""1130.csv"", ""1137.csv"", ""1146.csv"", ""1149.csv"", ""1150.csv"", ""1155.csv"", ""1157.csv"", ""1161.csv"", ""1164.csv"", ""1182.csv"", ""1184.csv"", ""1395.csv"", ""1397.csv"", ""1404.csv"", ""1406.csv"", ""1665.csv"", ""1666.csv""]",839.7573006000603
43597019.2597508,40877972.8380813,2719046.421669498,0.062367713844596454,47.85892920009792,1365.0780192000093,200,False,48000000,1.8699968737099326,0.14050256621988755,29.9807266749155,50,100,1,1.0,1e-08,True,False,0.4666986573135997,0.0,3.12.2,"[""1033.csv"", ""1818.csv"", ""2502.csv"", ""2503.csv"", ""2634.csv"", ""2698.csv"", ""2816.csv"", ""545.csv"", ""665.csv"", ""690.csv"", ""1034.csv"", ""1045.csv"", ""1085.csv"", ""1130.csv"", ""1137.csv"", ""1146.csv"", ""1149.csv"", ""1150.csv"", ""1155.csv"", ""1157.csv"", ""1161.csv"", ""1164.csv"", ""1182.csv"", ""1184.csv"", ""1395.csv"", ""1397.csv"", ""1404.csv"", ""1406.csv"", ""1665.csv"", ""1666.csv"", ""1667.csv"", ""1675.csv"", ""172.csv"", ""1879.csv"", ""1889.csv"", ""1890.csv"", ""1891.csv"", ""1892.csv"", ""1895.csv"", ""1964.csv"", ""2033.csv"", ""2034.csv"", ""2078.csv"", ""2194.csv"", ""2213.csv"", ""2358.csv"", ""2359.csv"", ""2371.csv"", ""2373.csv"", ""2376.csv""]",1414.7132585999789
65239669.73296213,61123425.63087088,4116244.102091253,0.06309418976122642,67.91980510007124,1735.486436199979,200,False,72000000,2.169249732541355,0.18064897187500692,27.265071956270848,75,100,1,1.0,1e-08,True,False,0.7062098490347598,0.0,3.12.2,"[""1033.csv"", ""1818.csv"", ""2502.csv"", ""2503.csv"", ""2634.csv"", ""2698.csv"", ""2816.csv"", ""545.csv"", ""665.csv"", ""690.csv"", ""1034.csv"", ""1045.csv"", ""1085.csv"", ""1130.csv"", ""1137.csv"", ""1146.csv"", ""1149.csv"", ""1150.csv"", ""1155.csv"", ""1157.csv"", ""1161.csv"", ""1164.csv"", ""1182.csv"", ""1184.csv"", ""1395.csv"", ""1397.csv"", ""1404.csv"", ""1406.csv"", ""1665.csv"", ""1666.csv"", ""1667.csv"", ""1675.csv"", ""172.csv"", ""1879.csv"", ""1889.csv"", ""1890.csv"", ""1891.csv"", ""1892.csv"", ""1895.csv"", ""1964.csv"", ""2033.csv"", ""2034.csv"", ""2078.csv"", ""2194.csv"", ""2213.csv"", ""2358.csv"", ""2359.csv"", ""2371.csv"", ""2373.csv"", ""2376.csv"", ""2381.csv"", ""2386.csv"", ""2392.csv"", ""2508.csv"", ""2517.csv"", ""2628.csv"", ""2635.csv"", ""2699.csv"", ""2704.csv"", ""2810.csv"", ""2811.csv"", ""2812.csv"", ""2814.csv"", ""2819.csv"", ""2836.csv"", ""2841.csv"", ""2842.csv"", ""2843.csv"", ""2847.csv"", ""2883.csv"", ""367.csv"", ""373.csv"", ""374.csv"", ""376.csv"", ""401.csv""]",1806.0822993000038
76195475.5082915,71828936.44356254,4366539.06472896,0.057307064961538284,218.84463710000273,2318.2912358000176,200,False,96000000,3.361150661475654,0.23237833875995836,27.30242963882084,100,100,1,1.0,1e-08,True,False,0.7734534947360645,0.0,3.12.2,"[""1033.csv"", ""1818.csv"", ""2502.csv"", ""2503.csv"", ""2634.csv"", ""2698.csv"", ""2816.csv"", ""545.csv"", ""665.csv"", ""690.csv"", ""1034.csv"", ""1045.csv"", ""1085.csv"", ""1130.csv"", ""1137.csv"", ""1146.csv"", ""1149.csv"", ""1150.csv"", ""1155.csv"", ""1157.csv"", ""1161.csv"", ""1164.csv"", ""1182.csv"", ""1184.csv"", ""1395.csv"", ""1397.csv"", ""1404.csv"", ""1406.csv"", ""1665.csv"", ""1666.csv"", ""1667.csv"", ""1675.csv"", ""172.csv"", ""1879.csv"", ""1889.csv"", ""1890.csv"", ""1891.csv"", ""1892.csv"", ""1895.csv"", ""1964.csv"", ""2033.csv"", ""2034.csv"", ""2078.csv"", ""2194.csv"", ""2213.csv"", ""2358.csv"", ""2359.csv"", ""2371.csv"", ""2373.csv"", ""2376.csv"", ""2381.csv"", ""2386.csv"", ""2392.csv"", ""2508.csv"", ""2517.csv"", ""2628.csv"", ""2635.csv"", ""2699.csv"", ""2704.csv"", ""2810.csv"", ""2811.csv"", ""2812.csv"", ""2814.csv"", ""2819.csv"", ""2836.csv"", ""2841.csv"", ""2842.csv"", ""2843.csv"", ""2847.csv"", ""2883.csv"", ""367.csv"", ""373.csv"", ""374.csv"", ""376.csv"", ""401.csv"", ""424.csv"", ""450.csv"", ""453.csv"", ""504.csv"", ""524.csv"", ""542.csv"", ""557.csv"", ""561.csv"", ""566.csv"", ""596.csv"", ""608.csv"", ""666.csv"", ""674.csv"", ""709.csv"", ""712.csv"", ""713.csv"", ""747.csv"", ""748.csv"", ""749.csv"", ""907.csv"", ""911.csv"", ""912.csv"", ""913.csv"", ""933.csv"", ""935.csv""]",2540.5226977999555
6253901.861332959,6057739.030694006,196162.83063895255,0.031366470883050016,6.8420802999753505,236.52133079990745,200,False,9600000,1.7761908707843759,0.028807173661635453,28.194468437461126,10,100,2,1.0,1e-08,True,False,0.03216232387956405,0.0,3.12.2,"[""1033.csv"", ""1818.csv"", ""2502.csv"", ""2503.csv"", ""2634.csv"", ""2698.csv"", ""2816.csv"", ""545.csv"", ""665.csv"", ""690.csv""]",243.6920630999375
21385877.95915778,20509623.460671626,876254.4984861538,0.04097351065780899,23.688079100102186,695.0056898000184,200,False,28800000,2.5244720979350705,0.11128734496741122,28.147577186190194,30,100,2,1.0,1e-08,True,False,0.14753735690058997,0.0,3.12.2,"[""1033.csv"", ""1818.csv"", ""2502.csv"", ""2503.csv"", ""2634.csv"", ""2698.csv"", ""2816.csv"", ""545.csv"", ""665.csv"", ""690.csv"", ""1034.csv"", ""1045.csv"", ""1085.csv"", ""1130.csv"", ""1137.csv"", ""1146.csv"", ""1149.csv"", ""1150.csv"", ""1155.csv"", ""1157.csv"", ""1161.csv"", ""1164.csv"", ""1182.csv"", ""1184.csv"", ""1395.csv"", ""1397.csv"", ""1404.csv"", ""1406.csv"", ""1665.csv"", ""1666.csv""]",719.6416903999634
