participant_count,date,seed,scenarios,level,eps,python_version,cagg_status,dagg_status,decentralized_aggregate_profit_usd,decentralized_market_profit_usd,decentralized_profit_with_imbalance_usd,decentralized_da_revenue_usd,decentralized_rt_revenue_usd,decentralized_penalty_cost_usd,aggregate_imbalance_penalty_usd,aggregate_imbalance_penalty_cost_usd,aggregate_imbalance_value_signed_usd,aggregate_imbalance_value_abs_usd,aggregate_imbalance_quantity_mwh,cagg_market_profit_usd,cagg_solve_seconds,cagg_wall_solve_seconds,cagg_build_seconds,cagg_total_seconds,dagg_solve_seconds,dagg_wall_solve_seconds,dagg_build_seconds,dagg_total_seconds,selected_files_json,experiment_wall_seconds
10,2022-07-18,1,100,high,1e-08,3.12.2,2,2,6223.286417454601,6223.286417454601,6222.215562297621,5194.346436179926,1233.4040861302192,204.46410485554404,-1.070855156980206,1.8970712248301647,-1.070855156980206,2.7232872926801237,0.030939222329624982,6224.44600949802,3.0443179607391357,3.079948583006626,2.505055582994828,5.585004166001454,2.386857032775879,2.4217380000045523,2.506131957983598,4.92786995798815,"[""1033.csv"", ""1818.csv"", ""2502.csv"", ""2503.csv"", ""2634.csv"", ""2698.csv"", ""2816.csv"", ""545.csv"", ""665.csv"", ""690.csv""]",10.777700958016794
30,2022-07-18,1,100,high,1e-08,3.12.2,2,2,21516.429526873508,21516.429526873508,21528.141061114933,17736.13197765878,3957.3827790412265,177.08522982649714,11.711534241425827,27.886613872129317,11.711534241425827,67.48476198568446,0.9294257073801079,21498.585926099637,11.793646812438965,11.900913666002452,7.526163542002905,19.427077208005358,8.307317018508911,8.416091334016528,7.536382542020874,15.952473876037402,"[""1033.csv"", ""1818.csv"", ""2502.csv"", ""2503.csv"", ""2634.csv"", ""2698.csv"", ""2816.csv"", ""545.csv"", ""665.csv"", ""690.csv"", ""1034.csv"", ""1045.csv"", ""1085.csv"", ""1130.csv"", ""1137.csv"", ""1146.csv"", ""1149.csv"", ""1150.csv"", ""1155.csv"", ""1157.csv"", ""1161.csv"", ""1164.csv"", ""1182.csv"", ""1184.csv"", ""1395.csv"", ""1397.csv"", ""1404.csv"", ""1406.csv"", ""1665.csv"", ""1666.csv""]",36.17483766700025
50,2022-07-18,1,100,high,1e-08,3.12.2,2,2,44070.4973425548,44070.4973425548,44088.213423106274,37266.83387659201,7177.4597690075425,373.79630304474915,17.716080551471528,58.41971398521592,17.716080551471528,134.5555085219034,1.9387475632455224,44038.693026025976,20.193032026290894,20.380763166001998,12.625425417005317,33.006188583007315,13.388427019119263,13.591046999994433,12.996497208019719,26.58754420801415,"[""1033.csv"", ""1818.csv"", ""2502.csv"", ""2503.csv"", ""2634.csv"", ""2698.csv"", ""2816.csv"", ""545.csv"", ""665.csv"", ""690.csv"", ""1034.csv"", ""1045.csv"", ""1085.csv"", ""1130.csv"", ""1137.csv"", ""1146.csv"", ""1149.csv"", ""1150.csv"", ""1155.csv"", ""1157.csv"", ""1161.csv"", ""1164.csv"", ""1182.csv"", ""1184.csv"", ""1395.csv"", ""1397.csv"", ""1404.csv"", ""1406.csv"", ""1665.csv"", ""1666.csv"", ""1667.csv"", ""1675.csv"", ""172.csv"", ""1879.csv"", ""1889.csv"", ""1890.csv"", ""1891.csv"", ""1892.csv"", ""1895.csv"", ""1964.csv"", ""2033.csv"", ""2034.csv"", ""2078.csv"", ""2194.csv"", ""2213.csv"", ""2358.csv"", ""2359.csv"", ""2371.csv"", ""2373.csv"", ""2376.csv""]",60.958796083024936
75,2022-07-18,1,100,high,1e-08,3.12.2,2,2,66132.71484679278,66132.71484679278,66165.5899459094,55623.38901919866,10903.552925095611,394.2270975014925,32.87509911662577,92.94762949594785,32.87509911662577,218.7703581085215,3.02786234170405,66085.64533384875,33.2706139087677,33.59326125000371,20.325702292000642,53.91896354200435,20.58471393585205,20.859756332996767,19.048752625007182,39.90850895800395,"[""1033.csv"", ""1818.csv"", ""2502.csv"", ""2503.csv"", ""2634.csv"", ""2698.csv"", ""2816.csv"", ""545.csv"", ""665.csv"", ""690.csv"", ""1034.csv"", ""1045.csv"", ""1085.csv"", ""1130.csv"", ""1137.csv"", ""1146.csv"", ""1149.csv"", ""1150.csv"", ""1155.csv"", ""1157.csv"", ""1161.csv"", ""1164.csv"", ""1182.csv"", ""1184.csv"", ""1395.csv"", ""1397.csv"", ""1404.csv"", ""1406.csv"", ""1665.csv"", ""1666.csv"", ""1667.csv"", ""1675.csv"", ""172.csv"", ""1879.csv"", ""1889.csv"", ""1890.csv"", ""1891.csv"", ""1892.csv"", ""1895.csv"", ""1964.csv"", ""2033.csv"", ""2034.csv"", ""2078.csv"", ""2194.csv"", ""2213.csv"", ""2358.csv"", ""2359.csv"", ""2371.csv"", ""2373.csv"", ""2376.csv"", ""2381.csv"", ""2386.csv"", ""2392.csv"", ""2508.csv"", ""2517.csv"", ""2628.csv"", ""2635.csv"", ""2699.csv"", ""2704.csv"", ""2810.csv"", ""2811.csv"", ""2812.csv"", ""2814.csv"", ""2819.csv"", ""2836.csv"", ""2841.csv"", ""2842.csv"", ""2843.csv"", ""2847.csv"", ""2883.csv"", ""367.csv"", ""373.csv"", ""374.csv"", ""376.csv"", ""401.csv""]",95.98416737501975
100,2022-07-18,1,100,high,1e-08,3.12.2,2,2,77263.13102268147,77263.13102268147,77273.80701126684,64917.75203671467,12758.797406299196,413.41842033240164,10.675988585367406,42.452038921892225,10.675988585367406,95.58006642915186,1.343654098883876,77251.13483376858,207.03032898902893,207.3966289999953,25.28721129198675,232.68384029198205,30.624380111694336,30.98311620799359,25.3656382500194,56.34875445801299,"[""1033.csv"", ""1818.csv"", ""2502.csv"", ""2503.csv"", ""2634.csv"", ""2698.csv"", ""2816.csv"", ""545.csv"", ""665.csv"", ""690.csv"", ""1034.csv"", ""1045.csv"", ""1085.csv"", ""1130.csv"", ""1137.csv"", ""1146.csv"", ""1149.csv"", ""1150.csv"", ""1155.csv"", ""1157.csv"", ""1161.csv"", ""1164.csv"", ""1182.csv"", ""1184.csv"", ""1395.csv"", ""1397.csv"", ""1404.csv"", ""1406.csv"", ""1665.csv"", ""1666.csv"", ""1667.csv"", ""1675.csv"", ""172.csv"", ""1879.csv"", ""1889.csv"", ""1890.csv"", ""1891.csv"", ""1892.csv"", ""1895.csv"", ""1964.csv"", ""2033.csv"", ""2034.csv"", ""2078.csv"", ""2194.csv"", ""2213.csv"", ""2358.csv"", ""2359.csv"", ""2371.csv"", ""2373.csv"", ""2376.csv"", ""2381.csv"", ""2386.csv"", ""2392.csv"", ""2508.csv"", ""2517.csv"", ""2628.csv"", ""2635.csv"", ""2699.csv"", ""2704.csv"", ""2810.csv"", ""2811.csv"", ""2812.csv"", ""2814.csv"", ""2819.csv"", ""2836.csv"", ""2841.csv"", ""2842.csv"", ""2843.csv"", ""2847.csv"", ""2883.csv"", ""367.csv"", ""373.csv"", ""374.csv"", ""376.csv"", ""401.csv"", ""424.csv"", ""450.csv"", ""453.csv"", ""504.csv"", ""524.csv"", ""542.csv"", ""557.csv"", ""561.csv"", ""566.csv"", ""596.csv"", ""608.csv"", ""666.csv"", ""674.csv"", ""709.csv"", ""712.csv"", ""713.csv"", ""747.csv"", ""748.csv"", ""749.csv"", ""907.csv"", ""911.csv"", ""912.csv"", ""913.csv"", ""933.csv"", ""935.csv""]",292.00077449998935
10,2022-07-18,2,100,high,1e-08,3.12.2,2,2,6266.392786401228,6266.392786401228,6266.627901908287,5234.37737358913,1213.1861742958642,181.1707614837672,0.23511550705952686,1.860184748901787,0.23511550705952686,3.9554850048631005,0.05295621741980097,6265.426280140208,3.27367901802063,3.3109718339983374,2.5498133749933913,5.860785208991729,2.505897045135498,2.540714917005971,2.5220464169979095,5.062761334003881,"[""1033.csv"", ""1818.csv"", ""2502.csv"", ""2503.csv"", ""2634.csv"", ""2698.csv"", ""2816.csv"", ""545.csv"", ""665.csv"", ""690.csv""]",11.22454770799959
30,2022-07-18,2,100,high,1e-08,3.12.2,2,2,21282.34818731635,21282.34818731635,21294.70500932765,17726.863729861896,3757.5046600471283,202.02020259267397,12.35682201129626,22.76669502750745,12.35682201129626,57.89021206631115,0.7742122026761197,21267.00619289616,12.983114004135132,13.091589415998897,7.610887500020908,20.702476916019805,9.563068151473999,9.668063334014732,7.487042749999091,17.155106084013823,"[""1033.csv"", ""1818.csv"", ""2502.csv"", ""2503.csv"", ""2634.csv"", ""2698.csv"", ""2816.csv"", ""545.csv"", ""665.csv"", ""690.csv"", ""1034.csv"", ""1045.csv"", ""1085.csv"", ""1130.csv"", ""1137.csv"", ""1146.csv"", ""1149.csv"", ""1150.csv"", ""1155.csv"", ""1157.csv"", ""1161.csv"", ""1164.csv"", ""1182.csv"", ""1184.csv"", ""1395.csv"", ""1397.csv"", ""1404.csv"", ""1406.csv"", ""1665.csv"", ""1666.csv""]",38.723112332983874
50,2022-07-18,2,100,high,1e-08,3.12.2,2,2,43507.91102214415,43507.91102214415,43504.07632793041,37121.633861793234,6805.060084994305,418.7829246433883,-3.834694213739639,12.543292574968481,-3.834694213739639,21.251890936197324,0.30618864430200554,43511.018658503126,20.76242709159851,20.948724707996007,12.936624416994164,33.88534912499017,10.03928518295288,12.222640708991094,12.86890487500932,25.091545584000414,"[""1033.csv"", ""1818.csv"", ""2502.csv"", ""2503.csv"", ""2634.csv"", ""2698.csv"", ""2816.csv"", ""545.csv"", ""665.csv"", ""690.csv"", ""1034.csv"", ""1045.csv"", ""1085.csv"", ""1130.csv"", ""1137.csv"", ""1146.csv"", ""1149.csv"", ""1150.csv"", ""1155.csv"", ""1157.csv"", ""1161.csv"", ""1164.csv"", ""1182.csv"", ""1184.csv"", ""1395.csv"", ""1397.csv"", ""1404.csv"", ""1406.csv"", ""1665.csv"", ""1666.csv"", ""1667.csv"", ""1675.csv"", ""172.csv"", ""1879.csv"", ""1889.csv"", ""1890.csv"", ""1891.csv"", ""1892.csv"", ""1895.csv"", ""1964.csv"", ""2033.csv"", ""2034.csv"", ""2078.csv"", ""2194.csv"", ""2213.csv"", ""2358.csv"", ""2359.csv"", ""2371.csv"", ""2373.csv"", ""2376.csv""]",60.44598566700006
75,2022-07-18,2,100,high,1e-08,3.12.2,2,2,65359.83676690118,65359.83676690118,65358.514853239394,55305.44669111617,10428.388967096034,373.99889131102526,-1.3219136617869875,7.633732761579824,-1.3219136617869875,13.945551861372664,0.18603477353313688,65360.375072812225,34.728533029556274,35.009967624995625,18.966601749998517,53.97656937499414,18.958385229110718,19.260019959008787,19.05109491699841,38.311114876007196,"[""1033.csv"", ""1818.csv"", ""2502.csv"", ""2503.csv"", ""2634.csv"", ""2698.csv"", ""2816.csv"", ""545.csv"", ""665.csv"", ""690.csv"", ""1034.csv"", ""1045.csv"", ""1085.csv"", ""1130.csv"", ""1137.csv"", ""1146.csv"", ""1149.csv"", ""1150.csv"", ""1155.csv"", ""1157.csv"", ""1161.csv"", ""1164.csv"", ""1182.csv"", ""1184.csv"", ""1395.csv"", ""1397.csv"", ""1404.csv"", ""1406.csv"", ""1665.csv"", ""1666.csv"", ""1667.csv"", ""1675.csv"", ""172.csv"", ""1879.csv"", ""1889.csv"", ""1890.csv"", ""1891.csv"", ""1892.csv"", ""1895.csv"", ""1964.csv"", ""2033.csv"", ""2034.csv"", ""2078.csv"", ""2194.csv"", ""2213.csv"", ""2358.csv"", ""2359.csv"", ""2371.csv"", ""2373.csv"", ""2376.csv"", ""2381.csv"", ""2386.csv"", ""2392.csv"", ""2508.csv"", ""2517.csv"", ""2628.csv"", ""2635.csv"", ""2699.csv"", ""2704.csv"", ""2810.csv"", ""2811.csv"", ""2812.csv"", ""2814.csv"", ""2819.csv"", ""2836.csv"", ""2841.csv"", ""2842.csv"", ""2843.csv"", ""2847.csv"", ""2883.csv"", ""367.csv"", ""373.csv"", ""374.csv"", ""376.csv"", ""401.csv""]",94.39581575000193
100,2022-07-18,2,100,high,1e-08,3.12.2,2,2,76490.97108381917,76490.97108381917,76511.83373288733,64803.0343661529,12048.681737179353,360.7450195130784,20.862649068158184,101.60923294183303,20.862649068158184,224.08111495182425,3.1719611554132445,76485.39313031071,204.58064198493958,205.1150711659866,25.824008625000715,230.9390797909873,33.79756021499634,34.156955999991624,25.411324000015156,59.56828000000678,"[""1033.csv"", ""1818.csv"", ""2502.csv"", ""2503.csv"", ""2634.csv"", ""2698.csv"", ""2816.csv"", ""545.csv"", ""665.csv"", ""690.csv"", ""1034.csv"", ""1045.csv"", ""1085.csv"", ""1130.csv"", ""1137.csv"", ""1146.csv"", ""1149.csv"", ""1150.csv"", ""1155.csv"", ""1157.csv"", ""1161.csv"", ""1164.csv"", ""1182.csv"", ""1184.csv"", ""1395.csv"", ""1397.csv"", ""1404.csv"", ""1406.csv"", ""1665.csv"", ""1666.csv"", ""1667.csv"", ""1675.csv"", ""172.csv"", ""1879.csv"", ""1889.csv"", ""1890.csv"", ""1891.csv"", ""1892.csv"", ""1895.csv"", ""1964.csv"", ""2033.csv"", ""2034.csv"", ""2078.csv"", ""2194.csv"", ""2213.csv"", ""2358.csv"", ""2359.csv"", ""2371.csv"", ""2373.csv"", ""2376.csv"", ""2381.csv"", ""2386.csv"", ""2392.csv"", ""2508.csv"", ""2517.csv"", ""2628.csv"", ""2635.csv"", ""2699.csv"", ""2704.csv"", ""2810.csv"", ""2811.csv"", ""2812.csv"", ""2814.csv"", ""2819.csv"", ""2836.csv"", ""2841.csv"", ""2842.csv"", ""2843.csv"", ""2847.csv"", ""2883.csv"", ""367.csv"", ""373.csv"", ""374.csv"", ""376.csv"", ""401.csv"", ""424.csv"", ""450.csv"", ""453.csv"", ""504.csv"", ""524.csv"", ""542.csv"", ""557.csv"", ""561.csv"", ""566.csv"", ""596.csv"", ""608.csv"", ""666.csv"", ""674.csv"", ""709.csv"", ""712.csv"", ""713.csv"", ""747.csv"", ""748.csv"", ""749.csv"", ""907.csv"", ""911.csv"", ""912.csv"", ""913.csv"", ""933.csv"", ""935.csv""]",293.47265637500095
10,2022-07-18,3,100,high,1e-08,3.12.2,2,2,6217.030933521002,6217.030933521002,6216.901012785772,5255.559488623259,1184.067818592943,222.59637369520033,-0.12992073523021969,1.270123483703629,-0.12992073523021969,2.4103262321770385,0.03438126633895224,6217.394603183121,3.250948905944824,3.2864723750099074,2.492062250006711,5.7785346250166185,2.4754819869995117,2.5117103749944363,2.550020583992591,5.061730958987027,"[""1033.csv"", ""1818.csv"", ""2502.csv"", ""2503.csv"", ""2634.csv"", ""2698.csv"", ""2816.csv"", ""545.csv"", ""665.csv"", ""690.csv""]",11.13379370799521
30,2022-07-18,3,100,high,1e-08,3.12.2,2,2,21381.408436635593,21381.408436635593,21380.48993353482,17950.742076032795,3690.708593235101,260.0422326323028,-0.9185031007745467,3.4366328180876327,-0.9185031007745467,5.954762535400718,0.08159105011882663,21381.540309880274,12.67382287979126,12.781789125001524,7.605922792019555,20.38771191702108,8.15264105796814,8.25923841597978,7.6521957499790005,15.91143416595878,"[""1033.csv"", ""1818.csv"", ""2502.csv"", ""2503.csv"", ""2634.csv"", ""2698.csv"", ""2816.csv"", ""545.csv"", ""665.csv"", ""690.csv"", ""1034.csv"", ""1045.csv"", ""1085.csv"", ""1130.csv"", ""1137.csv"", ""1146.csv"", ""1149.csv"", ""1150.csv"", ""1155.csv"", ""1157.csv"", ""1161.csv"", ""1164.csv"", ""1182.csv"", ""1184.csv"", ""1395.csv"", ""1397.csv"", ""1404.csv"", ""1406.csv"", ""1665.csv"", ""1666.csv""]",37.119229292002274
50,2022-07-18,3,100,high,1e-08,3.12.2,2,2,43770.67667242142,43770.67667242142,43771.63918434491,37481.010995190016,6738.421143036732,448.7554658053315,0.9625119234895045,6.076906244390214,0.9625119234895045,13.116324412269933,0.18639605450341457,43767.9923523858,21.808197021484375,21.98669558399706,12.55351420797524,34.5402097919723,12.132619142532349,12.310155874991324,12.504181458003586,24.81433733299491,"[""1033.csv"", ""1818.csv"", ""2502.csv"", ""2503.csv"", ""2634.csv"", ""2698.csv"", ""2816.csv"", ""545.csv"", ""665.csv"", ""690.csv"", ""1034.csv"", ""1045.csv"", ""1085.csv"", ""1130.csv"", ""1137.csv"", ""1146.csv"", ""1149.csv"", ""1150.csv"", ""1155.csv"", ""1157.csv"", ""1161.csv"", ""1164.csv"", ""1182.csv"", ""1184.csv"", ""1395.csv"", ""1397.csv"", ""1404.csv"", ""1406.csv"", ""1665.csv"", ""1666.csv"", ""1667.csv"", ""1675.csv"", ""172.csv"", ""1879.csv"", ""1889.csv"", ""1890.csv"", ""1891.csv"", ""1892.csv"", ""1895.csv"", ""1964.csv"", ""2033.csv"", ""2034.csv"", ""2078.csv"", ""2194.csv"", ""2213.csv"", ""2358.csv"", ""2359.csv"", ""2371.csv"", ""2373.csv"", ""2376.csv""]",60.74584237500676
75,2022-07-18,3,100,high,1e-08,3.12.2,2,2,65575.40658568841,65575.40658568841,65600.82074419534,55772.58409118059,10173.897665885399,371.07517137758697,25.41415850692502,97.81382455444003,25.41415850692502,221.0418076158051,3.0425856119941774,65553.13393092366,31.687067985534668,31.958135792025132,18.8899839160149,50.84811970804003,20.05834698677063,20.326203542004805,18.91243654099526,39.238640083000064,"[""1033.csv"", ""1818.csv"", ""2502.csv"", ""2503.csv"", ""2634.csv"", ""2698.csv"", ""2816.csv"", ""545.csv"", ""665.csv"", ""690.csv"", ""1034.csv"", ""1045.csv"", ""1085.csv"", ""1130.csv"", ""1137.csv"", ""1146.csv"", ""1149.csv"", ""1150.csv"", ""1155.csv"", ""1157.csv"", ""1161.csv"", ""1164.csv"", ""1182.csv"", ""1184.csv"", ""1395.csv"", ""1397.csv"", ""1404.csv"", ""1406.csv"", ""1665.csv"", ""1666.csv"", ""1667.csv"", ""1675.csv"", ""172.csv"", ""1879.csv"", ""1889.csv"", ""1890.csv"", ""1891.csv"", ""1892.csv"", ""1895.csv"", ""1964.csv"", ""2033.csv"", ""2034.csv"", ""2078.csv"", ""2194.csv"", ""2213.csv"", ""2358.csv"", ""2359.csv"", ""2371.csv"", ""2373.csv"", ""2376.csv"", ""2381.csv"", ""2386.csv"", ""2392.csv"", ""2508.csv"", ""2517.csv"", ""2628.csv"", ""2635.csv"", ""2699.csv"", ""2704.csv"", ""2810.csv"", ""2811.csv"", ""2812.csv"", ""2814.csv"", ""2819.csv"", ""2836.csv"", ""2841.csv"", ""2842.csv"", ""2843.csv"", ""2847.csv"", ""2883.csv"", ""367.csv"", ""373.csv"", ""374.csv"", ""376.csv"", ""401.csv""]",92.10279341597925
100,2022-07-18,3,100,high,1e-08,3.12.2,2,2,76652.6110341387,76652.6110341387,76683.71155606298,65159.71453812126,11914.114057155075,421.21756113763786,31.10052192428422,77.75593633517028,31.10052192428422,186.6123945946248,2.60856181020978,76625.74170418693,177.96807217597961,178.32465445797425,25.316759042005287,203.64141349997954,31.321070194244385,31.678769125021063,25.223921999975573,56.902691124996636,"[""1033.csv"", ""1818.csv"", ""2502.csv"", ""2503.csv"", ""2634.csv"", ""2698.csv"", ""2816.csv"", ""545.csv"", ""665.csv"", ""690.csv"", ""1034.csv"", ""1045.csv"", ""1085.csv"", ""1130.csv"", ""1137.csv"", ""1146.csv"", ""1149.csv"", ""1150.csv"", ""1155.csv"", ""1157.csv"", ""1161.csv"", ""1164.csv"", ""1182.csv"", ""1184.csv"", ""1395.csv"", ""1397.csv"", ""1404.csv"", ""1406.csv"", ""1665.csv"", ""1666.csv"", ""1667.csv"", ""1675.csv"", ""172.csv"", ""1879.csv"", ""1889.csv"", ""1890.csv"", ""1891.csv"", ""1892.csv"", ""1895.csv"", ""1964.csv"", ""2033.csv"", ""2034.csv"", ""2078.csv"", ""2194.csv"", ""2213.csv"", ""2358.csv"", ""2359.csv"", ""2371.csv"", ""2373.csv"", ""2376.csv"", ""2381.csv"", ""2386.csv"", ""2392.csv"", ""2508.csv"", ""2517.csv"", ""2628.csv"", ""2635.csv"", ""2699.csv"", ""2704.csv"", ""2810.csv"", ""2811.csv"", ""2812.csv"", ""2814.csv"", ""2819.csv"", ""2836.csv"", ""2841.csv"", ""2842.csv"", ""2843.csv"", ""2847.csv"", ""2883.csv"", ""367.csv"", ""373.csv"", ""374.csv"", ""376.csv"", ""401.csv"", ""424.csv"", ""450.csv"", ""453.csv"", ""504.csv"", ""524.csv"", ""542.csv"", ""557.csv"", ""561.csv"", ""566.csv"", ""596.csv"", ""608.csv"", ""666.csv"", ""674.csv"", ""709.csv"", ""712.csv"", ""713.csv"", ""747.csv"", ""748.csv"", ""749.csv"", ""907.csv"", ""911.csv"", ""912.csv"", ""913.csv"", ""933.csv"", ""935.csv""]",263.3308509160124
10,2022-07-18,4,100,high,1e-08,3.12.2,2,2,6181.602524778258,6181.602524778258,6180.636723957628,5213.290579012638,1164.8380510275945,196.52610526197444,-0.9658008206301484,2.322587085021297,-0.9658008206301484,3.679373349412445,0.04928652040006952,6182.97630042709,3.1530802249908447,3.1918807909823954,2.593966459011426,5.785847249993822,2.3898258209228516,2.424590332986554,2.540670125017641,4.965260458004195,"[""1033.csv"", ""1818.csv"", ""2502.csv"", ""2503.csv"", ""2634.csv"", ""2698.csv"", ""2816.csv"", ""545.csv"", ""665.csv"", ""690.csv""]",11.041231291979784
30,2022-07-18,4,100,high,1e-08,3.12.2,2,2,21245.75582136594,21245.75582136594,21261.57014310914,17791.019444838097,3672.395636820367,217.65926029252657,15.814321743200532,30.57701517162791,15.814321743200532,76.96835208645635,1.0476065329602176,21222.69509592468,12.083193063735962,12.18982858301024,7.595443583006272,19.78527216601651,8.406601905822754,8.51365883401013,7.593824624986155,16.107483458996285,"[""1033.csv"", ""1818.csv"", ""2502.csv"", ""2503.csv"", ""2634.csv"", ""2698.csv"", ""2816.csv"", ""545.csv"", ""665.csv"", ""690.csv"", ""1034.csv"", ""1045.csv"", ""1085.csv"", ""1130.csv"", ""1137.csv"", ""1146.csv"", ""1149.csv"", ""1150.csv"", ""1155.csv"", ""1157.csv"", ""1161.csv"", ""1164.csv"", ""1182.csv"", ""1184.csv"", ""1395.csv"", ""1397.csv"", ""1404.csv"", ""1406.csv"", ""1665.csv"", ""1666.csv""]",36.735723624995444
50,2022-07-18,4,100,high,1e-08,3.12.2,2,2,43445.67806728641,43445.67806728641,43510.07651676751,37241.82664993553,6541.946789556157,338.095372205275,64.39844948110199,111.95341749806228,64.39844948110199,288.30528447722656,4.226417442572594,43334.28546291807,22.460495948791504,22.641365124989534,12.596932708023814,35.23829783301335,12.840786933898926,13.01884008399793,12.733815832994878,25.752655916992808,"[""1033.csv"", ""1818.csv"", ""2502.csv"", ""2503.csv"", ""2634.csv"", ""2698.csv"", ""2816.csv"", ""545.csv"", ""665.csv"", ""690.csv"", ""1034.csv"", ""1045.csv"", ""1085.csv"", ""1130.csv"", ""1137.csv"", ""1146.csv"", ""1149.csv"", ""1150.csv"", ""1155.csv"", ""1157.csv"", ""1161.csv"", ""1164.csv"", ""1182.csv"", ""1184.csv"", ""1395.csv"", ""1397.csv"", ""1404.csv"", ""1406.csv"", ""1665.csv"", ""1666.csv"", ""1667.csv"", ""1675.csv"", ""172.csv"", ""1879.csv"", ""1889.csv"", ""1890.csv"", ""1891.csv"", ""1892.csv"", ""1895.csv"", ""1964.csv"", ""2033.csv"", ""2034.csv"", ""2078.csv"", ""2194.csv"", ""2213.csv"", ""2358.csv"", ""2359.csv"", ""2371.csv"", ""2373.csv"", ""2376.csv""]",62.38179750001291
75,2022-07-18,4,100,high,1e-08,3.12.2,2,2,64939.64950314615,64939.64950314615,64957.172145004115,55298.33945372944,10041.712457682757,400.4024082660371,17.52264185796136,80.76326259833681,17.52264185796136,179.04916705463495,2.627587228058227,64915.91948631606,33.51872706413269,33.790089499991154,18.972980624996126,52.76307012498728,20.629892826080322,20.898967291985173,19.059566541021923,39.958533833007095,"[""1033.csv"", ""1818.csv"", ""2502.csv"", ""2503.csv"", ""2634.csv"", ""2698.csv"", ""2816.csv"", ""545.csv"", ""665.csv"", ""690.csv"", ""1034.csv"", ""1045.csv"", ""1085.csv"", ""1130.csv"", ""1137.csv"", ""1146.csv"", ""1149.csv"", ""1150.csv"", ""1155.csv"", ""1157.csv"", ""1161.csv"", ""1164.csv"", ""1182.csv"", ""1184.csv"", ""1395.csv"", ""1397.csv"", ""1404.csv"", ""1406.csv"", ""1665.csv"", ""1666.csv"", ""1667.csv"", ""1675.csv"", ""172.csv"", ""1879.csv"", ""1889.csv"", ""1890.csv"", ""1891.csv"", ""1892.csv"", ""1895.csv"", ""1964.csv"", ""2033.csv"", ""2034.csv"", ""2078.csv"", ""2194.csv"", ""2213.csv"", ""2358.csv"", ""2359.csv"", ""2371.csv"", ""2373.csv"", ""2376.csv"", ""2381.csv"", ""2386.csv"", ""2392.csv"", ""2508.csv"", ""2517.csv"", ""2628.csv"", ""2635.csv"", ""2699.csv"", ""2704.csv"", ""2810.csv"", ""2811.csv"", ""2812.csv"", ""2814.csv"", ""2819.csv"", ""2836.csv"", ""2841.csv"", ""2842.csv"", ""2843.csv"", ""2847.csv"", ""2883.csv"", ""367.csv"", ""373.csv"", ""374.csv"", ""376.csv"", ""401.csv""]",94.86330254201312
100,2022-07-18,4,100,high,1e-08,3.12.2,2,2,75852.13069969114,75852.13069969114,75846.44773990048,64541.65899706349,11716.480242514417,406.0085398867623,-5.682959790656249,34.59186101575395,-5.682959790656249,63.50076224085164,0.9540988470082078,75862.80508267376,203.54918599128723,203.90980704201502,25.33974329099874,229.24955033301376,30.843599796295166,31.21039470899268,25.368468166008824,56.578862875001505,"[""1033.csv"", ""1818.csv"", ""2502.csv"", ""2503.csv"", ""2634.csv"", ""2698.csv"", ""2816.csv"", ""545.csv"", ""665.csv"", ""690.csv"", ""1034.csv"", ""1045.csv"", ""1085.csv"", ""1130.csv"", ""1137.csv"", ""1146.csv"", ""1149.csv"", ""1150.csv"", ""1155.csv"", ""1157.csv"", ""1161.csv"", ""1164.csv"", ""1182.csv"", ""1184.csv"", ""1395.csv"", ""1397.csv"", ""1404.csv"", ""1406.csv"", ""1665.csv"", ""1666.csv"", ""1667.csv"", ""1675.csv"", ""172.csv"", ""1879.csv"", ""1889.csv"", ""1890.csv"", ""1891.csv"", ""1892.csv"", ""1895.csv"", ""1964.csv"", ""2033.csv"", ""2034.csv"", ""2078.csv"", ""2194.csv"", ""2213.csv"", ""2358.csv"", ""2359.csv"", ""2371.csv"", ""2373.csv"", ""2376.csv"", ""2381.csv"", ""2386.csv"", ""2392.csv"", ""2508.csv"", ""2517.csv"", ""2628.csv"", ""2635.csv"", ""2699.csv"", ""2704.csv"", ""2810.csv"", ""2811.csv"", ""2812.csv"", ""2814.csv"", ""2819.csv"", ""2836.csv"", ""2841.csv"", ""2842.csv"", ""2843.csv"", ""2847.csv"", ""2883.csv"", ""367.csv"", ""373.csv"", ""374.csv"", ""376.csv"", ""401.csv"", ""424.csv"", ""450.csv"", ""453.csv"", ""504.csv"", ""524.csv"", ""542.csv"", ""557.csv"", ""561.csv"", ""566.csv"", ""596.csv"", ""608.csv"", ""666.csv"", ""674.csv"", ""709.csv"", ""712.csv"", ""713.csv"", ""747.csv"", ""748.csv"", ""749.csv"", ""907.csv"", ""911.csv"", ""912.csv"", ""913.csv"", ""933.csv"", ""935.csv""]",288.737953999982
