,seed,var,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,RowSum
i0,8,x_re,2.2070740735823733e-10,2.547996955226247e-10,2.752433244222466e-10,2.933811261165389e-10,3.1674740680163276e-10,3.5815634105779124e-10,6.276925060328995e-10,8.694836133211494e-10,273.5623444847409,230.15891052884155,361.88338043176674,354.30331500950575,334.0510127396182,0.0,137.76888210943483,143.03953328419428,174.17430563015222,183.72533324327483,221.12819941202488,32.65268317828799,47.41362968076161,0.7007616222316173,4.702416516765692e-08,4.0308372579588655e-07,2494.5622918081594
i1,8,x_re,2.2070731998154496e-10,2.5479875592331123e-10,2.7523707519900675e-10,2.9335208901619985e-10,3.167013089979691e-10,3.581334105394531e-10,6.231107695845366e-10,8.546734906675182e-10,89.44157610735701,155.53229529433406,185.2715138559856,190.4943183537899,182.45060481248362,0.0,383.481465136823,455.7692621460884,202.78234853954123,180.45507179646043,315.91481826254324,136.4815168675291,57.14709808509291,4.0165618933703575,4.9041349984159764e-08,3.9694275706684964e-07,2539.2384516005795
i2,8,x_re,2.2070662299210787e-10,2.547889057155372e-10,2.7512380903022905e-10,2.9325951939640006e-10,3.1660713455312825e-10,3.578854225595695e-10,6.013891730827755e-10,7.980678650962239e-10,3.332851524479882e-08,203.90000660872946,228.72316553732088,187.82333711202486,289.11421167296197,0.0,216.79371524341585,646.2276642583233,736.3804907377017,517.8445151300324,870.6073828184152,490.503200823839,118.70468348049805,141.4599832200848,4.990371977525681e-08,3.935720003456176e-07,4648.0823571232695
i3,8,x_re,2.207069365340815e-10,2.5479346310495515e-10,2.751785963411062e-10,2.9329501489666605e-10,3.1664772375548215e-10,3.5800911328202013e-10,6.180127799070328e-10,8.041242947765605e-10,1.419829532899088e-07,41.02884240168461,108.41062664100694,331.0675849350416,862.8545822542465,0.0,444.6676946155255,1193.3974956956358,1212.3447800920326,966.2694448258087,628.7500922970321,323.08794277394253,315.73796409103176,13.233783959641281,4.7963487565858015e-08,4.179524367300969e-07,6440.850835193669
i4,8,x_re,2.2070673064637508e-10,2.5479035349664394e-10,2.7513851881857316e-10,2.9327913504916014e-10,3.16622117229861e-10,3.579159154913013e-10,6.024896208148832e-10,8.500421252955312e-10,30.797517728574526,64.80324050790057,52.565272201578,83.14958273963265,66.72331131789149,0.0,215.19339971563426,549.4040087234305,633.1812071062388,185.04841139919745,65.03398793855884,141.42393051824456,36.199890054034086,0.09584892257396971,4.761067166350693e-08,4.1332435474477904e-07,2123.6196093375956
i5,8,x_re,2.2070692869801937e-10,2.547933197706773e-10,2.7517683021163273e-10,2.9328457399173177e-10,3.166283794534371e-10,3.580052435904539e-10,6.186089466136702e-10,8.060577025183353e-10,98.76767854285252,65.81689214404628,115.97138617315485,186.64987002841497,457.2755578357645,0.0,776.8921239103817,1602.477329639547,1154.5343682879316,454.0925675934983,616.2572118253863,343.2384881079362,175.884434579166,2.9407930707834007,4.883515543454901e-08,4.0658968909849487e-07,6050.798702197431
i6,8,x_re,2.207071213467787e-10,2.5479594710091067e-10,2.7520461016435283e-10,2.933353487945357e-10,3.1669660459396896e-10,3.580640802279969e-10,6.218713786029803e-10,8.515516017070359e-10,164.04919862612667,273.6841859804777,249.85473602750645,245.55745594785952,222.88823720813704,0.0,200.1976221287225,358.490338922095,388.0293353206686,411.41596063637303,794.835365652411,220.4656685420746,76.32919483057717,3.756741229179977,4.8066766836281433e-08,4.1165130110218057e-07,3609.554041515119
i7,8,x_re,2.207068101587439e-10,2.5479161351863565e-10,2.751567487993083e-10,2.9327581520013197e-10,3.166310314372703e-10,3.5796833803911956e-10,6.174703094792263e-10,8.033971529457381e-10,18.22694139449085,19.451383567032185,53.963640746369485,133.82644650050182,366.85181379391844,0.0,179.99265608623847,324.1617815210045,640.4180955265465,371.68400219539626,358.59202974629494,124.49065026100816,110.51962555856166,6.2441026836390625,4.679106687102622e-08,4.0347909634415146e-07,2708.4231700344117
i8,8,x_re,2.2070676669921576e-10,2.5479073253278325e-10,2.751409833555033e-10,2.9327953973090854e-10,3.166198700066359e-10,3.579217148079203e-10,6.024948306470712e-10,8.424297184187267e-10,43.066217722361515,66.51142428039829,85.87810913998672,112.20914322724693,204.39625367134042,0.0,316.2345931384881,951.3082389333274,827.9467501989964,406.20459917622964,238.3218135402621,191.99532822773585,141.1075561677858,16.263265493688408,4.8190424560531874e-08,4.071423403355847e-07,3601.4432933763437
i9,8,x_re,2.207066481485172e-10,2.5478913882801256e-10,2.7512348125928665e-10,2.932897273084621e-10,3.1663865122997325e-10,3.578902962710207e-10,6.018241184439592e-10,8.016520113324693e-10,71.17244379828287,79.53762661558305,75.48413637148195,125.89253395728531,128.6255575581318,0.0,266.29970334505833,478.775664032734,458.6971004509374,350.1545865977759,195.43368855172366,32.51572292808711,62.566766999167974,2.1332570371891802e-05,4.78706157382894e-08,4.052393521941374e-07,2325.155552995052
