,seed,var,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,RowSum
i0,6,dp_re,4.3542364198267383e-07,4.986135831427307e-07,5.39592037422611e-07,5.759122850837175e-07,6.0146138370042e-07,6.175018471729502e-07,5.873343885928375,65.22245538455765,59.88726496016674,42.4610074487887,75.37947840667024,58.50851523875478,42.649436351200684,0.026962963232371115,18.160543800746037,9.417976490740344,14.82586703726476,24.918943841840925,28.061814616222264,7.476675216257479,1.308292813126745,0.4958207604218783,7.783889619740969e-07,8.431411088432443e-07,454.67440410595486
i1,6,dp_re,4.3541655939785744e-07,4.985653201749544e-07,5.398906239232405e-07,5.694874789724214e-07,5.944402901562475e-07,6.163615196803362e-07,0.7186147296915207,24.54615672751996,13.199028383923505,31.60805631041067,22.001695575479015,34.11761503834151,39.30780931443179,0.029647098211977637,61.486252356737104,84.57348093467573,19.128847147592577,24.426593853664066,39.90711486953173,18.8657610326026,4.2169677078543355,0.5330918973771361,7.827485088060939e-07,8.5007923767271e-07,418.66673786503475
i2,6,dp_re,4.3538597139976766e-07,4.982050445267164e-07,5.368315312009957e-07,5.622870699759863e-07,5.855756984233245e-07,6.112668098832691e-07,4.3233720208999125e-07,3.8635096735953455e-07,3.712207951024545,40.94108966017308,30.812528534554975,25.19788110986603,37.83113278620413,0.013130561514555687,34.21339397614028,53.07354286292349,111.18863113289113,81.03488295454689,163.43492000079164,78.15331998640187,9.028413472076648,3.8308568109578807,8.132109303025628e-07,8.541138601138228e-07,672.4659375156323
i3,6,dp_re,4.35392103424359e-07,4.982688074805781e-07,5.371331998144508e-07,5.634146661901838e-07,5.871017189755333e-07,6.124850942400859e-07,0.14927835568499123,0.1829217526979586,6.16153800432433,16.120205726682315,21.867044397567888,53.04368721016497,141.4116892294114,0.029829413063259605,46.425739353381005,94.86599838887733,266.185378409553,188.00264239283658,112.20518439608482,39.23467468447209,25.50600245346248,2.665432121915854,7.851588268488327e-07,8.490075990548455e-07,1014.0572511581422
i4,6,dp_re,4.353997998037954e-07,4.983607097903648e-07,5.378878869917338e-07,5.67639853066261e-07,5.923172002863512e-07,6.134836899781743e-07,4.422708133242387e-07,6.662132118247988,7.406032639185521,10.226149055218759,8.695352267124598,12.679475370820846,7.80800722310378,0.027233430090015612,31.82895421389791,116.59192585665556,97.76447458380483,33.59693620347539,7.459855876924823,20.277342304908746,2.9694845773633283,0.4560986265690821,7.870853948410036e-07,8.431475948994468e-07,364.4494596649841
i5,6,dp_re,4.3539892590007337e-07,4.983420584668843e-07,5.377334360587327e-07,5.66332110861692e-07,5.91189082925677e-07,6.133490402924976e-07,0.6067061802510298,0.5703179179460374,40.328279052404156,12.802146045602491,26.440664216015147,19.976948983662492,59.65707662397563,0.029781073796576452,60.06821571250036,474.4048165270903,164.88432404601338,48.904449313906774,85.77748818143728,40.71703259002741,8.932203822191807,0.9652233258233542,7.878097120871437e-07,8.478442000397875e-07,1045.0656784906428
i6,6,dp_re,4.3540843691073115e-07,4.984666655972028e-07,5.403729142977251e-07,5.682959036159147e-07,5.926228409977168e-07,6.177319699852348e-07,1.0801506671973526,16.003781388853458,21.728457147940162,34.253925478676415,38.18209693899912,34.03344536936779,28.900152110502496,0.016707388256456606,37.43087270778897,30.543617180441007,35.60267913580563,54.47806462587036,129.39737882561315,25.02281769743683,3.7788450143117647,0.6463800605271168,7.851543663537363e-07,8.424791932032138e-07,491.09937661812035
i7,6,dp_re,4.3538262234992324e-07,4.981034313937385e-07,5.348881259044139e-07,5.664405005085955e-07,5.914809969280359e-07,6.106182536627171e-07,0.16514253160881306,0.13555755086276366,6.423245987672366,6.685477745703948,9.434431749329569,19.736071197347954,72.12140570340165,0.028998969237903797,38.7969343953346,28.714958989786897,112.16261837809198,72.80451673100715,49.89190448723194,17.095706498378462,11.003996021202713,0.4818794221245915,7.837422697710658e-07,8.514085103717046e-07,445.68285123038805
i8,6,dp_re,4.3540109964654254e-07,4.983961018528686e-07,5.386657530322993e-07,5.631284319429902e-07,5.866637115829172e-07,6.137858677474034e-07,4.476074414012503e-07,30.24588656202239,10.5650276114023,12.851503607850093,17.94587227800347,11.922554512505833,27.11606826008621,0.0296144184192711,50.818125591019495,133.99049082339872,173.806929436564,54.17235640429583,24.337707100217028,26.279619733368037,10.482622215029757,0.8139982829413812,7.88455859742049e-07,8.514559793222759e-07,585.378382160684
i9,6,dp_re,4.353871243807036e-07,4.982136849316857e-07,5.368874524912377e-07,5.624661278340325e-07,5.858118870405603e-07,6.114745277586133e-07,4.348533874772501e-07,0.1623089945264422,20.939879185542708,14.229216550766425,14.26665115394644,20.476082545470856,16.291946080301656,0.029135639385039176,43.12185340258953,69.32533795465226,58.52219801943364,42.726821250164214,21.517904066703732,6.517222222362361,5.1905064200119355,0.884663962535858,7.830354104377952e-07,8.500273969659485e-07,334.2017327465501
