,seed,var,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,RowSum
i0,4,yp_re,1.2199939631876088e-07,1.378221163623812e-07,1.468740472131155e-07,1.745968267160449e-07,1.7524342900064785e-07,2.2151215989884807e-07,1.7236715597190722,14.881107506170288,9.733014953385243,0.5224163206734969,2.756344199031343e-07,5.811231704050681,23.154323193066272,284.28784069425956,32.17487084491904,4.1251840029374764e-05,9.314275680700128e-06,1.1649890993578351,1.993749155752317,1.0119103037289265,2.9441952238201416,4.5380490627613135,7.306169921098941,1.8810007698203848,393.12859213238164
i1,4,yp_re,1.219991666543174e-07,1.3781916079449525e-07,1.4683824963780203e-07,1.7459761777242904e-07,1.7524593215797627e-07,2.2147517882677938e-07,0.33781513614883835,3.5264010640735823,1.3927198061949468,0.1629342779542591,2.729986451974109e-07,1.2505706968764376,3.177892836337995,543.5561621276162,117.96988244701664,2.552707577675443,0.15868593015869614,0.14033419388178808,1.5224994699163867,1.3271361218862348,2.8714300588015345,5.665496731934314,7.741719875655296,1.8810010454594073,695.2353906485619
i2,4,yp_re,1.2199891781035988e-07,1.3781603869366514e-07,1.46811788111224e-07,1.7453017269753743e-07,1.751669414087385e-07,2.214083038750597e-07,1.3646349603207436e-06,2.7501690835990536e-06,2.8135127505030284e-06,0.28501806527969564,2.6930000655965116e-07,0.6674168891058686,7.122864921143198,470.2113428235186,59.98221590696903,4.324265039797184,6.135278739547656,9.669176946063896,43.176373913344925,7.944307443478238,5.99359367192508,8.248049588843616,15.871002138678469,3.7620010682429306,643.3929153312873
i3,4,yp_re,1.2199895273706757e-07,1.3781648863216921e-07,1.46814675847443e-07,1.7454489802245914e-07,1.7517787965929097e-07,2.2142106335200214e-07,0.14291147651231634,3.7525481430963032,0.11428800207834776,7.54265156855191e-07,2.685079685261285e-07,0.21888448105800198,27.46756588304987,676.3020542876757,130.69497322278895,25.471736306380425,19.775628026136825,23.716445253937568,24.479219292011624,4.069410746849289,22.039300280827216,14.139333927494565,21.994661177464263,5.643001047356884,1000.0219635552653
i4,4,yp_re,1.2199922474549484e-07,1.3781976029062476e-07,1.4685376718292315e-07,1.7456843562578693e-07,1.7521222272615428e-07,2.2148021752058408e-07,1.368562502379655e-06,1.3059347100589196,0.25468672814507193,0.1313431133211502,2.717048440851131e-07,0.14578044541336596,0.8683795098421397,103.29302815156223,41.505300503186874,3.194576821649937,14.457960096543326,1.004741352718944,0.18355451325886343,0.8795377097908224,2.518686944920154,2.726637833111202,3.9002540699646278,0.9405010886015438,177.31090621029014
i5,4,yp_re,1.2199910317871803e-07,1.3781843789465136e-07,1.4683272139571968e-07,1.7456908897925183e-07,1.7521201533701506e-07,2.2146394538962239e-07,0.4162652491242846,2.2252897946950787,7.343265538927542,7.53846673514265e-07,2.698400581793975e-07,0.582063986316979,15.208611720466568,1069.4468029496866,253.86577830502782,157.09015589258368,45.10373376124885,1.5830349859822133,6.15050166720505,5.907597117576748,12.268277236190801,13.987754046656232,23.656706305825864,5.643001024835602,1620.478841583932
i6,4,yp_re,1.2199934369736356e-07,1.3782113286279483e-07,1.468681405287891e-07,1.7458829724354515e-07,1.752295755936318e-07,2.2149937862742958e-07,0.32081785852720585,4.511440415443846,5.683271058484269,0.2814593102247873,2.6984530189024465e-07,0.38420330018774473,2.8093693987944834,305.98804614445623,57.611910168630345,0.7793396526447317,0.2743652189681458,0.7240822894164302,26.35266139466198,0.961183757225798,5.471437486052171,7.300530563298135,11.221071942028379,2.821500799981927,433.49669200687777
i7,4,yp_re,1.2199906795037222e-07,1.3781800857315795e-07,1.4683167459645697e-07,1.7458273456335204e-07,1.752198207769485e-07,2.2144455815406205e-07,0.0678841004834321,1.036263037387051,0.33882934836107637,7.553261840449419e-07,2.688349513939692e-07,0.23238210145649163,12.358705368154542,294.2454409208422,53.35513547801558,1.8802360465839802,8.200297713565055,3.826745946277437,7.691932009643161,0.21895437696308864,5.565882351887191,4.455006535720338,8.040920497893918,1.8810010460995803,403.3956188813911
i8,4,yp_re,1.2199920971961995e-07,1.3781925795673274e-07,1.4684850611392432e-07,1.745811356436926e-07,1.7522097284035085e-07,2.2146120957516665e-07,1.3689335076804695e-06,5.975440840737648,0.7638208607011461,0.11602593608966381,2.682567387758365e-07,0.4111932886187442,2.279618430894246,334.1368358738392,146.10185919483126,25.76310522044102,23.684392530691948,3.4811371093408376,0.23440105438453623,1.1481137683047093,9.308925229147484,7.661623277731541,11.077496301884759,2.8215007956781992,574.9654923284374
i9,4,yp_re,1.2199899903550633e-07,1.378168049938286e-07,1.4681952536709525e-07,1.7454923621767245e-07,1.751787262885874e-07,2.2142407614086655e-07,1.3658546784721648e-06,0.9095999700212372,0.6106942107237768,0.07803916233390182,2.7173134008407517e-07,0.07721940085063272,1.3490154759721984,185.52891403906165,76.33051009774017,3.4685049977710305,1.240768636775577,0.3218797309759642,1.1109028156899534,0.6363254477374518,4.056282614933002,5.078299003409416,7.793372206817347,1.881001067140766,290.4713314933275
