,seed,var,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,RowSum
i0,9,ym_re,8.634258438845097e-07,9.358413930773507e-07,1.6339042495866076e-06,2.448388968202311,10.284977631394458,9.735769755831446e-07,2.0533326633003645e-07,1.3887353410233387e-07,8.320688600192525e-08,7.394949367913413e-08,0.22897032244931764,8.474488453404457e-08,4.985090245157349,4.206614720910915e-08,0.019710742613743164,1.5508293280364274,0.2647326791600111,1.3602105342606619,1.0592322499614104,2.246452784766915e-07,0.7071867818953054,0.01164809937971836,1.0052818390760492e-07,1.625057548368806e-07,22.920983105112605
i1,9,ym_re,8.634284491883008e-07,9.35876622470582e-07,1.6352412380790793e-06,3.738271352725951,11.051654277717718,9.74509285517324e-07,2.0627919443833964e-07,1.4072499373123786e-07,8.295663785359732e-08,7.386418855096468e-08,8.676493550559058e-08,1.0171494296907644e-07,0.47813797712110806,4.206614683429276e-08,1.6464828129249105,29.241018506760224,1.9377893091747564,1.9939175262811053,0.5464268454999769,0.2223355943092274,0.8098327850936178,0.13238393126054873,1.0053579421732174e-07,1.6255394365717236e-07,51.79825632538551
i2,9,ym_re,8.634464190732855e-07,9.363221482512973e-07,1.0385184770229849e-05,12.400361310645067,27.482179897011278,0.6497122132945534,2.1591886905833234e-07,1.4665420241437154e-07,8.351897488934257e-08,7.393686609262307e-08,0.5876917367788165,1.0325600155646786e-07,0.7378295737065362,4.2066146864369086e-08,0.04255595175463459,22.563378559182123,19.80603393052975,4.365295067931529,22.04947054877113,4.048640035310565,1.2330688432139267,4.410239981319567,1.0053467177777549e-07,1.6291308956802027e-07,120.37647076320164
i3,9,ym_re,8.634410338397461e-07,9.362348230952761e-07,1.038225749221213e-05,10.761977191236678,35.37478750179366,0.9747849931049557,2.081698368664034e-07,1.463048346233995e-07,8.313441250840211e-08,7.384733705328744e-08,8.611059793765814e-08,8.704418698657974e-08,11.506393572680787,4.2078027627398316e-08,1.1229457322361076,81.53098433803007,51.49316930631496,23.230407709477973,30.474110513448398,0.8923025267683444,3.176838049283973,0.16252897490262064,1.0053248995910319e-07,1.6283746498714917e-07,250.70124358127106
i4,9,ym_re,8.634429654272117e-07,9.362636928708197e-07,1.0346503321177233e-05,1.9747170170444386,6.714172161102699,0.02273315337853512,2.155582564243466e-07,1.4096242601333606e-07,8.31011121834872e-08,7.396729684364743e-08,8.622663981142505e-08,8.693917477105095e-08,0.0948485535383709,4.2066147446519584e-08,0.020129311014665596,17.8527440554726,15.145210923163853,1.9762590457875375,0.1369282436256115,0.08866434050218197,0.3109023207719193,5.2002950573344435e-06,1.0053350704976012e-07,1.6257330060745906e-07,44.33732746383531
i5,9,ym_re,8.634489388359721e-07,9.364162489193102e-07,1.0398765130496671e-05,19.419032325020794,39.52592615980732,0.2605367154332378,2.0957793979040267e-07,1.4625140672234217e-07,8.313177853586034e-08,7.387771612122656e-08,1.4604348516635573e-07,8.316992830723349e-08,6.306136364503632,4.206614676275472e-08,2.6919896608770797,122.95387232475508,21.139402918647463,4.149806770232373,5.460153719090015,4.088455529281182,2.9837598769605482,0.6482336622107963,1.0053377092328683e-07,1.6272739530840764e-07,229.6273192728294
i6,9,ym_re,8.634388664000896e-07,9.361901008567047e-07,1.0361942950853455e-05,4.54510721764407,17.385297977693853,0.037319237292999574,2.0767292172221247e-07,1.415183347424988e-07,8.304576862039748e-08,7.388340649890151e-08,0.08260568952980493,9.941710525094514e-08,0.41059687538932577,4.206614691648491e-08,0.020785645810998885,9.32513415536695,5.967539946372674,7.672688518717427,28.699083667510564,0.9724871893564401,1.3532710111509048,0.12048719246454866,1.0053372628561515e-07,1.6270329075797137e-07,76.59241739671319
i7,9,ym_re,8.634395829980056e-07,9.362115766098627e-07,1.03745204386879e-05,4.403773890597799,13.41140162323587,0.12913602326598933,2.0772616977591545e-07,1.4606809789625995e-07,8.292573836740381e-08,7.383999734742387e-08,8.612068638554783e-08,9.947352188475668e-08,1.2510200657529589,4.206614691561412e-08,0.13714950000302095,19.61278045041811,17.590532023725032,6.4383785546404555,3.6568295705096743,0.3884563709324677,1.7536894780513845,0.19903521049467737,1.0052886649211682e-07,1.6252321305280595e-07,68.97219593707149
i8,9,ym_re,8.634396583083146e-07,9.362108997260392e-07,1.0365681340673452e-05,6.042555191766329,18.169435186360072,0.0634473168780343,2.152262170083819e-07,1.419081137685872e-07,8.30143130588184e-08,7.384878269847945e-08,8.61534880697537e-08,1.0166055062646175e-07,0.3959099527986594,4.2066146925742664e-08,0.04550883537193503,63.79068929143038,34.48752198628868,5.185378324116032,2.411188547309096,1.2148905013954625,1.9453183821898463,0.00016569708131247273,1.0053606585098664e-07,1.6278062573515752e-07,133.75202238551205
i9,9,ym_re,8.634436500216423e-07,9.36275014887875e-07,1.0373859274711606e-05,4.723291840140274,13.166651485147408,0.08647529517815036,2.1562267138903408e-07,1.462739603169418e-07,8.298147168790389e-08,7.395679015016482e-08,8.614469185491712e-08,8.321592423566565e-08,0.2553383457810235,4.207716879181523e-08,0.08114292035615277,13.329532281316471,7.423384038378599,3.829760585225567,0.6227378855146457,0.028307749224491006,0.3339169767220424,2.303538022790307e-05,1.0053204946190375e-07,1.6260948041974762e-07,43.8805756053572
