,seed,var,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,RowSum
i0,4,yp_ind,0.0,0.0,0.0,0.0,0.0,0.0,4.001598151773402,44.52604995117304,65.29433617079015,49.59850898087184,84.7528122621756,108.44374220827598,89.44880842918614,282.9763205484114,107.4707593490311,1.6371866483160449,7.658819070383668,29.11577102736737,36.51853538057873,2.139665676435622,1.8386403697458003,6.8389076214808195,10.816121774673443,1.8614109120553486,934.9379945327255
i1,4,yp_ind,0.0,0.0,0.0,0.0,0.0,0.0,0.6148411121483762,24.649431758534227,13.916072610491794,28.33161699726111,25.733917596156175,45.20969994232988,42.83619545223955,542.5536433826976,283.9818417488695,63.949604397615715,14.98134198622921,16.859461989371916,59.11692424946733,17.916925874832614,5.665999251038882,6.262867480086457,16.0828264944648,3.3670081196246118,1212.0302204434597
i2,4,yp_ind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36874951769822145,27.814510929661484,22.432075904272708,19.98213743370762,41.52068573489409,459.87618761289434,166.47810365231507,59.11657381972191,108.8615503647958,101.25540637514034,251.32979741754298,101.08212036419201,14.673541836760535,19.923412427375325,26.495322376688705,11.53990721302663,1432.7500829806877
i3,4,yp_ind,0.0,0.0,0.0,0.0,0.0,0.0,0.1650736584914805,8.151264454440046,2.800737142069878,0.02014317654025656,0.0,26.215364489543017,213.83092018427374,685.1361374640189,315.15964823885605,210.78217509077643,182.36735119630768,219.47456386834438,158.56638669119758,41.502898922451905,47.012340998644206,1.1653284082798456,45.144292846539166,12.562570696706123,2170.0571975274806
i4,4,yp_ind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.65577566463131,4.385081233357832,6.004434210609808,2.4056568462592605,9.168209710385982,7.538390794894742,102.47461952128342,138.04716692065946,88.82981017892739,151.04288920495298,38.717248016597466,6.830336950323042,33.3970427175214,4.66979479979426,1.1202566490551098,7.403461651038458,2.3943708718821433,612.084545942174
i5,4,yp_ind,0.0,0.0,0.0,0.0,0.0,0.0,0.5683966804131484,4.777554547687228,24.83050686845762,0.8244528381957393,1.36434402134811,4.846529886333134,72.09283309668167,1064.5243251375725,534.5330200956068,378.18255242184745,174.4506142904949,36.35840344095064,84.93870439966584,40.57102555511766,14.480185122031253,20.264963507548952,40.3546728184327,8.667824456749582,2506.6309091851354
i6,4,yp_ind,0.0,0.0,0.0,0.0,0.0,0.0,0.5092846905521305,21.0145523161608,41.665497149316245,45.81518988834127,41.60213593596141,34.47920656513914,24.702510650250577,299.9105690299913,162.92993480105793,29.315659773870575,31.43655148609102,88.37099360594729,228.00063858027855,27.5531308062901,3.238415521640546,15.34413044130255,23.63216090365359,5.787918060062295,1125.3084802059072
i7,4,yp_ind,0.0,0.0,0.0,0.0,0.0,0.0,0.11613174098023443,1.6334338332086702,1.6735076491361225,0.19134812461598494,0.16502002252757778,12.054290955474432,109.56724834269576,295.56030901878586,155.93781004740185,38.624615758887266,158.991115842149,80.7205744585015,72.23773943844535,10.65944008968054,14.87929028468524,0.7817541373489206,14.396472028975268,4.275147290856014,972.4652490643556
i8,4,yp_ind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.918413323516006,6.373151250916164,1.4331540149525461,0.9277264750808607,6.031352197823469,26.320316822217933,330.2024976402699,307.3516982743545,159.0195529595591,195.2382122870419,71.75657040574163,21.63591961239979,30.05931810632339,18.94008029974402,3.360103514570726,23.538186369574415,8.317236690248265,1234.4234902443345
i9,4,yp_ind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6965870864127854,14.456763086957414,5.243729002066073,3.903033554686931,14.816003717301761,13.35446899813683,184.76708174302948,189.87835234403983,53.29343228099444,67.42857785498545,67.38366728240035,22.756655011164654,1.7472632278142215,7.535396010174351,8.754314765289724,10.996562900152371,3.847207399017594,671.8590962646242
