seed,i,t,var,value
3,0,0,x_ind,0.0
3,0,1,x_ind,0.0
3,0,2,x_ind,0.0
3,0,3,x_ind,0.0
3,0,4,x_ind,0.0
3,0,5,x_ind,0.0
3,0,6,x_ind,0.0
3,0,7,x_ind,37.49994548840907
3,0,8,x_ind,236.9174703944851
3,0,9,x_ind,202.55008457460607
3,0,10,x_ind,348.44683460788286
3,0,11,x_ind,303.6563363034757
3,0,12,x_ind,252.09402287215997
3,0,13,x_ind,0.0
3,0,14,x_ind,48.999840158349365
3,0,15,x_ind,92.90619150973433
3,0,16,x_ind,118.80461123316468
3,0,17,x_ind,140.05268177980142
3,0,18,x_ind,161.69751216448768
3,0,19,x_ind,52.30050676215217
3,0,20,x_ind,45.496125915834035
3,0,21,x_ind,0.6824562369115976
3,0,22,x_ind,0.0
3,0,23,x_ind,0.0
3,1,0,x_ind,0.0
3,1,1,x_ind,0.0
3,1,2,x_ind,0.0
3,1,3,x_ind,0.0
3,1,4,x_ind,0.0
3,1,5,x_ind,0.0
3,1,6,x_ind,0.0
3,1,7,x_ind,19.03461315523488
3,1,8,x_ind,103.61073867523432
3,1,9,x_ind,126.58438729431008
3,1,10,x_ind,152.51428456101905
3,1,11,x_ind,192.49013467279144
3,1,12,x_ind,164.57100128979317
3,1,13,x_ind,0.0
3,1,14,x_ind,253.79445470097164
3,1,15,x_ind,412.5074585284193
3,1,16,x_ind,167.34998113056776
3,1,17,x_ind,186.6488308224153
3,1,18,x_ind,230.8068821238437
3,1,19,x_ind,95.79069485744922
3,1,20,x_ind,54.206662692136646
3,1,21,x_ind,26.83776571947824
3,1,22,x_ind,0.0
3,1,23,x_ind,0.0
3,2,0,x_ind,0.0
3,2,1,x_ind,0.0
3,2,2,x_ind,0.0
3,2,3,x_ind,0.0
3,2,4,x_ind,0.0
3,2,5,x_ind,0.0
3,2,6,x_ind,0.0
3,2,7,x_ind,0.0
3,2,8,x_ind,0.0
3,2,9,x_ind,191.0342953094473
3,2,10,x_ind,217.81691934994942
3,2,11,x_ind,158.29687065008036
3,2,12,x_ind,227.9364385371244
3,2,13,x_ind,0.0
3,2,14,x_ind,172.2163304227961
3,2,15,x_ind,428.9881259485345
3,2,16,x_ind,715.9979678928687
3,2,17,x_ind,487.9078535764739
3,2,18,x_ind,692.6373910794558
3,2,19,x_ind,363.8906888790306
3,2,20,x_ind,120.82191281546139
3,2,21,x_ind,121.82392760073556
3,2,22,x_ind,25.16230319137473
3,2,23,x_ind,0.0
3,3,0,x_ind,0.0
3,3,1,x_ind,0.0
3,3,2,x_ind,0.0
3,3,3,x_ind,0.0
3,3,4,x_ind,0.0
3,3,5,x_ind,0.0
3,3,6,x_ind,0.0
3,3,7,x_ind,0.0
3,3,8,x_ind,21.418466085865994
3,3,9,x_ind,28.76575876368281
3,3,10,x_ind,82.27402533613568
3,3,11,x_ind,266.9092565309495
3,3,12,x_ind,744.1072377831932
3,3,13,x_ind,0.0
3,3,14,x_ind,313.05826826998356
3,3,15,x_ind,1334.1743011634437
3,3,16,x_ind,1209.7438195782854
3,3,17,x_ind,700.6690631354821
3,3,18,x_ind,718.3873267821551
3,3,19,x_ind,329.65175003001906
3,3,20,x_ind,253.03435554950048
3,3,21,x_ind,142.2474840320679
3,3,22,x_ind,0.0
3,3,23,x_ind,0.0
3,4,0,x_ind,0.0
3,4,1,x_ind,0.0
3,4,2,x_ind,0.0
3,4,3,x_ind,0.0
3,4,4,x_ind,0.0
3,4,5,x_ind,0.0
3,4,6,x_ind,0.0
3,4,7,x_ind,2.641285085531632
3,4,8,x_ind,38.10313278819833
3,4,9,x_ind,61.800607319527224
3,4,10,x_ind,43.267190218156216
3,4,11,x_ind,59.65389563892551
3,4,12,x_ind,48.40631184443966
3,4,13,x_ind,0.0
3,4,14,x_ind,92.96411695951747
3,4,15,x_ind,502.14561010315924
3,4,16,x_ind,503.8836995694096
3,4,17,x_ind,147.66740913457943
3,4,18,x_ind,55.355540164787826
3,4,19,x_ind,95.59718724118737
3,4,20,x_ind,29.896716317169187
3,4,21,x_ind,20.01510424638513
3,4,22,x_ind,0.0
3,4,23,x_ind,0.0
3,5,0,x_ind,0.0
3,5,1,x_ind,0.0
3,5,2,x_ind,0.0
3,5,3,x_ind,0.0
3,5,4,x_ind,0.0
3,5,5,x_ind,0.0
3,5,6,x_ind,0.0
3,5,7,x_ind,0.0
3,5,8,x_ind,198.60561861097483
3,5,9,x_ind,82.26655414793072
3,5,10,x_ind,133.45848907149343
3,5,11,x_ind,161.89499878296536
3,5,12,x_ind,388.8077228301273
3,5,13,x_ind,0.0
3,5,14,x_ind,414.5906804763077
3,5,15,x_ind,2008.9065177211112
3,5,16,x_ind,1228.177928059611
3,5,17,x_ind,414.47748977019575
3,5,18,x_ind,529.5319567805686
3,5,19,x_ind,297.8053099969462
3,5,20,x_ind,158.456166501392
3,5,21,x_ind,80.61982439807502
3,5,22,x_ind,0.0
3,5,23,x_ind,0.0
3,6,0,x_ind,0.0
3,6,1,x_ind,0.0
3,6,2,x_ind,0.0
3,6,3,x_ind,0.0
3,6,4,x_ind,0.0
3,6,5,x_ind,0.0
3,6,6,x_ind,0.0
3,6,7,x_ind,1.272484350843905
3,6,8,x_ind,155.93700406098102
3,6,9,x_ind,257.3856947082344
3,6,10,x_ind,217.23156031310916
3,6,11,x_ind,224.0728493577349
3,6,12,x_ind,162.69055580393567
3,6,13,x_ind,0.0
3,6,14,x_ind,145.29321319063425
3,6,15,x_ind,295.8093738583716
3,6,16,x_ind,288.43901964281304
3,6,17,x_ind,419.90200650739746
3,6,18,x_ind,763.7010015118989
3,6,19,x_ind,159.89100451469596
3,6,20,x_ind,77.41401600847351
3,6,21,x_ind,22.227263070841712
3,6,22,x_ind,0.0
3,6,23,x_ind,0.0
3,7,0,x_ind,0.0
3,7,1,x_ind,0.0
3,7,2,x_ind,0.0
3,7,3,x_ind,0.0
3,7,4,x_ind,0.0
3,7,5,x_ind,0.0
3,7,6,x_ind,0.0
3,7,7,x_ind,0.0
3,7,8,x_ind,26.006810711208786
3,7,9,x_ind,23.12120412055406
3,7,10,x_ind,54.61935154526118
3,7,11,x_ind,113.15380410801954
3,7,12,x_ind,278.75068244521
3,7,13,x_ind,0.0
3,7,14,x_ind,123.4453865754956
3,7,15,x_ind,296.00618822745537
3,7,16,x_ind,634.558392498536
3,7,17,x_ind,321.404074667715
3,7,18,x_ind,277.87844027814134
3,7,19,x_ind,101.32341085064735
3,7,20,x_ind,90.25872031349866
3,7,21,x_ind,48.02211164854207
3,7,22,x_ind,0.7186529885273499
3,7,23,x_ind,0.0
3,8,0,x_ind,0.0
3,8,1,x_ind,0.0
3,8,2,x_ind,0.0
3,8,3,x_ind,0.0
3,8,4,x_ind,0.0
3,8,5,x_ind,0.0
3,8,6,x_ind,0.0
3,8,7,x_ind,21.00813818256424
3,8,8,x_ind,64.9661624005769
3,8,9,x_ind,76.26422031797183
3,8,10,x_ind,87.44658843501172
3,8,11,x_ind,97.30778906257378
3,8,12,x_ind,182.6515839906723
3,8,13,x_ind,0.0
3,8,14,x_ind,188.75322505995564
3,8,15,x_ind,771.5471668442814
3,8,16,x_ind,792.6344494030693
3,8,17,x_ind,350.7488383913818
3,8,18,x_ind,199.2978130190951
3,8,19,x_ind,172.18862916819128
3,8,20,x_ind,102.86593315931219
3,8,21,x_ind,70.5375
3,8,22,x_ind,0.0
3,8,23,x_ind,0.0
3,9,0,x_ind,0.0
3,9,1,x_ind,0.0
3,9,2,x_ind,0.0
3,9,3,x_ind,0.0
3,9,4,x_ind,0.0
3,9,5,x_ind,0.0
3,9,6,x_ind,0.0
3,9,7,x_ind,0.0
3,9,8,x_ind,79.02577337335876
3,9,9,x_ind,79.00388137352567
3,9,10,x_ind,77.70767565017603
3,9,11,x_ind,109.06352926241318
3,9,12,x_ind,100.45137362623944
3,9,13,x_ind,0.0
3,9,14,x_ind,135.93762274590998
3,9,15,x_ind,527.9251910844714
3,9,16,x_ind,381.7849074971548
3,9,17,x_ind,260.4690914588674
3,9,18,x_ind,150.6724412290991
3,9,19,x_ind,52.41452494681895
3,9,20,x_ind,56.563771067798164
3,9,21,x_ind,6.1978309669785245
3,9,22,x_ind,0.0
3,9,23,x_ind,0.0
3,0,SUM,x_ind,2042.104620001454
3,1,SUM,x_ind,2186.747890223665
3,2,SUM,x_ind,3924.5310252533327
3,3,SUM,x_ind,6144.441113040764
3,4,SUM,x_ind,1701.3978066309737
3,5,SUM,x_ind,6097.5992571477
3,6,SUM,x_ind,3191.2670468999654
3,7,SUM,x_ind,2389.267230978812
3,8,SUM,x_ind,3178.218037434657
3,9,SUM,x_ind,2017.2176142828114
3,0,0,yp_ind,0.0
3,0,1,yp_ind,0.0
3,0,2,yp_ind,0.0
3,0,3,yp_ind,0.0
3,0,4,yp_ind,0.0
3,0,5,yp_ind,0.0
3,0,6,yp_ind,5.087308790866357
3,0,7,yp_ind,52.36684496083633
3,0,8,yp_ind,69.93727812466994
3,0,9,yp_ind,54.89729769626183
3,0,10,yp_ind,83.02087426156545
3,0,11,yp_ind,86.0672862186223
3,0,12,yp_ind,106.33141284496581
3,0,13,yp_ind,297.6687065921273
3,0,14,yp_ind,88.32033642036114
3,0,15,yp_ind,3.2104017262759568
3,0,16,yp_ind,11.046736313502608
3,0,17,yp_ind,26.67567554779238
3,0,18,yp_ind,30.780471245482428
3,0,19,yp_ind,1.9418929345219351
3,0,20,yp_ind,1.488913174824261
3,0,21,yp_ind,5.444733728896471
3,0,22,yp_ind,9.140969983269876
3,0,23,yp_ind,1.2398047649828134
3,1,0,yp_ind,0.0
3,1,1,yp_ind,0.0
3,1,2,yp_ind,0.0
3,1,3,yp_ind,0.0
3,1,4,yp_ind,0.0
3,1,5,yp_ind,0.0
3,1,6,yp_ind,0.42403285558765874
3,1,7,yp_ind,22.140069743297058
3,1,8,yp_ind,15.757971992263771
3,1,9,yp_ind,28.468018430826348
3,1,10,yp_ind,23.749899475821138
3,1,11,yp_ind,40.286951815145024
3,1,12,yp_ind,52.12303411639887
3,1,13,yp_ind,530.840160835182
3,1,14,yp_ind,293.10142023024406
3,1,15,yp_ind,98.00414454440302
3,1,16,yp_ind,11.524018058341992
3,1,17,yp_ind,21.983839999708124
3,1,18,yp_ind,52.524491691347684
3,1,19,yp_ind,17.565627071212575
3,1,20,yp_ind,3.1717416088913133
3,1,21,yp_ind,4.011419666654922
3,1,22,yp_ind,10.013194228998147
3,1,23,yp_ind,6.234215894487996
3,2,0,yp_ind,0.0
3,2,1,yp_ind,0.0
3,2,2,yp_ind,0.0
3,2,3,yp_ind,0.0
3,2,4,yp_ind,0.0
3,2,5,yp_ind,0.0
3,2,6,yp_ind,0.0
3,2,7,yp_ind,0.0
3,2,8,yp_ind,0.7805778123265955
3,2,9,yp_ind,37.767286814798666
3,2,10,yp_ind,18.12707170674704
3,2,11,yp_ind,12.051783832733769
3,2,12,yp_ind,49.96456509913447
3,2,13,yp_ind,451.7859456867907
3,2,14,yp_ind,163.17798272494224
3,2,15,yp_ind,71.22728086490002
3,2,16,yp_ind,134.87677188061173
3,2,17,yp_ind,117.56058116466401
3,2,18,yp_ind,256.284771226928
3,2,19,yp_ind,91.50749804361833
3,2,20,yp_ind,8.586286058658876
3,2,21,yp_ind,18.885008294234208
3,2,22,yp_ind,14.688523856765569
3,2,23,yp_ind,11.415854411155514
3,3,0,yp_ind,0.0
3,3,1,yp_ind,0.0
3,3,2,yp_ind,0.0
3,3,3,yp_ind,0.0
3,3,4,yp_ind,0.0
3,3,5,yp_ind,0.0
3,3,6,yp_ind,0.19730171937453866
3,3,7,yp_ind,7.696480960724497
3,3,8,yp_ind,5.33237495621815
3,3,9,yp_ind,0.0
3,3,10,yp_ind,0.09768175771810371
3,3,11,yp_ind,29.61411014437583
3,3,12,yp_ind,226.46772540833206
3,3,13,yp_ind,792.7395811299449
3,3,14,yp_ind,258.7807778009092
3,3,15,yp_ind,144.35787412511957
3,3,16,yp_ind,218.31473774549914
3,3,17,yp_ind,197.90417843511534
3,3,18,yp_ind,177.46857148926838
3,3,19,yp_ind,33.060578170040195
3,3,20,yp_ind,27.754785463683582
3,3,21,yp_ind,0.9284030054316507
3,3,22,yp_ind,38.79087211807575
3,3,23,yp_ind,20.17553101252081
3,4,0,yp_ind,0.0
3,4,1,yp_ind,0.0
3,4,2,yp_ind,0.0
3,4,3,yp_ind,0.0
3,4,4,yp_ind,0.0
3,4,5,yp_ind,0.0
3,4,6,yp_ind,0.0
3,4,7,yp_ind,8.729317206009846
3,4,8,yp_ind,6.368999437739899
3,4,9,yp_ind,8.089897797718917
3,4,10,yp_ind,2.8483567123804856
3,4,11,yp_ind,12.922521949286454
3,4,12,yp_ind,5.955711735637619
3,4,13,yp_ind,96.44830243085653
3,4,14,yp_ind,138.3542602913954
3,4,15,yp_ind,80.9466931482614
3,4,16,yp_ind,155.64729435869532
3,4,17,yp_ind,42.76121592480432
3,4,18,yp_ind,6.920646891846271
3,4,19,yp_ind,37.935905461394015
3,4,20,yp_ind,3.5343770435456316
3,4,21,yp_ind,0.7355185248542958
3,4,22,yp_ind,5.674301881143285
3,4,23,yp_ind,2.635573020318671
3,5,0,yp_ind,0.0
3,5,1,yp_ind,0.0
3,5,2,yp_ind,0.0
3,5,3,yp_ind,0.0
3,5,4,yp_ind,0.0
3,5,5,yp_ind,0.0
3,5,6,yp_ind,0.27368959691457934
3,5,7,yp_ind,3.4978794214073043
3,5,8,yp_ind,21.798901483535982
3,5,9,yp_ind,1.8673667260943743
3,5,10,yp_ind,0.16229374484699544
3,5,11,yp_ind,3.697170554963796
3,5,12,yp_ind,76.5212744731236
3,5,13,yp_ind,1021.1737643553756
3,5,14,yp_ind,559.7166307909652
3,5,15,yp_ind,373.2692273605901
3,5,16,yp_ind,231.74605816939751
3,5,17,yp_ind,19.37660679361884
3,5,18,yp_ind,104.10329232820777
3,5,19,yp_ind,33.21369506677115
3,5,20,yp_ind,10.164201001224205
3,5,21,yp_ind,10.276763361010218
3,5,22,yp_ind,34.63576443569926
3,5,23,yp_ind,15.138280016008816
3,6,0,yp_ind,0.0
3,6,1,yp_ind,0.0
3,6,2,yp_ind,0.0
3,6,3,yp_ind,0.0
3,6,4,yp_ind,0.0
3,6,5,yp_ind,0.0
3,6,6,yp_ind,0.811123711035381
3,6,7,yp_ind,29.67266970943029
3,6,8,yp_ind,35.116067045273496
3,6,9,yp_ind,56.40878623720143
3,6,10,yp_ind,33.98708251088022
3,6,11,yp_ind,28.073053841161368
3,6,12,yp_ind,31.000261320426162
3,6,13,yp_ind,296.3799285804327
3,6,14,yp_ind,143.2923408218157
3,6,15,yp_ind,30.944401618258713
3,6,16,yp_ind,25.750783937796676
3,6,17,yp_ind,63.62876645829758
3,6,18,yp_ind,169.76582603789757
3,6,19,yp_ind,25.55429339250778
3,6,20,yp_ind,3.9250885937595412
3,6,21,yp_ind,10.153931157940427
3,6,22,yp_ind,14.420821367429744
3,6,23,yp_ind,8.851705643592318
3,7,0,yp_ind,0.0
3,7,1,yp_ind,0.0
3,7,2,yp_ind,0.0
3,7,3,yp_ind,0.0
3,7,4,yp_ind,0.0
3,7,5,yp_ind,0.0
3,7,6,yp_ind,0.15324046482118903
3,7,7,yp_ind,3.310592102080138
3,7,8,yp_ind,3.5998985386277718
3,7,9,yp_ind,0.44049643792792814
3,7,10,yp_ind,0.715502476525633
3,7,11,yp_ind,14.57552712031526
3,7,12,yp_ind,90.71846315979155
3,7,13,yp_ind,293.6479513795839
3,7,14,yp_ind,135.58298131014965
3,7,15,yp_ind,50.727108966215965
3,7,16,yp_ind,105.6393116683988
3,7,17,yp_ind,67.51549198578772
3,7,18,yp_ind,57.55418645239813
3,7,19,yp_ind,12.95303565242712
3,7,20,yp_ind,13.598515412313748
3,7,21,yp_ind,0.7118279954089276
3,7,22,yp_ind,9.594231391107188
3,7,23,yp_ind,7.842793022276018
3,8,0,yp_ind,0.0
3,8,1,yp_ind,0.0
3,8,2,yp_ind,0.0
3,8,3,yp_ind,0.0
3,8,4,yp_ind,0.0
3,8,5,yp_ind,0.0
3,8,6,yp_ind,0.0
3,8,7,yp_ind,28.81364589542329
3,8,8,yp_ind,3.882724421273987
3,8,9,yp_ind,3.9767464517547855
3,8,10,yp_ind,0.4612774627991743
3,8,11,yp_ind,1.0985729874317582
3,8,12,yp_ind,24.43281855194813
3,8,13,yp_ind,350.6824323974331
3,8,14,yp_ind,265.27904368642805
3,8,15,yp_ind,161.15822831730108
3,8,16,yp_ind,189.55190174919568
3,8,17,yp_ind,68.91282389498687
3,8,18,yp_ind,29.406892483851692
3,8,19,yp_ind,23.716918270308135
3,8,20,yp_ind,13.855152496123857
3,8,21,yp_ind,0.0
3,8,22,yp_ind,17.092532496363475
3,8,23,yp_ind,8.03916907906533
3,9,0,yp_ind,0.0
3,9,1,yp_ind,0.0
3,9,2,yp_ind,0.0
3,9,3,yp_ind,0.0
3,9,4,yp_ind,0.0
3,9,5,yp_ind,0.0
3,9,6,yp_ind,0.0
3,9,7,yp_ind,1.8057519321855204
3,9,8,yp_ind,16.270809928200634
3,9,9,yp_ind,8.76211110015057
3,9,10,yp_ind,4.474285309399359
3,9,11,yp_ind,12.680866105248192
3,9,12,yp_ind,12.746962775563158
3,9,13,yp_ind,205.89509814109803
3,9,14,yp_ind,171.45245563961754
3,9,15,yp_ind,49.198332241142396
3,9,16,yp_ind,59.717200543009405
3,9,17,yp_ind,64.24742346519858
3,9,18,yp_ind,26.196854880953858
3,9,19,yp_ind,0.9087220634836638
3,9,20,yp_ind,4.557781375204188
3,9,21,yp_ind,6.215446660643065
3,9,22,yp_ind,7.4787836841487225
3,9,23,yp_ind,5.819575927677408
3,0,SUM,yp_ind,934.6669453298252
3,1,SUM,yp_ind,1231.9242522588115
3,2,SUM,yp_ind,1458.6877894790096
3,3,SUM,yp_ind,2179.6815654423517
3,4,SUM,yp_ind,616.5088938158883
3,5,SUM,yp_ind,2520.6328596797553
3,6,SUM,yp_ind,1007.7369319851371
3,7,SUM,yp_ind,868.8811555361567
3,8,SUM,yp_ind,1190.3608806416883
3,9,SUM,yp_ind,658.4284617729243
3,0,0,ym_ind,0.0
3,0,1,ym_ind,0.0
3,0,2,ym_ind,0.11485279299418749
3,0,3,ym_ind,5.184753630904119
3,0,4,ym_ind,14.993968079917945
3,0,5,ym_ind,1.471778791251224
3,0,6,ym_ind,0.0
3,0,7,ym_ind,0.0
3,0,8,ym_ind,12.493199383604582
3,0,9,ym_ind,10.135632177296102
3,0,10,ym_ind,25.461941081842532
3,0,11,ym_ind,26.724200132498844
3,0,12,ym_ind,16.994358900249303
3,0,13,ym_ind,0.0
3,0,14,ym_ind,0.09823134314920584
3,0,15,ym_ind,4.176093979235575
3,0,16,ym_ind,4.396028737377093
3,0,17,ym_ind,8.240385042399042
3,0,18,ym_ind,7.293993835979755
3,0,19,ym_ind,0.009524102628578574
3,0,20,ym_ind,0.45452362880435293
3,0,21,ym_ind,0.012454720523885828
3,0,22,ym_ind,0.0
3,0,23,ym_ind,0.0
3,1,0,ym_ind,0.0
3,1,1,ym_ind,0.0
3,1,2,ym_ind,0.04417283391980353
3,1,3,ym_ind,10.484138262693167
3,1,4,ym_ind,18.728687631922966
3,1,5,ym_ind,4.030029779709055
3,1,6,ym_ind,0.0
3,1,7,ym_ind,0.0
3,1,8,ym_ind,2.6043479506280964
3,1,9,ym_ind,4.57952630681346
3,1,10,ym_ind,9.84166519426939
3,1,11,ym_ind,12.694617877204534
3,1,12,ym_ind,5.561045986948812
3,1,13,ym_ind,0.0
3,1,14,ym_ind,4.18518493552239
3,1,15,ym_ind,59.26150063399303
3,1,16,ym_ind,12.250744424415123
3,1,17,ym_ind,14.090315795795627
3,1,18,ym_ind,21.91015271278653
3,1,19,ym_ind,2.4490094803643103
3,1,20,ym_ind,0.5906318908517201
3,1,21,ym_ind,2.2300675565351673
3,1,22,ym_ind,0.0
3,1,23,ym_ind,0.0
3,2,0,ym_ind,0.0
3,2,1,ym_ind,0.0
3,2,2,ym_ind,2.323197924585502
3,2,3,ym_ind,21.41500410818222
3,2,4,ym_ind,49.00938771740061
3,2,5,ym_ind,12.014443240435028
3,2,6,ym_ind,0.0
3,2,7,ym_ind,0.0
3,2,8,ym_ind,0.0
3,2,9,ym_ind,2.087176050340755
3,2,10,ym_ind,5.496525259957249
3,2,11,ym_ind,0.35051147767694246
3,2,12,ym_ind,5.867895946669084
3,2,13,ym_ind,0.0
3,2,14,ym_ind,0.9408544052477198
3,2,15,ym_ind,36.35234735701081
3,2,16,ym_ind,80.0927731418908
3,2,17,ym_ind,43.3262660814558
3,2,18,ym_ind,62.55027078417821
3,2,19,ym_ind,21.328991472199277
3,2,20,ym_ind,0.49325373916952264
3,2,21,ym_ind,2.0791925403061735
3,2,22,ym_ind,1.952567939402171
3,2,23,ym_ind,0.0
3,3,0,ym_ind,0.0
3,3,1,ym_ind,0.0
3,3,2,ym_ind,0.1700512645802294
3,3,3,ym_ind,15.527509756633506
3,3,4,ym_ind,36.3146113583683
3,3,5,ym_ind,6.176443178098429
3,3,6,ym_ind,0.0
3,3,7,ym_ind,0.0
3,3,8,ym_ind,0.0
3,3,9,ym_ind,0.0
3,3,10,ym_ind,0.056783191582131035
3,3,11,ym_ind,3.713269614646589
3,3,12,ym_ind,69.80871572618788
3,3,13,ym_ind,0.0
3,3,14,ym_ind,2.9280422472817507
3,3,15,ym_ind,237.1205617495546
3,3,16,ym_ind,157.37640342154728
3,3,17,ym_ind,62.85003103584782
3,3,18,ym_ind,47.177807002216205
3,3,19,ym_ind,13.490542693678526
3,3,20,ym_ind,4.375612961084813
3,3,21,ym_ind,8.153350416241388
3,3,22,ym_ind,0.0
3,3,23,ym_ind,0.0
3,4,0,ym_ind,0.0
3,4,1,ym_ind,0.0
3,4,2,ym_ind,0.0
3,4,3,ym_ind,3.5020103537330676
3,4,4,ym_ind,9.534855577505631
3,4,5,ym_ind,1.0719895723515067
3,4,6,ym_ind,0.0
3,4,7,ym_ind,0.0
3,4,8,ym_ind,0.4171736597474178
3,4,9,ym_ind,3.1491546592431146
3,4,10,ym_ind,0.7609849148101197
3,4,11,ym_ind,1.895725588720266
3,4,12,ym_ind,1.3316803831803907
3,4,13,ym_ind,0.0
3,4,14,ym_ind,1.544526648162648
3,4,15,ym_ind,85.49304022496857
3,4,16,ym_ind,73.99681522604513
3,4,17,ym_ind,12.987952560034477
3,4,18,ym_ind,2.667527518291282
3,4,19,ym_ind,6.502058406330874
3,4,20,ym_ind,0.04494745817416668
3,4,21,ym_ind,1.0439428750808306
3,4,22,ym_ind,0.0
3,4,23,ym_ind,0.0
3,5,0,ym_ind,0.0
3,5,1,ym_ind,0.0
3,5,2,ym_ind,1.4442305949632765
3,5,3,ym_ind,24.992905620075362
3,5,4,ym_ind,48.12982038849801
3,5,5,ym_ind,7.175035498308176
3,5,6,ym_ind,0.0
3,5,7,ym_ind,0.0
3,5,8,ym_ind,0.0
3,5,9,ym_ind,0.0
3,5,10,ym_ind,0.0
3,5,11,ym_ind,0.0
3,5,12,ym_ind,22.883152056748173
