,seed,var,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,RowSum
i0,1,x_re,2.411386921852707e-09,2.7773458251699265e-09,2.9893033408073763e-09,3.172178355531699e-09,3.402339411552315e-09,3.813595440742274e-09,6.402887854624772e-09,8.387821836759681e-09,222.69598076313233,203.9269524514089,402.9650904697004,371.11052410224585,331.1095060617342,0.0,124.15089728533866,137.8195235320832,176.44936718407928,206.0320662574983,204.80746666466675,49.57676161575485,50.56171134711557,0.6803089141178043,2.463409070915961e-07,4.2393523471321884e-06,2481.8861611679263
i1,1,x_re,2.4113847054180614e-09,2.7773189112940413e-09,2.989083787270818e-09,3.171041461633991e-09,3.401262219780996e-09,3.812999681642873e-09,6.359815682169605e-09,8.19832137875064e-09,86.98120940097478,158.33948713123186,156.48675845123464,202.91830518996846,218.22915485865335,0.0,588.1534872868316,485.09502583798127,192.5578426485543,192.15939079053257,286.53244837195217,132.5915895236498,56.34329912751995,3.9987426963207544,2.508615541314783e-07,4.1863533153744e-06,2760.386745785742
i2,1,x_re,2.4113792393335823e-09,2.777244418618215e-09,2.9882483145448665e-09,3.1698488176886447e-09,3.4001702197476036e-09,3.811028382025057e-09,6.151989010105448e-09,7.754191754215597e-09,5.390117125297912e-07,229.78674742881628,222.3556699865179,196.29446166943515,312.58407983316755,0.0,250.41707281762208,606.882286328684,652.7092600472043,547.6031876015783,847.2828053966756,432.52107354157226,126.76988905629908,138.20225265516336,2.5486876740873753e-07,4.128432709211724e-06,4563.4087913175135
i3,1,x_re,2.4113838274920106e-09,2.7773087895022147e-09,2.9890061541385457e-09,3.170667832849292e-09,3.400994485982562e-09,3.812717747515145e-09,6.32104012699493e-09,7.814344347959737e-09,5.725347372516607,48.19319850077404,95.97006762522126,293.34561310577783,776.1844881244928,0.0,348.3150121662043,1113.6954062902435,1155.341307813539,828.350489185272,737.8004785497213,357.03040120752536,308.60450380509343,19.073366424718937,2.527698289547034e-07,4.276244397092983e-06,6087.629684732812
i4,1,x_re,2.41138183717908e-09,2.7772780252715427e-09,2.988595146837245e-09,3.1704392277270303e-09,3.4002517583620853e-09,3.811839009584267e-09,6.1652674476042105e-09,8.168645736175875e-09,34.98738412712228,61.341438663657925,46.38612167487505,73.24524769879821,66.56713195085366,0.0,163.520776153703,444.28359906792105,657.223617891238,206.15306024559624,64.44261431137937,163.98123038839572,35.54997831618703,0.0003876574773549978,2.516456966602822e-07,4.265378644549632e-06,2017.6825926971228
i5,1,x_re,2.4113820023183794e-09,2.7772792016215456e-09,2.9885916494766664e-09,3.170670970139925e-09,3.4010014594542023e-09,3.8118827958607365e-09,6.32762126907372e-09,7.814098267541838e-09,163.3914620293861,85.89360677411749,116.00974666814191,211.91049840130339,452.16770108158255,0.0,708.2716030653432,1917.60127251824,1230.414361058188,435.8049702930325,704.2950014540064,352.7284003499104,180.99166749235334,2.8654297359660688,2.5131584075698863e-07,4.1450974977166865e-06,6562.345725350688
i6,1,x_re,2.411386052118232e-09,2.777335123346195e-09,2.9892063216040414e-09,3.1718615386950672e-09,3.4022178478700976e-09,3.813333652742537e-09,6.3597183185882025e-09,8.145057858450976e-09,178.02591264635632,265.91486867223625,253.73679572614725,252.9684365708085,197.78487769868963,0.0,204.54120783036845,430.1519647881946,370.2548073936373,351.8192373667709,660.3497908779426,217.4381874224587,79.06665991261997,3.8644326547450727,2.5357334737614587e-07,4.262521268148004e-06,3465.9171841101397
i7,1,x_re,2.411383241042601e-09,2.777300734696603e-09,2.9889217689990956e-09,3.1703689502975627e-09,3.4005204867122285e-09,3.812544175968062e-09,6.325911103931489e-09,7.82829698260456e-09,13.614855976860419,21.752199664423646,51.997367524085256,124.51059807438286,355.17604650248694,0.0,212.42939511725805,394.509151606684,603.1623388112389,366.2681983087287,376.9451757227398,140.6393127021792,106.13193868608923,6.465997396585589,2.487244693283579e-07,4.152357949506625e-06,2773.6025805275403
i8,1,x_re,2.411382825288665e-09,2.7772925523111534e-09,2.9887557540735446e-09,3.171077260610715e-09,3.401012797290258e-09,3.8122746747124405e-09,6.169480393238037e-09,8.24766212353967e-09,58.03150734438315,60.07177014740631,78.83391679715324,104.21341913205119,234.50884258394152,0.0,354.32766568657354,759.6165187851958,875.5296265923347,409.1939184589315,273.7219759801757,220.1417961175496,145.53514048725285,0.0006027782604218677,2.5303652670160453e-07,4.254768243493671e-06,3573.726705431993
i9,1,x_re,2.4113833615117942e-09,2.7773047934633634e-09,2.9889876926096455e-09,3.170833674378334e-09,3.401145750872894e-09,3.812645612903909e-09,6.164873954338435e-09,7.823233499800287e-09,75.82457996302476,53.50049218323597,79.36770800449516,117.57617644034033,118.85756401211968,0.0,255.0423451436457,501.77400692878285,400.9368242622219,312.61161111755,186.87718519174354,50.084363105200005,67.61416598703865,0.00022484516682765463,2.490146799258519e-07,4.162273050494824e-06,2220.0672516284035
