seed,i,t,var,value
4,2,22,yp_ind,26.495322376688705
4,2,23,yp_ind,11.53990721302663
4,3,0,yp_ind,0.0
4,3,1,yp_ind,0.0
4,3,2,yp_ind,0.0
4,3,3,yp_ind,0.0
4,3,4,yp_ind,0.0
4,3,5,yp_ind,0.0
4,3,6,yp_ind,0.1650736584914805
4,3,7,yp_ind,8.151264454440046
4,3,8,yp_ind,2.800737142069878
4,3,9,yp_ind,0.02014317654025656
4,3,10,yp_ind,0.0
4,3,11,yp_ind,26.215364489543017
4,3,12,yp_ind,213.83092018427374
4,3,13,yp_ind,685.1361374640189
4,3,14,yp_ind,315.15964823885605
4,3,15,yp_ind,210.78217509077643
4,3,16,yp_ind,182.36735119630768
4,3,17,yp_ind,219.47456386834438
4,3,18,yp_ind,158.56638669119758
4,3,19,yp_ind,41.502898922451905
4,3,20,yp_ind,47.012340998644206
4,3,21,yp_ind,1.1653284082798456
4,3,22,yp_ind,45.144292846539166
4,3,23,yp_ind,12.562570696706123
4,4,0,yp_ind,0.0
4,4,1,yp_ind,0.0
4,4,2,yp_ind,0.0
4,4,3,yp_ind,0.0
4,4,4,yp_ind,0.0
4,4,5,yp_ind,0.0
4,4,6,yp_ind,0.0
4,4,7,yp_ind,7.65577566463131
4,4,8,yp_ind,4.385081233357832
4,4,9,yp_ind,6.004434210609808
4,4,10,yp_ind,2.4056568462592605
4,4,11,yp_ind,9.168209710385982
4,4,12,yp_ind,7.538390794894742
4,4,13,yp_ind,102.47461952128342
4,4,14,yp_ind,138.04716692065946
4,4,15,yp_ind,88.82981017892739
4,4,16,yp_ind,151.04288920495298
4,4,17,yp_ind,38.717248016597466
4,4,18,yp_ind,6.830336950323042
4,4,19,yp_ind,33.3970427175214
4,4,20,yp_ind,4.66979479979426
4,4,21,yp_ind,1.1202566490551098
4,4,22,yp_ind,7.403461651038458
4,4,23,yp_ind,2.3943708718821433
4,5,0,yp_ind,0.0
4,5,1,yp_ind,0.0
4,5,2,yp_ind,0.0
4,5,3,yp_ind,0.0
4,5,4,yp_ind,0.0
4,5,5,yp_ind,0.0
4,5,6,yp_ind,0.5683966804131484
4,5,7,yp_ind,4.777554547687228
4,5,8,yp_ind,24.83050686845762
4,5,9,yp_ind,0.8244528381957393
4,5,10,yp_ind,1.36434402134811
4,5,11,yp_ind,4.846529886333134
4,5,12,yp_ind,72.09283309668167
4,5,13,yp_ind,1064.5243251375725
4,5,14,yp_ind,534.5330200956068
4,5,15,yp_ind,378.18255242184745
4,5,16,yp_ind,174.4506142904949
4,5,17,yp_ind,36.35840344095064
4,5,18,yp_ind,84.93870439966584
4,5,19,yp_ind,40.57102555511766
4,5,20,yp_ind,14.480185122031253
4,5,21,yp_ind,20.264963507548952
4,5,22,yp_ind,40.3546728184327
4,5,23,yp_ind,8.667824456749582
4,6,0,yp_ind,0.0
4,6,1,yp_ind,0.0
4,6,2,yp_ind,0.0
4,6,3,yp_ind,0.0
4,6,4,yp_ind,0.0
4,6,5,yp_ind,0.0
4,6,6,yp_ind,0.5092846905521305
4,6,7,yp_ind,21.0145523161608
4,6,8,yp_ind,41.665497149316245
4,6,9,yp_ind,45.81518988834127
4,6,10,yp_ind,41.60213593596141
4,6,11,yp_ind,34.47920656513914
4,6,12,yp_ind,24.702510650250577
4,6,13,yp_ind,299.9105690299913
4,6,14,yp_ind,162.92993480105793
4,6,15,yp_ind,29.315659773870575
4,6,16,yp_ind,31.43655148609102
4,6,17,yp_ind,88.37099360594729
4,6,18,yp_ind,228.00063858027855
4,6,19,yp_ind,27.5531308062901
4,6,20,yp_ind,3.238415521640546
4,6,21,yp_ind,15.34413044130255
4,6,22,yp_ind,23.63216090365359
4,6,23,yp_ind,5.787918060062295
4,7,0,yp_ind,0.0
4,7,1,yp_ind,0.0
4,7,2,yp_ind,0.0
4,7,3,yp_ind,0.0
4,7,4,yp_ind,0.0
4,7,5,yp_ind,0.0
4,7,6,yp_ind,0.11613174098023443
4,7,7,yp_ind,1.6334338332086702
4,7,8,yp_ind,1.6735076491361225
4,7,9,yp_ind,0.19134812461598494
4,7,10,yp_ind,0.16502002252757778
4,7,11,yp_ind,12.054290955474432
4,7,12,yp_ind,109.56724834269576
4,7,13,yp_ind,295.56030901878586
4,7,14,yp_ind,155.93781004740185
4,7,15,yp_ind,38.624615758887266
4,7,16,yp_ind,158.991115842149
4,7,17,yp_ind,80.7205744585015
4,7,18,yp_ind,72.23773943844535
4,7,19,yp_ind,10.65944008968054
4,7,20,yp_ind,14.87929028468524
4,7,21,yp_ind,0.7817541373489206
4,7,22,yp_ind,14.396472028975268
4,7,23,yp_ind,4.275147290856014
4,8,0,yp_ind,0.0
4,8,1,yp_ind,0.0
4,8,2,yp_ind,0.0
4,8,3,yp_ind,0.0
4,8,4,yp_ind,0.0
4,8,5,yp_ind,0.0
4,8,6,yp_ind,0.0
4,8,7,yp_ind,23.918413323516006
4,8,8,yp_ind,6.373151250916164
4,8,9,yp_ind,1.4331540149525461
4,8,10,yp_ind,0.9277264750808607
4,8,11,yp_ind,6.031352197823469
4,8,12,yp_ind,26.320316822217933
4,8,13,yp_ind,330.2024976402699
4,8,14,yp_ind,307.3516982743545
4,8,15,yp_ind,159.0195529595591
4,8,16,yp_ind,195.2382122870419
4,8,17,yp_ind,71.75657040574163
4,8,18,yp_ind,21.63591961239979
4,8,19,yp_ind,30.05931810632339
4,8,20,yp_ind,18.94008029974402
4,8,21,yp_ind,3.360103514570726
4,8,22,yp_ind,23.538186369574415
4,8,23,yp_ind,8.317236690248265
4,9,0,yp_ind,0.0
4,9,1,yp_ind,0.0
4,9,2,yp_ind,0.0
4,9,3,yp_ind,0.0
4,9,4,yp_ind,0.0
4,9,5,yp_ind,0.0
4,9,6,yp_ind,0.0
4,9,7,yp_ind,1.6965870864127854
4,9,8,yp_ind,14.456763086957414
4,9,9,yp_ind,5.243729002066073
4,9,10,yp_ind,3.903033554686931
4,9,11,yp_ind,14.816003717301761
4,9,12,yp_ind,13.35446899813683
4,9,13,yp_ind,184.76708174302948
4,9,14,yp_ind,189.87835234403983
4,9,15,yp_ind,53.29343228099444
4,9,16,yp_ind,67.42857785498545
4,9,17,yp_ind,67.38366728240035
4,9,18,yp_ind,22.756655011164654
4,9,19,yp_ind,1.7472632278142215
4,9,20,yp_ind,7.535396010174351
4,9,21,yp_ind,8.754314765289724
4,9,22,yp_ind,10.996562900152371
4,9,23,yp_ind,3.847207399017594
4,0,SUM,yp_ind,934.9379945327255
4,1,SUM,yp_ind,1212.0302204434597
4,2,SUM,yp_ind,1432.7500829806877
4,3,SUM,yp_ind,2170.0571975274806
4,4,SUM,yp_ind,612.084545942174
4,5,SUM,yp_ind,2506.6309091851354
4,6,SUM,yp_ind,1125.3084802059072
4,7,SUM,yp_ind,972.4652490643556
4,8,SUM,yp_ind,1234.4234902443345
4,9,SUM,yp_ind,671.8590962646242
4,0,0,ym_ind,0.0
4,0,1,ym_ind,0.0
4,0,2,ym_ind,0.03928160488916756
4,0,3,ym_ind,6.900385390254017
4,0,4,ym_ind,12.607925535414772
4,0,5,ym_ind,1.8316570124206484
4,0,6,ym_ind,0.0
4,0,7,ym_ind,0.0
4,0,8,ym_ind,13.45124171940643
4,0,9,ym_ind,15.99259232049523
4,0,10,ym_ind,41.720602735084555
4,0,11,ym_ind,20.039728636905817
4,0,12,ym_ind,15.793217820337134
4,0,13,ym_ind,0.0
4,0,14,ym_ind,0.07246443079655332
4,0,15,ym_ind,2.425142085896974
4,0,16,ym_ind,8.36964132199467
4,0,17,ym_ind,7.252466601299313
4,0,18,ym_ind,5.645313315036093
4,0,19,ym_ind,0.019921430603990774
4,0,20,ym_ind,0.16199560180536784
4,0,21,ym_ind,0.022715100145730784
4,0,22,ym_ind,0.0
4,0,23,ym_ind,0.0
4,1,0,ym_ind,0.0
4,1,1,ym_ind,0.0
4,1,2,ym_ind,0.08733940915302607
4,1,3,ym_ind,8.959833917825636
4,1,4,ym_ind,17.874140344250762
4,1,5,ym_ind,2.16160458836453
4,1,6,ym_ind,0.0
4,1,7,ym_ind,0.0
4,1,8,ym_ind,1.6207707242115246
4,1,9,ym_ind,4.619718519719063
4,1,10,ym_ind,11.070558522800468
4,1,11,ym_ind,11.569232533636571
4,1,12,ym_ind,12.036782515662336
4,1,13,ym_ind,0.0
4,1,14,ym_ind,1.0478122600022934
4,1,15,ym_ind,63.83163364456614
4,1,16,ym_ind,9.445931716042578
4,1,17,ym_ind,17.93322836385976
4,1,18,ym_ind,15.683149162567185
4,1,19,ym_ind,2.6637511509036056
4,1,20,ym_ind,0.3682721819402889
4,1,21,ym_ind,1.847900566820857
4,1,22,ym_ind,0.0
4,1,23,ym_ind,0.0
4,2,0,ym_ind,0.0
4,2,1,ym_ind,0.0
4,2,2,ym_ind,1.9179660766276754
4,2,3,ym_ind,30.89856260636695
4,2,4,ym_ind,45.277296540941755
4,2,5,ym_ind,10.97858007520245
4,2,6,ym_ind,0.0
4,2,7,ym_ind,0.0
4,2,8,ym_ind,0.0
4,2,9,ym_ind,8.482852265516248
4,2,10,ym_ind,2.758849473379186
4,2,11,ym_ind,0.7107424497142192
4,2,12,ym_ind,6.307463774036506
4,2,13,ym_ind,0.0
4,2,14,ym_ind,0.6736336735896661
4,2,15,ym_ind,53.19200412112802
4,2,16,ym_ind,111.2720050614538
4,2,17,ym_ind,44.81323630613013
4,2,18,ym_ind,79.41005971705462
4,2,19,ym_ind,24.12469195053046
4,2,20,ym_ind,0.678369196110941
4,2,21,ym_ind,3.0035225058131783
4,2,22,ym_ind,0.531854926504408
4,2,23,ym_ind,0.7375412714055105
4,3,0,ym_ind,0.0
4,3,1,ym_ind,0.0
4,3,2,ym_ind,0.5605918062239718
4,3,3,ym_ind,14.959292077201635
4,3,4,ym_ind,39.40232115676295
4,3,5,ym_ind,2.484353211902745
4,3,6,ym_ind,0.0
4,3,7,ym_ind,0.0
4,3,8,ym_ind,0.0
4,3,9,ym_ind,0.0
4,3,10,ym_ind,0.0
4,3,11,ym_ind,4.851380556496231
4,3,12,ym_ind,67.67311839270708
4,3,13,ym_ind,0.0
4,3,14,ym_ind,0.6454846389249486
4,3,15,ym_ind,159.23810453878377
4,3,16,ym_ind,206.38241892874626
4,3,17,ym_ind,77.47482445412244
4,3,18,ym_ind,53.649672571061956
4,3,19,ym_ind,7.733879702318195
4,3,20,ym_ind,4.662008410585184
4,3,21,ym_ind,6.8718557926528
4,3,22,ym_ind,0.0
4,3,23,ym_ind,0.0
4,4,0,ym_ind,0.0
4,4,1,ym_ind,0.0
4,4,2,ym_ind,0.17058414610059472
4,4,3,ym_ind,5.269592787006915
4,4,4,ym_ind,8.607715405792096
4,4,5,ym_ind,1.396119218460157
4,4,6,ym_ind,0.0
4,4,7,ym_ind,0.0
4,4,8,ym_ind,0.20659414529854545
4,4,9,ym_ind,3.040983108937973
4,4,10,ym_ind,0.8462566312075702
4,4,11,ym_ind,3.1300697584323713
4,4,12,ym_ind,1.0719901757192145
4,4,13,ym_ind,0.0
4,4,14,ym_ind,0.5310570329719028
4,4,15,ym_ind,79.72429616577523
4,4,16,ym_ind,98.48069519538066
4,4,17,ym_ind,14.384015294058706
4,4,18,ym_ind,2.214197373078311
4,4,19,ym_ind,7.174358708096929
4,4,20,ym_ind,0.5266178507578825
4,4,21,ym_ind,1.6304143513294376
4,4,22,ym_ind,0.0
4,4,23,ym_ind,0.0
4,5,0,ym_ind,0.0
4,5,1,ym_ind,0.0
4,5,2,ym_ind,0.5432362402761239
4,5,3,ym_ind,22.269588424837448
4,5,4,ym_ind,47.40543038847502
4,5,5,ym_ind,6.4401796622387835
4,5,6,ym_ind,0.0
4,5,7,ym_ind,0.0
4,5,8,ym_ind,0.0
4,5,9,ym_ind,0.0
4,5,10,ym_ind,0.0
4,5,11,ym_ind,0.0
4,5,12,ym_ind,28.272885210177233
4,5,13,ym_ind,0.0
4,5,14,ym_ind,1.9931997405142845
4,5,15,ym_ind,276.65364969802084
4,5,16,ym_ind,171.7587142492788
4,5,17,ym_ind,18.716331345225953
4,5,18,ym_ind,49.027262907601646
4,5,19,ym_ind,11.044094100679207
4,5,20,ym_ind,1.2105253509115095
4,5,21,ym_ind,2.23313951492558
4,5,22,ym_ind,0.0
4,5,23,ym_ind,0.0
4,6,0,ym_ind,0.0
4,6,1,ym_ind,0.0
4,6,2,ym_ind,0.9508593905843804
4,6,3,ym_ind,15.55697804420498
4,6,4,ym_ind,29.83556607239364
4,6,5,ym_ind,5.870474550627084
4,6,6,ym_ind,0.0
4,6,7,ym_ind,0.0
4,6,8,ym_ind,4.08424243320061
4,6,9,ym_ind,18.131382781210036
4,6,10,ym_ind,7.029166101759386
4,6,11,ym_ind,12.84478162080897
4,6,12,ym_ind,6.227835360248398
4,6,13,ym_ind,0.0
4,6,14,ym_ind,0.5204848682843658
4,6,15,ym_ind,23.99679202360198
4,6,16,ym_ind,21.99176773236287
4,6,17,ym_ind,33.57527735796729
4,6,18,ym_ind,81.88399593630693
4,6,19,ym_ind,6.173249132811972
4,6,20,ym_ind,1.2990375322153795
4,6,21,ym_ind,1.0450969281503868
4,6,22,ym_ind,0.0
4,6,23,ym_ind,0.0
4,7,0,ym_ind,0.0
4,7,1,ym_ind,0.0
4,7,2,ym_ind,0.5498126499376905
4,7,3,ym_ind,6.867120543278507
4,7,4,ym_ind,13.83552576045947
4,7,5,ym_ind,1.7322381080098297
4,7,6,ym_ind,0.0
4,7,7,ym_ind,0.0
4,7,8,ym_ind,0.0
4,7,9,ym_ind,0.08870228283866656
4,7,10,ym_ind,0.15211029185539604
4,7,11,ym_ind,4.376434047312834
4,7,12,ym_ind,16.97325038805073
4,7,13,ym_ind,0.0
4,7,14,ym_ind,0.5728821713461412
4,7,15,ym_ind,43.89931257311177
4,7,16,ym_ind,78.43586546632429
4,7,17,ym_ind,34.215821174302754
4,7,18,ym_ind,19.708707309387524
4,7,19,ym_ind,4.651674412346143
4,7,20,ym_ind,1.9303005899820134
4,7,21,ym_ind,2.2446740224927977
4,7,22,ym_ind,0.0
4,7,23,ym_ind,0.0
4,8,0,ym_ind,0.0
4,8,1,ym_ind,0.0
4,8,2,ym_ind,0.0
4,8,3,ym_ind,12.439062939056297
4,8,4,ym_ind,22.711981165633368
4,8,5,ym_ind,2.9286156232476643
4,8,6,ym_ind,0.0
4,8,7,ym_ind,0.0
4,8,8,ym_ind,0.0
4,8,9,ym_ind,0.0
4,8,10,ym_ind,0.23899215564212867
4,8,11,ym_ind,0.0
4,8,12,ym_ind,3.902794231268869
4,8,13,ym_ind,0.0
4,8,14,ym_ind,0.5337781850824466
4,8,15,ym_ind,120.51658063219325
4,8,16,ym_ind,124.10255300047393
4,8,17,ym_ind,49.48446727142744
4,8,18,ym_ind,8.110963043803123
4,8,19,ym_ind,7.628117534037001
4,8,20,ym_ind,1.3016746978316331
4,8,21,ym_ind,3.014479788301685
4,8,22,ym_ind,0.0
4,8,23,ym_ind,0.0
4,9,0,ym_ind,0.0
4,9,1,ym_ind,0.0
4,9,2,ym_ind,0.7671675409451627
4,9,3,ym_ind,11.58007875459528
4,9,4,ym_ind,21.39308459347166
4,9,5,ym_ind,3.7082147875635765
4,9,6,ym_ind,0.0
4,9,7,ym_ind,0.0
4,9,8,ym_ind,0.3147847169702191
4,9,9,ym_ind,0.24587600074511706
4,9,10,ym_ind,0.18596266506387885
4,9,11,ym_ind,3.22982381692177
4,9,12,ym_ind,2.286249021100356
4,9,13,ym_ind,0.0
4,9,14,ym_ind,0.23829154355642299
4,9,15,ym_ind,85.13707297444704
4,9,16,ym_ind,30.93212499204562
4,9,17,ym_ind,18.252126949159425
4,9,18,ym_ind,9.134535540435621
4,9,19,ym_ind,0.506848396094144
4,9,20,ym_ind,0.22867966024138933
4,9,21,ym_ind,0.0
4,9,22,ym_ind,0.0
4,9,23,ym_ind,0.0
4,0,SUM,ym_ind,152.34629266278648
4,1,SUM,ym_ind,182.82166012232665
4,2,SUM,ym_ind,425.76923199150565
4,3,SUM,ym_ind,646.5893062384902
4,4,SUM,ym_ind,228.4055573484045
4,5,SUM,ym_ind,637.5682368331625
4,6,SUM,ym_ind,271.01698786673865
4,7,SUM,ym_ind,230.2344317910365
4,8,SUM,ym_ind,356.9140602679988
4,9,SUM,ym_ind,188.1409219533567
4,0,0,x_re,1.7631772564219288e-09
4,0,1,x_re,2.038296192778746e-09
4,0,2,x_re,2.2055734664626426e-09
4,0,3,x_re,2.356314254640912e-09
