,seed,var,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,RowSum
i0,2,x_re,1.7934951959960022e-09,2.0722358499349912e-09,2.238849292181606e-09,2.3844144925563078e-09,2.571523828894284e-09,2.911574405250906e-09,5.041955568518474e-09,6.8774909284031955e-09,214.9547794649385,216.79338765754142,404.3323931683888,317.87669740022335,324.5306354983603,0.0,113.64296521526101,122.59560057619562,159.92432005306384,187.70644507992765,180.08030065575366,40.99823070676801,36.43367349873304,1.701878365177067,1.8737205296822205e-07,3.3472734414120983e-06,2321.5713109008693
i1,2,x_re,1.7934941436786149e-09,2.0722231940549515e-09,2.238746581981896e-09,2.383859819671632e-09,2.5707204876190982e-09,2.911265771527091e-09,5.001033104516786e-09,6.752574624263332e-09,87.48037675502732,150.6055676879567,162.78412938541825,224.62459407449478,218.45970565486567,0.0,452.791530519856,577.2659082251424,217.22082598727275,197.11990733873745,273.00284697813015,136.6897958480625,47.94022690957114,4.430655505842335,1.8715626190726472e-07,3.2937671149431543e-06,2750.4160743770244
i2,2,x_re,1.7934912298921639e-09,2.0721832271608662e-09,2.2383004196982187e-09,2.3832380147805615e-09,2.570472717574032e-09,2.9101849586057876e-09,4.845043923906903e-09,6.333131645640241e-09,4.5688123421258793e-07,234.8197486840279,178.72958986665074,197.1107284420768,253.61652650573527,0.0,227.76522902384502,670.2763392056229,850.6413362190186,533.9764999251726,837.2089544558024,435.3152724107472,122.60827795379603,136.8960726114817,1.9125157313821318e-07,3.313152185755554e-06,4678.964579290408
i3,2,x_re,1.7934921947565429e-09,2.072193190893113e-09,2.238360357402803e-09,2.3834938966810065e-09,2.570975348924721e-09,2.910441867375718e-09,4.986481785551052e-09,6.39589504268107e-09,23.24106230875624,40.99723050104074,95.11980992853283,343.2780925825307,861.8984529397563,0.0,400.82027861715017,1174.1830260977495,1261.9603586127007,751.3510767584876,710.5178720746608,355.00000232667384,298.49603456416617,8.88218721708971,1.8689171051720015e-07,3.3528960097542146e-06,6325.745488094435
i4,2,x_re,1.7934920231468948e-09,2.0721931806760028e-09,2.238392789866774e-09,2.3833985594696677e-09,2.5706401438083126e-09,2.9104162282327757e-09,4.854744674501895e-09,6.698861950602733e-09,44.62535959793455,60.50690989752221,47.672712953136184,81.59185826672032,60.43385237988329,0.0,192.33042047608595,596.5881725822035,608.8587432832973,172.2355269617502,65.07003130934584,155.84115213518467,34.779583214598674,0.002231881974036879,1.8756681264400784e-07,3.346054017979064e-06,2120.5365584987794
i5,2,x_re,1.7934929894501626e-09,2.0722081789876236e-09,2.2386044430300354e-09,2.3834277565077533e-09,2.5705959892546337e-09,2.9109217510839146e-09,4.983969168213041e-09,6.400296600836922e-09,132.71466907886216,69.95134842696224,134.45698717398463,183.0968892808901,482.18082947501915,0.0,702.3477936363694,1447.451934128618,1224.266182175532,503.0851290917379,702.3235456686324,352.5860866079642,161.46018598777263,5.604114463261784,1.8744032746472776e-07,3.2826666125586046e-06,6101.525698691067
i6,2,x_re,1.7934932735261124e-09,2.0722078677870822e-09,2.238508433581079e-09,2.3839875896707734e-09,2.5712179314947e-09,2.9107875284233094e-09,5.010414658821216e-09,6.701196089112658e-09,166.8840762368865,269.10808519637544,246.82520507680275,229.3083642994064,202.86418854016816,0.0,233.47811788545178,357.66818623404225,331.0777717074998,469.77496030362556,895.9556740869976,182.89517247839316,53.47084847529011,3.867517873716772,1.8805968531356874e-07,3.3323623904246475e-06,3643.17817194076
i7,2,x_re,1.793491940174475e-09,2.0721918347610077e-09,2.2383784542314753e-09,2.3833181316014177e-09,2.570565689948727e-09,2.910411846448368e-09,4.9768614114201334e-09,6.376866637755472e-09,24.917385098751442,16.492970263514444,45.51545371202433,124.1210721195768,387.7282635743288,0.0,205.81093838038802,363.1898869846713,631.3256507694244,397.66966065272544,383.8362968687107,127.59243083051182,114.51304174676027,7.354772559793519,1.8807964153402806e-07,3.2817199313448947e-06,2830.067827056303
i8,2,x_re,1.7934921959296757e-09,2.0721953891240983e-09,2.2384139595264968e-09,2.3835089170516064e-09,2.5705911702845794e-09,2.910475961282829e-09,4.8554277482787126e-09,6.707074483105586e-09,57.60889706146037,67.88779826799839,90.74519875585075,106.18000149817078,171.20126172508319,0.0,445.95138155878874,887.1218391710394,909.8563053295786,424.6468903516954,251.40754014505833,222.7847986146941,131.54451306237993,0.0011572708040832927,1.8752722350709673e-07,3.280911081737738e-06,3766.9375863065716
i9,2,x_re,1.7934924704901943e-09,2.0722028309324116e-09,2.238569149314307e-09,2.383277142923053e-09,2.57050290827937e-09,2.9107737869835465e-09,4.852669465515643e-09,6.387183629952388e-09,72.96650155014963,79.16826383255219,70.75994616257894,141.81550793533447,114.06672675877473,0.0,273.5968289538973,413.09050227997716,400.9600657960461,355.25965992931793,177.35003129602595,54.348458769254634,57.46906325714209,0.00048531025949422925,1.8703486519293025e-07,3.341599789029856e-06,2210.8520453851543
