,seed,var,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,RowSum
i0,4,x_re,1.7631772564219288e-09,2.038296192778746e-09,2.2055734664626426e-09,2.356314254640912e-09,2.5501384999873516e-09,2.8949225728569204e-09,5.209507761242779e-09,7.355301187780156e-09,223.3650373949724,238.10118768351595,409.53832940624415,366.178052938565,312.8205971903997,0.0,123.16827111580852,118.07164980316072,181.08787661110742,195.55536572117225,200.8079578802456,39.233124691477514,38.63802911283907,6.414781186336269,3.9429090105764663e-07,2.5548893965303336e-06,2452.980263711398
i1,4,x_re,1.763172768246815e-09,2.0382281902870717e-09,2.204698687877271e-09,2.3562878978866103e-09,2.550368482293611e-09,2.8931083993148377e-09,5.150296892766091e-09,7.232497050474793e-09,85.64216050617371,129.84107531639452,192.34476854695183,236.98104262512663,230.74134075777525,0.0,323.95699317727974,485.9187211983984,170.85456160618392,216.8183521793308,280.99295846774993,127.2852306864961,53.82910328911493,4.0563423067902304,3.864025914152648e-07,2.581071330918026e-06,2539.262653657428
i2,4,x_re,1.7631678832903916e-09,2.038162799180236e-09,2.204005560851002e-09,2.3547933866267065e-09,2.5479184021823443e-09,2.8913341441908357e-09,4.9698460223993625e-09,6.716630228577199e-09,2.559501639100348e-07,251.29990387565783,194.98470141402055,200.4136828384611,263.9113374149781,0.0,228.44705772672157,515.5244447661128,888.6132150257329,583.1205240093333,776.3545310554899,469.41950139377053,123.97156156559285,136.52791078800874,4.048712212818598e-07,2.5735959007231054e-06,4632.588375133783
i3,4,x_re,1.7631687219352088e-09,2.038172522114078e-09,2.2040869401640167e-09,2.35504300168487e-09,2.5483360036311805e-09,2.8916127374149203e-09,5.0883320845255995e-09,6.770523854891971e-09,5.83426536245303e-07,31.319861704468398,98.4445754170842,352.0360307967569,816.1004432338309,0.0,427.8546267100735,1208.0082062760155,1349.3783666202794,829.8372975139074,771.3505292338969,348.85682172843605,323.7195419844494,9.105352685923577,3.8982092386097473e-07,2.573180118385498e-06,6566.011657477209
i4,4,x_re,1.7631737078546616e-09,2.0382481866652678e-09,2.2050497461878458e-09,2.355623584756576e-09,2.5492829648094684e-09,2.8936259675310893e-09,4.991657364303539e-09,7.168296068002652e-09,38.95424153739698,66.08716789261322,44.73831056046225,82.94588958080435,56.68343266948162,0.0,182.27545794581062,545.7242760819058,545.7081531667789,186.26351970450102,73.65312713482558,141.42237938804502,33.076303779677424,0.0002801015919483495,3.8418269631908015e-07,2.567609546638844e-06,1997.532542521652
i5,4,x_re,1.7631715646765296e-09,2.038213834151974e-09,2.204581385684011e-09,2.3556798010181152e-09,2.5493753246470903e-09,2.8927274316769554e-09,5.1067385373104985e-09,6.807652892412008e-09,141.4911469888395,82.25428828563108,134.3697896427285,203.79054516553245,515.4728887849153,0.0,703.3642766774689,1610.7897917599028,1220.1166108023815,438.8362802671142,647.8029686290691,367.2523582207087,146.5175110989329,2.877899031223489,4.02503126665233e-07,2.595963424523315e-06,6214.936358378633
i6,4,x_re,1.7631757927320466e-09,2.0382753967749468e-09,2.205321310010225e-09,2.35605032504759e-09,2.5498463751283477e-09,2.8943322984394433e-09,5.1666878720976005e-09,7.224516541253512e-09,149.83362480993785,263.97782376307026,236.76731782943156,272.20489339449745,200.99980137577893,0.0,190.35153657637355,319.90662544228735,329.60878482241634,430.3009577059103,868.3837501905041,232.60714098790078,51.71768959997128,3.89295875608291,3.978091413480323e-07,2.545308614980884e-06,3550.5529082234784
i7,4,x_re,1.7631713227979964e-09,2.038209921927795e-09,2.204522371870835e-09,2.3559784681379118e-09,2.549723102215158e-09,2.8926767796472527e-09,5.120211350429092e-09,6.827614197722958e-09,18.01395404482838,28.952532336044293,57.643728345024385,138.46273227528366,334.07340316898205,0.0,180.6210139468629,395.78318940755435,656.8955967018794,382.4351570174217,297.3872282555505,138.24346969661795,114.19212962402294,7.180036900571939,3.9184094454897796e-07,2.5793616374530537e-06,2749.8841747175993
i8,4,x_re,1.7631734996477663e-09,2.0382411731477327e-09,2.2048749278835748e-09,2.3557905903380957e-09,2.549564189490823e-09,2.893241007660232e-09,4.9933171288155445e-09,7.203277181992441e-09,43.83579039588407,72.03032041450746,90.64965705060905,117.66557129030808,181.92059831584277,0.0,336.61378406067104,827.2583694795466,849.7284115201647,511.38498415920475,230.8054963293034,211.90914785371442,129.77999554967056,6.237042879599055,3.9199028217371886e-07,2.550916533601672e-06,3609.819172267934
i9,4,x_re,1.7631694915290568e-09,2.0381839137693925e-09,2.204220149978377e-09,2.355176309326853e-09,2.5484066540526164e-09,2.8918514756838577e-09,4.982171444452725e-09,6.8098100106402435e-09,71.79844225437468,74.66112566249629,76.77467748489273,125.14955536066755,139.7707804044952,0.0,222.25810532737802,562.9502493885283,403.8725339932525,321.9321280813879,178.30996627156054,35.47192271683774,62.15361988732408,0.00016193739409820515,3.932026060840201e-07,2.56926705297176e-06,2275.103271758652
