,seed,var,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,RowSum
i0,25,dm_re,2.985937290286732e-06,3.4152991052571297e-06,3.6664628618233514e-06,3.8525891806844444e-06,4.01444014796709e-06,4.16997725191288e-06,0.1823226041663598,0.474673363760621,38.81832644303329,45.407310009206576,96.21354561111286,51.886419972421294,58.06323084979409,3.1104972541806155e-06,29.294838099325016,37.165458376604015,35.28972924453576,44.02311743201491,42.48550959385778,8.45322782357397,4.600218109255639,0.1358225285731219,5.434967588166283e-06,5.73324832438692e-06,492.49378644465435
i1,25,dm_re,2.986147675889261e-06,3.4180119715652027e-06,3.6925159328287485e-06,3.881571464104e-06,4.044659958885741e-06,4.206001108524858e-06,0.6203049841139245,1.5247683827175278,16.121355972917556,31.69877413957792,25.880891394159303,37.15096378020084,28.270671641572687,3.1104986104294368e-06,39.209368830924035,92.97739208492698,44.55332710422863,39.85379090938445,47.69928871581539,18.723140147916123,3.335821997056451,0.4874053146873708,5.370213440185708e-06,5.705703747792032e-06,428.1073018155231
i2,25,dm_re,2.986378917551172e-06,3.420899925941121e-06,3.7212230963327217e-06,3.926166717326272e-06,4.097974397099392e-06,4.252723315059778e-06,2.6306964028243773,47.74235806369243,26.366606939981743,26.87471102908556,29.558462457365653,28.277184094499333,54.83428308695734,3.110498019957677e-06,40.59583829655585,123.26506072806795,111.6594949287976,104.91889490594927,94.47168122049602,66.83428591654972,7.141604993036188,5.06863189170823,5.314711847159777e-06,5.6742508080026905e-06,770.2398314603943
i3,25,dm_re,2.9861784454400196e-06,3.4183789701633655e-06,3.695454169030081e-06,3.88725111094197e-06,4.041033051317176e-06,4.209696092229806e-06,1.8516810777540342,25.548958981720844,20.039425256696397,21.08595481298208,17.670513416316528,38.079907388675146,90.93852823938231,0.015804813904588023,42.02824744103554,176.57745194723302,123.82331716258963,74.47357544537361,145.22742495875173,39.77800930769018,28.056419074335114,1.1406215460528708,5.477763650523191e-06,5.694502629130926e-06,846.3358742807518
i4,25,dm_re,2.9861934323620564e-06,3.4184362166174665e-06,3.692670352798222e-06,3.89357345379588e-06,4.059468553085402e-06,4.2118853500985505e-06,0.6388625484036985,1.6481902940559152,8.33101199680974,9.829980230962812,9.21032860336555,13.93454117237847,14.534496547293667,3.1104969713221425e-06,16.94901508598683,94.37320691955505,106.54958986458468,38.236929822800164,12.268239712058145,25.627102463847987,2.2354805479883124,2.1915352675756914e-05,5.343961537979856e-06,5.687269842877754e-06,354.36703412939937
i5,25,dm_re,2.986298498161033e-06,3.4200428276090932e-06,3.7150675473106967e-06,3.8963231437402925e-06,4.05764398319421e-06,4.236205300145284e-06,2.0729885387589446,34.86768141879655,23.022678248397632,18.85653253014227,13.838065241583863,29.966606383535936,64.53473638522391,3.110498748120399e-06,75.53344848644957,126.93245656305628,174.34671489471788,73.02942581313859,128.8292314787588,44.553724388621646,8.2686937994875,0.8798123401979584,5.462485305943706e-06,5.732518808257671e-06,819.5328331279514
i6,25,dm_re,2.9860854570134324e-06,3.4168446433310907e-06,3.672177709345714e-06,3.883720456357168e-06,4.065502291648044e-06,4.183311159263872e-06,1.6985701907680184,4.929919303629162,34.996206601848776,42.29969452907978,35.725460510861524,37.742418387782145,40.85502650587313,3.1104981400149338e-06,19.102671514457374,69.77306781517672,86.14587823296195,69.47527390968835,123.40041504773133,21.211997890853635,6.60681485759309,0.4876445363462363,5.399631888506517e-06,5.690563422940949e-06,594.4510962429864
i7,25,dm_re,2.9863062705757353e-06,3.420120654758621e-06,3.7155159760197e-06,3.896982595652405e-06,4.062505559108556e-06,4.23617890769249e-06,0.9543810389920934,8.434632421481531,7.5646467249278,7.121800769061947,6.242968446428802,13.920479999112704,64.059746971407,3.110498231957249e-06,23.016812663361534,91.63606152088806,113.62988223620818,44.26472188675165,64.14400950588957,17.011558805714916,5.778423845342786,0.6598369783830539,5.346808115113763e-06,5.7149394622787665e-06,468.4400003038074
i8,25,dm_re,2.9860551656776378e-06,3.4164270110964905e-06,3.6680173679881515e-06,3.8798845662022325e-06,4.0464641046661105e-06,4.1802506583933544e-06,1.5379665481592482,2.210055788571752,11.539633997623035,12.246902121080469,15.35715663840893,17.42875290759791,35.510391390214544,0.056541518563587294,40.803854415473154,123.08007488921149,119.58797427366933,67.95391172721439,34.64369697642394,36.21587248556023,11.934935920719164,0.1716106135525288,5.341409082176609e-06,5.685806556104278e-06,530.2793654163582
i9,25,dm_re,2.9862575151104487e-06,3.4191937459043808e-06,3.6987583549271584e-06,3.915584344501353e-06,4.081288722384846e-06,4.219854576667032e-06,1.6604575487568982,14.39891307869693,15.381584283305436,18.514863678461897,16.55233079108134,17.438056657108724,23.190842107612216,3.1104971500926753e-06,32.35624219272746,119.90111295021288,85.36544221584347,52.75048696538758,29.202921591849076,11.399469756828664,3.3594206569506198,0.2662055679134747,5.378454766471308e-06,5.70715397550748e-06,441.73838655977977
