,seed,var,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,RowSum
i0,9,ym_hol,3.7632548526312095e-07,4.078919341515566e-07,7.121979721790452e-07,2.3350018140184816,9.839242379179357,4.2439715039138947e-07,8.950515348666864e-08,6.053597298646108e-08,3.6270343387585865e-08,3.2234916663578664e-08,0.17605976911831708,3.694063531434167e-08,4.9670688200818125,1.833673929063831e-08,0.011199652945817661,1.3996460266341666,0.1569150662668963,1.1981173870680204,1.0144784048239694,9.792353506516459e-08,0.725446188453106,0.011840455557301404,4.382076942336469e-08,7.09094212750941e-08,21.83501837143728
i1,9,ym_hol,3.76326634392646e-07,4.0790750497933473e-07,7.127854599188337e-07,3.549848503399374,10.691269501390304,4.248067159204482e-07,8.99200295047732e-08,6.134296130457394e-08,3.616121182844172e-08,3.219774693236752e-08,3.776419569212145e-08,4.433804122752737e-08,0.3064281314101638,1.833673911055087e-08,1.648221065671038,29.282437744433064,1.8488064760808416,1.936340052010693,0.3484561495731385,0.14165453585477963,0.8098338767081595,0.1324532416406507,4.382402282136791e-08,7.093005942018679e-08,50.695751634813526
i2,9,ym_hol,3.7633111863122215e-07,4.0810124460424214e-07,4.527888793017672e-06,12.62862002987112,26.869263375561186,0.7585428065387376,9.412185083669486e-08,6.392770745934419e-08,3.640600993657086e-08,3.2229439169735187e-08,0.6356390099611794,4.500983174117042e-08,0.6579629105263204,1.8336739122638605e-08,0.02402879732669789,22.768609796800273,19.85395141736016,4.155993339082887,22.0398310100269,3.975812884236922,1.233058100617441,4.410665595975744,4.3823615550780834e-08,7.108711961023483e-08,120.01198479114905
i3,9,ym_hol,3.763266143344236e-07,4.080626392011425e-07,4.5263608375217415e-06,10.67228655214163,34.66780050672333,1.0952020109116822,9.074395332979998e-08,6.377540121926271e-08,3.6238674974392067e-08,3.219035659255107e-08,3.753598220693025e-08,3.794286615764994e-08,11.372325812109025,1.834191723007553e-08,1.0966840665486097,81.92165774805203,51.48620494350584,23.180312715484284,30.768986802061622,0.768317743413157,3.178302598240723,0.1628776747141664,4.3822669162169796e-08,7.105500113471804e-08,250.37096491630302
i4,9,ym_hol,3.7633227864785367e-07,4.080743319121282e-07,4.504888550470678e-06,1.9637914176458273,6.608549916533736,0.02339860551670067,9.396578801401781e-08,6.144649907574238e-08,3.6224186175015986e-08,3.224264593756231e-08,3.758640276159682e-08,3.789711860139904e-08,0.05955238115763185,1.8336739396093997e-08,0.009568290519900534,17.895067672304446,15.103433163044077,1.8519952815163452,0.08916705964892457,0.05435103596405149,0.3109021790083558,2.275496156485282e-06,4.382295066420694e-08,7.093716133490187e-08,43.96978500011081
i5,9,ym_hol,3.76330047571995e-07,4.0814142713644106e-07,4.532244026177936e-06,19.500698844513735,38.95788605070842,0.23329282169641238,9.135673420022278e-08,6.375283315166884e-08,3.6237492886663204e-08,3.220347232326078e-08,6.272028655246071e-08,3.625409936277997e-08,6.174128454337388,1.8336739077122946e-08,2.652332782470881,123.45410174561187,21.091878197342034,3.996362351647193,5.328456429974426,3.953748179179185,3.073193094328547,0.32271264096239816,4.3823236343341805e-08,7.100778685086253e-08,228.7387973651807
i6,9,ym_hol,3.7632976088513255e-07,4.080442551138165e-07,4.515179835850212e-06,4.411941795456503,16.686087761762877,0.022568118480344103,9.052648539150845e-08,6.168878839913394e-08,3.620010308431699e-08,3.220607098416445e-08,0.046158426770802896,4.333640889239748e-08,0.3696298940673972,1.833673914903298e-08,0.009851779371637163,9.326824683586054,5.883110044460384,7.520062295991514,28.631342132266838,0.867415306078314,1.353270794369013,0.12006261454298334,4.3823179105623634e-08,7.099552268498514e-08,75.2483313438718
i7,9,ym_hol,3.7633147784217293e-07,4.0805334036733055e-07,4.522382459637629e-06,4.419404728972182,13.100614842991984,0.14137214932236639,9.055073629209112e-08,6.367227988257032e-08,3.6147763811836016e-08,3.2187156635321045e-08,3.754038127191826e-08,4.3361060614265844e-08,1.1528474789664507,1.8336739146828685e-08,0.088440611870773,19.560008824542468,17.540866404571297,6.324586122842524,3.5490462664098485,0.27411447374327413,1.694371426967576,0.199693022949621,4.3821011779246435e-08,7.09165075835454e-08,68.04537209745128
i8,9,ym_hol,3.763301050087798e-07,4.0805326267689566e-07,4.519003846348416e-06,6.051707239733047,17.802890528910442,0.06981295707403218,9.382089555579506e-08,6.185874858998833e-08,3.6186402798877615e-08,3.219104535846626e-08,3.7554603317883376e-08,4.4314188749369965e-08,0.32122987936426456,1.8336739192386594e-08,0.024339866720959256,64.19579147650636,34.61836907622648,5.02123372985203,2.3113622127954674,1.1529679296639896,1.8984034108005223,6.685295790790327e-05,4.382420065381062e-08,7.102916192209616e-08,133.4681809031087
i9,9,ym_hol,3.7633324751938335e-07,4.0808095121738994e-07,4.521538267163083e-06,4.73730088047663,12.620137638532396,0.08429892801576973,9.399390302239344e-08,6.376196896159115e-08,3.6172028426999e-08,3.223810817193384e-08,3.7550829043978465e-08,3.627416246518912e-08,0.1949350233933148,1.8341543082945886e-08,0.038148670295124545,13.193091152025515,7.201494468731933,3.5727971470342106,0.5176111321971282,0.016663870505396736,0.3339141142163014,9.992163962652078e-06,4.382240464991144e-08,7.095409624201613e-08,42.51040875664919
