seed,i,t,var,value
25,3,21,x_ind,142.11534816839497
25,3,22,x_ind,0.0
25,3,23,x_ind,0.0
25,4,0,x_ind,0.0
25,4,1,x_ind,0.0
25,4,2,x_ind,0.0
25,4,3,x_ind,0.0
25,4,4,x_ind,0.0
25,4,5,x_ind,0.0
25,4,6,x_ind,0.0
25,4,7,x_ind,0.6631378589542529
25,4,8,x_ind,42.76534028931677
25,4,9,x_ind,57.11165472251931
25,4,10,x_ind,49.91883305069049
25,4,11,x_ind,71.20387326971937
25,4,12,x_ind,52.963871500343664
25,4,13,x_ind,0.0
25,4,14,x_ind,89.3085154214554
25,4,15,x_ind,451.7901730652011
25,4,16,x_ind,530.1546068624243
25,4,17,x_ind,161.56408293770363
25,4,18,x_ind,56.37586501142571
25,4,19,x_ind,117.25242172514108
25,4,20,x_ind,32.939450319714204
25,4,21,x_ind,23.182770540574314
25,4,22,x_ind,0.0
25,4,23,x_ind,0.0
25,5,0,x_ind,0.0
25,5,1,x_ind,0.0
25,5,2,x_ind,0.0
25,5,3,x_ind,0.0
25,5,4,x_ind,0.0
25,5,5,x_ind,0.0
25,5,6,x_ind,0.0
25,5,7,x_ind,0.0
25,5,8,x_ind,210.6795505032796
25,5,9,x_ind,73.80715933999842
25,5,10,x_ind,110.92587037963665
25,5,11,x_ind,149.07257245200984
25,5,12,x_ind,333.62836403904106
25,5,13,x_ind,0.0
25,5,14,x_ind,274.8704003947727
25,5,15,x_ind,2058.4529513137754
25,5,16,x_ind,1369.1765954443706
25,5,17,x_ind,399.46950878036074
25,5,18,x_ind,544.4638085159406
25,5,19,x_ind,311.3502014705046
25,5,20,x_ind,163.44507462111886
25,5,21,x_ind,21.07647650578927
25,5,22,x_ind,0.0
25,5,23,x_ind,0.0
25,6,0,x_ind,0.0
25,6,1,x_ind,0.0
25,6,2,x_ind,0.0
25,6,3,x_ind,0.0
25,6,4,x_ind,0.0
25,6,5,x_ind,0.0
25,6,6,x_ind,0.0
25,6,7,x_ind,0.0
25,6,8,x_ind,168.5547381286852
25,6,9,x_ind,240.43991083992552
25,6,10,x_ind,212.14078334479603
25,6,11,x_ind,190.93234932387747
25,6,12,x_ind,159.7229143125128
25,6,13,x_ind,0.0
25,6,14,x_ind,90.02613399312207
25,6,15,x_ind,278.55113663413704
25,6,16,x_ind,310.1351181867088
25,6,17,x_ind,389.27248467115794
25,6,18,x_ind,683.8720277725688
25,6,19,x_ind,174.14565430811138
25,6,20,x_ind,76.82420151481166
25,6,21,x_ind,11.724246757685021
25,6,22,x_ind,0.0
25,6,23,x_ind,0.0
25,7,0,x_ind,0.0
25,7,1,x_ind,0.0
25,7,2,x_ind,0.0
25,7,3,x_ind,0.0
25,7,4,x_ind,0.0
25,7,5,x_ind,0.0
25,7,6,x_ind,0.0
25,7,7,x_ind,0.0
25,7,8,x_ind,28.666392509690684
25,7,9,x_ind,19.86607944296481
25,7,10,x_ind,52.210674910140064
25,7,11,x_ind,111.92406826237684
25,7,12,x_ind,265.09539814464864
25,7,13,x_ind,0.0
25,7,14,x_ind,113.7455425837023
25,7,15,x_ind,333.25563562693463
25,7,16,x_ind,564.3135504794119
25,7,17,x_ind,334.8786766520578
25,7,18,x_ind,290.897143783746
25,7,19,x_ind,108.01239551908958
25,7,20,x_ind,81.7579476521692
25,7,21,x_ind,47.932214339567246
25,7,22,x_ind,0.0
25,7,23,x_ind,0.0
25,8,0,x_ind,0.0
25,8,1,x_ind,0.0
25,8,2,x_ind,0.0
25,8,3,x_ind,0.0
25,8,4,x_ind,0.0
25,8,5,x_ind,0.0
25,8,6,x_ind,0.0
25,8,7,x_ind,13.983856859894026
25,8,8,x_ind,50.85253683968119
25,8,9,x_ind,63.857265546304816
25,8,10,x_ind,92.84416333184366
25,8,11,x_ind,95.99114742550564
25,8,12,x_ind,174.83385414717526
25,8,13,x_ind,0.0
25,8,14,x_ind,180.8047417179406
25,8,15,x_ind,778.0814174899731
25,8,16,x_ind,719.6608861694921
25,8,17,x_ind,359.41321229248143
25,8,18,x_ind,186.4898253601599
25,8,19,x_ind,185.3555006637966
25,8,20,x_ind,113.47192481105844
25,8,21,x_ind,50.11452989670133
25,8,22,x_ind,0.0
25,8,23,x_ind,0.0
25,9,0,x_ind,0.0
25,9,1,x_ind,0.0
25,9,2,x_ind,0.0
25,9,3,x_ind,0.0
25,9,4,x_ind,0.0
25,9,5,x_ind,0.0
25,9,6,x_ind,0.0
25,9,7,x_ind,0.0
25,9,8,x_ind,80.35037071702715
25,9,9,x_ind,68.77787652451822
25,9,10,x_ind,76.44140308053348
25,9,11,x_ind,99.56352962493068
25,9,12,x_ind,106.13018123079478
25,9,13,x_ind,0.0
25,9,14,x_ind,120.65238572246307
25,9,15,x_ind,445.3360123861783
25,9,16,x_ind,374.2641197599378
25,9,17,x_ind,242.92468031598287
25,9,18,x_ind,124.88483998645704
25,9,19,x_ind,52.81406998472034
25,9,20,x_ind,57.15621937220694
25,9,21,x_ind,0.0
25,9,22,x_ind,0.0
25,9,23,x_ind,0.0
25,0,SUM,x_ind,2003.3679478605256
25,1,SUM,x_ind,2147.7213324467207
25,2,SUM,x_ind,4085.77656957635
25,3,SUM,x_ind,6253.199983750532
25,4,SUM,x_ind,1737.1945965751838
25,5,SUM,x_ind,6020.418533760599
25,6,SUM,x_ind,2986.3416997880995
25,7,SUM,x_ind,2352.5557199064997
25,8,SUM,x_ind,3065.754862552008
25,9,SUM,x_ind,1849.2956887057508
25,0,0,yp_ind,0.0
25,0,1,yp_ind,0.0
25,0,2,yp_ind,0.0
25,0,3,yp_ind,0.0
25,0,4,yp_ind,0.0
25,0,5,yp_ind,0.0
25,0,6,yp_ind,7.051404854750445
25,0,7,yp_ind,48.57777470190775
25,0,8,yp_ind,71.49816075303492
25,0,9,yp_ind,43.93832199677858
25,0,10,yp_ind,109.02267301517337
25,0,11,yp_ind,79.87174227339439
25,0,12,yp_ind,90.38819804444925
25,0,13,yp_ind,289.25280008042427
25,0,14,yp_ind,128.10257308735203
25,0,15,yp_ind,3.971266229010001
25,0,16,yp_ind,9.714984022389164
25,0,17,yp_ind,24.566648676752965
25,0,18,yp_ind,35.518333959756
25,0,19,yp_ind,1.2317487085473957
25,0,20,yp_ind,1.6726011564008272
25,0,21,yp_ind,9.73267062128003
25,0,22,yp_ind,8.876454314306692
25,0,23,yp_ind,0.916785133731242
25,1,0,yp_ind,0.0
25,1,1,yp_ind,0.0
25,1,2,yp_ind,0.0
25,1,3,yp_ind,0.0
25,1,4,yp_ind,0.0
25,1,5,yp_ind,0.0
25,1,6,yp_ind,0.8826418241832269
25,1,7,yp_ind,21.003516214852567
25,1,8,yp_ind,21.44258583736124
25,1,9,yp_ind,28.152577943737537
25,1,10,yp_ind,21.015570196406156
25,1,11,yp_ind,52.93817432127166
25,1,12,yp_ind,45.63796549956274
25,1,13,yp_ind,543.5304757690334
25,1,14,yp_ind,326.9384280633313
25,1,15,yp_ind,64.31677741517883
25,1,16,yp_ind,17.36278511378837
25,1,17,yp_ind,25.69353045927076
25,1,18,yp_ind,49.35851298629076
25,1,19,yp_ind,13.647096794494395
25,1,20,yp_ind,4.6746245060845215
25,1,21,yp_ind,10.610052904385618
25,1,22,yp_ind,15.252495949982482
25,1,23,yp_ind,5.223552073523898
25,2,0,yp_ind,0.0
25,2,1,yp_ind,0.0
25,2,2,yp_ind,0.0
25,2,3,yp_ind,0.0
25,2,4,yp_ind,0.0
25,2,5,yp_ind,0.0
25,2,6,yp_ind,0.0
25,2,7,yp_ind,0.0
25,2,8,yp_ind,0.0
25,2,9,yp_ind,31.95420190629883
25,2,10,yp_ind,19.3491908671767
25,2,11,yp_ind,12.554851805636918
25,2,12,yp_ind,31.4749611334887
25,2,13,yp_ind,446.2998623201488
25,2,14,yp_ind,211.06112953247094
25,2,15,yp_ind,48.2103160416844
25,2,16,yp_ind,130.6929491011478
25,2,17,yp_ind,87.74141975879769
25,2,18,yp_ind,312.6589747840219
25,2,19,yp_ind,93.37941677330133
25,2,20,yp_ind,7.622214854885267
25,2,21,yp_ind,26.722840187379703
25,2,22,yp_ind,22.570193481620954
25,2,23,yp_ind,10.255384366841135
25,3,0,yp_ind,0.0
25,3,1,yp_ind,0.0
25,3,2,yp_ind,0.0
25,3,3,yp_ind,0.0
25,3,4,yp_ind,0.0
25,3,5,yp_ind,0.0
25,3,6,yp_ind,0.3103456890524039
25,3,7,yp_ind,12.453853076867027
25,3,8,yp_ind,1.5625369825524842
25,3,9,yp_ind,0.0
25,3,10,yp_ind,1.1252258251962082
25,3,11,yp_ind,21.318469202277157
25,3,12,yp_ind,202.01874756475715
25,3,13,yp_ind,680.066798882204
25,3,14,yp_ind,250.2816172618489
25,3,15,yp_ind,135.80145551937386
25,3,16,yp_ind,235.77942658919017
25,3,17,yp_ind,201.4656323321502
25,3,18,yp_ind,141.1218326035476
25,3,19,yp_ind,32.94162558860279
25,3,20,yp_ind,50.0060367234761
25,3,21,yp_ind,1.4868893246425645
25,3,22,yp_ind,40.4964902866857
25,3,23,yp_ind,11.709873082438476
25,4,0,yp_ind,0.0
25,4,1,yp_ind,0.0
25,4,2,yp_ind,0.0
25,4,3,yp_ind,0.0
25,4,4,yp_ind,0.0
25,4,5,yp_ind,0.0
25,4,6,yp_ind,0.0
25,4,7,yp_ind,9.120342952315973
25,4,8,yp_ind,6.0946988645991516
25,4,9,yp_ind,7.887788163408893
25,4,10,yp_ind,2.0949548106432303
25,4,11,yp_ind,9.566990110152208
25,4,12,yp_ind,6.113242290399911
25,4,13,yp_ind,104.02341691457488
25,4,14,yp_ind,143.38164502991347
25,4,15,yp_ind,83.73389563346193
25,4,16,yp_ind,155.87432383191242
25,4,17,yp_ind,43.21913612892582
25,4,18,yp_ind,3.470550710647436
25,4,19,yp_ind,29.547937842367702
25,4,20,yp_ind,4.960305317705847
25,4,21,yp_ind,0.12199989998750292
25,4,22,yp_ind,5.494917187616644
25,4,23,yp_ind,1.5878857426476811
25,5,0,yp_ind,0.0
25,5,1,yp_ind,0.0
25,5,2,yp_ind,0.0
25,5,3,yp_ind,0.0
25,5,4,yp_ind,0.0
25,5,5,yp_ind,0.0
25,5,6,yp_ind,0.7948506971959586
25,5,7,yp_ind,9.669446353952475
25,5,8,yp_ind,17.81644668118531
25,5,9,yp_ind,0.8724690948848688
25,5,10,yp_ind,0.9780658911469965
25,5,11,yp_ind,2.813135544918446
25,5,12,yp_ind,66.00387559020918
25,5,13,yp_ind,1053.5833733683219
25,5,14,yp_ind,593.7200155927279
25,5,15,yp_ind,368.6657354572489
25,5,16,yp_ind,169.1532653041542
25,5,17,yp_ind,25.67228255468146
25,5,18,yp_ind,100.78601067644257
25,5,19,yp_ind,29.40031059485299
25,5,20,yp_ind,11.342758311047387
25,5,21,yp_ind,37.79833769843267
25,5,22,yp_ind,41.23467898290999
25,5,23,yp_ind,8.460716180452241
25,6,0,yp_ind,0.0
25,6,1,yp_ind,0.0
25,6,2,yp_ind,0.0
25,6,3,yp_ind,0.0
25,6,4,yp_ind,0.0
25,6,5,yp_ind,0.0
25,6,6,yp_ind,0.7577072830618019
25,6,7,yp_ind,27.6391628349942
25,6,8,yp_ind,34.39351406442767
25,6,9,yp_ind,65.47161683511474
25,6,10,yp_ind,37.17597706294749
25,6,11,yp_ind,39.349183150034534
25,6,12,yp_ind,30.809791476874757
25,6,13,yp_ind,300.1280705887027
25,6,14,yp_ind,181.02348349575547
25,6,15,yp_ind,45.31464236284697
25,6,16,yp_ind,23.027027265939772
25,6,17,yp_ind,75.13709503059115
25,6,18,yp_ind,176.66041290485703
25,6,19,yp_ind,21.516374187682015
25,6,20,yp_ind,3.104403341704268
25,6,21,yp_ind,18.641376387969807
25,6,22,yp_ind,16.395759913828016
25,6,23,yp_ind,7.231520602249332
25,7,0,yp_ind,0.0
25,7,1,yp_ind,0.0
25,7,2,yp_ind,0.0
25,7,3,yp_ind,0.0
25,7,4,yp_ind,0.0
25,7,5,yp_ind,0.0
25,7,6,yp_ind,0.22381239337314884
25,7,7,yp_ind,3.1182280364022334
25,7,8,yp_ind,1.9613961383358471
25,7,9,yp_ind,0.31055002445381574
25,7,10,yp_ind,0.7564663280470404
25,7,11,yp_ind,11.470713845125049
25,7,12,yp_ind,101.07926995594434
25,7,13,yp_ind,315.73047326569065
25,7,14,yp_ind,154.44991800064136
25,7,15,yp_ind,39.94513658586178
25,7,16,yp_ind,109.08890490852846
25,7,17,yp_ind,72.95186658303173
25,7,18,yp_ind,59.73965187403955
25,7,19,yp_ind,7.26165205377036
25,7,20,yp_ind,12.042272608619534
25,7,21,yp_ind,1.213300186438048
25,7,22,yp_ind,14.751644284646057
25,7,23,yp_ind,5.2500191138719785
25,8,0,yp_ind,0.0
25,8,1,yp_ind,0.0
25,8,2,yp_ind,0.0
25,8,3,yp_ind,0.0
25,8,4,yp_ind,0.0
25,8,5,yp_ind,0.0
25,8,6,yp_ind,0.0
25,8,7,yp_ind,30.670511296126165
25,8,8,yp_ind,8.558367821659642
25,8,9,yp_ind,2.0597968391221855
25,8,10,yp_ind,0.39926884177721095
25,8,11,yp_ind,2.7788366112586296
25,8,12,yp_ind,31.373741693417468
25,8,13,yp_ind,349.53633549757774
25,8,14,yp_ind,302.90029008576647
25,8,15,yp_ind,136.10866418732837
25,8,16,yp_ind,181.68019143587927
25,8,17,yp_ind,71.05358930852869
25,8,18,yp_ind,29.997895863328566
25,8,19,yp_ind,21.59663072481809
25,8,20,yp_ind,16.712458464588433
25,8,21,yp_ind,6.639942569529564
25,8,22,yp_ind,17.20452750363045
25,8,23,yp_ind,7.47552123866115
25,9,0,yp_ind,0.0
25,9,1,yp_ind,0.0
25,9,2,yp_ind,0.0
25,9,3,yp_ind,0.0
25,9,4,yp_ind,0.0
25,9,5,yp_ind,0.0
25,9,6,yp_ind,0.0
25,9,7,yp_ind,1.833395189937085
25,9,8,yp_ind,12.724920300427042
25,9,9,yp_ind,10.20416051003614
25,9,10,yp_ind,3.886029264094244
25,9,11,yp_ind,12.897199658782517
25,9,12,yp_ind,7.908293939547537
25,9,13,yp_ind,209.19164450084727
25,9,14,yp_ind,193.82219400722587
25,9,15,yp_ind,67.61430475083098
25,9,16,yp_ind,60.67897355731043
25,9,17,yp_ind,70.6468783706448
25,9,18,yp_ind,24.13838609403089
25,9,19,yp_ind,0.8203206648205955
25,9,20,yp_ind,3.7721358175616033
25,9,21,yp_ind,9.849067564337108
25,9,22,yp_ind,10.729318870785061
25,9,23,yp_ind,4.990222944831499
25,0,SUM,yp_ind,963.9051416294394
25,1,SUM,yp_ind,1267.6813638727394
25,2,SUM,yp_ind,1492.547906914901
25,3,SUM,yp_ind,2019.9468565348627
25,4,SUM,yp_ind,616.2940314312807
25,5,SUM,yp_ind,2538.7657745747656
25,6,SUM,yp_ind,1103.7771187895817
25,7,SUM,yp_ind,911.345276186821
25,8,SUM,yp_ind,1216.7465699829982
25,9,SUM,yp_ind,705.7074460060506
25,0,0,ym_ind,0.0
25,0,1,ym_ind,0.0
25,0,2,ym_ind,0.7241820288632471
25,0,3,ym_ind,6.705568225346447
25,0,4,ym_ind,12.826365989489755
25,0,5,ym_ind,2.5272551009840374
25,0,6,ym_ind,0.0
25,0,7,ym_ind,0.11744111869921743
25,0,8,ym_ind,14.092680102529625
25,0,9,ym_ind,14.74071739545422
25,0,10,ym_ind,42.70471716283632
25,0,11,ym_ind,20.690622571849925
25,0,12,ym_ind,17.186846635265496
25,0,13,ym_ind,0.0
25,0,14,ym_ind,0.0
25,0,15,ym_ind,4.025355665944494
25,0,16,ym_ind,5.441323131054575
25,0,17,ym_ind,8.554187776719006
25,0,18,ym_ind,5.410703321247915
25,0,19,ym_ind,0.16546466626399833
25,0,20,ym_ind,0.6182817684646927
25,0,21,ym_ind,0.02546533233463327
25,0,22,ym_ind,0.0
25,0,23,ym_ind,0.0
25,1,0,ym_ind,0.0
25,1,1,ym_ind,0.0
25,1,2,ym_ind,1.2826143740842593
25,1,3,ym_ind,10.162736151550298
25,1,4,ym_ind,18.13699051936767
25,1,5,ym_ind,3.4861514327206233
25,1,6,ym_ind,0.0
25,1,7,ym_ind,0.0
25,1,8,ym_ind,0.5687706050731132
25,1,9,ym_ind,12.436781642694855
25,1,10,ym_ind,8.113480346041055
25,1,11,ym_ind,12.2009659504625
25,1,12,ym_ind,9.229292210713757
25,1,13,ym_ind,0.0
25,1,14,ym_ind,0.5682464597218906
25,1,15,ym_ind,65.27979064094063
25,1,16,ym_ind,10.488985420151293
25,1,17,ym_ind,10.406656635981504
25,1,18,ym_ind,16.836594434577783
25,1,19,ym_ind,4.030858126815857
25,1,20,ym_ind,0.9842790861959664
25,1,21,ym_ind,0.7801367841372812
25,1,22,ym_ind,0.0
25,1,23,ym_ind,0.0
25,2,0,ym_ind,0.0
25,2,1,ym_ind,0.0
25,2,2,ym_ind,0.2806785591706396
25,2,3,ym_ind,22.722859365720428
25,2,4,ym_ind,47.35550335672951
25,2,5,ym_ind,6.472562991669013
25,2,6,ym_ind,0.0
25,2,7,ym_ind,0.0
25,2,8,ym_ind,0.0
25,2,9,ym_ind,1.7771609939906678
25,2,10,ym_ind,5.254565744845023
25,2,11,ym_ind,0.6159652729402613
25,2,12,ym_ind,11.690161377225145
25,2,13,ym_ind,0.0
25,2,14,ym_ind,0.4762031888907501
25,2,15,ym_ind,48.33735256626368
25,2,16,ym_ind,71.43889789175674
25,2,17,ym_ind,57.16747549846369
25,2,18,ym_ind,76.1662375028393
25,2,19,ym_ind,32.70406779796938
25,2,20,ym_ind,3.3618389473753627
25,2,21,ym_ind,3.5835297195929035
25,2,22,ym_ind,1.4081775563204177
25,2,23,ym_ind,0.0
25,3,0,ym_ind,0.0
25,3,1,ym_ind,0.0
25,3,2,ym_ind,1.4655468234778755
25,3,3,ym_ind,24.31962333469228
25,3,4,ym_ind,43.23576501833674
25,3,5,ym_ind,6.210593034215345
25,3,6,ym_ind,0.0
25,3,7,ym_ind,0.0
25,3,8,ym_ind,0.0
25,3,9,ym_ind,0.022188623530955475
25,3,10,ym_ind,0.0
25,3,11,ym_ind,4.668105561861648
25,3,12,ym_ind,54.636605700613366
25,3,13,ym_ind,0.0
25,3,14,ym_ind,0.0
25,3,15,ym_ind,140.35273146110615
25,3,16,ym_ind,187.98462003960358
25,3,17,ym_ind,69.70950088602576
25,3,18,ym_ind,80.7195317643669
25,3,19,ym_ind,16.6031211483323
25,3,20,ym_ind,8.991997251802598
25,3,21,ym_ind,5.961568270347109
25,3,22,ym_ind,0.0
25,3,23,ym_ind,0.0
25,4,0,ym_ind,0.0
25,4,1,ym_ind,0.0
25,4,2,ym_ind,0.32131830278380247
25,4,3,ym_ind,3.941519383640554
25,4,4,ym_ind,8.98218712067794
25,4,5,ym_ind,1.1236934073031346
25,4,6,ym_ind,0.0
25,4,7,ym_ind,0.0
25,4,8,ym_ind,0.6033459143918246
25,4,9,ym_ind,2.0402435448537592
25,4,10,ym_ind,1.4957549283427929
25,4,11,ym_ind,4.131141653840746
25,4,12,ym_ind,2.237273578915546
25,4,13,ym_ind,0.0
25,4,14,ym_ind,0.509492492658559
25,4,15,ym_ind,74.17881963782027
25,4,16,ym_ind,66.32810295462372
25,4,17,ym_ind,17.116453884743475
25,4,18,ym_ind,2.9782893486528494
25,4,19,ym_ind,10.24315338598241
25,4,20,ym_ind,0.29464151490013896
25,4,21,ym_ind,1.1048663566485493
25,4,22,ym_ind,0.0
25,4,23,ym_ind,0.0
25,5,0,ym_ind,0.0
25,5,1,ym_ind,0.0
25,5,2,ym_ind,0.6174858558494877
25,5,3,ym_ind,18.071885022043727
25,5,4,ym_ind,47.07347153189593
25,5,5,ym_ind,5.329705169118827
25,5,6,ym_ind,0.0
25,5,7,ym_ind,0.0
25,5,8,ym_ind,0.3474122672968785
25,5,9,ym_ind,0.0
25,5,10,ym_ind,0.0
25,5,11,ym_ind,0.0
25,5,12,ym_ind,8.262543392176227
25,5,13,ym_ind,0.0
25,5,14,ym_ind,0.0
25,5,15,ym_ind,355.5772552256751
25,5,16,ym_ind,183.44050199193035
25,5,17,ym_ind,20.150170203463208
25,5,18,ym_ind,41.457403029405725
25,5,19,ym_ind,10.157691648287576
25,5,20,ym_ind,1.4006252729581061
25,5,21,ym_ind,0.9733403634223501
25,5,22,ym_ind,0.0
25,5,23,ym_ind,0.0
25,6,0,ym_ind,0.0
25,6,1,ym_ind,0.0
25,6,2,ym_ind,0.7595110392300267
25,6,3,ym_ind,13.65573592605606
25,6,4,ym_ind,25.733694625608628
25,6,5,ym_ind,2.5954999180765013
25,6,6,ym_ind,0.0
25,6,7,ym_ind,0.0
25,6,8,ym_ind,5.528705823269496
25,6,9,ym_ind,16.004787133882335
25,6,10,ym_ind,9.618095650355807
25,6,11,ym_ind,9.199457066603536
25,6,12,ym_ind,5.615496861548788
25,6,13,ym_ind,0.0
25,6,14,ym_ind,0.0
25,6,15,ym_ind,29.52445178992891
25,6,16,ym_ind,26.550297305531853
25,6,17,ym_ind,36.0630780166842
25,6,18,ym_ind,75.32872098397416
25,6,19,ym_ind,6.675212785002459
25,6,20,ym_ind,1.0239126009420938
25,6,21,ym_ind,0.5021157861164598
25,6,22,ym_ind,0.0
25,6,23,ym_ind,0.0
25,7,0,ym_ind,0.0
25,7,1,ym_ind,0.0
25,7,2,ym_ind,0.5418883379331377
25,7,3,ym_ind,6.259333927737391
25,7,4,ym_ind,12.568544846713074
25,7,5,ym_ind,2.0576448171679784
25,7,6,ym_ind,0.0
25,7,7,ym_ind,0.0
25,7,8,ym_ind,0.03135141726079257
25,7,9,ym_ind,0.11059568405834963
25,7,10,ym_ind,0.6864384482038336
25,7,11,ym_ind,2.9682904940705557
25,7,12,ym_ind,22.288997654681634
25,7,13,ym_ind,0.0
25,7,14,ym_ind,0.8007440859963841
25,7,15,ym_ind,45.00866462592223
25,7,16,ym_ind,76.49064431139091
25,7,17,ym_ind,32.503401601839016
25,7,18,ym_ind,30.17523023968691
25,7,19,ym_ind,4.251251793898823
25,7,20,ym_ind,1.2584765598737402
25,7,21,ym_ind,2.069937460160721
25,7,22,ym_ind,0.0
25,7,23,ym_ind,0.0
25,8,0,ym_ind,0.0
25,8,1,ym_ind,0.0
25,8,2,ym_ind,0.28345770928199615
25,8,3,ym_ind,13.915525958972248
25,8,4,ym_ind,26.791774904687276
25,8,5,ym_ind,4.295469338332935
25,8,6,ym_ind,0.0
25,8,7,ym_ind,0.0
25,8,8,ym_ind,0.0
25,8,9,ym_ind,0.19110317155141943
25,8,10,ym_ind,0.21167284425164962
25,8,11,ym_ind,0.6096177314941716
25,8,12,ym_ind,7.738923812444031
25,8,13,ym_ind,0.0
25,8,14,ym_ind,1.0221780145481747
25,8,15,ym_ind,114.70738261486056
25,8,16,ym_ind,91.21513792118932
25,8,17,ym_ind,27.884365964320242
25,8,18,ym_ind,9.324526111191922
25,8,19,ym_ind,11.229949669887326
25,8,20,ym_ind,3.6693845063364723
25,8,21,ym_ind,2.7708394123699183
25,8,22,ym_ind,0.0
25,8,23,ym_ind,0.0
25,9,0,ym_ind,0.0
25,9,1,ym_ind,0.0
25,9,2,ym_ind,1.2921080331813797
25,9,3,ym_ind,11.299114981989696
25,9,4,ym_ind,21.50014312951901
25,9,5,ym_ind,4.532066892881138
25,9,6,ym_ind,0.0
25,9,7,ym_ind,0.0
25,9,8,ym_ind,0.3963359924752235
25,9,9,ym_ind,1.1668388360268136
25,9,10,ym_ind,0.47072468537034906
25,9,11,ym_ind,1.7028346413402402
25,9,12,ym_ind,3.1897242473778067
25,9,13,ym_ind,0.0
25,9,14,ym_ind,0.03174640079301927
25,9,15,ym_ind,76.0429811471939
25,9,16,ym_ind,43.13187134492163
25,9,17,ym_ind,23.161708227149894
25,9,18,ym_ind,4.649528011064469
25,9,19,ym_ind,0.05320918400552042
25,9,20,ym_ind,0.03365509631043597
25,9,21,ym_ind,0.0
25,9,22,ym_ind,0.0
25,9,23,ym_ind,0.0
25,0,SUM,ym_ind,156.5571779933476
25,1,SUM,ym_ind,184.99333082123033
25,2,SUM,ym_ind,390.8132383317629
25,3,SUM,ym_ind,644.8814989183127
25,4,SUM,ym_ind,197.63029741078006
25,5,SUM,ym_ind,692.8594909735234
25,6,SUM,ym_ind,264.3787733128113
25,7,SUM,ym_ind,240.07143630659547
25,8,SUM,ym_ind,315.8613096857197
25,9,SUM,ym_ind,192.65459085160052
25,0,0,x_re,6.130669643783538e-10
25,0,1,x_re,7.075247807246107e-10
25,0,2,x_re,7.63311801033539e-10
25,0,3,x_re,8.122553241477706e-10
