seed,i,t,var,value
8,0,0,x_ind,0.0
8,0,1,x_ind,0.0
8,0,2,x_ind,0.0
8,0,3,x_ind,0.0
8,0,4,x_ind,0.0
8,0,5,x_ind,0.0
8,0,6,x_ind,0.0
8,0,7,x_ind,37.28923510253784
8,0,8,x_ind,238.17054568637482
8,0,9,x_ind,180.96562983267987
8,0,10,x_ind,334.15690410213614
8,0,11,x_ind,276.17957420442633
8,0,12,x_ind,245.5700719849269
8,0,13,x_ind,0.0
8,0,14,x_ind,34.20140245582523
8,0,15,x_ind,102.8575054872451
8,0,16,x_ind,124.93164223994114
8,0,17,x_ind,145.71010943511575
8,0,18,x_ind,153.44046530825216
8,0,19,x_ind,53.699258936492434
8,0,20,x_ind,48.791381830479345
8,0,21,x_ind,0.7238102504225636
8,0,22,x_ind,0.0
8,0,23,x_ind,0.0
8,1,0,x_ind,0.0
8,1,1,x_ind,0.0
8,1,2,x_ind,0.0
8,1,3,x_ind,0.0
8,1,4,x_ind,0.0
8,1,5,x_ind,0.0
8,1,6,x_ind,0.0
8,1,7,x_ind,18.682560477858743
8,1,8,x_ind,102.07981512084935
8,1,9,x_ind,146.93270883114698
8,1,10,x_ind,167.95638367986254
8,1,11,x_ind,165.3177425758832
8,1,12,x_ind,153.32017309919013
8,1,13,x_ind,0.0
8,1,14,x_ind,182.01853374191236
8,1,15,x_ind,431.00310495710016
8,1,16,x_ind,151.7711289007569
8,1,17,x_ind,159.50937114667096
8,1,18,x_ind,235.53878823949458
8,1,19,x_ind,113.54127586370649
8,1,20,x_ind,54.09570529584332
8,1,21,x_ind,35.32018783697389
8,1,22,x_ind,0.0
8,1,23,x_ind,0.0
8,2,0,x_ind,0.0
8,2,1,x_ind,0.0
8,2,2,x_ind,0.0
8,2,3,x_ind,0.0
8,2,4,x_ind,0.0
8,2,5,x_ind,0.0
8,2,6,x_ind,0.0
8,2,7,x_ind,0.0
8,2,8,x_ind,0.0
8,2,9,x_ind,198.39266666016968
8,2,10,x_ind,228.65860839775974
8,2,11,x_ind,152.3609937214878
8,2,12,x_ind,224.13250746791203
8,2,13,x_ind,0.0
8,2,14,x_ind,101.82673810637863
8,2,15,x_ind,542.5397824166289
8,2,16,x_ind,710.8864422754501
8,2,17,x_ind,458.27589876367455
8,2,18,x_ind,790.5528318097557
8,2,19,x_ind,425.3353250753355
8,2,20,x_ind,113.7273260541237
8,2,21,x_ind,125.38570521381422
8,2,22,x_ind,10.01416795579785
8,2,23,x_ind,8.526165627455873
8,3,0,x_ind,0.0
8,3,1,x_ind,0.0
8,3,2,x_ind,0.0
8,3,3,x_ind,0.0
8,3,4,x_ind,0.0
8,3,5,x_ind,0.0
8,3,6,x_ind,0.0
8,3,7,x_ind,0.0
8,3,8,x_ind,16.68475784106281
8,3,9,x_ind,10.395696732487092
8,3,10,x_ind,97.49872395134014
8,3,11,x_ind,274.8181160598839
8,3,12,x_ind,744.7859497339223
8,3,13,x_ind,0.0
8,3,14,x_ind,235.51389665512528
8,3,15,x_ind,1242.821069974698
8,3,16,x_ind,1177.599498323518
8,3,17,x_ind,906.4277679941133
8,3,18,x_ind,593.5139507161808
8,3,19,x_ind,288.9034064355699
8,3,20,x_ind,227.2088662034467
8,3,21,x_ind,142.33952467568167
8,3,22,x_ind,0.0
8,3,23,x_ind,0.0
8,4,0,x_ind,0.0
8,4,1,x_ind,0.0
8,4,2,x_ind,0.0
8,4,3,x_ind,0.0
8,4,4,x_ind,0.0
8,4,5,x_ind,0.0
8,4,6,x_ind,0.0
8,4,7,x_ind,6.531293577824873
8,4,8,x_ind,36.35820929379077
8,4,9,x_ind,56.93918535034241
8,4,10,x_ind,46.36176523117324
8,4,11,x_ind,74.78325075362453
8,4,12,x_ind,54.493973256745264
8,4,13,x_ind,0.0
8,4,14,x_ind,79.27413102935715
8,4,15,x_ind,496.52383412244177
8,4,16,x_ind,564.5938311891543
8,4,17,x_ind,164.27237746469166
8,4,18,x_ind,51.89794427246152
8,4,19,x_ind,108.29580250762872
8,4,20,x_ind,31.435508464335314
8,4,21,x_ind,15.21517786157663
8,4,22,x_ind,0.0
8,4,23,x_ind,0.0
8,5,0,x_ind,0.0
8,5,1,x_ind,0.0
8,5,2,x_ind,0.0
8,5,3,x_ind,0.0
8,5,4,x_ind,0.0
8,5,5,x_ind,0.0
8,5,6,x_ind,0.0
8,5,7,x_ind,0.0
8,5,8,x_ind,187.25308376200613
8,5,9,x_ind,69.30052794285679
8,5,10,x_ind,124.33066455619037
8,5,11,x_ind,159.30694655577113
8,5,12,x_ind,368.72965651257033
8,5,13,x_ind,0.0
8,5,14,x_ind,437.60235950248716
8,5,15,x_ind,1960.3782313206157
8,5,16,x_ind,1154.534361899161
8,5,17,x_ind,383.02027064943667
8,5,18,x_ind,506.1344781745547
8,5,19,x_ind,304.38756563102453
8,5,20,x_ind,158.88885377454707
8,5,21,x_ind,67.10989638090665
8,5,22,x_ind,0.0
8,5,23,x_ind,0.0
8,6,0,x_ind,0.0
