,seed,var,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,RowSum
i0,2,x_ind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.317520161058916,177.96203191626182,198.56636944803907,327.5124204830581,261.7936892898561,212.35813125539698,0.0,25.521698453138196,88.82598129609201,136.01362362427383,156.46214321496154,133.25663497424813,52.52710937110052,27.489383458199224,0.7203809767183366,0.0,0.0,1837.3271179224025
i1,2,x_ind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.690387159012582,93.85464253265972,147.06553259980032,148.16767824284793,177.99416578628848,186.88592744406643,0.0,269.4391834943768,444.2148908405535,173.2566943947452,150.73880821272675,215.53574145908303,119.14281720621719,54.03316272699608,17.226854318062543,0.0,0.0,2209.2464864174362
i2,2,x_ind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.51556682891706,176.2756328868036,167.4796274230449,205.14977551471478,0.0,146.14315107018464,533.378449607282,728.7578380805468,467.07818104851253,823.2307861144728,411.87059169233,121.41627119931834,121.67821868405397,0.0,6.510278604974964,4135.4843687551565
i3,2,x_ind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.621260531801358,32.414767162534304,112.11987516680156,285.0661252772489,745.4361984934797,0.0,250.657453295423,1156.7799100492125,1361.6333236994394,731.3303584878698,631.1191266511898,312.6947992709755,232.75080263518728,142.56979699235728,0.0,0.0,6022.19379771352
i4,2,x_ind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.11166508563925,55.03220345244175,47.121045104838956,69.71327164031047,50.12033037933164,0.0,112.7036795501425,573.4955263346798,605.5694537187006,155.84866511460126,53.42737593550394,119.23361340429113,34.18090139144738,13.68414387761002,0.0,0.0,1934.2418749895387
i5,2,x_ind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.39808795218613,65.52582106888543,125.30953154432895,156.7220974663926,392.20087666592195,0.0,473.08340633266704,2102.273887609742,1251.0658569020568,395.95259853739185,600.266817847945,329.4792628161877,165.32216602746965,26.16376962113035,0.0,0.0,6273.764180392305
i6,2,x_ind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09581764105430624,172.39398481332475,271.99261117372623,216.97119862095664,191.94480923926184,172.99820958625446,0.0,129.57135930184,303.05889908923695,284.3680627422381,402.1536510162231,807.8182679456158,153.28190019376245,75.48347712583974,18.791998721413904,0.0,0.0,3200.924247210748
i7,2,x_ind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.489716506990018,21.353740477614306,52.930222390044925,102.57467204756627,331.82095403028853,0.0,105.40504912796092,328.9163938467055,612.4353078362468,343.00423682924054,301.585360680906,122.9455463280761,87.91129168917246,48.011381206812096,0.0,0.0,2489.383872997624
i8,2,x_ind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.758962790065162,62.25282273775348,68.18819720356356,86.1711449971059,95.75334271261781,147.30837046575414,0.0,226.14701000557062,765.7033150356415,851.5311176867913,336.0075494161809,215.74824980483226,184.60337317853885,109.90160666519573,67.99088260854822,0.0,0.0,3229.0659453081594
i9,2,x_ind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.40092359426842,82.56408117656139,69.96078605504985,103.13119022735863,84.34696986256027,0.0,119.53481960614569,393.1218149929324,382.81728215975255,288.10521130780313,145.9590483087385,52.86651527992043,57.0190734370447,0.0,0.0,0.0,1853.827716008136
