,seed,var,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,RowSum
i0,2,dm_hol,8.486459559924584e-06,9.713707485132954e-06,1.0434526578966954e-05,1.0933318759475143e-05,1.1445432766832317e-05,1.1908583078381452e-05,0.036650376966527905,0.3455990025466354,39.576117255761524,32.52918828509362,76.392325526303,50.148404178204004,58.972316033292536,8.51097152216706e-06,30.38143656739814,43.412736367024934,42.283005525690804,32.76270698861765,38.719155578226754,11.139445665228227,4.1204551444834525,0.44236567354969586,1.53451492531818e-05,1.654069220480077e-05,461.2620114872287
i1,2,dm_hol,8.486694720050569e-06,9.716390185332616e-06,1.0454744874391416e-05,1.1025031169369093e-05,1.1558790898755636e-05,1.1947172514809735e-05,0.3082292675223959,1.4003029015162556,15.236699278360847,27.58938165133616,29.74380606866941,31.79280738457489,29.617213161712133,8.510969635163138e-06,53.957250484546975,155.2046458885221,58.44999929220042,46.88826146176984,59.86309821152993,19.027346770845664,3.0674258921902977,0.6630301265495483,1.5356979817460755e-05,1.6595082546364017e-05,532.8096014937032
i2,2,dm_hol,8.487417248838204e-06,9.724882555681367e-06,1.0542461605196133e-05,1.1135358021422527e-05,1.159560125035262e-05,1.2081485246913147e-05,1.0105925824028383,42.19547625433945,16.59042485411185,40.38543661772001,27.892771081690086,27.394213605281927,43.13098155092114,8.510970101316228e-06,41.45491932448518,171.268519321464,169.67571240428072,86.4684998457445,88.2913975821194,50.69978582108167,7.751297413054119,6.67228094723803,1.5001792879324338e-05,1.6570119619697315e-05,820.8824128560234
i3,2,dm_hol,8.48718364430641e-06,9.722770228788577e-06,1.0530266518602526e-05,1.109043766742148e-05,1.1516530010014124e-05,1.2044525314240678e-05,0.5001031360214381,29.05574453168081,24.018655008683744,18.53499188774681,14.901456196452758,40.72879088886966,88.32954310008522,8.510970000208722e-06,56.963578288403895,175.80727822493148,132.41271418992352,75.90241233506696,98.18736628143982,41.4434423169871,19.84061391798017,0.9418466152184556,1.5349856786919663e-05,1.6526630214046656e-05,817.5686406986622
i4,2,dm_hol,8.486967668419431e-06,9.722487905313122e-06,1.0523367870424336e-05,1.1105297595281e-05,1.1568591712218e-05,1.205109504025755e-05,0.4447367983516426,1.2993549371294464,9.674476315637127,14.195327690983417,8.09334941312391,13.389866381703616,12.733622422917902,0.02559746370990108,26.273529326309582,121.2007741027764,95.55367083339026,23.929828812111687,14.917962236714864,30.378604402823022,2.266679755504792,0.029055677777314538,1.531737624332741e-05,1.6537660047904277e-05,374.40653188380895
i5,2,dm_hol,8.487007985550897e-06,9.719706366198714e-06,1.0483370752558758e-05,1.1097809292008668e-05,1.1573807849670106e-05,1.1988799629761263e-05,0.4002808563252776,30.796576967500783,21.097019257249258,16.971933791675198,21.36873155084452,25.970878678147475,69.80331962568103,8.510969319110983e-06,61.29621845487367,86.23498589584189,157.01312055092353,109.44793754687373,114.61351053434853,31.806540159230995,10.881791043842947,1.1461603221112269,1.5348513090018195e-05,1.6595816888993874e-05,758.8491090412713
i6,2,dm_hol,8.486957176048074e-06,9.71960057659815e-06,1.0500416289268342e-05,1.1003265309870998e-05,1.1487674126103772e-05,1.2001992882831932e-05,0.3293835610290115,4.366566404619268,26.53154998939513,41.97987938600044,41.39427485964493,33.2115777385051,34.56588486895531,0.2486374054320268,32.78279508800888,90.45252860426719,72.37155739513746,81.98818924288193,135.00977850771955,25.99696866923955,4.733174264009191,0.4011792758712842,1.5302165475307475e-05,1.6538574646019544e-05,626.3640203013626
i7,2,dm_hol,8.487185358930663e-06,9.722932880296926e-06,1.0526280696347439e-05,1.1120258854658386e-05,1.1578825985865113e-05,1.2048271767744533e-05,0.5728140089129934,10.475248310050194,8.849701366006707,5.408327644937404,7.390683312089475,21.643390944771614,56.00465576956103,8.510970310469718e-06,28.929731025493005,79.67956999962684,106.04452249174888,64.9737226803399,76.57301204865843,14.456031523604624,9.802051786002627,0.7963686064221673,1.5324694761726443e-05,1.658868687264479e-05,491.59993542633333
i8,2,dm_hol,8.487197174041571e-06,9.722241624080784e-06,1.0519050392928776e-05,1.1083387406716286e-05,1.1575189009475465e-05,1.2043429265359718e-05,0.5247814997571975,3.0692031317239796,16.672927796540137,15.234113989079912,12.48830964049566,14.497119823437956,35.92749302741356,0.09168593763669368,66.18727487945192,182.23255882368608,163.36227934246813,81.05206244525547,46.438444372412924,35.186988560199225,8.619006053591711,0.0655091492758679,1.531193561125757e-05,1.65983452879876e-05,681.6498538132023
i9,2,dm_hol,8.487068488259752e-06,9.720710428279466e-06,1.0490567757888332e-05,1.1126781558090923e-05,1.1590757802406813e-05,1.2011160610092782e-05,0.6333248805242853,12.428037448153686,15.420076619567098,13.649062931539367,12.719640466075013,27.994763642687285,28.22811268054602,0.02310812518553639,42.582750849567134,66.78932845771025,68.36415990769135,67.39518453304713,36.157911274218186,16.426840720971835,4.202256344834219,0.04167994851174406,1.5371609934448958e-05,1.6538382054471627e-05,413.0563341678688
