seed,i,t,var,value
7,0,0,x_ind,0.0
7,0,1,x_ind,0.0
7,0,2,x_ind,0.0
7,0,3,x_ind,0.0
7,0,4,x_ind,0.0
7,0,5,x_ind,0.0
7,0,6,x_ind,0.0
7,0,7,x_ind,41.37541716600673
7,0,8,x_ind,211.45773200173738
7,0,9,x_ind,198.30960818643206
7,0,10,x_ind,328.72269701423266
7,0,11,x_ind,237.06113192771014
7,0,12,x_ind,225.93930509583072
7,0,13,x_ind,0.0
7,0,14,x_ind,27.953860147203972
7,0,15,x_ind,95.2710459492955
7,0,16,x_ind,131.3303674604025
7,0,17,x_ind,145.36192225806067
7,0,18,x_ind,161.01767730898476
7,0,19,x_ind,52.78031522185844
7,0,20,x_ind,48.68944076118562
7,0,21,x_ind,0.6957066272891363
7,0,22,x_ind,0.0
7,0,23,x_ind,0.0
7,1,0,x_ind,0.0
7,1,1,x_ind,0.0
7,1,2,x_ind,0.0
7,1,3,x_ind,0.0
7,1,4,x_ind,0.0
7,1,5,x_ind,0.0
7,1,6,x_ind,0.0
7,1,7,x_ind,13.425539409460397
7,1,8,x_ind,108.29811371594712
7,1,9,x_ind,149.37196552314396
7,1,10,x_ind,154.03749849446075
7,1,11,x_ind,183.972655153609
7,1,12,x_ind,179.1458919260267
7,1,13,x_ind,0.0
7,1,14,x_ind,182.0343624308275
7,1,15,x_ind,460.8054262919455
7,1,16,x_ind,157.46238754327445
7,1,17,x_ind,176.16413044176713
7,1,18,x_ind,224.0952590090277
7,1,19,x_ind,109.04092338555184
7,1,20,x_ind,54.16505194174445
7,1,21,x_ind,31.024890269883798
7,1,22,x_ind,0.0
7,1,23,x_ind,0.0
7,2,0,x_ind,0.0
7,2,1,x_ind,0.0
7,2,2,x_ind,0.0
7,2,3,x_ind,0.0
7,2,4,x_ind,0.0
7,2,5,x_ind,0.0
7,2,6,x_ind,0.0
7,2,7,x_ind,0.0
7,2,8,x_ind,0.0
7,2,9,x_ind,236.25913479079244
7,2,10,x_ind,179.47360876823743
7,2,11,x_ind,178.6543436508766
7,2,12,x_ind,245.6697118019708
7,2,13,x_ind,0.0
7,2,14,x_ind,150.5088341398052
7,2,15,x_ind,549.5500694350113
7,2,16,x_ind,740.6673629143072
7,2,17,x_ind,459.7797636402488
7,2,18,x_ind,727.7204344624317
7,2,19,x_ind,345.4699512050363
7,2,20,x_ind,117.79779870406026
7,2,21,x_ind,127.8282755437143
7,2,22,x_ind,35.426740921216165
7,2,23,x_ind,0.0
7,3,0,x_ind,0.0
7,3,1,x_ind,0.0
7,3,2,x_ind,0.0
7,3,3,x_ind,0.0
7,3,4,x_ind,0.0
7,3,5,x_ind,0.0
7,3,6,x_ind,0.0
7,3,7,x_ind,0.0
7,3,8,x_ind,17.113550280446884
