,seed,var,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,RowSum
i0,8,dp_re,1.075202610988043e-06,1.232359738812866e-06,1.3488027232749555e-06,1.4204584690425035e-06,1.485035422877794e-06,1.5528659894025354e-06,6.326940097767314,63.17648299807794,39.896476707097044,43.28976297433879,76.80853992534684,60.22168894798221,51.56339206673024,1.1343871074126391e-06,14.804161022891071,8.109491298842352,11.356670634496124,31.389435721325132,21.01241306678492,5.809772286401625,1.6427799856799852,0.6125436842558921,1.944789082479145e-06,2.111706796455847e-06,436.0205647236254
i1,8,dp_re,1.075181964590007e-06,1.2321464299612392e-06,1.3474040748901854e-06,1.4133726122138962e-06,1.4744300507371903e-06,1.5493861453784918e-06,0.8759857064143413,28.983370525954808,21.801270343325623,30.156789507016118,28.55284096780222,45.26023673923185,48.69856903373259,1.134387352373686e-06,62.425784700876164,81.43435019257855,14.98699551280906,35.68735217428858,27.257847489822453,14.181357174312225,3.148277602013488,0.6272272207657715,2.0215209024583357e-06,2.1213657853212428e-06,444.0782682601391
i2,8,dp_re,1.0750186260541037e-06,1.2299544761752783e-06,1.3198985003312285e-06,1.393960575550031e-06,1.4564903440059782e-06,1.511620128158059e-06,1.074273225883795e-06,9.523442503208871e-07,1.7417726547766015,39.85543908234197,31.019438307345364,25.42287494994827,29.6536793660524,1.134387327680032e-06,41.6525286331731,44.45477558362976,119.45174640696689,95.15737452479394,166.6295167147344,61.815881777176486,8.701792713130903,4.52749462847162,2.0382815422321863e-06,2.119191115994934e-06,670.0843306479618
i3,8,dp_re,1.0750920866877615e-06,1.2309601869329671e-06,1.3315049831986087e-06,1.401903520486948e-06,1.4654917209419322e-06,1.5281303869585405e-06,0.1492860509440599,0.12529625691457769,8.506801090490638,14.418933050464961,21.35165696624914,32.85376532093673,124.68835276708128,1.1343873485537083e-06,57.71225342361097,174.9791415577153,213.57959165202817,138.19836877499975,153.86931028321536,41.15937392811549,27.641913330331068,3.6709515646339876,1.9720619694553862e-06,2.1339172048026693e-06,1012.9050092911809
i4,8,dp_re,1.0750438811611462e-06,1.2302774275629924e-06,1.3232801094435296e-06,1.397670132418637e-06,1.458824686751987e-06,1.5159865594746227e-06,1.1212964244429465e-06,8.609928875527881,9.413057911575283,8.946567779738194,7.635123531402745,11.853883535217522,7.858208119645725,1.1343872861795453e-06,25.494380361988554,60.34705661486312,103.29571504460104,28.444783031390713,7.445611267831526,27.696294579664382,3.6319123259058133,0.8203622836683028,1.952715198489472e-06,2.1189056415309907e-06,311.49289959140816
i5,8,dp_re,1.0750902600526695e-06,1.2309286086637674e-06,1.331168872495859e-06,1.3985130367783137e-06,1.4598574618163495e-06,1.5277156711559991e-06,0.8404399339796889,0.6560151969056441,47.67460760159278,16.851228245605306,26.76097009029098,20.572731201320483,67.77870497158229,1.1343873589457974e-06,56.23610861625042,365.7883059122703,274.01963082072587,49.81588499661722,95.60385777176747,48.52909874644397,8.16105969673711,2.2427233803303115,1.9952709462277935e-06,2.127474362500058e-06,1081.5313804628263
i6,8,dp_re,1.0751354447239725e-06,1.231512170902074e-06,1.3371158700610527e-06,1.4106678762130477e-06,1.4751308202291314e-06,1.5354218787781525e-06,0.9796807237339938,23.424617049125047,32.50344176537963,54.19932188631599,35.017161620006384,33.470779516750156,23.459846838121415,1.134387313955432e-06,34.18329200778556,35.09263068747711,23.56484486948004,64.33640378771238,126.42805354348337,25.124757939727257,3.94277611475491,1.2413767930806325,1.974586891848022e-06,2.1177314056035817e-06,516.9689984346235
i7,8,dp_re,1.0750625204929989e-06,1.23055167517575e-06,1.3268531170501349e-06,1.396804421830802e-06,1.4603400084981338e-06,1.5229196263766466e-06,0.08985220747655465,0.047053449460379045,6.049743196552454,8.014777143948457,9.608566251353956,19.34087519357095,63.612581692166856,1.1343872902165333e-06,36.672586132163815,59.65112681085266,100.57367645345401,47.712991647914606,45.24095131487029,17.96987146338048,11.19598120434096,0.9383305438185574,1.9348319651950974e-06,2.1145587991996285e-06,426.7189779016344
i8,8,dp_re,1.075052373217905e-06,1.2303630981172438e-06,1.3238589097469747e-06,1.3976397332394846e-06,1.4581823007820395e-06,1.5167641088404475e-06,1.1191957353044343e-06,24.84050819027215,13.392388436173915,15.145144438025351,14.748386602710632,14.915053043172177,28.362300790517487,1.1343873378942716e-06,55.116306319661874,144.15742483316612,140.68215462573258,48.26211449375916,27.593565994327964,26.935208815619884,9.757880622225544,1.0180589118669443,1.974080809590258e-06,2.125802720592033e-06,564.9265104725589
i9,8,dp_re,1.0750245698102602e-06,1.230009321636511e-06,1.3200807565651306e-06,1.3997276156487934e-06,1.4620792481384527e-06,1.5126200315983458e-06,1.088953490046839e-06,0.25679261424646105,14.560600542888631,11.98167837662051,14.047657626173384,20.22397176824143,15.727162229781992,1.1343873148032797e-06,41.486077876243684,67.2221215900471,44.297659888266,38.926629263305834,20.01441984003678,6.840818087774403,6.633580170695231,0.8805631278020453,1.9653787916409305e-06,2.124517672612385e-06,303.0997473149023
