,seed,var,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,RowSum
i0,3,x_hol,7.321773805948573e-11,8.452932105661022e-11,9.135631872118252e-11,9.75399426246929e-11,1.0553789983435142e-10,1.1965814904090632e-10,2.125907781294095e-10,2.909050207594059e-10,271.70464164080016,229.35315009889277,383.60837404066115,390.0010504521963,373.709754378612,0.0,118.56404804733683,126.50149795953908,164.78036655863875,201.1597827138297,221.23501107538726,51.656118154183616,32.875260029398646,0.7542728993096643,3.396348910244403e-08,8.160963715356257e-08,2565.9033281654342
i1,3,x_hol,7.321767462291888e-11,8.452862228097414e-11,9.135205449968532e-11,9.75007865055193e-11,1.0547589747398593e-10,1.1964448007942308e-10,2.1096027887938032e-10,2.872742703157953e-10,95.12579606127316,130.2991208224424,156.35132108970524,231.9240107741807,235.55612507409978,0.0,435.72090010275843,551.9391327850504,203.40890637209355,215.90790642848694,285.64037632623723,114.38591672720068,53.969036418249836,4.163009972418602,3.3818099434085665e-08,8.12255963430384e-08,2714.391559070311
i2,3,x_hol,7.321738010283465e-11,8.452524341374698e-11,9.131446410509098e-11,9.745255004478761e-11,1.0542535941859982e-10,1.195594153040977e-10,2.0401135763278097e-10,2.675416081923837e-10,1.0503366309779559e-08,172.75783532911944,237.98154442241375,184.08171557054249,302.1152384055586,0.0,279.7913522331072,550.4847122409698,715.997967982463,526.0522958584389,774.0329797713109,456.8330295961849,114.5016379412828,148.83442537376342,3.5066284600343756e-08,7.942609769364737e-08,4463.4647348511935
i3,3,x_hol,7.321755108330687e-11,8.452601437868198e-11,9.132081636901758e-11,9.748558576109878e-11,1.0547253076353945e-10,1.1957725047377513e-10,2.100495352099211e-10,2.710956216328594e-10,4.02701344669273e-08,33.10047123326145,104.66505333963075,287.68892092802815,826.0397746612302,0.0,466.68981860262716,1310.1781197703554,1160.9925844499476,824.2690063538205,876.1027833654209,359.995789956779,331.5494189545479,29.46818805085669,3.5205549920571034e-08,8.712454843131596e-08,6610.739929830159
i4,3,x_hol,7.321776100254887e-11,8.452702799510735e-11,9.133238461790141e-11,9.747722587398924e-11,1.0544838600958594e-10,1.1959804697176354e-10,2.0454528595724568e-10,2.8511173050193016e-10,36.034068833333386,67.87467796974494,51.69630385092278,79.41786248746676,65.36028663526982,0.0,209.7246582564502,510.4644172766645,514.396899265903,207.48737378207787,66.0341691227219,132.13697115797197,32.922390837213726,5.078250261793891e-05,3.435678382057889e-08,8.478715010199769e-08,1973.5501303784486
i5,3,x_hol,7.321752742214081e-11,8.452574045702102e-11,9.131888636059985e-11,9.747674704530971e-11,1.0546505240942911e-10,1.1957382243985073e-10,2.0969891819384954e-10,2.698870742378882e-10,136.72778275067833,77.1580613333804,161.87276697742283,201.93200791258135,438.605804970982,0.0,726.985624779885,1719.985225053062,1136.9745492866152,438.67672247619424,612.2711581783178,348.62862383061344,159.19506200156343,2.9187513789765376,3.474183633146933e-08,8.119356008999277e-08,6161.932141047259
i6,3,x_hol,7.321765293759163e-11,8.452925494591633e-11,9.136123453643408e-11,9.752095809891113e-11,1.0549587255203036e-10,1.1966772096473047e-10,2.115996892119475e-10,2.835568172118005e-10,136.5243064813836,282.17281032180665,233.04776467213225,254.72716572753944,217.69594432255886,0.0,244.06762269202244,360.4514679952563,356.6426264122072,454.7102396426423,787.6043436568808,193.6773211259885,55.51095956784913,3.8380795162491643,3.3725686073405205e-08,8.093453411155789e-08,3580.6706522502436
i7,3,x_hol,7.321744972990549e-11,8.452530911217823e-11,9.131153371797223e-11,9.747238442568075e-11,1.0544561360315793e-10,1.1955948657958413e-10,2.092536273001477e-10,2.6993003692695525e-10,16.01686933412325,16.78552760619448,47.23415061456049,140.61867755001873,338.030392995202,0.0,226.00700307137353,313.0210938286717,742.6235574648423,375.132478347,311.0956509845568,131.59324930738916,122.08870383964975,6.473421946884193,3.3110178802718493e-08,8.292581260886447e-08,2786.7207770075534
i8,3,x_hol,7.321751763986633e-11,8.452737308266857e-11,9.134020304848452e-11,9.748594367143845e-11,1.0546814319854982e-10,1.1961674784368402e-10,2.0452234807607435e-10,2.838879250772079e-10,40.956219325532146,69.25011642021231,90.26309292326552,115.86600481386314,246.93462965264368,0.0,402.56818076766723,763.753666239448,969.4039303559719,397.55618915799624,260.1277897034148,220.19786889147883,135.94303679923016,0.26133911550120364,3.350952815136496e-08,8.151953300013844e-08,3713.0820642823146
i9,3,x_hol,7.32174790583568e-11,8.45257942364537e-11,9.131847656017673e-11,9.747418673045819e-11,1.0544325981721462e-10,1.1957000843781575e-10,2.0434060466302564e-10,2.705093194859684e-10,63.62618602183336,83.78523716010108,86.14980669579654,124.92362471232094,129.69275257454854,0.0,236.8333698592381,595.3517734704924,415.9492250296664,332.9339725375209,180.50866785378187,35.983680126877076,63.02328319403963,2.4014859464632622e-05,3.4960545900294473e-08,8.350582366234481e-08,2348.761603370589
