,seed,var,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,RowSum
i0,4,dp_hol,5.503415861908411e-06,6.314972285288164e-06,6.9760991389532755e-06,7.300132291586303e-06,7.653294936543554e-06,8.053380331509327e-06,5.315531352605458,54.897473442971325,58.98048783988642,41.21175198822942,71.32122243445602,73.54264483235666,41.44744815209504,0.03790837879675125,12.870672995634466,11.073016880738543,10.708143746316255,25.29739226766436,22.303415143115448,7.680207209571047,1.7383069701769238,0.47614825546045125,9.957973882019451e-06,1.0635233321249793e-05,438.90183428457664
i1,4,dp_hol,5.502744262214774e-06,6.3052707392147485e-06,6.823046899565309e-06,7.287313074388477e-06,7.668960543229633e-06,7.853399197467555e-06,0.7045289509216092,28.11684659446842,20.370284013510584,31.887054700752998,20.709456834241212,32.97708312947148,32.00160730229437,0.045239137151663555,49.66085403154748,70.97182814202206,22.37439262376904,22.005800748124187,32.55273272715329,19.892157423841965,3.2018014410231057,0.6006851131175901,9.925344666230278e-06,1.0657685800729551e-05,388.07241493717623
i2,4,dp_hol,5.502401439684258e-06,6.295670610216179e-06,6.7277318989490685e-06,7.095545514163456e-06,7.390278255782934e-06,7.70403005296862e-06,5.345144061056644e-06,4.872304182028837e-06,2.2275719848079536,28.523186497395002,37.941977197210896,29.030927278456655,37.14262143248371,0.0449061578737447,40.77051491395619,78.52479278176158,106.56665561157914,103.18316237201734,216.94831424989331,68.68567241830772,6.002727574038947,3.976659799367083,1.0459004098355062e-05,1.0653990726204052e-05,759.5697623152502
i3,4,dp_hol,5.502956764031719e-06,6.297167880020085e-06,6.7386565058691266e-06,7.1284841702548845e-06,7.43989600256364e-06,7.729897227398904e-06,0.12363349854535327,0.5543751971156565,9.521079504826751,15.605005266156988,22.95394189756564,37.077548539362034,167.9227122800918,5.803521436532398e-06,38.363712309420706,179.18047303142893,212.04137902033176,191.93010984459008,124.66066258627248,42.38833748384095,23.034306491035906,1.9166249218030906,9.908861709733427e-06,1.0652029308521268e-05,1067.273969073859
i4,4,dp_hol,5.503360844591948e-06,6.308419792450835e-06,6.873932032850306e-06,7.195679242711753e-06,7.532547661609679e-06,7.89584694442478e-06,5.684954678835532e-06,7.931449425103171,6.979765854893425,10.675215429406851,8.82401439643025,10.715822319109401,9.96670433384626,0.04050827536622117,29.15348531837376,56.06345739312359,142.17427441416254,28.2644984942395,6.535403761539283,25.604717030559883,2.5110957686753816,0.6344938284808346,9.826811804313246e-06,1.0647041646372428e-05,346.074973511905
i5,4,dp_hol,5.503382214427856e-06,6.30298660933225e-06,6.806607282502613e-06,7.205177008993489e-06,7.548192524530886e-06,7.821142680556318e-06,0.5944727285343623,0.31137294767955037,30.57355643513862,18.744968565344415,21.990250380697557,21.2448713417339,70.93143721774383,0.04527836301521693,56.151041835786216,371.4793384300341,228.38024534906828,51.07237047327478,82.61993157190376,49.10164609857667,7.8254155082921315,2.015152707225282,1.0137805884283132e-05,1.0668087089410211e-05,1013.0814119474301
i6,4,dp_hol,5.503236935213887e-06,6.311771155081574e-06,6.926872387560449e-06,7.258747877181806e-06,7.6130149999876e-06,7.980675648620537e-06,0.9303474261517857,21.821967721471264,39.10887041256417,52.20330580334127,39.76703484307881,39.94630302568914,22.133233367208614,0.042989793329709265,39.09334416281395,37.93245766903954,34.260865453234835,77.32854770024579,111.09110117203586,17.263541319530006,4.0816575255296,0.870736339440259,1.0141792740325061e-05,1.0636694798428616e-05,537.8763661075111
i7,4,dp_hol,5.502527029884844e-06,6.302661244648942e-06,6.799599032400122e-06,7.242171086772188e-06,7.583857737312812e-06,7.818409424131166e-06,0.09167546389225313,0.1896667270238304,5.866917816193592,5.883432420280932,7.031146612385223,21.208673398729076,63.1456104219356,0.04410057584125229,33.762822733172335,38.681842700959145,108.85231613916483,62.39749234368434,53.00582321105092,12.182246525792477,9.310031694583781,0.4764941350479432,9.995844058529821e-06,1.0646113489729185e-05,422.1303548109206
i8,4,dp_hol,5.5028933972017505e-06,6.306897533950885e-06,6.85062242609935e-06,7.225728294965977e-06,7.5841250305931826e-06,7.864770101185134e-06,5.706018265469846e-06,30.166258805775136,13.216499659786825,11.145834548736113,14.297071622666937,14.91804031070985,30.257067824238725,0.0422687008272924,54.99164496343335,155.66266036935096,192.57312670288582,48.6879183296683,22.327948796717973,37.150673736756495,9.031409228812624,0.43451896258554285,1.005701217481833e-05,1.0625023022884815e-05,634.9030102860422
i9,4,dp_hol,5.502252739631804e-06,6.298980762633559e-06,6.7561416076401835e-06,7.140222281624538e-06,7.436168270660897e-06,7.744767076665056e-06,5.579203672519562e-06,0.18921167250841453,17.512903572832162,12.59407991538171,13.369996331755667,21.744337807556736,9.940021448231038,5.803490698173913e-06,51.37152246187838,51.809880501445335,53.42734616846491,59.27265670408069,22.27046722575244,7.033321519834002,4.599435457177674,0.539386990878018,1.0025196670963701e-05,1.065048511113905e-05,325.674640714686
