,seed,var,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,RowSum
i0,9,yp_hol,2.6551397620323333e-08,3.0510381648103784e-08,3.215531550988509e-08,3.834174614201629e-08,3.8185411952888504e-08,4.6050285307736315e-08,3.4875655610299874,8.21074459010358,7.755814811733934,2.566078375130698,6.418633010638528e-08,3.860223469522308,23.006641767649988,290.8968296298329,27.13258194308591,1.1063340138529137e-05,0.08916245267721773,1.2383102419081002,1.851933306195549,1.2857494972487062,1.7847982933809758,10.201556797499315,8.946744027869226,1.3505126429932384,393.6652587471827
i1,9,yp_hol,2.655139378341746e-08,3.0510361604940554e-08,3.215508548956202e-08,3.833908629404335e-08,3.8186331322772736e-08,4.604831355360322e-08,0.47560669546298695,2.3984188514234757,1.3031533395840709,0.5183403675826134,6.292958213224493e-08,0.21065474929332134,4.609245945727795,527.3326611144072,103.14482489420365,1.4655777958637726,0.08732342336501453,0.44513363562392294,1.5005652251183608,1.2755379576402333,2.156972657257844,9.757853265905972,10.050205845990673,1.2466667839326595,667.9787428231036
i2,9,yp_hol,2.6551379779622127e-08,3.050994305523077e-08,3.215126730229696e-08,3.833119015253305e-08,3.817776828543671e-08,4.6040790642541453e-08,4.217991241174704e-07,4.361933042426387e-07,0.400881226024404,1.754391121640663,6.341719502473422e-08,0.11373788543083593,5.379378982591388,445.66296456957605,65.093764955981,2.5405220934253756,14.078491376741257,10.832600908465913,59.23894879341873,2.3259434167489736,6.856673331248644,12.895631462511368,19.807533008973497,2.9868229476997596,649.9682872136498
i3,9,yp_hol,2.655140234708361e-08,3.0510063324508596e-08,3.215226990376837e-08,3.833558423315592e-08,3.8180886066668845e-08,4.604347683375199e-08,0.16520618084586464,3.0823019173889015,0.880465484436476,1.8010261980919893e-07,6.222593651348411e-08,0.8852901241338387,81.32327283194707,699.2915957438947,124.59464876505861,25.208368475115186,59.00371112413788,20.687339713330893,27.08627935270709,3.5214435048609967,15.410571981658627,32.66139137964288,28.3461293402777,4.273624158157786,1126.4216405316968
i4,9,yp_hol,2.6551374790570556e-08,3.051003463741598e-08,3.215213013657512e-08,3.833397750590933e-08,3.81804577813803e-08,4.6042091296186724e-08,4.297614153714925e-07,1.0496390468432844,0.6546058789008526,0.43540557600992613,6.323421808939115e-08,0.003490063707111781,0.4950123954027718,102.41322735762208,33.274456014976366,3.8308028639138634,18.92032977275703,0.7604540091092028,0.1686670291591628,1.2621073195884365,0.9234498467121215,5.379249648498845,4.932334384072885,0.7625877623432261,175.26581967438284
i5,9,yp_hol,2.655138999440636e-08,3.0509848659334117e-08,3.214967398054464e-08,3.833203383194465e-08,3.8178809492571294e-08,4.603963733451983e-08,0.8921661812684263,2.055976254761027,3.666886689021804,0.9715286941540646,6.215539397836453e-08,0.024436824560827936,8.705779528733018,1140.4831459548177,293.5739708418339,177.74434269372105,70.49196479220487,9.556053698871121,17.283412170671475,10.064781516580567,6.7100352411843485,29.19820436199353,27.56767889368138,5.682360785073453,1804.6727253970494
i6,9,yp_hol,2.655138333951512e-08,3.0510103944857824e-08,3.2152505938684726e-08,3.8337601371375035e-08,3.8181006328190577e-08,4.604449982460153e-08,0.38985118438486127,3.70091906383649,6.281266002443026,0.7796566355301241,6.283842400677145e-08,0.7441180384611747,5.800085279498785,307.96468618253067,58.27034977961298,0.08369466072659376,0.33303007976517984,4.041050356017305,36.39687574196314,1.564878506802409,1.4699130557514735,14.882397854545566,13.848435218992465,2.3612696531122657,458.9124775685901
i7,9,yp_hol,2.655137776063994e-08,3.0510097348755335e-08,3.215253384196017e-08,3.833647094229651e-08,3.818143399370551e-08,4.6044064702603274e-08,0.1428731500040553,0.937857320793521,0.7362689242019923,0.008680848325929658,6.225259083984738e-08,0.03804508561313952,7.363490923291969,307.58658302842787,42.92992291649716,0.06151583022351392,10.059810811320409,5.985794336139255,3.601686219783111,1.2119333467248417,3.0885743245025354,9.18398530584671,8.984615344777517,1.3021521027009597,403.2237900932031
i8,9,yp_hol,2.655138400163775e-08,3.051008981166053e-08,3.2152547084270945e-08,3.833682928429977e-08,3.818328097658969e-08,4.604294486366967e-08,4.216411852723215e-07,4.185529208942019,1.4309485643209192,0.16808889554231318,6.234942468764536e-08,0.08982184268498374,4.1681978023593125,312.45867372843117,113.2830388331003,4.766360925734739,13.328613239130284,2.111692854026093,2.131857454700309,2.059674207894554,3.51865235019773,15.248612080636354,15.512630089969683,2.1756586932346385,496.63805146667306
i9,9,yp_hol,2.655136935839034e-08,3.051001125033724e-08,3.215190592393995e-08,3.833312665639271e-08,3.8180350492921864e-08,4.6041609774432126e-08,4.237886619540094e-07,0.7784164728337138,1.2686633056521073,0.03226696826660567,6.218478237331609e-08,0.25601296162362014,3.9841406673892523,207.49625147769737,58.56363999898053,0.3742694355901014,3.0849876106358263,5.213795245912088,0.43253286706303806,0.6781465410862074,2.338784548968363,10.105055751040423,10.343868198709805,1.785704731725386,306.7365374809163
