,seed,var,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,RowSum
i0,25,yp_re,4.179175567758194e-08,4.6374430142036275e-08,5.077911856824195e-08,5.98370158108201e-08,6.023760582488087e-08,7.398926395186998e-08,2.869865322134444,18.960245215363447,11.532882568198607,0.7394198381297035,0.03695470438304879,4.749656964764406,6.602787492133553,284.3695928230883,30.649607863289035,0.0015424574819545614,0.05959222994503258,0.7626967669815644,1.4915368691148858,0.4522952261128079,1.2671973094560292,7.356119041362088,7.358029003238574,0.892728926121617,380.1527509543082
i1,25,yp_re,4.1791717985957826e-08,4.637407120087624e-08,5.0773881725697364e-08,5.982981064520828e-08,6.022897531479613e-08,7.398311197098538e-08,0.4630547372828019,5.758564355032081,1.4819476327069148,0.7061657848868721,1.4241307608523005e-07,0.9138392847219557,0.5399481076508651,543.6045535741431,138.7371149629043,0.3648107582308264,0.2336477321200079,0.05319024775432471,0.3986627436547919,1.4618809816313594,1.738700887555755,8.125483898322793,8.177202692497723,1.3220267052355001,714.0807955617266
i2,25,yp_re,4.1791671426793994e-08,4.637337820452983e-08,5.076786256583944e-08,5.981839205792488e-08,6.021675993130702e-08,7.39710257349451e-08,6.852826368836662e-07,1.385428514931611e-06,8.536309881903985e-07,1.4770212392830464,0.019597746224782643,0.03418868647832998,0.27209211754090035,453.20620571068304,70.95245596405522,3.0461611974849414,19.23887967201625,1.7872122420558154,36.15573110755076,5.897004733463868,4.33239544039279,15.163017180094155,16.56986481982384,2.9238720923938386,631.0757032068228
i3,25,yp_re,4.179171332418831e-08,4.637397080626467e-08,5.077323884126082e-08,5.98255826676689e-08,6.022776851164637e-08,7.39819868511344e-08,0.1896455700464089,3.989094854318087,0.43741322290824913,4.031624131668874e-07,1.417814092926999e-07,1.2298974076322928,30.943014010034602,693.9654160456806,134.21895379349652,27.443306797697545,92.0997988821275,19.623880067234552,13.049602742692302,3.3464999917829035,14.397038186655006,22.482592103465098,25.56957584077491,3.1810293407982204,1086.1667597352628
i4,25,yp_re,4.1791707973692726e-08,4.637392226155996e-08,5.0772695209815096e-08,5.982748879886729e-08,6.022750621328406e-08,7.397882023331663e-08,6.860486928319117e-07,2.6067689191431835,0.18300983646483207,0.13999167668465656,1.4207202468525827e-07,2.33297475092458e-07,0.08862126347850859,104.93156445346698,46.12161763081338,6.069142611345949,14.134678335946182,0.10288102185574849,0.12850813313328704,0.9440882721998547,1.1093581827488275,4.159498623943731,4.573058923040655,0.5136071269497952,185.8063964056059
i5,25,yp_re,4.179168868116896e-08,4.637354374710147e-08,5.0769028593344884e-08,5.982426496353424e-08,6.022397805558506e-08,7.397545978059325e-08,0.6518496269220525,7.172804511923741,0.7457955047335393,0.04881061988585766,1.422570727192923e-07,0.04016006153726557,3.462966109746552,1050.3083210354673,256.96637961134627,207.71347593260646,25.87493709109516,0.18353525815642296,6.257288470686046,5.131102150748109,3.761095857203949,24.76430914654658,23.864898176098432,1.3303417036312826,1618.2780713435502
i6,25,yp_re,4.179172862467164e-08,4.6374318150215494e-08,5.077665449329643e-08,5.982824366696799e-08,6.022173847599671e-08,7.398628867430599e-08,0.45854987071393244,8.111178128431275,3.014575486965851,2.086210085826679,0.06010390036236558,1.9370395222645453,1.1569564732141593,303.88860555357314,69.85583828398836,0.6632084254623859,0.12523133263924138,1.884822525317862,9.586478286207619,0.18426604281708303,1.3774282253523356,12.230057979686364,12.260929455933143,1.6464047271257465,430.5278846388611
i7,25,yp_re,4.1791687987552634e-08,4.6373518112703134e-08,5.076889463325944e-08,5.982571179473435e-08,6.022138705686695e-08,7.397563181819122e-08,0.15543477715476695,2.5527450128988276,0.0907212366583663,0.016433027738039507,1.4239167555670405e-07,0.6012107787082115,2.548527217522185,316.956437807336,47.89191534028462,0.7385536864616192,16.939210442889024,0.7038435815125399,0.4225211900987687,0.5188695336556344,3.761093902533805,7.979335144730569,9.235412067748435,0.7246828368849892,411.83694806016484
i8,25,yp_re,4.179173785660284e-08,4.6374377504756145e-08,5.077780691069964e-08,5.982789586533737e-08,6.022565536489938e-08,7.39862044041726e-08,6.84433173519473e-07,8.488301019328372,0.6673865374309361,0.02056463635909892,1.421170968431538e-07,0.03767999230295642,0.6899573988813325,351.73836497719793,133.25950378203416,16.79192506322287,44.09803332142593,2.157525054656853,2.0241519861158976,2.6814085793737577,4.2308913734322315,12.64602336491109,12.462913425195815,1.5550403535664796,593.5496720249697
i9,25,yp_re,4.17916954221419e-08,4.6373769701083246e-08,5.077131679460892e-08,5.981984527301106e-08,6.021803382865823e-08,7.397563246643452e-08,6.827579388270704e-07,1.3776584970598413,0.5449384315521466,0.26419402441471007,1.4185924014977583e-07,0.1294333230513563,0.15851307337654583,207.82800653607617,62.85994198285095,2.8207026505361252,1.8212323051109416,2.26020005956577,0.1495572677302466,0.14004523730189905,2.557636479219938,7.787833982574943,8.124979460056776,0.8284205184299425,299.65329498647577
