,seed,var,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,RowSum
i0,9,dm_hol,1.9035767788963223e-06,2.1783479363033727e-06,2.341406263818052e-06,2.464140397865435e-06,2.579649402788479e-06,2.6782158534696046e-06,0.10684630971199044,0.3139215891962752,37.02439062705254,41.35863009497185,66.7599427921212,62.51731734616849,55.698970480261025,1.971269536452684e-06,31.498192721101823,46.563332135237395,44.09270767880656,38.43874908289041,58.47797823783676,10.130933982677952,2.962315315376361,0.06874163367724333,3.4342787988545527e-06,3.7204894041386105e-06,496.0129932984623
i1,9,dm_hol,1.90360321252617e-06,2.1786131959889884e-06,2.3429569197513766e-06,2.4678562253390855e-06,2.5739145318472336e-06,2.6826555560937e-06,0.2780795767496979,1.6438922347197904,21.857891223773173,26.187583352772478,32.681911086724334,36.587870793264,26.0782453725418,1.971265792202462e-06,52.16116979197855,132.39930617619075,41.61401672557038,40.65765027633183,48.548343463897226,21.99033872772083,2.5338106465113843,0.4536620175507506,3.4735092270124022e-06,3.71805318475767e-06,485.67379477872487
i2,9,dm_hol,1.9036759850562937e-06,2.1805355649097637e-06,2.359840132844365e-06,2.5059260818098364e-06,2.611398172796341e-06,2.710246947166366e-06,1.1760853247988485,45.348828896121546,19.731823889004833,32.424845654415,33.85180769438933,25.232764844779144,44.566714146964415,1.971265770168001e-06,42.498341953819434,86.8899494756487,133.3943444347274,80.24518692089362,103.60934237612463,50.92852974782665,6.623471430233818,5.259690213516313,3.4001543467632007e-06,3.6840375814942785e-06,711.7817503303443
i3,9,dm_hol,1.9035713245466423e-06,2.179959795882372e-06,2.355417045226187e-06,2.4839923362955374e-06,2.5948709081003216e-06,2.69995228026241e-06,0.7855863087591511,30.3666900226194,15.461894549979968,11.186719568519997,17.10521037651595,30.176915516278854,95.40474440532644,0.05320840480563894,57.02155440754686,174.61747008043335,136.56281035792387,83.38341157743481,104.90028735945656,46.267347553602434,33.40386757075574,1.0382246792329148,3.451183345018277e-06,3.6934539472189248e-06,837.7359641015929
i4,9,dm_hol,1.9037112403404263e-06,2.1801243472787298e-06,2.356861438839608e-06,2.490419097504768e-06,2.597588046966761e-06,2.7042966970322464e-06,0.5024677494563998,1.3978935747616208,8.255286763971021,9.455782934250262,10.329071599231757,12.088749892778289,11.756483813048915,1.9712689696134946e-06,21.736968539546346,101.00515302765768,131.2408821960725,40.313389978824354,16.029398629814324,25.7363193379205,3.182406380787041,1.0910696290627868e-05,3.4225768268057444e-06,3.713420503017413e-06,393.0302886690845
i5,9,dm_hol,1.9036402744208806e-06,2.1809164929582224e-06,2.370872300410994e-06,2.4995681500431814e-06,2.606647978749576e-06,2.7227934096546605e-06,1.1667907428633921,36.36787121806913,24.38191979139131,17.27180943239696,24.206801245168332,32.54137612944917,74.35678073468858,1.971265230727779e-06,67.5260320470656,88.48209245754937,98.39275837477949,71.66485246843375,102.3783186319923,35.84116103435124,5.312189654217081,1.0013655507790127,3.406206826610464e-06,3.699047913852948e-06,680.8921428741533
i6,9,dm_hol,1.9036548959604943e-06,2.179746004826852e-06,2.353477259908549e-06,2.47607909409928e-06,2.5941012124056212e-06,2.6962315505142405e-06,0.3039551017862192,4.81104874778981,28.06320404398336,46.2759008245516,41.67671400504128,32.103445389641614,38.344329079471066,1.9712662661541595e-06,35.023689432258216,102.36436525798933,87.40562681416993,79.13467672784839,99.22075839999893,31.038980944534227,7.2631607420697675,0.3149475126387671,3.476391416063459e-06,3.697078222931523e-06,633.3448263717985
i7,9,dm_hol,1.9036958341032768e-06,2.179817303046221e-06,2.3541877130916617e-06,2.477880895060589e-06,2.591950117435382e-06,2.6973614951086794e-06,0.46738087184671334,13.220876604483106,8.089682540635083,4.761092607675943,11.997564278031877,20.405135928423352,58.74882981501455,1.9712660923214646e-06,33.74714015812569,99.45949358417681,119.6242091610068,61.68979731780931,67.87308518296639,24.62631075122707,7.692405763426057,0.657424669090183,3.4904342346309484e-06,3.7195040543453783e-06,533.0604526200366
i8,9,dm_hol,1.9036626242763536e-06,2.179832849712724e-06,2.354274433758265e-06,2.4784265793432925e-06,2.5887464719791947e-06,2.69970777920783e-06,0.8944985580350121,3.8673144737643708,10.323197348937178,15.058957450263325,20.45491393336256,16.61390526741548,29.690226151676676,1.971267642888665e-06,34.67054398490554,155.0650292335562,141.27034580459164,72.45050210667664,42.53015169304033,27.042972558984125,8.544105515414183,0.0002403844462126941,3.4229710767823554e-06,3.690345077823159e-06,578.476927754304
i9,9,dm_hol,1.90373433989617e-06,2.1802375453276104e-06,2.357418602141259e-06,2.4927657481256547e-06,2.5978902236786855e-06,2.705561451703329e-06,0.7988221513690842,15.604780254738133,17.398546355426753,15.497541942199218,14.882992625024206,19.904039102967047,23.38304045019577,0.07110138912178697,40.874391928289754,97.78831932736175,89.94163343699176,30.962382065056836,34.23316149741428,11.126182701547105,2.7153943560842166,3.827968015397034e-05,3.3826631662494667e-06,3.7083621051462174e-06,415.182389192101
