,seed,var,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,RowSum
i0,7,dp_hol,4.7363493982206327e-07,5.430471839111911e-07,5.943824572378081e-07,6.322126211419304e-07,6.654467282500088e-07,6.877265143511803e-07,5.947343433099036,56.90166965291573,57.30347482211272,33.93657104263863,71.67567262507264,73.21765334860244,55.77461091704127,5.013564174491793e-07,14.517723985614591,9.597559864071993,11.147821674397273,24.118563452096932,24.574273573847773,7.494407974172117,3.1745662076457872,0.6776248001658837,8.793269380996022e-07,9.310668567026187e-07,450.0595432816955
i1,7,dp_hol,4.736228259904654e-07,5.429328323762069e-07,5.946027218858215e-07,6.208410817777807e-07,6.484224684242906e-07,6.863169833766372e-07,0.7654723692337465,22.88380063374885,14.683791590775531,31.781687427380692,25.67772791444908,39.03770160056342,24.228593533001963,5.013564743177293e-07,65.75261708140184,65.06388246142491,25.1177367238904,31.650592076482905,33.54320870974399,11.250123752689442,3.0711150715290114,0.616796388632635,8.721819187892069e-07,9.308246509055065e-07,395.1248532060504
i2,7,dp_hol,4.735516778663869e-07,5.417569546739757e-07,5.790972675681701e-07,6.136038128869206e-07,6.418571369640379e-07,6.657407649440868e-07,4.7638539715888324e-07,4.2731748079688045e-07,5.173422091056311,35.90501723626152,35.56984333564601,29.982811437739887,35.0063493196183,5.013564504247109e-07,27.781567352144876,62.53833740176457,130.07211324510436,120.47311873651253,160.5236013036779,67.01176669178523,9.6046190007892,3.342935694937252,9.338439166865942e-07,9.463836601094628e-07,722.9855096479324
i3,7,dp_hol,4.7356939909728434e-07,5.418621423690224e-07,5.798113061887166e-07,6.168917807025494e-07,6.452355107187198e-07,6.675967264097662e-07,0.13002594272180767,1.4274256823575968,14.760662554800456,16.941917698467304,19.90496656947631,37.03785049844752,187.42518107289968,5.013564763182308e-07,53.29623909470608,212.88733591334844,334.478400697926,165.61573577223749,100.380958760417,42.18367764277748,26.757259872067877,3.787667227142795,8.86751748392172e-07,9.308519480207107e-07,1217.0153108437207
i4,7,dp_hol,4.735820072478722e-07,5.422357345155804e-07,5.843486524908645e-07,6.19203570493991e-07,6.484676785828087e-07,6.729688893360658e-07,4.912671197683604e-07,6.989512341374047,6.967255868904994,9.489118747791046,8.795107856468626,17.275447335254768,9.419411885025163,5.013564332249094e-07,43.43641670587512,44.24885538384606,109.34915347563239,27.435800217841514,7.982535698071497,21.580867865953163,2.7819433443699073,0.43342362413944435,8.839147769503814e-07,9.301833592533937e-07,316.184856698076
i5,7,dp_hol,4.736145326065611e-07,5.425228383917152e-07,5.882604466185745e-07,6.200034454592765e-07,6.469998113422863e-07,6.782920617788242e-07,0.40324853932439564,0.5322234214849548,28.46897839494072,13.48764031693099,17.196947125109272,26.76648624492538,42.60444339453343,5.013564776933882e-07,57.79322509237399,460.13954000953754,214.08600414796675,50.558875244112706,92.7654023188318,49.88349537926833,6.603562936546529,0.910508376177002,8.721530923755904e-07,9.303390456765427e-07,1062.2005867956054
i6,7,dp_hol,4.736055515274837e-07,5.42571112527414e-07,5.89579135137472e-07,6.214007670269961e-07,6.503247690318507e-07,6.803194453201212e-07,0.5107357065650127,13.469392563827075,31.43984634834356,48.832244220083204,38.76294935117305,34.69507053026148,34.982386173490255,5.013564686567176e-07,34.31051355219174,24.988317335831965,28.918765236579056,61.66328748127203,125.80588297512345,18.98266691300599,2.138204520602776,0.4661715016350987,8.862410477619141e-07,9.306346114891102e-07,499.96644028601867
i7,7,dp_hol,4.735632206993949e-07,5.420909980636656e-07,5.827661322126552e-07,6.169685681646521e-07,6.454670987436522e-07,6.714928961120777e-07,0.027149866204842225,0.038352254771645604,8.824580135380767,7.00455630485055,9.071493510718977,15.465018446612266,63.99094226010523,5.013564613053006e-07,27.936557807891198,55.234757418662014,109.70185388237307,49.297642128710415,43.1750281612947,14.703749630535219,7.60528437217487,1.0289980266485617,8.890075725192382e-07,9.311525723317874e-07,413.1059700607998
i8,7,dp_hol,4.7363412381370364e-07,5.430363484830955e-07,5.966519130776359e-07,6.174845795286951e-07,6.448347858909011e-07,6.883274054445206e-07,4.94658584950742e-07,25.685127957238347,13.18833957466091,12.39803246153573,13.946837229027608,12.551568666254095,24.846071829127972,5.013564706636522e-07,53.52568936884954,136.83791169429438,129.06537854826516,48.9673029944527,23.04907416298975,28.193125407236604,7.818923376539531,1.1807272514850031,8.811899353581137e-07,9.288626458825334e-07,531.2541168919942
i9,7,dp_hol,4.7357142198260824e-07,5.422478271238934e-07,5.855698610909101e-07,6.149796593405793e-07,6.419201837930963e-07,6.743631816346229e-07,4.843377966972587e-07,0.05892642408490163,17.39267231174435,12.440122329020165,11.695583492833016,15.709737519395278,15.403536235810432,5.013564249676378e-07,40.67151927140691,53.818387683392785,56.67571832615902,44.83119994491505,24.29615796291021,8.861486449883843,4.869077381546005,0.22708194679165025,8.713441414209772e-07,9.30627717728233e-07,306.9512136002119
