seed,i,t,var,value
1,6,1,yp_ind,0.0
1,6,2,yp_ind,0.0
1,6,3,yp_ind,0.0
1,6,4,yp_ind,0.0
1,6,5,yp_ind,0.0
1,6,6,yp_ind,0.5781493161376856
1,6,7,yp_ind,26.46337633909723
1,6,8,yp_ind,33.89554215046203
1,6,9,yp_ind,56.10939125037836
1,6,10,yp_ind,23.28406866567015
1,6,11,yp_ind,31.37775960227397
1,6,12,yp_ind,30.49600450900141
1,6,13,yp_ind,333.2744946809424
1,6,14,yp_ind,126.70227674725602
1,6,15,yp_ind,18.88060823236023
1,6,16,yp_ind,32.603770901653725
1,6,17,yp_ind,81.723212419493
1,6,18,yp_ind,229.15486430919879
1,6,19,yp_ind,21.75533864430491
1,6,20,yp_ind,2.4052045554994383
1,6,21,yp_ind,13.12443099267156
1,6,22,yp_ind,23.639516862805575
1,6,23,yp_ind,8.836183861955051
1,7,0,yp_ind,0.0
1,7,1,yp_ind,0.0
1,7,2,yp_ind,0.0
1,7,3,yp_ind,0.0
1,7,4,yp_ind,0.0
1,7,5,yp_ind,0.0
1,7,6,yp_ind,0.14075318466714445
1,7,7,yp_ind,3.7593626274036454
1,7,8,yp_ind,2.008196136028421
1,7,9,yp_ind,0.05275245240981162
1,7,10,yp_ind,0.19661063681610025
1,7,11,yp_ind,12.727510801671729
1,7,12,yp_ind,84.26402168354636
1,7,13,yp_ind,293.29930897327694
1,7,14,yp_ind,134.02379062915125
1,7,15,yp_ind,49.574178887096735
1,7,16,yp_ind,107.5667131539753
1,7,17,yp_ind,77.2908271578613
1,7,18,yp_ind,83.75530984072788
1,7,19,yp_ind,20.11436448358009
1,7,20,yp_ind,11.813710340878012
1,7,21,yp_ind,0.969432460611551
1,7,22,yp_ind,17.213346734014063
1,7,23,yp_ind,6.4541110544304345
1,8,0,yp_ind,0.0
1,8,1,yp_ind,0.0
1,8,2,yp_ind,0.0
1,8,3,yp_ind,0.0
1,8,4,yp_ind,0.0
1,8,5,yp_ind,0.0
1,8,6,yp_ind,0.0
1,8,7,yp_ind,24.692578704253197
1,8,8,yp_ind,6.980620440148078
1,8,9,yp_ind,4.0403355028807955
1,8,10,yp_ind,0.9272633830512769
1,8,11,yp_ind,2.7130692245645838
1,8,12,yp_ind,26.753047886605074
1,8,13,yp_ind,356.60504974928955
1,8,14,yp_ind,283.3672335234541
1,8,15,yp_ind,182.6951268720338
1,8,16,yp_ind,181.88505675647875
1,8,17,yp_ind,58.22865641508994
1,8,18,yp_ind,29.791800727286226
1,8,19,yp_ind,28.75312935189748
1,8,20,yp_ind,16.019749364575553
1,8,21,yp_ind,4.117978580861066
1,8,22,yp_ind,20.19834263898095
1,8,23,yp_ind,5.694979132196075
1,9,0,yp_ind,0.0
1,9,1,yp_ind,0.0
1,9,2,yp_ind,0.0
1,9,3,yp_ind,0.0
1,9,4,yp_ind,0.0
1,9,5,yp_ind,0.0
1,9,6,yp_ind,0.0
1,9,7,yp_ind,1.83663476773011
1,9,8,yp_ind,14.675344838560566
1,9,9,yp_ind,7.169619278218769
1,9,10,yp_ind,4.553390953548148
1,9,11,yp_ind,9.922796273315747
1,9,12,yp_ind,12.172964340935973
1,9,13,yp_ind,199.10078848910035
1,9,14,yp_ind,191.17894284636571
1,9,15,yp_ind,84.77344806401878
1,9,16,yp_ind,70.69816775280648
1,9,17,yp_ind,64.25633432319184
1,9,18,yp_ind,25.903798019530004
1,9,19,yp_ind,1.6454024047207512
1,9,20,yp_ind,5.571993100823473
1,9,21,yp_ind,8.447759493047561
1,9,22,yp_ind,10.65160068171742
1,9,23,yp_ind,2.6921187141759653
1,0,SUM,yp_ind,939.5789134197781
1,1,SUM,yp_ind,1222.1387157959296
1,2,SUM,yp_ind,1414.8579186720744
1,3,SUM,yp_ind,2195.4754312338064
1,4,SUM,yp_ind,648.6565393241003
1,5,SUM,yp_ind,2436.5590076364792
1,6,SUM,yp_ind,1094.3041940411615
1,7,SUM,yp_ind,905.2243012381468
1,8,SUM,yp_ind,1233.4640182536464
1,9,SUM,yp_ind,715.2511043418076
1,0,0,ym_ind,0.0
1,0,1,ym_ind,0.0
1,0,2,ym_ind,0.04729051348859263
1,0,3,ym_ind,5.9654596553553825
1,0,4,ym_ind,13.165492166914708
1,0,5,ym_ind,1.9989923526670552
1,0,6,ym_ind,0.0
1,0,7,ym_ind,0.0
1,0,8,ym_ind,12.251215322218409
1,0,9,ym_ind,15.062745941771498
1,0,10,ym_ind,38.30246575505971
1,0,11,ym_ind,24.043572280958685
1,0,12,ym_ind,13.46311589411009
1,0,13,ym_ind,0.0
1,0,14,ym_ind,0.05274121832369436
1,0,15,ym_ind,3.218555311035628
1,0,16,ym_ind,9.510608298117914
1,0,17,ym_ind,9.99544530441003
1,0,18,ym_ind,7.918390422069382
1,0,19,ym_ind,0.41537579642007755
1,0,20,ym_ind,1.5641052462485407
1,0,21,ym_ind,0.4322001521193826
1,0,22,ym_ind,0.0
1,0,23,ym_ind,0.0
1,1,0,ym_ind,0.0
1,1,1,ym_ind,0.0
1,1,2,ym_ind,0.1684183636293724
1,1,3,ym_ind,9.025066550974232
1,1,4,ym_ind,18.84165774191514
1,1,5,ym_ind,3.2996090763560875
1,1,6,ym_ind,0.0
1,1,7,ym_ind,0.0
1,1,8,ym_ind,0.8841678841668553
1,1,9,ym_ind,11.541376246304248
1,1,10,ym_ind,6.923801717252714
1,1,11,ym_ind,11.413798873509442
1,1,12,ym_ind,7.321132314364531
1,1,13,ym_ind,0.0
1,1,14,ym_ind,5.974480248607665
1,1,15,ym_ind,83.47797933861068
1,1,16,ym_ind,13.178903928354456
1,1,17,ym_ind,10.16562138844828
1,1,18,ym_ind,25.160431390127385
1,1,19,ym_ind,3.1787655310894936
1,1,20,ym_ind,1.1070431513300294
1,1,21,ym_ind,1.5652894854349193
1,1,22,ym_ind,0.0
1,1,23,ym_ind,0.0
1,2,0,ym_ind,0.0
1,2,1,ym_ind,0.0
1,2,2,ym_ind,3.299968393194572
1,2,3,ym_ind,28.082537662287482
1,2,4,ym_ind,48.986449906098024
1,2,5,ym_ind,14.362255040131883
1,2,6,ym_ind,0.0
1,2,7,ym_ind,0.0
1,2,8,ym_ind,0.0
1,2,9,ym_ind,9.140351673009311
1,2,10,ym_ind,3.97528214153382
1,2,11,ym_ind,2.786504077067359
1,2,12,ym_ind,8.107413905153045
1,2,13,ym_ind,0.0
1,2,14,ym_ind,0.6624098393602448
1,2,15,ym_ind,64.30945779494931
1,2,16,ym_ind,71.62441428829179
1,2,17,ym_ind,45.35149443443865
1,2,18,ym_ind,83.57566862495922
1,2,19,ym_ind,27.011113610848806
1,2,20,ym_ind,1.562300551241873
1,2,21,ym_ind,0.6564901965611339
1,2,22,ym_ind,0.754126165177258
1,2,23,ym_ind,0.0
1,3,0,ym_ind,0.0
1,3,1,ym_ind,0.0
1,3,2,ym_ind,0.0
1,3,3,ym_ind,14.381240461225094
1,3,4,ym_ind,41.64629112480297
1,3,5,ym_ind,0.4805888451726142
1,3,6,ym_ind,0.0
1,3,7,ym_ind,0.0
1,3,8,ym_ind,0.0
1,3,9,ym_ind,0.0
1,3,10,ym_ind,0.011525629559877695
1,3,11,ym_ind,4.474205734138635
1,3,12,ym_ind,51.75670590592633
1,3,13,ym_ind,0.0
1,3,14,ym_ind,1.1569234491692386
1,3,15,ym_ind,173.537686533624
1,3,16,ym_ind,147.33882682225217
1,3,17,ym_ind,75.46299687043306
1,3,18,ym_ind,40.2550061802268
1,3,19,ym_ind,9.111381603238353
1,3,20,ym_ind,2.3084252805258516
1,3,21,ym_ind,5.477663638148323
1,3,22,ym_ind,0.0
1,3,23,ym_ind,0.0
1,4,0,ym_ind,0.0
1,4,1,ym_ind,0.0
1,4,2,ym_ind,0.29593284766883654
1,4,3,ym_ind,4.70459824287241
1,4,4,ym_ind,9.23090969454786
1,4,5,ym_ind,1.8315435601514976
1,4,6,ym_ind,0.0
1,4,7,ym_ind,0.0
1,4,8,ym_ind,0.8752020337971358
1,4,9,ym_ind,2.5483348813827114
1,4,10,ym_ind,0.5675260568648741
1,4,11,ym_ind,1.9456662910566465
1,4,12,ym_ind,1.741708482112608
1,4,13,ym_ind,0.0
1,4,14,ym_ind,0.426444013003415
1,4,15,ym_ind,64.73851584622582
1,4,16,ym_ind,78.80473501521519
1,4,17,ym_ind,16.119245066100788
1,4,18,ym_ind,1.939922704749992
1,4,19,ym_ind,10.661601580614445
1,4,20,ym_ind,0.4370935404167554
1,4,21,ym_ind,1.5083271355754548
1,4,22,ym_ind,0.0
1,4,23,ym_ind,0.0
1,5,0,ym_ind,0.0
1,5,1,ym_ind,0.0
1,5,2,ym_ind,0.0
1,5,3,ym_ind,23.920239600656846
1,5,4,ym_ind,52.99172804357611
1,5,5,ym_ind,7.172651897755259
1,5,6,ym_ind,0.0
1,5,7,ym_ind,0.0
1,5,8,ym_ind,0.04696928665500164
1,5,9,ym_ind,0.08517511983113409
1,5,10,ym_ind,0.897015526098523
1,5,11,ym_ind,0.6598990383889286
1,5,12,ym_ind,17.70801646237911
1,5,13,ym_ind,0.0
1,5,14,ym_ind,2.4948363590598017
1,5,15,ym_ind,296.87130879076295
1,5,16,ym_ind,129.95913433661588
1,5,17,ym_ind,16.57555089063453
1,5,18,ym_ind,42.66361700404359
1,5,19,ym_ind,14.14635587205496
1,5,20,ym_ind,1.7972023522090077
1,5,21,ym_ind,3.9214104174291013
1,5,22,ym_ind,0.0
1,5,23,ym_ind,0.0
1,6,0,ym_ind,0.0
1,6,1,ym_ind,0.0
1,6,2,ym_ind,0.6812605888613448
1,6,3,ym_ind,12.970365407127693
1,6,4,ym_ind,27.166127063514626
1,6,5,ym_ind,4.250222480609692
1,6,6,ym_ind,0.0
1,6,7,ym_ind,0.0
1,6,8,ym_ind,7.866566220947966
1,6,9,ym_ind,16.180672559382398
1,6,10,ym_ind,15.719629787766115
1,6,11,ym_ind,11.41505808837294
1,6,12,ym_ind,5.89411111391437
1,6,13,ym_ind,0.0
1,6,14,ym_ind,0.11109035353312731
1,6,15,ym_ind,49.274263136148775
1,6,16,ym_ind,30.296847996508326
1,6,17,ym_ind,30.863646913317346
1,6,18,ym_ind,60.3272597870435
1,6,19,ym_ind,7.9328762446155805
1,6,20,ym_ind,1.0234110515544836
1,6,21,ym_ind,1.3319692773158545
1,6,22,ym_ind,0.0
1,6,23,ym_ind,0.0
1,7,0,ym_ind,0.0
1,7,1,ym_ind,0.0
1,7,2,ym_ind,0.5874836094334138
1,7,3,ym_ind,9.978918569802445
1,7,4,ym_ind,16.664811680251834
1,7,5,ym_ind,3.4680892190833856
1,7,6,ym_ind,0.0
1,7,7,ym_ind,0.0
1,7,8,ym_ind,0.0
1,7,9,ym_ind,0.16800240267224256
1,7,10,ym_ind,0.455282157966994
1,7,11,ym_ind,4.255627189147506
1,7,12,ym_ind,26.21826409492131
1,7,13,ym_ind,0.0
1,7,14,ym_ind,1.0489156292603352
1,7,15,ym_ind,48.04246363081772
1,7,16,ym_ind,105.05002686600429
1,7,17,ym_ind,32.76446278279047
1,7,18,ym_ind,26.61803563984732
1,7,19,ym_ind,3.4574533211508127
1,7,20,ym_ind,2.388698783639461
1,7,21,ym_ind,3.4058594548918166
1,7,22,ym_ind,0.0
1,7,23,ym_ind,0.0
1,8,0,ym_ind,0.0
1,8,1,ym_ind,0.0
1,8,2,ym_ind,0.5301667626861437
1,8,3,ym_ind,14.369946082503898
1,8,4,ym_ind,30.84259609373397
1,8,5,ym_ind,2.803051736846416
1,8,6,ym_ind,0.0
1,8,7,ym_ind,0.0
1,8,8,ym_ind,0.0
1,8,9,ym_ind,0.0
1,8,10,ym_ind,0.37900674604181495
1,8,11,ym_ind,0.0
1,8,12,ym_ind,7.438451131101343
1,8,13,ym_ind,0.0
1,8,14,ym_ind,1.0231731112689368
1,8,15,ym_ind,136.1126611376869
1,8,16,ym_ind,104.32935992377574
1,8,17,ym_ind,36.16048746362699
1,8,18,ym_ind,13.00681782945165
1,8,19,ym_ind,10.770552333543604
1,8,20,ym_ind,2.007558223511783
1,8,21,ym_ind,4.4685015138817015
1,8,22,ym_ind,0.0
1,8,23,ym_ind,0.0
1,9,0,ym_ind,0.0
1,9,1,ym_ind,0.0
1,9,2,ym_ind,2.5442315408265603
1,9,3,ym_ind,11.967499388463136
1,9,4,ym_ind,21.426648683794856
1,9,5,ym_ind,6.733396394429187
1,9,6,ym_ind,0.0
1,9,7,ym_ind,0.0
1,9,8,ym_ind,0.23159933999237758
1,9,9,ym_ind,0.4273164752640085
1,9,10,ym_ind,0.6575349787483353
1,9,11,ym_ind,1.777327402725339
1,9,12,ym_ind,1.5510060386102549
1,9,13,ym_ind,0.0
1,9,14,ym_ind,0.7911651299993037
1,9,15,ym_ind,65.68907837253998
1,9,16,ym_ind,31.52022083816236
1,9,17,ym_ind,22.351093141840785
1,9,18,ym_ind,9.451781953985835
1,9,19,ym_ind,0.23052582044521158
1,9,20,ym_ind,0.880995739972091
1,9,21,ym_ind,0.18882941643230203
1,9,22,ym_ind,0.0
1,9,23,ym_ind,0.0
1,0,SUM,ym_ind,157.40777163128877
1,1,SUM,ym_ind,213.22754323047553
1,2,SUM,ym_ind,414.24823830430375
1,3,SUM,ym_ind,567.3994680784433
1,4,SUM,ym_ind,198.37730699235647
1,5,SUM,ym_ind,611.9111109981507
1,6,SUM,ym_ind,283.3053780705341
1,7,SUM,ym_ind,284.57239503168137
1,8,SUM,ym_ind,364.24233008966087
1,9,SUM,ym_ind,178.42025065623193
1,0,0,x_re,2.411386921852707e-09
1,0,1,x_re,2.7773458251699265e-09
1,0,2,x_re,2.9893033408073763e-09
