,seed,var,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,RowSum
i0,6,x_hol,1.0124678428891456e-10,1.168221957456428e-10,1.2593502974915884e-10,1.33809309950696e-10,1.4388966694935822e-10,1.618684151541737e-10,2.784299485567265e-10,3.7337580478686563e-10,187.42343692471817,229.93186580681635,404.3204566783258,337.2994634488912,338.88438750982306,0.0,131.71280931454902,133.52943647895273,156.08450462172155,208.1553854478885,188.89560472460457,37.68635597332601,49.43000260669619,0.8049117954876376,2.2118672546925232e-08,1.6458772179891378e-07,2404.1586215199422
i1,6,x_hol,1.0124675046128101e-10,1.1682196969095563e-10,1.2593676583594924e-10,1.3377832533706849e-10,1.4385711086235407e-10,1.6186134763317337e-10,2.7552233205391566e-10,3.6451521696585664e-10,103.39021063355725,140.70687952421315,195.21281220904163,214.68782846597622,203.97279621483486,0.0,432.0265960279288,453.64256466686504,194.10093527351486,216.8811359932921,252.34246933787813,134.97539874745098,59.193699542033414,4.1125741971209155,2.2361952510603928e-08,1.687890379363742e-07,2605.245901026282
i2,6,x_hol,1.0124657801942214e-10,1.1682016574317202e-10,1.2591975351568538e-10,1.3374241770632993e-10,1.438083740858013e-10,1.6181884916191274e-10,2.6739580508477283e-10,3.4348367437301376e-10,2.6414326791237182e-08,185.0225213394103,231.65426265089692,177.18628371831562,292.35925433934074,0.0,221.71625052264574,625.6731538989861,736.1654244340218,595.7122178089903,826.9182412361037,435.61929857572335,121.36922048661711,145.26066290217778,2.2659864713107918e-08,1.6633527817684787e-07,4594.656792130033
i3,6,x_hol,1.0124659580670057e-10,1.168204869087908e-10,1.2592243196403201e-10,1.3374863296462374e-10,1.4381776762780544e-10,1.6182954399799367e-10,2.737493798319596e-10,3.458585030687044e-10,15.123174578186179,6.787373129575981,85.85780360155415,289.96996129277,817.376595136635,0.0,497.1674066791702,1418.8214542802366,1221.8177101447895,806.492749562753,796.9561868341617,352.77009521559035,346.39502468305966,15.865387666955774,2.261421372101112e-08,1.5871243230594081e-07,6671.400922988168
i4,6,x_hol,1.0124660599180436e-10,1.1682093522626196e-10,1.259264219536411e-10,1.337701717660612e-10,1.4384601274566038e-10,1.6183909841836427e-10,2.6792159867966525e-10,3.6182313542012473e-10,35.86303079757223,64.97218549078369,43.422885165958284,81.31959501156861,64.13387590997762,0.0,186.811300812869,349.9202269766643,680.8510320749402,194.80259280420412,59.6472183168125,161.7779061749579,38.51557076169835,1.0661807030665535e-05,2.273429947365829e-08,1.6639257298025295e-07,1962.037431150354
i5,6,x_hol,1.0124662834057067e-10,1.1682084487477861e-10,1.259244059135395e-10,1.3376367407763085e-10,1.438408391887817e-10,1.6183460323970782e-10,2.7388991252271396e-10,3.4584003187914626e-10,124.44337122293918,52.15603945768726,106.52426280079888,205.82890680638772,556.0960903176529,0.0,601.8415251124529,1473.0101617812634,1329.9015450918785,463.38155930966184,633.360224269902,368.47456714110183,175.85675438270303,2.720926158515587,2.2712621879196292e-08,1.5582316053609848e-07,6093.5959340328845
i6,6,x_hol,1.0124670161336841e-10,1.1682145510442732e-10,1.2593054975351746e-10,1.3377343847796797e-10,1.4384783322992362e-10,1.6185168732147414e-10,2.757286648987939e-10,3.5953789659284945e-10,214.02230779269786,311.89072022669757,225.5443587411923,242.41079928326585,192.09120903297068,0.0,195.5755598378959,347.61847261963925,328.88281875493857,454.0319953548754,757.4004598684297,224.69626267867832,78.4176228589566,3.7201843447287617,2.2673391275803572e-08,1.6351761586100412e-07,3576.3027715825765
i7,6,x_hol,1.0124658635734246e-10,1.16819594313266e-10,1.2590782971500056e-10,1.3376354739298278e-10,1.4384090522633741e-10,1.6180614013534133e-10,2.7482528650856507e-10,3.4731155280041e-10,17.61198032596304,18.630244896468856,47.523118232591465,121.13206424106001,325.2695254106957,0.0,177.87533534655364,412.5354667967885,569.5399037682683,353.1780351280099,347.84347385822815,135.03089180190588,116.47921912700079,6.438460757804328,2.2343201846556668e-08,1.691003296008656e-07,2649.087719884188
i8,6,x_hol,1.012466664098151e-10,1.1682114280829796e-10,1.2593049794022781e-10,1.337469642927836e-10,1.4381496008459368e-10,1.61841734219033e-10,2.6792239806925476e-10,3.65564066594677e-10,53.418189432108896,69.40109802482266,80.319077566777,100.46585650704769,226.57429215773158,0.0,365.86212598682476,884.3371610280807,788.0046182527678,458.502102447971,225.9971063309834,223.35772092774894,143.46713681733732,8.997011959077005,2.2750530657119563e-08,1.6872044479300475e-07,3628.7034976321665
i9,6,x_hol,1.0124660876142821e-10,1.168201821422008e-10,1.2591941877806506e-10,1.3374336457935888e-10,1.4380976951533893e-10,1.618187178203297e-10,2.6752519754137063e-10,3.450816012022076e-10,66.25108995747186,70.5038187278817,77.34749965135123,123.37538344657742,123.99631170179636,0.0,236.3711937506056,506.3168751829492,395.0366137074265,357.0917685530849,185.88996952707035,34.53111200683167,70.54249152958862,4.219356901125385e-05,2.2453113748941746e-08,1.685059317910993e-07,2247.2541701285595
