,seed,var,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,RowSum
i0,25,dp_re,2.9865371373665633e-06,3.4216951857741254e-06,3.7346395557159963e-06,3.940292441090471e-06,4.113540790403212e-06,4.270155649331305e-06,4.379649484867612,57.62979613273751,46.54975278186541,32.108383116511106,59.723537406672094,51.7173259502504,51.16077585152809,0.025384159883405463,14.862746285359673,11.07382581309805,16.08195242565246,19.063267498716144,24.532611366327096,7.268628674700904,1.8327113157230084,0.6222102466095717,5.3323325601017415e-06,5.689794258208856e-06,398.63259199949016
i1,25,dp_re,2.9863219732743392e-06,3.4188448448004036e-06,3.6963061576396457e-06,3.905983562409094e-06,4.069296543128645e-06,4.217266091767538e-06,0.32849237348813837,25.851842239315076,20.280821342322,24.50444792195957,28.097900426810178,46.552135652374055,45.06639001415888,0.025830824880422664,47.66190824647746,68.49821824330202,20.20462460466825,23.394501482811283,41.56555054594487,17.2697917522326,4.327179908004686,0.9043594760049047,5.3876818711226115e-06,5.725358494084331e-06,414.53402846181393
i2,25,dp_re,2.9860858601569248e-06,3.415869159978141e-06,3.662765133809976e-06,3.8540865676488486e-06,4.0145763344082356e-06,4.163075568549187e-06,2.9396745924195665e-06,2.637868265429812e-06,2.7202293979729233,37.59713888964581,40.0868014385706,23.79820500485349,30.250716160186418,0.025970921488656876,33.10869239423637,58.406418584678086,118.48574898466444,62.30667334197174,235.6633785845495,71.47205162882615,12.879338846668565,3.2842955595845087,5.56833341128649e-06,5.786280233072717e-06,730.0856987665125
i3,25,dp_re,2.986290525829797e-06,3.4184639199179314e-06,3.692877805338857e-06,3.892362382390246e-06,4.069626536776376e-06,4.212545169289086e-06,0.12552392797400852,0.53659069096313,14.344844482861815,17.725599228011593,18.428452748045746,33.03072524232368,131.46781698063307,0.020578846064333963,31.946684900671112,136.95000759572528,253.44251116809096,183.46318772584888,99.95479162156835,52.05708049122684,24.46059154124616,2.702283969217029,5.3202510468070574e-06,5.737587366921938e-06,1000.6573044904768
i4,25,dp_re,2.9862751614321377e-06,3.4183876419341775e-06,3.6920755575465543e-06,3.896016422692946e-06,4.068961249095663e-06,4.205171221379002e-06,3.051135318364272e-06,6.74092620946523,9.400386182643816,10.814440265085945,7.808885879460489,13.138230917779849,8.23279241505332,0.025640625767068125,36.63162137499995,71.8009607622866,106.371566770479,30.305884596698835,6.473208161414459,24.94927761451138,2.280086347724002,0.7011995126350201,5.406177373087523e-06,5.732288909598997e-06,335.67514409249384
i5,25,dp_re,2.986167892134383e-06,3.4167405739056543e-06,3.668845401009274e-06,3.879245211875251e-06,4.04570398619561e-06,4.179198342640606e-06,0.4918667646864459,0.22476081166406414,34.11919069132209,17.941489381912103,29.682309801194197,24.506792951718257,65.44630600398474,0.025410345216403552,50.5114608155443,426.76070843714626,181.58380490101285,43.79702052649483,72.80240128890173,42.81571692930152,7.988234489622486,1.3486567275475096,5.314774274930347e-06,5.6891061454471445e-06,1000.0461640470517
i6,25,dp_re,2.9863854442401775e-06,3.4200339027999784e-06,3.7168228830571813e-06,3.902219497072109e-06,4.051511594576583e-06,4.2396825153338195e-06,0.5373788621451585,16.80088749263434,31.854617575512055,58.816955918347084,44.05581019097073,38.97203203012968,28.077011153062102,0.025234389513190944,40.4378908242192,59.4925342506754,26.955517122570026,62.267169187596984,136.36020652672056,29.939507961489802,2.829739793011311,1.0172603571391199,5.362608919898203e-06,5.742129142588707e-06,578.4397870571306
i7,25,dp_re,2.986159971214185e-06,3.4166625273218297e-06,3.6684857466523863e-06,3.8810742335934686e-06,4.0464155003378575e-06,4.179450154308932e-06,0.05506207089930154,0.09913169948324996,6.709458493771917,6.9417137735340155,12.88949679504081,18.534573817515415,62.16073942297748,0.02563270356374527,34.697895269203684,36.176103895673556,83.96689260502814,73.04846368750032,48.411169349795045,14.255661374900292,13.610488215657314,0.789208714950706,5.4043460492593544e-06,5.704968771644866e-06,412.371725177058
i8,25,dp_re,2.986416371580133e-06,3.4204637939114743e-06,3.7216373763281026e-06,3.903896890973632e-06,4.070656785555211e-06,4.243613051520218e-06,3.0669046301365077e-06,29.498330543986285,17.632744848261872,14.214255784180278,18.17850104407799,15.607436580760591,37.77938550860442,0.005626531668792805,47.9894081951957,131.135948109036,141.80486630318347,50.351105595301135,30.845367337365882,25.19722032394082,7.602600973150744,1.631182882625347,5.4099113576007e-06,5.734801246034592e-06,569.4740171196408
i9,25,dp_re,2.9862097103085167e-06,3.417607135054223e-06,3.6854523262956964e-06,3.860170527567964e-06,4.0222586018770515e-06,4.195764014370162e-06,3.002340334327007e-06,0.17064461501045042,18.48898290643382,14.151074270487179,9.83074742747275,21.680933597154805,15.085988804516179,0.02572087903367981,35.79023296902044,54.78645704456795,52.04797910175592,59.54387798984337,23.638393235774696,5.248900007420093,4.077657855843118,0.9677509407853156,5.3778934831664275e-06,5.714993293577767e-06,315.5353779078092
