datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,row_is_current,version_nbr
9/1/2025 4:00:00 AM,9/1/2025 12:00:00 AM,1,PJM-RTO,,,ZONE,,16.450000,16.501561,0.041772,0.009789,True,1
9/1/2025 4:05:00 AM,9/1/2025 12:05:00 AM,1,PJM-RTO,,,ZONE,,18.670000,18.686130,0.009298,0.006832,True,1
9/1/2025 4:10:00 AM,9/1/2025 12:10:00 AM,1,PJM-RTO,,,ZONE,,19.790000,19.805603,0.010102,0.005501,True,1
9/1/2025 4:15:00 AM,9/1/2025 12:15:00 AM,1,PJM-RTO,,,ZONE,,18.830000,18.848066,0.008900,0.009166,True,1
9/1/2025 4:20:00 AM,9/1/2025 12:20:00 AM,1,PJM-RTO,,,ZONE,,16.490000,16.506197,0.006829,0.009368,True,1
9/1/2025 4:25:00 AM,9/1/2025 12:25:00 AM,1,PJM-RTO,,,ZONE,,17.080000,17.111735,0.024439,0.007296,True,1
9/1/2025 4:30:00 AM,9/1/2025 12:30:00 AM,1,PJM-RTO,,,ZONE,,15.230000,15.251576,0.017021,0.004555,True,1
9/1/2025 4:35:00 AM,9/1/2025 12:35:00 AM,1,PJM-RTO,,,ZONE,,15.230000,15.251576,0.017021,0.004555,True,1
9/1/2025 4:40:00 AM,9/1/2025 12:40:00 AM,1,PJM-RTO,,,ZONE,,16.080000,16.122117,0.034546,0.007571,True,1
9/1/2025 4:45:00 AM,9/1/2025 12:45:00 AM,1,PJM-RTO,,,ZONE,,16.030000,16.066860,0.033004,0.003856,True,1
9/1/2025 4:50:00 AM,9/1/2025 12:50:00 AM,1,PJM-RTO,,,ZONE,,15.930000,15.965244,0.024711,0.010533,True,1
9/1/2025 4:55:00 AM,9/1/2025 12:55:00 AM,1,PJM-RTO,,,ZONE,,15.240000,15.256474,0.005264,0.011210,True,1
9/1/2025 5:00:00 AM,9/1/2025 1:00:00 AM,1,PJM-RTO,,,ZONE,,13.290000,13.330021,0.036518,0.003503,True,1
9/1/2025 5:05:00 AM,9/1/2025 1:05:00 AM,1,PJM-RTO,,,ZONE,,15.710000,15.748278,0.031205,0.007074,True,1
9/1/2025 5:10:00 AM,9/1/2025 1:10:00 AM,1,PJM-RTO,,,ZONE,,20.970000,21.030675,0.046915,0.013760,True,1
9/1/2025 5:15:00 AM,9/1/2025 1:15:00 AM,1,PJM-RTO,,,ZONE,,17.520000,17.563260,0.031648,0.011613,True,1
9/1/2025 5:20:00 AM,9/1/2025 1:20:00 AM,1,PJM-RTO,,,ZONE,,16.690000,16.719068,0.016613,0.012455,True,1
9/1/2025 5:25:00 AM,9/1/2025 1:25:00 AM,1,PJM-RTO,,,ZONE,,16.690000,16.719068,0.016613,0.012455,True,1
9/1/2025 5:30:00 AM,9/1/2025 1:30:00 AM,1,PJM-RTO,,,ZONE,,23.420000,23.480552,0.047016,0.013535,True,1
9/1/2025 5:35:00 AM,9/1/2025 1:35:00 AM,1,PJM-RTO,,,ZONE,,21.060000,21.113893,0.042366,0.011527,True,1
9/1/2025 5:40:00 AM,9/1/2025 1:40:00 AM,1,PJM-RTO,,,ZONE,,25.010000,25.070398,0.047664,0.012734,True,1
9/1/2025 5:45:00 AM,9/1/2025 1:45:00 AM,1,PJM-RTO,,,ZONE,,18.040000,18.080101,0.033059,0.007041,True,1
9/1/2025 5:50:00 AM,9/1/2025 1:50:00 AM,1,PJM-RTO,,,ZONE,,21.000000,21.050498,0.040053,0.010445,True,1
9/1/2025 5:55:00 AM,9/1/2025 1:55:00 AM,1,PJM-RTO,,,ZONE,,24.190000,24.266315,0.063346,0.012968,True,1
9/1/2025 6:00:00 AM,9/1/2025 2:00:00 AM,1,PJM-RTO,,,ZONE,,16.600000,16.621256,0.017453,0.003803,True,1
9/1/2025 6:05:00 AM,9/1/2025 2:05:00 AM,1,PJM-RTO,,,ZONE,,17.880000,17.926902,0.039882,0.007020,True,1
9/1/2025 6:10:00 AM,9/1/2025 2:10:00 AM,1,PJM-RTO,,,ZONE,,14.020000,14.028803,0.000000,0.008803,True,1
9/1/2025 6:15:00 AM,9/1/2025 2:15:00 AM,1,PJM-RTO,,,ZONE,,15.160000,15.198891,0.032986,0.005906,True,1
9/1/2025 6:20:00 AM,9/1/2025 2:20:00 AM,1,PJM-RTO,,,ZONE,,16.310000,16.326724,0.007273,0.009451,True,1
9/1/2025 6:25:00 AM,9/1/2025 2:25:00 AM,1,PJM-RTO,,,ZONE,,16.600000,16.625242,0.015598,0.009644,True,1
9/1/2025 6:30:00 AM,9/1/2025 2:30:00 AM,1,PJM-RTO,,,ZONE,,16.350000,16.366646,0.006190,0.010456,True,1
9/1/2025 6:35:00 AM,9/1/2025 2:35:00 AM,1,PJM-RTO,,,ZONE,,16.410000,16.427304,0.005691,0.011612,True,1
9/1/2025 6:40:00 AM,9/1/2025 2:40:00 AM,1,PJM-RTO,,,ZONE,,20.050000,20.096924,0.040808,0.006115,True,1
9/1/2025 6:45:00 AM,9/1/2025 2:45:00 AM,1,PJM-RTO,,,ZONE,,16.560000,16.569585,0.005053,0.004532,True,1
9/1/2025 6:50:00 AM,9/1/2025 2:50:00 AM,1,PJM-RTO,,,ZONE,,14.680000,14.713128,0.028513,0.004615,True,1
9/1/2025 6:55:00 AM,9/1/2025 2:55:00 AM,1,PJM-RTO,,,ZONE,,13.570000,13.579303,0.004036,0.005267,True,1
9/1/2025 7:00:00 AM,9/1/2025 3:00:00 AM,1,PJM-RTO,,,ZONE,,15.330000,15.367164,0.029545,0.007619,True,1
9/1/2025 7:05:00 AM,9/1/2025 3:05:00 AM,1,PJM-RTO,,,ZONE,,14.820000,14.866122,0.033784,0.012339,True,1
9/1/2025 7:10:00 AM,9/1/2025 3:10:00 AM,1,PJM-RTO,,,ZONE,,22.910000,23.048003,0.121935,0.016068,True,1
9/1/2025 7:15:00 AM,9/1/2025 3:15:00 AM,1,PJM-RTO,,,ZONE,,15.470000,15.486935,0.007700,0.009235,True,1
9/1/2025 7:20:00 AM,9/1/2025 3:20:00 AM,1,PJM-RTO,,,ZONE,,17.540000,17.596956,0.042986,0.013970,True,1
9/1/2025 7:25:00 AM,9/1/2025 3:25:00 AM,1,PJM-RTO,,,ZONE,,15.920000,15.931498,0.005765,0.005732,True,1
9/1/2025 7:30:00 AM,9/1/2025 3:30:00 AM,1,PJM-RTO,,,ZONE,,15.240000,15.274321,0.029904,0.004417,True,1
9/1/2025 7:35:00 AM,9/1/2025 3:35:00 AM,1,PJM-RTO,,,ZONE,,15.580000,15.600617,0.017299,0.003318,True,1
9/1/2025 7:40:00 AM,9/1/2025 3:40:00 AM,1,PJM-RTO,,,ZONE,,12.800000,12.811878,0.003205,0.008673,True,1
9/1/2025 7:45:00 AM,9/1/2025 3:45:00 AM,1,PJM-RTO,,,ZONE,,14.650000,14.683999,0.025753,0.008246,True,1
9/1/2025 7:50:00 AM,9/1/2025 3:50:00 AM,1,PJM-RTO,,,ZONE,,14.150000,14.159020,0.005919,0.003100,True,1
9/1/2025 7:55:00 AM,9/1/2025 3:55:00 AM,1,PJM-RTO,,,ZONE,,15.950000,15.991438,0.030186,0.011252,True,1
9/1/2025 8:00:00 AM,9/1/2025 4:00:00 AM,1,PJM-RTO,,,ZONE,,15.410000,15.428236,0.006051,0.012184,True,1
9/1/2025 8:05:00 AM,9/1/2025 4:05:00 AM,1,PJM-RTO,,,ZONE,,16.640000,16.677484,0.027115,0.010369,True,1
9/1/2025 8:10:00 AM,9/1/2025 4:10:00 AM,1,PJM-RTO,,,ZONE,,15.790000,15.796582,0.000000,0.006582,True,1
9/1/2025 8:15:00 AM,9/1/2025 4:15:00 AM,1,PJM-RTO,,,ZONE,,16.370000,16.408654,0.032462,0.006192,True,1
9/1/2025 8:20:00 AM,9/1/2025 4:20:00 AM,1,PJM-RTO,,,ZONE,,16.290000,16.301795,0.006932,0.004863,True,1
9/1/2025 8:25:00 AM,9/1/2025 4:25:00 AM,1,PJM-RTO,,,ZONE,,19.880000,19.929101,0.038711,0.010390,True,1
9/1/2025 8:30:00 AM,9/1/2025 4:30:00 AM,1,PJM-RTO,,,ZONE,,16.500000,16.511914,0.007222,0.004693,True,1
9/1/2025 8:35:00 AM,9/1/2025 4:35:00 AM,1,PJM-RTO,,,ZONE,,16.690000,16.724803,0.026416,0.008387,True,1
9/1/2025 8:40:00 AM,9/1/2025 4:40:00 AM,1,PJM-RTO,,,ZONE,,16.670000,16.681379,0.005878,0.005501,True,1
9/1/2025 8:45:00 AM,9/1/2025 4:45:00 AM,1,PJM-RTO,,,ZONE,,16.470000,16.510338,0.031160,0.009177,True,1
9/1/2025 8:50:00 AM,9/1/2025 4:50:00 AM,1,PJM-RTO,,,ZONE,,16.740000,16.781574,0.029415,0.012159,True,1
9/1/2025 8:55:00 AM,9/1/2025 4:55:00 AM,1,PJM-RTO,,,ZONE,,14.110000,14.123371,0.004026,0.009345,True,1
9/1/2025 9:00:00 AM,9/1/2025 5:00:00 AM,1,PJM-RTO,,,ZONE,,15.230000,15.262455,0.027210,0.005245,True,1
9/1/2025 9:05:00 AM,9/1/2025 5:05:00 AM,1,PJM-RTO,,,ZONE,,15.260000,15.276649,0.006114,0.010535,True,1
9/1/2025 9:10:00 AM,9/1/2025 5:10:00 AM,1,PJM-RTO,,,ZONE,,16.120000,16.180958,0.054033,0.006925,True,1
9/1/2025 9:15:00 AM,9/1/2025 5:15:00 AM,1,PJM-RTO,,,ZONE,,14.770000,14.783325,0.006763,0.006562,True,1
9/1/2025 9:20:00 AM,9/1/2025 5:20:00 AM,1,PJM-RTO,,,ZONE,,15.260000,15.302081,0.034666,0.007414,True,1
9/1/2025 9:25:00 AM,9/1/2025 5:25:00 AM,1,PJM-RTO,,,ZONE,,16.000000,16.017607,0.005234,0.012374,True,1
9/1/2025 9:30:00 AM,9/1/2025 5:30:00 AM,1,PJM-RTO,,,ZONE,,17.720000,17.754785,0.030071,0.004715,True,1
9/1/2025 9:35:00 AM,9/1/2025 5:35:00 AM,1,PJM-RTO,,,ZONE,,17.720000,17.765702,0.034857,0.010844,True,1
9/1/2025 9:40:00 AM,9/1/2025 5:40:00 AM,1,PJM-RTO,,,ZONE,,17.760000,17.802954,0.033805,0.009149,True,1
9/1/2025 9:45:00 AM,9/1/2025 5:45:00 AM,1,PJM-RTO,,,ZONE,,17.930000,17.987766,0.044637,0.013129,True,1
9/1/2025 9:50:00 AM,9/1/2025 5:50:00 AM,1,PJM-RTO,,,ZONE,,19.170000,19.216940,0.036150,0.010790,True,1
9/1/2025 9:55:00 AM,9/1/2025 5:55:00 AM,1,PJM-RTO,,,ZONE,,18.370000,18.421254,0.040777,0.010477,True,1
9/1/2025 10:00:00 AM,9/1/2025 6:00:00 AM,1,PJM-RTO,,,ZONE,,17.830000,17.876118,0.031085,0.015033,True,1
9/1/2025 10:05:00 AM,9/1/2025 6:05:00 AM,1,PJM-RTO,,,ZONE,,22.200000,22.264998,0.051673,0.013325,True,1
9/1/2025 10:10:00 AM,9/1/2025 6:10:00 AM,1,PJM-RTO,,,ZONE,,20.200000,20.216876,0.009139,0.007737,True,1
9/1/2025 10:15:00 AM,9/1/2025 6:15:00 AM,1,PJM-RTO,,,ZONE,,20.070000,20.122402,0.041745,0.010658,True,1
9/1/2025 10:20:00 AM,9/1/2025 6:20:00 AM,1,PJM-RTO,,,ZONE,,20.450000,20.486086,0.024080,0.012006,True,1
9/1/2025 10:25:00 AM,9/1/2025 6:25:00 AM,1,PJM-RTO,,,ZONE,,21.060000,21.110148,0.039644,0.010504,True,1
9/1/2025 10:30:00 AM,9/1/2025 6:30:00 AM,1,PJM-RTO,,,ZONE,,18.020000,18.064313,0.040106,0.004207,True,1
9/1/2025 10:35:00 AM,9/1/2025 6:35:00 AM,1,PJM-RTO,,,ZONE,,20.780000,20.820898,0.029524,0.011374,True,1
9/1/2025 10:40:00 AM,9/1/2025 6:40:00 AM,1,PJM-RTO,,,ZONE,,15.310000,15.346395,0.029270,0.007125,True,1
9/1/2025 10:45:00 AM,9/1/2025 6:45:00 AM,1,PJM-RTO,,,ZONE,,17.840000,17.875520,0.029596,0.005924,True,1
9/1/2025 10:50:00 AM,9/1/2025 6:50:00 AM,1,PJM-RTO,,,ZONE,,14.170000,14.205907,0.024512,0.011395,True,1
9/1/2025 10:55:00 AM,9/1/2025 6:55:00 AM,1,PJM-RTO,,,ZONE,,13.640000,13.659617,0.013308,0.006309,True,1
9/1/2025 11:00:00 AM,9/1/2025 7:00:00 AM,1,PJM-RTO,,,ZONE,,16.610000,16.620701,0.006065,0.004636,True,1
9/1/2025 11:05:00 AM,9/1/2025 7:05:00 AM,1,PJM-RTO,,,ZONE,,14.050000,14.060691,0.000000,0.010691,True,1
9/1/2025 11:10:00 AM,9/1/2025 7:10:00 AM,1,PJM-RTO,,,ZONE,,13.570000,13.580566,0.004425,0.006141,True,1
9/1/2025 11:15:00 AM,9/1/2025 7:15:00 AM,1,PJM-RTO,,,ZONE,,14.120000,14.123497,-0.001220,0.004717,True,1
9/1/2025 11:20:00 AM,9/1/2025 7:20:00 AM,1,PJM-RTO,,,ZONE,,13.340000,13.353060,0.003477,0.009583,True,1
9/1/2025 11:25:00 AM,9/1/2025 7:25:00 AM,1,PJM-RTO,,,ZONE,,13.960000,13.974327,0.003604,0.010722,True,1
9/1/2025 11:30:00 AM,9/1/2025 7:30:00 AM,1,PJM-RTO,,,ZONE,,12.460000,12.466620,0.000000,0.006620,True,1
9/1/2025 11:35:00 AM,9/1/2025 7:35:00 AM,1,PJM-RTO,,,ZONE,,12.170000,12.181123,0.003097,0.008026,True,1
9/1/2025 11:40:00 AM,9/1/2025 7:40:00 AM,1,PJM-RTO,,,ZONE,,11.520000,11.524468,0.002192,0.002276,True,1
9/1/2025 11:45:00 AM,9/1/2025 7:45:00 AM,1,PJM-RTO,,,ZONE,,10.930000,10.934796,0.001765,0.003031,True,1
9/1/2025 11:50:00 AM,9/1/2025 7:50:00 AM,1,PJM-RTO,,,ZONE,,10.850000,10.856769,0.000000,0.006769,True,1
9/1/2025 11:55:00 AM,9/1/2025 7:55:00 AM,1,PJM-RTO,,,ZONE,,10.870000,10.875878,0.002322,0.003556,True,1
9/1/2025 12:00:00 PM,9/1/2025 8:00:00 AM,1,PJM-RTO,,,ZONE,,10.600000,10.599331,0.000000,-0.000669,True,1
9/1/2025 12:05:00 PM,9/1/2025 8:05:00 AM,1,PJM-RTO,,,ZONE,,13.150000,13.160378,0.000000,0.010378,True,1
9/1/2025 12:10:00 PM,9/1/2025 8:10:00 AM,1,PJM-RTO,,,ZONE,,12.880000,12.887029,0.000000,0.007029,True,1
9/1/2025 12:15:00 PM,9/1/2025 8:15:00 AM,1,PJM-RTO,,,ZONE,,11.420000,11.425185,0.000000,0.005185,True,1
9/1/2025 12:20:00 PM,9/1/2025 8:20:00 AM,1,PJM-RTO,,,ZONE,,10.550000,10.556334,0.000000,0.006334,True,1
9/1/2025 12:25:00 PM,9/1/2025 8:25:00 AM,1,PJM-RTO,,,ZONE,,10.820000,10.825379,0.001593,0.003786,True,1
9/1/2025 12:30:00 PM,9/1/2025 8:30:00 AM,1,PJM-RTO,,,ZONE,,9.630000,9.631717,0.000000,0.001717,True,1
9/1/2025 12:35:00 PM,9/1/2025 8:35:00 AM,1,PJM-RTO,,,ZONE,,9.630000,9.631717,0.000000,0.001717,True,1
9/1/2025 12:40:00 PM,9/1/2025 8:40:00 AM,1,PJM-RTO,,,ZONE,,9.840000,9.845208,0.000000,0.005208,True,1
9/1/2025 12:45:00 PM,9/1/2025 8:45:00 AM,1,PJM-RTO,,,ZONE,,10.050000,10.049447,0.000000,-0.000553,True,1
9/1/2025 12:50:00 PM,9/1/2025 8:50:00 AM,1,PJM-RTO,,,ZONE,,10.410000,10.411643,0.000000,0.001643,True,1
9/1/2025 12:55:00 PM,9/1/2025 8:55:00 AM,1,PJM-RTO,,,ZONE,,10.160000,10.167173,0.000000,0.007173,True,1
9/1/2025 1:00:00 PM,9/1/2025 9:00:00 AM,1,PJM-RTO,,,ZONE,,11.890000,11.898619,0.000000,0.008619,True,1
9/1/2025 1:05:00 PM,9/1/2025 9:05:00 AM,1,PJM-RTO,,,ZONE,,11.400000,11.405053,0.000000,0.005053,True,1
9/1/2025 1:10:00 PM,9/1/2025 9:10:00 AM,1,PJM-RTO,,,ZONE,,11.850000,11.853084,0.000000,0.003084,True,1
9/1/2025 1:15:00 PM,9/1/2025 9:15:00 AM,1,PJM-RTO,,,ZONE,,10.780000,10.786418,0.000000,0.006418,True,1
9/1/2025 1:20:00 PM,9/1/2025 9:20:00 AM,1,PJM-RTO,,,ZONE,,11.650000,11.659833,0.000000,0.009833,True,1
9/1/2025 1:25:00 PM,9/1/2025 9:25:00 AM,1,PJM-RTO,,,ZONE,,11.870000,11.871204,0.000000,0.001204,True,1
9/1/2025 1:30:00 PM,9/1/2025 9:30:00 AM,1,PJM-RTO,,,ZONE,,12.250000,12.258376,0.000000,0.008376,True,1
9/1/2025 1:35:00 PM,9/1/2025 9:35:00 AM,1,PJM-RTO,,,ZONE,,12.430000,12.435715,0.000000,0.005715,True,1
9/1/2025 1:40:00 PM,9/1/2025 9:40:00 AM,1,PJM-RTO,,,ZONE,,12.780000,12.789432,0.000000,0.009432,True,1
9/1/2025 1:45:00 PM,9/1/2025 9:45:00 AM,1,PJM-RTO,,,ZONE,,12.830000,12.837071,0.000000,0.007071,True,1
9/1/2025 1:50:00 PM,9/1/2025 9:50:00 AM,1,PJM-RTO,,,ZONE,,12.970000,12.978082,0.000000,0.008082,True,1
9/1/2025 1:55:00 PM,9/1/2025 9:55:00 AM,1,PJM-RTO,,,ZONE,,15.460000,15.462792,0.000000,0.002792,True,1
9/1/2025 2:00:00 PM,9/1/2025 10:00:00 AM,1,PJM-RTO,,,ZONE,,16.550000,16.554718,0.000000,0.004718,True,1
9/1/2025 2:05:00 PM,9/1/2025 10:05:00 AM,1,PJM-RTO,,,ZONE,,19.580000,19.582322,-0.004237,0.006559,True,1
9/1/2025 2:10:00 PM,9/1/2025 10:10:00 AM,1,PJM-RTO,,,ZONE,,13.340000,13.347811,-0.002949,0.010760,True,1
9/1/2025 2:15:00 PM,9/1/2025 10:15:00 AM,1,PJM-RTO,,,ZONE,,15.090000,15.366958,0.270015,0.006943,True,1
9/1/2025 2:20:00 PM,9/1/2025 10:20:00 AM,1,PJM-RTO,,,ZONE,,13.850000,14.154479,0.295464,0.009015,True,1
9/1/2025 2:25:00 PM,9/1/2025 10:25:00 AM,1,PJM-RTO,,,ZONE,,13.410000,13.424584,0.009687,0.004897,True,1
9/1/2025 2:30:00 PM,9/1/2025 10:30:00 AM,1,PJM-RTO,,,ZONE,,14.890000,14.916318,0.021824,0.004494,True,1
9/1/2025 2:35:00 PM,9/1/2025 10:35:00 AM,1,PJM-RTO,,,ZONE,,13.620000,13.635441,0.005030,0.010411,True,1
9/1/2025 2:40:00 PM,9/1/2025 10:40:00 AM,1,PJM-RTO,,,ZONE,,14.650000,14.699051,0.044560,0.004492,True,1
9/1/2025 2:45:00 PM,9/1/2025 10:45:00 AM,1,PJM-RTO,,,ZONE,,18.200000,18.491360,0.278610,0.012751,True,1
9/1/2025 2:50:00 PM,9/1/2025 10:50:00 AM,1,PJM-RTO,,,ZONE,,16.420000,16.454904,0.022816,0.012088,True,1
9/1/2025 2:55:00 PM,9/1/2025 10:55:00 AM,1,PJM-RTO,,,ZONE,,25.650000,25.647726,-0.015716,0.013443,True,1
9/1/2025 3:00:00 PM,9/1/2025 11:00:00 AM,1,PJM-RTO,,,ZONE,,22.510000,22.524385,0.000000,0.014385,True,1
9/1/2025 3:05:00 PM,9/1/2025 11:05:00 AM,1,PJM-RTO,,,ZONE,,17.700000,17.708409,0.000000,0.008409,True,1
9/1/2025 3:10:00 PM,9/1/2025 11:10:00 AM,1,PJM-RTO,,,ZONE,,15.160000,15.166365,0.000000,0.006365,True,1
9/1/2025 3:15:00 PM,9/1/2025 11:15:00 AM,1,PJM-RTO,,,ZONE,,14.900000,14.901609,0.000000,0.001609,True,1
9/1/2025 3:20:00 PM,9/1/2025 11:20:00 AM,1,PJM-RTO,,,ZONE,,16.160000,16.168663,0.000000,0.008663,True,1
9/1/2025 3:25:00 PM,9/1/2025 11:25:00 AM,1,PJM-RTO,,,ZONE,,16.280000,16.291980,0.000000,0.011980,True,1
9/1/2025 3:30:00 PM,9/1/2025 11:30:00 AM,1,PJM-RTO,,,ZONE,,16.820000,16.824536,0.000000,0.004536,True,1
9/1/2025 3:35:00 PM,9/1/2025 11:35:00 AM,1,PJM-RTO,,,ZONE,,16.640000,16.644558,0.000000,0.004558,True,1
9/1/2025 3:40:00 PM,9/1/2025 11:40:00 AM,1,PJM-RTO,,,ZONE,,16.510000,16.516441,0.000000,0.006441,True,1
9/1/2025 3:45:00 PM,9/1/2025 11:45:00 AM,1,PJM-RTO,,,ZONE,,16.960000,16.966417,0.000000,0.006417,True,1
9/1/2025 3:50:00 PM,9/1/2025 11:50:00 AM,1,PJM-RTO,,,ZONE,,18.030000,18.039038,0.000000,0.009038,True,1
9/1/2025 3:55:00 PM,9/1/2025 11:55:00 AM,1,PJM-RTO,,,ZONE,,17.380000,17.389669,0.000000,0.009669,True,1
9/1/2025 4:00:00 PM,9/1/2025 12:00:00 PM,1,PJM-RTO,,,ZONE,,15.910000,15.921411,0.000000,0.011411,True,1
9/1/2025 4:05:00 PM,9/1/2025 12:05:00 PM,1,PJM-RTO,,,ZONE,,16.870000,16.876198,0.000000,0.006198,True,1
9/1/2025 4:10:00 PM,9/1/2025 12:10:00 PM,1,PJM-RTO,,,ZONE,,18.040000,18.048898,0.000000,0.008898,True,1
9/1/2025 4:15:00 PM,9/1/2025 12:15:00 PM,1,PJM-RTO,,,ZONE,,17.130000,17.134426,0.000000,0.004426,True,1
9/1/2025 4:20:00 PM,9/1/2025 12:20:00 PM,1,PJM-RTO,,,ZONE,,17.190000,17.202304,0.000000,0.012304,True,1
9/1/2025 4:25:00 PM,9/1/2025 12:25:00 PM,1,PJM-RTO,,,ZONE,,17.360000,17.364760,0.000674,0.004086,True,1
9/1/2025 4:30:00 PM,9/1/2025 12:30:00 PM,1,PJM-RTO,,,ZONE,,19.040000,19.056309,0.013228,0.003080,True,1
9/1/2025 4:35:00 PM,9/1/2025 12:35:00 PM,1,PJM-RTO,,,ZONE,,20.040000,20.055200,0.005191,0.010009,True,1
9/1/2025 4:40:00 PM,9/1/2025 12:40:00 PM,1,PJM-RTO,,,ZONE,,17.920000,17.935483,0.009878,0.005605,True,1
9/1/2025 4:45:00 PM,9/1/2025 12:45:00 PM,1,PJM-RTO,,,ZONE,,17.420000,17.427836,0.003795,0.004041,True,1
9/1/2025 4:50:00 PM,9/1/2025 12:50:00 PM,1,PJM-RTO,,,ZONE,,15.730000,15.738093,-0.003635,0.011728,True,1
9/1/2025 4:55:00 PM,9/1/2025 12:55:00 PM,1,PJM-RTO,,,ZONE,,19.340000,19.570363,0.219503,0.010860,True,1
9/1/2025 5:00:00 PM,9/1/2025 1:00:00 PM,1,PJM-RTO,,,ZONE,,17.200000,17.210499,0.007503,0.002995,True,1
9/1/2025 5:05:00 PM,9/1/2025 1:05:00 PM,1,PJM-RTO,,,ZONE,,20.900000,20.926882,0.021339,0.005543,True,1
9/1/2025 5:10:00 PM,9/1/2025 1:10:00 PM,1,PJM-RTO,,,ZONE,,19.630000,19.658238,0.014542,0.013696,True,1
9/1/2025 5:15:00 PM,9/1/2025 1:15:00 PM,1,PJM-RTO,,,ZONE,,20.320000,20.609013,0.283111,0.005902,True,1
9/1/2025 5:20:00 PM,9/1/2025 1:20:00 PM,1,PJM-RTO,,,ZONE,,22.670000,22.955320,0.272525,0.012795,True,1
9/1/2025 5:25:00 PM,9/1/2025 1:25:00 PM,1,PJM-RTO,,,ZONE,,24.380000,24.546044,0.157835,0.008209,True,1
9/1/2025 5:30:00 PM,9/1/2025 1:30:00 PM,1,PJM-RTO,,,ZONE,,22.520000,22.534196,0.000000,0.014196,True,1
9/1/2025 5:35:00 PM,9/1/2025 1:35:00 PM,1,PJM-RTO,,,ZONE,,23.190000,23.204069,0.005884,0.008186,True,1
9/1/2025 5:40:00 PM,9/1/2025 1:40:00 PM,1,PJM-RTO,,,ZONE,,20.470000,20.484422,0.000000,0.014422,True,1
9/1/2025 5:45:00 PM,9/1/2025 1:45:00 PM,1,PJM-RTO,,,ZONE,,17.540000,17.552553,0.003637,0.008915,True,1
9/1/2025 5:50:00 PM,9/1/2025 1:50:00 PM,1,PJM-RTO,,,ZONE,,18.340000,18.351897,0.000000,0.011897,True,1
9/1/2025 5:55:00 PM,9/1/2025 1:55:00 PM,1,PJM-RTO,,,ZONE,,22.920000,23.191751,0.265540,0.006211,True,1
9/1/2025 6:00:00 PM,9/1/2025 2:00:00 PM,1,PJM-RTO,,,ZONE,,19.990000,20.065043,0.069448,0.005595,True,1
9/1/2025 6:05:00 PM,9/1/2025 2:05:00 PM,1,PJM-RTO,,,ZONE,,20.020000,20.027461,0.000000,0.007461,True,1
9/1/2025 6:10:00 PM,9/1/2025 2:10:00 PM,1,PJM-RTO,,,ZONE,,19.980000,19.989346,0.000000,0.009346,True,1
9/1/2025 6:15:00 PM,9/1/2025 2:15:00 PM,1,PJM-RTO,,,ZONE,,20.140000,20.149340,0.000000,0.009340,True,1
9/1/2025 6:20:00 PM,9/1/2025 2:20:00 PM,1,PJM-RTO,,,ZONE,,20.350000,20.368063,0.009093,0.008971,True,1
9/1/2025 6:25:00 PM,9/1/2025 2:25:00 PM,1,PJM-RTO,,,ZONE,,22.360000,22.368443,0.000000,0.008443,True,1
9/1/2025 6:30:00 PM,9/1/2025 2:30:00 PM,1,PJM-RTO,,,ZONE,,29.740000,29.750200,0.000000,0.010200,True,1
9/1/2025 6:35:00 PM,9/1/2025 2:35:00 PM,1,PJM-RTO,,,ZONE,,21.940000,21.954787,0.000000,0.014787,True,1
9/1/2025 6:40:00 PM,9/1/2025 2:40:00 PM,1,PJM-RTO,,,ZONE,,34.260000,34.360190,0.085789,0.014401,True,1
9/1/2025 6:45:00 PM,9/1/2025 2:45:00 PM,1,PJM-RTO,,,ZONE,,28.850000,28.907734,0.042472,0.015261,True,1
9/1/2025 6:50:00 PM,9/1/2025 2:50:00 PM,1,PJM-RTO,,,ZONE,,22.490000,22.502943,0.000000,0.012943,True,1
9/1/2025 6:55:00 PM,9/1/2025 2:55:00 PM,1,PJM-RTO,,,ZONE,,22.370000,22.380704,0.000000,0.010704,True,1
9/1/2025 7:00:00 PM,9/1/2025 3:00:00 PM,1,PJM-RTO,,,ZONE,,22.160000,22.418577,0.243211,0.015365,True,1
9/1/2025 7:05:00 PM,9/1/2025 3:05:00 PM,1,PJM-RTO,,,ZONE,,19.260000,19.308660,0.042195,0.006465,True,1
9/1/2025 7:10:00 PM,9/1/2025 3:10:00 PM,1,PJM-RTO,,,ZONE,,19.080000,19.343615,0.253932,0.009683,True,1
9/1/2025 7:15:00 PM,9/1/2025 3:15:00 PM,1,PJM-RTO,,,ZONE,,22.380000,22.387968,0.000000,0.007968,True,1
9/1/2025 7:20:00 PM,9/1/2025 3:20:00 PM,1,PJM-RTO,,,ZONE,,22.390000,22.398669,0.000000,0.008669,True,1
9/1/2025 7:25:00 PM,9/1/2025 3:25:00 PM,1,PJM-RTO,,,ZONE,,23.070000,23.079773,0.000000,0.009773,True,1
9/1/2025 7:30:00 PM,9/1/2025 3:30:00 PM,1,PJM-RTO,,,ZONE,,24.110000,24.122605,0.000000,0.012605,True,1
