t,s,P_DA,P_RT,P_PN,P_IN
0,0,106.722,85.56190023047102,213.444,213.44400000000002
0,1,106.722,66.61346412583299,213.444,213.44400000000002
0,2,106.722,85.81712877760884,213.444,213.44400000000002
0,3,106.722,74.17770449232546,213.444,213.44400000000002
0,4,106.722,73.40643962729507,213.444,213.44400000000002
0,5,106.722,51.66664818428034,213.444,213.44400000000002
0,6,106.722,85.97917516327021,213.444,213.44400000000002
0,7,106.722,42.19421550841998,213.444,213.44400000000002
0,8,106.722,53.33188435108324,213.444,213.44400000000002
0,9,106.722,61.53821884364197,213.444,213.44400000000002
0,10,106.722,77.09206689353705,213.444,213.44400000000002
0,11,106.722,50.83592641877583,213.444,213.44400000000002
0,12,106.722,80.86599205933715,213.444,213.44400000000002
0,13,106.722,86.30083201186804,213.444,213.44400000000002
0,14,106.722,49.308359853533226,213.444,213.44400000000002
0,15,106.722,68.87490817606239,213.444,213.44400000000002
0,16,106.722,42.318606181658716,213.444,213.44400000000002
0,17,106.722,59.36169772093802,213.444,213.44400000000002
0,18,106.722,43.90625593178163,213.444,213.44400000000002
0,19,106.722,85.09351859240729,213.444,213.44400000000002
0,20,106.722,61.5993847499555,213.444,213.44400000000002
0,21,106.722,84.74706169445378,213.444,213.44400000000002
0,22,106.722,77.40455377222669,213.444,213.44400000000002
0,23,106.722,81.01476670772048,213.444,213.44400000000002
0,24,106.722,49.72918095047965,213.444,213.44400000000002
0,25,106.722,45.29596013728654,213.444,213.44400000000002
0,26,106.722,69.02877042580694,213.444,213.44400000000002
0,27,106.722,49.494773377434804,213.444,213.44400000000002
0,28,106.722,75.01563703478364,213.444,213.44400000000002
0,29,106.722,60.34896193443997,213.444,213.44400000000002
0,30,106.722,65.74126117098571,213.444,213.44400000000002
0,31,106.722,84.23224070568475,213.444,213.44400000000002
0,32,106.722,65.46083800926904,213.444,213.44400000000002
0,33,106.722,46.79653304594885,213.444,213.44400000000002
0,34,106.722,49.054742101131616,213.444,213.44400000000002
0,35,106.722,66.52185402859344,213.444,213.44400000000002
0,36,106.722,65.58306730082609,213.444,213.44400000000002
0,37,106.722,70.69286263605684,213.444,213.44400000000002
0,38,106.722,60.035330721599045,213.444,213.44400000000002
0,39,106.722,71.24330319081444,213.444,213.44400000000002
0,40,106.722,59.82790596174497,213.444,213.44400000000002
0,41,106.722,70.07474961077335,213.444,213.44400000000002
0,42,106.722,76.55141703069823,213.444,213.44400000000002
0,43,106.722,49.991359144750376,213.444,213.44400000000002
0,44,106.722,58.865392357179644,213.444,213.44400000000002
0,45,106.722,64.59587335522903,213.444,213.44400000000002
0,46,106.722,72.90714480672872,213.444,213.44400000000002
0,47,106.722,53.36335781544798,213.444,213.44400000000002
0,48,106.722,66.95238100301233,213.444,213.44400000000002
0,49,106.722,70.12055158012458,213.444,213.44400000000002
0,50,106.722,82.33330501698136,213.444,213.44400000000002
0,51,106.722,58.29115033292053,213.444,213.44400000000002
0,52,106.722,70.6904626476985,213.444,213.44400000000002
0,53,106.722,50.55433097908997,213.444,213.44400000000002
0,54,106.722,64.38197124333631,213.444,213.44400000000002
0,55,106.722,50.148052260392454,213.444,213.44400000000002
0,56,106.722,83.36612588250064,213.444,213.44400000000002
0,57,106.722,61.404186051211404,213.444,213.44400000000002
0,58,106.722,79.38526422503631,213.444,213.44400000000002
0,59,106.722,60.725064123983,213.444,213.44400000000002
0,60,106.722,82.74705054292389,213.444,213.44400000000002
0,61,106.722,60.185626974163696,213.444,213.44400000000002
0,62,106.722,56.86124902098578,213.444,213.44400000000002
0,63,106.722,67.7376716844757,213.444,213.44400000000002
0,64,106.722,80.07385502328785,213.444,213.44400000000002
0,65,106.722,80.77666922146855,213.444,213.44400000000002
0,66,106.722,68.80062036227626,213.444,213.44400000000002
0,67,106.722,45.73437764905988,213.444,213.44400000000002
0,68,106.722,68.87186879815079,213.444,213.44400000000002
0,69,106.722,52.992062925369986,213.444,213.44400000000002
0,70,106.722,74.98012684234759,213.444,213.44400000000002
0,71,106.722,82.29494420063082,213.444,213.44400000000002
0,72,106.722,65.14658684002748,213.444,213.44400000000002
0,73,106.722,69.15609259509097,213.444,213.44400000000002
0,74,106.722,44.84997085273911,213.444,213.44400000000002
0,75,106.722,66.29039461609732,213.444,213.44400000000002
0,76,106.722,47.74411379197744,213.444,213.44400000000002
0,77,106.722,69.65257046978004,213.444,213.44400000000002
0,78,106.722,58.32711368766647,213.444,213.44400000000002
0,79,106.722,76.5673534538972,213.444,213.44400000000002
0,80,106.722,44.103689048964455,213.444,213.44400000000002
0,81,106.722,46.86986884503268,213.444,213.44400000000002
0,82,106.722,72.78780847820558,213.444,213.44400000000002
0,83,106.722,65.14296351401093,213.444,213.44400000000002
0,84,106.722,67.71522056298814,213.444,213.44400000000002
0,85,106.722,79.99546748829422,213.444,213.44400000000002
0,86,106.722,63.92805133657878,213.444,213.44400000000002
0,87,106.722,78.48055110030951,213.444,213.44400000000002
0,88,106.722,64.94390594499566,213.444,213.44400000000002
0,89,106.722,83.7424632169924,213.444,213.44400000000002
0,90,106.722,72.01617012612037,213.444,213.44400000000002
0,91,106.722,48.626094792061146,213.444,213.44400000000002
0,92,106.722,58.36786471723059,213.444,213.44400000000002
0,93,106.722,80.99154897903927,213.444,213.44400000000002
0,94,106.722,57.723850507401636,213.444,213.44400000000002
0,95,106.722,50.4450702450155,213.444,213.44400000000002
0,96,106.722,63.24574438730082,213.444,213.44400000000002
0,97,106.722,59.64199410188301,213.444,213.44400000000002
0,98,106.722,69.84968770892883,213.444,213.44400000000002
0,99,106.722,61.62735371668089,213.444,213.44400000000002
1,0,93.12799999999999,75.26163816490876,186.25599999999997,186.25599999999997
1,1,93.12799999999999,84.8505132048974,186.25599999999997,186.25599999999997
1,2,93.12799999999999,85.2656928627646,186.25599999999997,186.25599999999997
1,3,93.12799999999999,115.85060709356662,231.70121418713325,115.85060709356662
1,4,93.12799999999999,120.73485156039703,241.46970312079407,120.73485156039703
1,5,93.12799999999999,98.2070190355257,196.4140380710514,98.20701903552572
1,6,93.12799999999999,64.01579723187497,186.25599999999997,186.25599999999997
1,7,93.12799999999999,105.13086628830524,210.26173257661048,105.13086628830524
1,8,93.12799999999999,101.69435421422172,203.38870842844344,101.69435421422173
1,9,93.12799999999999,111.01669027099113,222.03338054198227,111.01669027099115
1,10,93.12799999999999,80.73651240495336,186.25599999999997,186.25599999999997
1,11,93.12799999999999,62.4780327461442,186.25599999999997,186.25599999999997
1,12,93.12799999999999,97.46376139933068,194.92752279866136,194.92752279866136
1,13,93.12799999999999,66.59922435848878,186.25599999999997,186.25599999999997
1,14,93.12799999999999,106.80952379779374,213.6190475955875,213.61904759558746
1,15,93.12799999999999,109.01732357828075,218.0346471565615,109.01732357828075
1,16,93.12799999999999,84.60720547981099,186.25599999999997,186.25599999999997
1,17,93.12799999999999,118.46852722080351,236.93705444160702,236.93705444160705
1,18,93.12799999999999,69.74796653905526,186.25599999999997,69.74796653905526
1,19,93.12799999999999,118.39186331249694,236.78372662499388,286.00175117495485
1,20,93.12799999999999,88.20503413362655,186.25599999999997,186.25599999999997
1,21,93.12799999999999,107.02870509934642,214.05741019869285,214.05741019869288
1,22,93.12799999999999,106.38501083700814,212.77002167401628,212.77002167401628
1,23,93.12799999999999,120.83568543184458,241.67137086368916,241.67137086368916
1,24,93.12799999999999,120.33381667309715,240.6676333461943,120.33381667309715
1,25,93.12799999999999,61.289217066867444,186.25599999999997,186.25599999999997
1,26,93.12799999999999,59.76310610054835,186.25599999999997,186.25599999999997
1,27,93.12799999999999,93.1276362407405,186.25599999999997,186.25599999999997
1,28,93.12799999999999,60.89607606823959,186.25599999999997,186.25599999999997
1,29,93.12799999999999,100.3529393071408,200.7058786142816,200.7058786142816
1,30,93.12799999999999,92.59692884108469,186.25599999999997,186.25599999999997
1,31,93.12799999999999,100.92705426662711,201.85410853325422,100.92705426662711
1,32,93.12799999999999,86.67708047563902,186.25599999999997,186.25599999999997
1,33,93.12799999999999,75.99238556493967,186.25599999999997,186.25599999999997
1,34,93.12799999999999,118.84002459695144,237.68004919390287,118.84002459695144
1,35,93.12799999999999,104.83163544847856,209.66327089695713,209.66327089695716
1,36,93.12799999999999,59.152699587233066,186.25599999999997,186.25599999999997
1,37,93.12799999999999,65.03723776895565,186.25599999999997,186.25599999999997
1,38,93.12799999999999,98.72100316211916,197.44200632423832,197.44200632423832
1,39,93.12799999999999,76.97723754637043,186.25599999999997,186.25599999999997
1,40,93.12799999999999,84.5436101941692,186.25599999999997,186.25599999999997
1,41,93.12799999999999,108.20160869982733,216.40321739965466,108.20160869982733
1,42,93.12799999999999,81.16006792025624,186.25599999999997,186.25599999999997
1,43,93.12799999999999,117.33033299562473,234.66066599124946,234.6606659912495
1,44,93.12799999999999,104.33701805534979,208.67403611069957,208.67403611069957
1,45,93.12799999999999,93.67406118652698,187.34812237305397,187.34812237305397
1,46,93.12799999999999,70.20257853355172,186.25599999999997,70.20257853355172
1,47,93.12799999999999,84.66823783562296,186.25599999999997,186.25599999999997
1,48,93.12799999999999,107.02162803553821,214.04325607107643,214.04325607107643
1,49,93.12799999999999,121.4422677297827,242.8845354595654,242.8845354595654
1,50,93.12799999999999,63.41270444393172,186.25599999999997,63.41270444393172
1,51,93.12799999999999,67.27863837878789,186.25599999999997,186.25599999999997
1,52,93.12799999999999,105.57668158525331,211.15336317050662,105.57668158525331
1,53,93.12799999999999,111.50758626623771,223.01517253247542,223.01517253247542
1,54,93.12799999999999,64.36940766136433,186.25599999999997,186.25599999999997
1,55,93.12799999999999,111.23150394331891,222.46300788663783,222.46300788663783
1,56,93.12799999999999,108.53069842750811,217.06139685501623,217.06139685501623
1,57,93.12799999999999,102.29770782674291,204.59541565348582,102.29770782674291
1,58,93.12799999999999,80.26039565223036,186.25599999999997,186.25599999999997
1,59,93.12799999999999,86.87954835498569,186.25599999999997,186.25599999999997
1,60,93.12799999999999,81.93139163129452,186.25599999999997,186.25599999999997
1,61,93.12799999999999,111.93054027567337,223.86108055134673,223.86108055134676
1,62,93.12799999999999,79.52616967330026,186.25599999999997,186.25599999999997
1,63,93.12799999999999,79.16253532606744,186.25599999999997,186.25599999999997
1,64,93.12799999999999,117.93029454746132,235.86058909492263,235.86058909492263
1,65,93.12799999999999,116.96201089211283,233.92402178422566,233.92402178422566
1,66,93.12799999999999,120.0425206894365,240.085041378873,120.0425206894365
1,67,93.12799999999999,109.84780879636567,219.69561759273134,109.84780879636567
1,68,93.12799999999999,64.25189638806448,186.25599999999997,64.25189638806448
1,69,93.12799999999999,64.50466385072967,186.25599999999997,186.25599999999997
1,70,93.12799999999999,94.00026849475144,188.00053698950288,94.00026849475144
1,71,93.12799999999999,112.92503098271634,225.85006196543267,225.85006196543267
1,72,93.12799999999999,114.69753867801461,229.39507735602922,229.39507735602925
1,73,93.12799999999999,99.04726065818703,198.09452131637406,99.04726065818703
1,74,93.12799999999999,119.22823969912176,238.45647939824352,238.45647939824352
1,75,93.12799999999999,68.36267718976666,186.25599999999997,186.25599999999997
1,76,93.12799999999999,72.77244003030098,186.25599999999997,186.25599999999997
1,77,93.12799999999999,79.79020563420431,186.25599999999997,186.25599999999997
1,78,93.12799999999999,75.00113238258933,186.25599999999997,186.25599999999997
1,79,93.12799999999999,78.5064082309949,186.25599999999997,78.5064082309949
1,80,93.12799999999999,66.24685613803001,186.25599999999997,186.25599999999997
1,81,93.12799999999999,82.50109297774807,186.25599999999997,82.50109297774807
1,82,93.12799999999999,60.63643174984531,186.25599999999997,186.25599999999997
1,83,93.12799999999999,92.77909301083064,186.25599999999997,186.25599999999997
1,84,93.12799999999999,118.5970192892761,237.1940385785522,118.5970192892761
1,85,93.12799999999999,86.91653264388073,186.25599999999997,186.25599999999997
1,86,93.12799999999999,98.24399550383973,196.48799100767945,98.24399550383973
1,87,93.12799999999999,97.46316234930005,194.9263246986001,194.9263246986001
1,88,93.12799999999999,117.80933815139502,235.61867630279005,235.61867630279005
1,89,93.12799999999999,105.22706095053469,210.45412190106939,210.45412190106939
1,90,93.12799999999999,110.94064119802302,221.88128239604603,221.88128239604606
1,91,93.12799999999999,80.00243529191968,186.25599999999997,186.25599999999997
1,92,93.12799999999999,116.169674537369,232.339349074738,232.33934907473804
1,93,93.12799999999999,70.47113009318528,186.25599999999997,186.25599999999997
1,94,93.12799999999999,84.56642554602949,186.25599999999997,186.25599999999997
1,95,93.12799999999999,105.41263269046485,210.8252653809297,105.41263269046486
1,96,93.12799999999999,79.85102361553024,186.25599999999997,186.25599999999997
1,97,93.12799999999999,114.82005651481013,229.64011302962027,114.82005651481013
1,98,93.12799999999999,113.20798913763292,226.41597827526584,113.20798913763292
1,99,93.12799999999999,69.19992514251311,186.25599999999997,186.25599999999997
2,0,86.03,61.15969126035368,172.06,172.06
2,1,86.03,51.75290598886128,172.06,51.75290598886127
2,2,86.03,94.28845513531486,188.57691027062972,188.57691027062972
2,3,86.03,66.88249009795437,172.06,172.06
2,4,86.03,69.73240671775028,172.06,172.06
2,5,86.03,63.24981681835812,172.06,172.06
2,6,86.03,55.487585334262725,172.06,172.06
2,7,86.03,73.09249995422094,172.06,172.06
2,8,86.03,61.36918690896422,172.06,172.06
2,9,86.03,78.69581031262533,172.06,172.06
2,10,86.03,59.683561529741176,172.06,172.06
2,11,86.03,75.96490178679792,172.06,172.06
2,12,86.03,99.01556131358329,198.03112262716658,198.03112262716658
2,13,86.03,68.60276452636381,172.06,172.06
2,14,86.03,99.32645687282144,198.65291374564288,198.65291374564288
2,15,86.03,52.0046016782403,172.06,172.06
2,16,86.03,77.93887661454474,172.06,172.06
2,17,86.03,80.6289749978953,172.06,172.06
2,18,86.03,99.72392446490635,199.4478489298127,99.72392446490635
2,19,86.03,97.79477283252783,195.58954566505565,195.58954566505565
2,20,86.03,75.93951862054755,172.06,172.06
2,21,86.03,89.05333636724104,178.1066727344821,89.05333636724104
2,22,86.03,100.47051013909768,200.94102027819537,216.28091993063487
2,23,86.03,87.84071838369358,175.68143676738717,175.68143676738717
2,24,86.03,99.31257624296035,198.6251524859207,198.6251524859207
2,25,86.03,98.51798197115627,197.03596394231255,197.03596394231255
2,26,86.03,74.40229478572324,172.06,172.06
2,27,86.03,83.79937349223333,172.06,83.79937349223333
2,28,86.03,58.474660730447646,172.06,172.06
2,29,86.03,72.04184520198882,172.06,172.06
2,30,86.03,94.67901773859255,189.3580354771851,189.3580354771851
2,31,86.03,79.43853809682814,172.06,172.06
2,32,86.03,63.72925993460845,172.06,63.72925993460845
2,33,86.03,55.464445130566766,172.06,55.464445130566766
2,34,86.03,61.21821018399382,172.06,172.06
2,35,86.03,55.580680672609894,172.06,172.06
2,36,86.03,61.319775448293115,172.06,172.06
2,37,86.03,69.22243979800969,172.06,172.06
2,38,86.03,51.24981675521869,172.06,172.06
2,39,86.03,93.23282125428254,186.46564250856508,186.46564250856508
2,40,86.03,70.28968503884158,172.06,172.06
2,41,86.03,78.91821077458933,172.06,172.06
2,42,86.03,82.54590527104781,172.06,82.54590527104781
2,43,86.03,55.99477731428468,172.06,172.06
2,44,86.03,53.34994150221959,172.06,53.3499415022196
2,45,86.03,57.24455217164591,172.06,172.06
2,46,86.03,101.01491142721666,202.02982285443332,202.02982285443332
2,47,86.03,54.50040121455721,172.06,172.06
2,48,86.03,71.2838862489245,172.06,172.06
2,49,86.03,95.15054953452594,190.30109906905187,190.30109906905187
2,50,86.03,79.8101217023477,172.06,172.06
2,51,86.03,49.91169570541278,172.06,172.06
2,52,86.03,95.8701389373608,191.7402778747216,191.7402778747216
2,53,86.03,69.25238629395784,172.06,172.06
2,54,86.03,57.83530146587405,172.06,57.83530146587405
2,55,86.03,66.77460220127963,172.06,172.06
2,56,86.03,80.33094351802113,172.06,80.33094351802113
2,57,86.03,50.97795216070949,172.06,172.06
2,58,86.03,82.92439576623647,172.06,172.06
2,59,86.03,81.17282063993693,172.06,172.06
2,60,86.03,61.05671262845672,172.06,172.06
2,61,86.03,71.46123977254133,172.06,172.06
2,62,86.03,59.195574104658874,172.06,172.06
2,63,86.03,50.11196223875121,172.06,50.111962238751204
2,64,86.03,79.7913526233996,172.06,172.06
2,65,86.03,72.48148210428704,172.06,172.06
2,66,86.03,93.40933662940276,186.81867325880552,186.81867325880552
2,67,86.03,59.48787277022001,172.06,172.06
2,68,86.03,72.2304743497463,172.06,172.06
2,69,86.03,84.19821657564248,172.06,172.06
2,70,86.03,52.59169604533096,172.06,172.06
2,71,86.03,67.73246257867702,172.06,172.06
2,72,86.03,85.17849633601716,172.06,172.06
2,73,86.03,61.915455839239534,172.06,172.06
2,74,86.03,68.18830164858592,172.06,172.06
2,75,86.03,79.44548214940988,172.06,172.06
2,76,86.03,70.58644888427631,172.06,172.06
2,77,86.03,95.24124344165652,190.48248688331304,190.48248688331304
2,78,86.03,94.34967350061024,188.69934700122047,188.69934700122047
2,79,86.03,92.98308980884023,185.96617961768047,185.96617961768047
2,80,86.03,71.47460820945106,172.06,71.47460820945106
2,81,86.03,59.01700040664312,172.06,172.06
2,82,86.03,82.68987810108177,172.06,172.06
2,83,86.03,71.57398869973483,172.06,172.06
2,84,86.03,75.67051820165106,172.06,172.06
2,85,86.03,83.33287904072792,172.06,83.33287904072792
2,86,86.03,98.57324565928351,197.14649131856703,197.14649131856703
2,87,86.03,91.62585530776299,183.25171061552598,183.25171061552598
2,88,86.03,55.48699155232762,172.06,55.48699155232762
2,89,86.03,96.85980154831573,193.71960309663146,193.71960309663146
2,90,86.03,84.70533904810996,172.06,172.06
2,91,86.03,65.83795788573259,172.06,172.06
2,92,86.03,87.49742761160546,174.99485522321092,174.99485522321092
2,93,86.03,74.04339030897097,172.06,172.06
2,94,86.03,78.58393448470376,172.06,172.06
2,95,86.03,79.15327239443229,172.06,172.06
2,96,86.03,56.97851105313958,172.06,56.97851105313958
2,97,86.03,68.083044818076,172.06,68.083044818076
2,98,86.03,71.9738582964321,172.06,172.06
2,99,86.03,52.03199112956807,172.06,1349.816072534237
3,0,82.964,79.4612241298408,165.928,165.928
3,1,82.964,60.37250596494127,165.928,165.928
3,2,82.964,67.58849397949676,165.928,165.928
3,3,82.964,90.24928925869148,180.49857851738295,180.49857851738295
3,4,82.964,86.3976929108357,172.7953858216714,172.7953858216714
3,5,82.964,57.789597080065505,165.928,165.928
3,6,82.964,63.90561650407234,165.928,165.928
3,7,82.964,72.12740263807554,165.928,165.928
3,8,82.964,50.40210815420394,165.928,165.928
3,9,82.964,82.94551897963511,165.928,165.928
3,10,82.964,60.22569280431665,165.928,165.928
3,11,82.964,50.21680019788849,165.928,165.928
3,12,82.964,78.66614911462119,165.928,165.928
3,13,82.964,69.41862122911058,165.928,165.928
3,14,82.964,45.95937323265535,165.928,165.928
3,15,82.964,71.72100386992966,165.928,165.928
3,16,82.964,81.40777823980352,165.928,165.928
3,17,82.964,46.148961453977805,165.928,165.928
3,18,82.964,76.28023919858191,165.928,165.928
3,19,82.964,56.685699672156716,165.928,165.928
3,20,82.964,65.5890288165637,165.928,165.928
3,21,82.964,48.126698759707125,165.928,165.928
3,22,82.964,70.25157393359338,165.928,165.928
3,23,82.964,89.80546085097575,179.6109217019515,179.6109217019515
3,24,82.964,59.315026334627035,165.928,165.928
3,25,82.964,47.711670018399836,165.928,165.928
3,26,82.964,85.44827701220768,170.89655402441537,170.89655402441537
3,27,82.964,90.2269634129539,180.4539268259078,180.4539268259078
3,28,82.964,68.27224864519383,165.928,165.928
3,29,82.964,88.34736436787666,176.69472873575333,176.69472873575333
3,30,82.964,88.35366085424917,176.70732170849834,176.70732170849834
3,31,82.964,79.97996763838796,165.928,165.928
3,32,82.964,84.63558461834798,169.27116923669595,169.27116923669595
3,33,82.964,52.447055946718706,165.928,165.928
3,34,82.964,85.31904513461967,170.63809026923934,170.63809026923934
3,35,82.964,64.64480761812021,165.928,165.928
3,36,82.964,58.44319738163143,165.928,165.928
3,37,82.964,71.6766953893168,165.928,165.928
3,38,82.964,85.89393340477244,171.78786680954488,171.78786680954488
3,39,82.964,65.48766925842962,165.928,165.928
3,40,82.964,48.396074113116455,165.928,165.928
3,41,82.964,58.471630988180024,165.928,165.928
3,42,82.964,58.37701891273499,165.928,165.928
3,43,82.964,78.1781002077416,165.928,165.928
3,44,82.964,90.58631851962984,181.17263703925968,181.17263703925968
3,45,82.964,71.11331496470827,165.928,165.928
3,46,82.964,56.85260557874581,165.928,165.928
3,47,82.964,78.47041958321323,165.928,165.928
3,48,82.964,51.76044767285762,165.928,165.928
3,49,82.964,47.61989836087399,165.928,165.928
3,50,82.964,75.86762244014773,165.928,165.928
3,51,82.964,62.72645080485144,165.928,165.928
3,52,82.964,66.33595295522827,165.928,165.928
3,53,82.964,48.21398551165566,165.928,165.928
3,54,82.964,67.72483021209523,165.928,165.928
3,55,82.964,73.80626570658833,165.928,165.928
3,56,82.964,91.90622532689964,183.8124506537993,183.8124506537993
3,57,82.964,45.68859535468097,165.928,165.928
3,58,82.964,69.50703807962093,165.928,165.928
3,59,82.964,68.06528171801624,165.928,165.928
3,60,82.964,74.7198527217087,165.928,165.928
3,61,82.964,85.68618910116814,171.37237820233628,171.37237820233628
3,62,82.964,68.60706697095587,165.928,165.928
3,63,82.964,72.19217968613508,165.928,165.928
3,64,82.964,68.82451640712065,165.928,165.928
3,65,82.964,82.95790992840547,165.928,165.928
3,66,82.964,88.27165105885045,176.5433021177009,176.5433021177009
3,67,82.964,60.173227918807065,165.928,165.928
3,68,82.964,79.49318047871208,165.928,165.928
3,69,82.964,76.14406077446372,165.928,165.928
3,70,82.964,62.60793068391766,165.928,165.928
3,71,82.964,83.29714335452593,166.59428670905186,166.59428670905186
3,72,82.964,78.08202556664763,165.928,165.928
3,73,82.964,68.3108427186181,165.928,165.928
3,74,82.964,72.16050409608405,165.928,165.928
3,75,82.964,90.29168767651193,180.58337535302385,180.58337535302385
3,76,82.964,75.44260996954277,165.928,165.928
3,77,82.964,75.18873822227408,165.928,165.928
3,78,82.964,62.961499801949685,165.928,165.928
3,79,82.964,82.25878241302937,165.928,165.928
3,80,82.964,86.61004691513752,173.22009383027503,173.22009383027503
3,81,82.964,59.53986553005583,165.928,165.928
3,82,82.964,60.35360622108749,165.928,165.928
3,83,82.964,77.0308870927314,165.928,165.928
3,84,82.964,58.54745364294035,165.928,165.928
3,85,82.964,48.58580615425954,165.928,165.928
3,86,82.964,58.511103803196406,165.928,165.928
3,87,82.964,78.17940441883418,165.928,165.928
3,88,82.964,68.8298530060668,165.928,165.928
3,89,82.964,72.55201352321694,165.928,165.928
3,90,82.964,74.77257697293823,165.928,165.928
3,91,82.964,70.38987208040619,165.928,165.928
3,92,82.964,90.88630445469032,181.77260890938064,181.77260890938066
3,93,82.964,83.64183243470889,167.28366486941778,167.28366486941778
3,94,82.964,90.9862557608432,181.9725115216864,181.9725115216864
3,95,82.964,77.9998287938348,165.928,165.928
3,96,82.964,83.21144923379926,166.42289846759851,166.42289846759851
3,97,82.964,80.7909901721742,165.928,165.928
3,98,82.964,89.91456072578254,179.82912145156507,179.82912145156507
3,99,82.964,61.02884725281513,165.928,165.928
4,0,82.726,64.28887896517448,165.452,64.28887896517448
4,1,82.726,48.25503747963219,165.452,48.25503747963219
4,2,82.726,51.1224930039448,165.452,165.452
4,3,82.726,96.98521508164573,193.97043016329147,96.98521508164573
4,4,82.726,72.01105195975408,165.452,72.01105195975408
4,5,82.726,53.88438922002761,165.452,165.452
4,6,82.726,53.178725823029296,165.452,165.452
4,7,82.726,74.20053153087008,165.452,165.452
4,8,82.726,81.07077114839733,165.452,81.07077114839733
4,9,82.726,90.44047612937247,180.88095225874494,180.88095225874494
4,10,82.726,76.96323448845355,165.452,165.452
4,11,82.726,64.77533067460062,165.452,64.77533067460062
4,12,82.726,83.60056757351299,167.20113514702598,167.20113514702598
4,13,82.726,57.27355992110519,165.452,57.27355992110519
4,14,82.726,64.71832977896693,165.452,64.71832977896693
4,15,82.726,53.84814635768317,165.452,165.452
4,16,82.726,82.56833814306827,165.452,82.56833814306827
4,17,82.726,75.33195694917212,165.452,165.452
4,18,82.726,70.19202636286292,165.452,165.452
4,19,82.726,59.4579298419533,165.452,165.452
4,20,82.726,90.93172814591044,181.86345629182088,181.86345629182088
4,21,82.726,67.98528631710903,165.452,67.98528631710903
4,22,82.726,94.45187727243014,188.90375454486028,188.90375454486028
4,23,82.726,61.5886196181411,165.452,165.452
4,24,82.726,80.33966574216895,165.452,80.33966574216895
4,25,82.726,85.48226882849605,170.9645376569921,85.48226882849605
4,26,82.726,56.3285053730907,165.452,165.452
4,27,82.726,56.98532501468244,165.452,165.452
4,28,82.726,86.8765607527535,173.753121505507,173.753121505507
4,29,82.726,52.23113582787803,165.452,52.23113582787803
4,30,82.726,72.18670347459137,165.452,72.18670347459137
4,31,82.726,51.89290502963569,165.452,165.452
4,32,82.726,97.091672314217,194.183344628434,194.18334462843404
4,33,82.726,90.49598664457774,180.99197328915548,180.99197328915548
4,34,82.726,59.56609379358884,165.452,59.56609379358885
4,35,82.726,90.91770782323748,181.83541564647496,90.91770782323748
4,36,82.726,85.9974144549419,171.9948289098838,171.9948289098838
4,37,82.726,53.20758277255996,165.452,165.452
4,38,82.726,61.3376647700561,165.452,61.3376647700561
4,39,82.726,80.57531453133956,165.452,165.452
4,40,82.726,83.9258310105467,167.8516620210934,83.9258310105467
4,41,82.726,65.27392975618,165.452,165.452
4,42,82.726,54.26130710834888,165.452,54.26130710834888
4,43,82.726,73.0342742172753,165.452,73.0342742172753
4,44,82.726,86.84246995004105,173.6849399000821,173.6849399000821
4,45,82.726,74.38114732979406,165.452,165.452
4,46,82.726,57.617642614568425,165.452,165.452
4,47,82.726,63.25860631497801,165.452,165.452
4,48,82.726,86.50303229615491,173.00606459230983,173.00606459230983
4,49,82.726,71.28111004414906,165.452,71.28111004414906
4,50,82.726,86.9066745000419,173.8133490000838,173.8133490000838
4,51,82.726,56.67431886506067,165.452,165.452
4,52,82.726,82.78587560377251,165.57175120754502,82.78587560377251
4,53,82.726,88.66850477976405,177.3370095595281,177.3370095595281
4,54,82.726,93.1775146455112,186.3550292910224,93.1775146455112
4,55,82.726,62.95001108688274,165.452,165.452
