t,s,P_DA,P_RT,P_PN,P_IN
0,0,106.722,51.93312283987535,213.444,213.44400000000002
0,1,106.722,81.2153110833364,213.444,213.44400000000002
0,2,106.722,51.243698416029176,213.444,213.44400000000002
0,3,106.722,83.37641121397151,213.444,213.44400000000002
0,4,106.722,63.958453398723655,213.444,213.44400000000002
0,5,106.722,69.52532979705695,213.444,213.44400000000002
0,6,106.722,76.48384183394097,213.444,213.44400000000002
0,7,106.722,65.3128725969278,213.444,213.44400000000002
0,8,106.722,55.30970707045375,213.444,213.44400000000002
0,9,106.722,50.386187538177424,213.444,213.44400000000002
0,10,106.722,45.55742485910699,213.444,213.44400000000002
0,11,106.722,75.24403645263263,213.444,213.44400000000002
0,12,106.722,61.83240834071794,213.444,213.44400000000002
0,13,106.722,49.05864467662807,213.444,213.44400000000002
0,14,106.722,81.63078546479608,213.444,213.44400000000002
0,15,106.722,54.28446171851705,213.444,213.44400000000002
0,16,106.722,60.610357920493655,213.444,213.44400000000002
0,17,106.722,55.27718269917811,213.444,213.44400000000002
0,18,106.722,70.29464821139393,213.444,213.44400000000002
0,19,106.722,68.08518384143397,213.444,213.44400000000002
0,20,106.722,68.99205029646181,213.444,213.44400000000002
0,21,106.722,53.911297955824615,213.444,213.44400000000002
0,22,106.722,54.76288849342314,213.444,213.44400000000002
0,23,106.722,53.35923035079651,213.444,213.44400000000002
0,24,106.722,56.698279104053135,213.444,213.44400000000002
0,25,106.722,48.42015512815503,213.444,213.44400000000002
0,26,106.722,49.388280455492485,213.444,213.44400000000002
0,27,106.722,85.42200643904192,213.444,213.44400000000002
0,28,106.722,85.25482711144386,213.444,213.44400000000002
0,29,106.722,50.417486803068776,213.444,213.44400000000002
0,30,106.722,43.010127142005665,213.444,213.44400000000002
0,31,106.722,51.14603943199387,213.444,213.44400000000002
0,32,106.722,73.50189504495461,213.444,213.44400000000002
0,33,106.722,77.09800981088038,213.444,213.44400000000002
0,34,106.722,42.94813275750686,213.444,213.44400000000002
0,35,106.722,67.98701286300728,213.444,213.44400000000002
0,36,106.722,41.98712287620511,213.444,213.44400000000002
0,37,106.722,65.17992693531312,213.444,213.44400000000002
0,38,106.722,70.79148408003205,213.444,213.44400000000002
0,39,106.722,86.40120448663444,213.444,213.44400000000002
0,40,106.722,53.60790813979242,213.444,213.44400000000002
0,41,106.722,78.13536364063981,213.444,213.44400000000002
0,42,106.722,81.20406205822341,213.444,213.44400000000002
0,43,106.722,83.56322030540524,213.444,213.44400000000002
0,44,106.722,42.01294308140095,213.444,213.44400000000002
0,45,106.722,63.10433275051191,213.444,213.44400000000002
0,46,106.722,86.2136299069177,213.444,213.44400000000002
0,47,106.722,59.9202023018248,213.444,213.44400000000002
0,48,106.722,78.6425054356467,213.444,213.44400000000002
0,49,106.722,66.57844898409897,213.444,213.44400000000002
0,50,106.722,76.70710022771657,213.444,213.44400000000002
0,51,106.722,63.80137123414442,213.444,213.44400000000002
0,52,106.722,43.227010888846515,213.444,213.44400000000002
0,53,106.722,45.81851665323252,213.444,213.44400000000002
0,54,106.722,46.943699302677025,213.444,213.44400000000002
0,55,106.722,53.25346993292331,213.444,213.44400000000002
0,56,106.722,85.46645578301582,213.444,213.44400000000002
0,57,106.722,70.42907291981228,213.444,213.44400000000002
0,58,106.722,78.77465438546518,213.444,213.44400000000002
0,59,106.722,67.46428660240767,213.444,213.44400000000002
0,60,106.722,70.59112192490419,213.444,213.44400000000002
0,61,106.722,78.55990068474028,213.444,213.44400000000002
0,62,106.722,83.74074448754085,213.444,213.44400000000002
0,63,106.722,83.1063044353564,213.444,213.44400000000002
0,64,106.722,79.14254493541222,213.444,213.44400000000002
0,65,106.722,46.16503596865183,213.444,213.44400000000002
0,66,106.722,58.209670237156224,213.444,213.44400000000002
0,67,106.722,43.51577389803001,213.444,213.44400000000002
0,68,106.722,66.57401880565168,213.444,213.44400000000002
0,69,106.722,77.84855523302522,213.444,213.44400000000002
0,70,106.722,44.22143663764728,213.444,213.44400000000002
0,71,106.722,50.42891010339627,213.444,213.44400000000002
0,72,106.722,58.409598123925846,213.444,213.44400000000002
0,73,106.722,52.93957565348426,213.444,213.44400000000002
0,74,106.722,77.80092442581147,213.444,213.44400000000002
0,75,106.722,57.80553619991241,213.444,213.44400000000002
0,76,106.722,70.7500710795958,213.444,213.44400000000002
0,77,106.722,64.18431315246804,213.444,213.44400000000002
0,78,106.722,68.25047281688786,213.444,213.44400000000002
0,79,106.722,84.31022710343383,213.444,213.44400000000002
0,80,106.722,84.50164126195708,213.444,213.44400000000002
0,81,106.722,46.95446967751003,213.444,213.44400000000002
0,82,106.722,79.98860539416071,213.444,213.44400000000002
0,83,106.722,57.53169930335856,213.444,213.44400000000002
0,84,106.722,46.46404837114528,213.444,213.44400000000002
0,85,106.722,59.21896450807647,213.444,213.44400000000002
0,86,106.722,64.94892374556298,213.444,213.44400000000002
0,87,106.722,85.29438374166638,213.444,213.44400000000002
0,88,106.722,58.681993495953755,213.444,213.44400000000002
0,89,106.722,42.471319082898546,213.444,213.44400000000002
0,90,106.722,80.71765588928501,213.444,213.44400000000002
0,91,106.722,46.92821444898421,213.444,213.44400000000002
0,92,106.722,63.50382622374259,213.444,213.44400000000002
0,93,106.722,80.27861410489504,213.444,213.44400000000002
0,94,106.722,65.14676721173788,213.444,213.44400000000002
0,95,106.722,62.07157188337776,213.444,213.44400000000002
0,96,106.722,78.04416577852777,213.444,213.44400000000002
0,97,106.722,42.83340721758175,213.444,213.44400000000002
0,98,106.722,67.75933199882601,213.444,213.44400000000002
0,99,106.722,60.481653910327246,213.444,213.44400000000002
1,0,93.12799999999999,121.08414689238039,242.16829378476078,121.08414689238039
1,1,93.12799999999999,109.45884906074068,218.91769812148135,109.45884906074068
1,2,93.12799999999999,62.16686155549917,186.25599999999997,186.25599999999997
1,3,93.12799999999999,70.804481110648,186.25599999999997,186.25599999999997
1,4,93.12799999999999,87.37801664110312,186.25599999999997,186.25599999999997
1,5,93.12799999999999,103.22912253198017,206.45824506396033,103.22912253198018
1,6,93.12799999999999,79.76192194599281,186.25599999999997,186.25599999999997
1,7,93.12799999999999,81.52942815345041,186.25599999999997,186.25599999999997
1,8,93.12799999999999,117.05585707794049,234.11171415588097,117.05585707794049
1,9,93.12799999999999,119.09068078695215,238.1813615739043,238.1813615739043
1,10,93.12799999999999,84.54766285343166,186.25599999999997,186.25599999999997
1,11,93.12799999999999,115.60696554043766,231.2139310808753,231.2139310808753
1,12,93.12799999999999,79.64835518655332,186.25599999999997,186.25599999999997
1,13,93.12799999999999,63.98760617140042,186.25599999999997,186.25599999999997
1,14,93.12799999999999,92.07904523026745,186.25599999999997,92.07904523026745
1,15,93.12799999999999,100.56551773329039,201.13103546658078,201.13103546658078
1,16,93.12799999999999,115.2534737010199,230.5069474020398,115.2534737010199
1,17,93.12799999999999,119.8200197432628,239.6400394865256,119.82001974326282
