t,s,P_DA,P_RT,P_PN,P_IN
0,0,106.722,81.33705014069136,213.444,213.44400000000002
0,1,106.722,85.63009440087633,213.444,213.44400000000002
0,2,106.722,81.14590082275419,213.444,213.44400000000002
0,3,106.722,65.87427418479827,213.444,213.44400000000002
0,4,106.722,52.41767644209005,213.444,213.44400000000002
0,5,106.722,42.42750870550146,213.444,213.44400000000002
0,6,106.722,61.34310416425417,213.444,213.44400000000002
0,7,106.722,60.073964288111156,213.444,213.44400000000002
0,8,106.722,65.50500684658489,213.444,213.44400000000002
0,9,106.722,63.50620728650195,213.444,213.44400000000002
0,10,106.722,66.9801678786473,213.444,213.44400000000002
0,11,106.722,66.43985647274206,213.444,213.44400000000002
0,12,106.722,76.2576021264183,213.444,213.44400000000002
0,13,106.722,74.06750594838752,213.444,213.44400000000002
0,14,106.722,69.88363843967451,213.444,213.44400000000002
0,15,106.722,61.14553702027393,213.444,213.44400000000002
0,16,106.722,54.961001776193044,213.444,213.44400000000002
0,17,106.722,85.86997893400618,213.444,213.44400000000002
0,18,106.722,56.978584767141705,213.444,213.44400000000002
0,19,106.722,51.78904031307541,213.444,213.44400000000002
0,20,106.722,44.88339826173504,213.444,213.44400000000002
0,21,106.722,86.276903465209,213.444,213.44400000000002
0,22,106.722,47.68403314935201,213.444,213.44400000000002
0,23,106.722,56.45304239214883,213.444,213.44400000000002
0,24,106.722,45.11515264063163,213.444,213.44400000000002
0,25,106.722,52.058458025195975,213.444,213.44400000000002
0,26,106.722,59.68052943541834,213.444,213.44400000000002
0,27,106.722,82.36236601952838,213.444,213.44400000000002
0,28,106.722,57.50612735471788,213.444,213.44400000000002
0,29,106.722,86.36171110070201,213.444,213.44400000000002
0,30,106.722,43.20988070421388,213.444,213.44400000000002
0,31,106.722,57.78702099369644,213.444,213.44400000000002
0,32,106.722,59.10837068652426,213.444,213.44400000000002
0,33,106.722,76.40495463101392,213.444,213.44400000000002
0,34,106.722,84.28786445079395,213.444,213.44400000000002
0,35,106.722,56.34286293465504,213.444,213.44400000000002
0,36,106.722,61.43369944574045,213.444,213.44400000000002
0,37,106.722,54.106589118655634,213.444,213.44400000000002
0,38,106.722,78.07032116079803,213.444,213.44400000000002
