t,s,P_DA,P_RT,P_PN,P_IN
0,0,105.16499999999999,83.04272789113273,210.32999999999998,201.188917717611
0,1,105.16499999999999,89.58775803628093,210.32999999999998,203.28967023936917
0,2,105.16499999999999,82.75130810314542,210.32999999999998,201.46065171026527
0,3,105.16499999999999,59.468702415180026,210.32999999999998,201.2909830043987
0,4,105.16499999999999,38.95322842065758,210.32999999999998,201.14313653216556
0,5,105.16499999999999,23.7225564246875,210.32999999999998,203.1137779373472
0,6,105.16499999999999,52.56063378604943,210.32999999999998,201.3170578214668
0,7,105.16499999999999,50.62574603639278,210.32999999999998,203.17049441006887
0,8,105.16499999999999,58.90572991507329,210.32999999999998,200.82251754829082
0,9,105.16499999999999,55.858427678713824,210.32999999999998,200.82718144647447
0,10,105.16499999999999,61.15471055413624,210.32999999999998,201.24127875088624
0,11,105.16499999999999,60.330970050872786,210.32999999999998,201.52668553029383
0,12,105.16499999999999,75.29877316826716,210.32999999999998,203.2083419545953
0,13,105.16499999999999,71.95982657530384,210.32999999999998,201.05882182279004
0,14,105.16499999999999,65.58124361453723,210.32999999999998,201.01103828809497
0,15,105.16499999999999,52.25942959744276,210.32999999999998,203.17829306305123
0,16,105.16499999999999,42.83069624343424,210.32999999999998,201.04732042600065
0,17,105.16499999999999,89.95347788577115,210.32999999999998,201.29935064068883
0,18,105.16499999999999,45.90663506348459,210.32999999999998,203.16435470879037
0,19,105.16499999999999,37.99483103051449,210.32999999999998,201.07628352961066
0,20,105.16499999999999,27.46672261644507,210.32999999999998,201.6598162715217
0,21,105.16499999999999,90.57386126924179,210.32999999999998,202.41984468333558
0,22,105.16499999999999,31.73647588570603,210.32999999999998,201.1699772706677
0,23,105.16499999999999,45.10541092545696,210.32999999999998,203.5792432701692
0,24,105.16499999999999,27.820047507645448,210.32999999999998,202.37670352701528
0,25,105.16499999999999,38.40557616627276,210.32999999999998,203.09811710194995
0,26,105.16499999999999,50.02592856073613,210.32999999999998,201.1473291456047
0,27,105.16499999999999,84.60588981739676,210.32999999999998,203.2830859640193
0,28,105.16499999999999,46.710908657996,210.32999999999998,203.12195314256886
0,29,105.16499999999999,90.7031561232428,210.32999999999998,203.27403755176533
0,30,105.16499999999999,24.91533432445973,210.32999999999998,202.37136543653915
0,31,105.16499999999999,47.13914960387802,210.32999999999998,201.21996618404899
0,32,105.16499999999999,49.153634675007424,210.32999999999998,201.04625745564948
0,33,105.16499999999999,75.52342181526244,210.32999999999998,203.2186818111795
0,34,105.16499999999999,87.54143963083514,210.32999999999998,203.31729855228718
0,35,105.16499999999999,44.93743504937272,210.32999999999998,200.9354325916187
0,36,105.16499999999999,52.6987522894702,210.32999999999998,202.36899821242253
