t,s,P_DA,P_RT,P_PN,P_IN
0,0,105.16499999999999,38.214494379909844,210.32999999999998,202.74136326231832
0,1,105.16499999999999,82.85712863989284,210.32999999999998,201.91772711454266
0,2,105.16499999999999,37.16342121052207,210.32999999999998,201.4823247480394
0,3,105.16499999999999,86.1518688392592,210.32999999999998,203.24219174134166
0,4,105.16499999999999,56.5479068124299,210.32999999999998,203.18419321071053
0,5,105.16499999999999,65.03497837125786,210.32999999999998,201.16937114274282
0,6,105.16499999999999,75.64369057792406,210.32999999999998,203.19513254838137
0,7,105.16499999999999,58.612808533483125,210.32999999999998,201.58953823035603
0,8,105.16499999999999,43.36232054646687,210.32999999999998,203.05037582571416
0,9,105.16499999999999,35.856089115816296,210.32999999999998,202.01282327037887
0,10,105.16499999999999,28.494320780140914,210.32999999999998,203.07103468376715
0,11,105.16499999999999,73.75352520738802,210.32999999999998,201.1173587641097
0,12,105.16499999999999,53.30661039169577,210.32999999999998,203.15512130592884
0,13,105.16499999999999,33.832162149025024,210.32999999999998,201.66459320640917
0,14,105.16499999999999,83.49054683602229,210.32999999999998,203.25273922602193
0,15,105.16499999999999,41.799266143130794,210.32999999999998,201.16937567609838
0,16,105.16499999999999,51.443513634590744,210.32999999999998,201.19488641381068
0,17,105.16499999999999,43.31273498956375,210.32999999999998,202.72154368405796
0,18,105.16499999999999,66.20785521759072,210.32999999999998,201.08897380802273
0,19,105.16499999999999,62.83938053398806,210.32999999999998,201.279844853265
0,20,105.16499999999999,64.2219584731042,210.32999999999998,201.0911066984187
0,21,105.16499999999999,41.2303532859888,210.32999999999998,203.10580152046276
0,22,105.16499999999999,42.52865943009203,210.32999999999998,203.73758822552657
0,23,105.16499999999999,40.38868967898162,210.32999999999998,203.03951911671982
0,24,105.16499999999999,45.47929052576687,210.32999999999998,201.06822951872036
0,25,105.16499999999999,32.85874256868786,210.32999999999998,201.49074555836953
0,26,105.16499999999999,34.33471371356305,210.32999999999998,201.12142698772564
0,27,105.16499999999999,89.27051416444863,210.32999999999998,203.27798086947269
0,28,105.16499999999999,89.01563821338449,210.32999999999998,203.26128869332774
0,29,105.16499999999999,35.90380691694281,210.32999999999998,203.05100931569743
0,30,105.16499999999999,24.610796796538423,210.32999999999998,203.1064440830372
0,31,105.16499999999999,37.01453362499595,210.32999999999998,201.37007322945158
0,32,105.16499999999999,71.09751531340378,210.32999999999998,201.13868579981772
0,33,105.16499999999999,76.58003031253465,210.32999999999998,201.7913101989295
0,34,105.16499999999999,24.516282253761002,210.32999999999998,200.7608204997637
0,35,105.16499999999999,62.689712379121715,210.32999999999998,203.16617161996678
0,36,105.16499999999999,23.051159077361657,210.32999999999998,203.08511077972602
0,37,105.16499999999999,58.41012407224787,210.32999999999998,201.1753256450531
0,38,105.16499999999999,66.96531438650395,210.32999999999998,201.1167760469001
0,39,105.16499999999999,90.76336640429183,210.32999999999998,203.84098877624416
