t,s,P_DA,P_RT,P_PN,P_IN
0,0,91.143,40.33764974244415,182.286,182.286
0,1,91.143,68.58182017684294,182.286,182.286
0,2,91.143,54.87302219713925,182.286,182.286
0,3,91.143,66.31567221498707,182.286,182.286
0,4,91.143,76.53272930068024,182.286,182.286
0,5,91.143,58.89067696173785,182.286,182.286
0,6,91.143,57.390362009053305,182.286,182.286
0,7,91.143,40.166759968142934,182.286,182.286
0,8,91.143,48.05011559179237,182.286,182.286
0,9,91.143,57.34066799063944,182.286,182.286
0,10,91.143,64.53999375890308,182.286,182.286
0,11,91.143,69.53800690906274,182.286,182.286
0,12,91.143,52.566151057356365,182.286,182.286
0,13,91.143,39.92130162141679,182.286,182.286
0,14,91.143,48.84117415228317,182.286,182.286
0,15,91.143,73.78719348352203,182.286,182.286
0,16,91.143,45.84016562063107,182.286,182.286
0,17,91.143,55.423555738986565,182.286,182.286
0,18,91.143,74.65475714865987,182.286,182.286
0,19,91.143,38.27399904635048,182.286,182.286
0,20,91.143,61.381596056633086,182.286,182.286
0,21,91.143,75.41437914495063,182.286,182.286
0,22,91.143,46.51926502284133,182.286,182.286
0,23,91.143,59.291855763376,182.286,182.286
0,24,91.143,73.76852142584742,182.286,182.286
0,25,91.143,42.620157160257264,182.286,182.286
0,26,91.143,58.2852070258877,182.286,182.286
0,27,91.143,67.39727939256794,182.286,182.286
0,28,91.143,64.1298751278911,182.286,182.286
0,29,91.143,56.05092735291539,182.286,182.286
0,30,91.143,45.497504909867104,182.286,182.286
0,31,91.143,56.97471106622704,182.286,182.286
0,32,91.143,52.222680266366716,182.286,182.286
0,33,91.143,56.43822698855519,182.286,182.286
0,34,91.143,51.96198742976169,182.286,182.286
0,35,91.143,70.91001076187135,182.286,182.286
0,36,91.143,68.12937082651234,182.286,182.286
0,37,91.143,49.87880187236057,182.286,182.286
0,38,91.143,60.260693958686076,182.286,182.286
0,39,91.143,48.35559719446423,182.286,182.286
0,40,91.143,55.45241649606241,182.286,182.286
0,41,91.143,51.44367610919391,182.286,182.286
0,42,91.143,63.66367752733672,182.286,182.286
0,43,91.143,52.14104770767118,182.286,182.286
0,44,91.143,55.70330437398449,182.286,182.286
0,45,91.143,66.14944292788351,182.286,182.286
0,46,91.143,53.85272269848083,182.286,182.286
0,47,91.143,73.6599336961943,182.286,182.286
0,48,91.143,44.518147255352694,182.286,182.286
0,49,91.143,67.02432276905205,182.286,182.286
1,0,80.275,44.59606098327514,160.55,160.55
1,1,80.275,44.730730316474066,160.55,160.55
1,2,80.275,51.59458527204308,160.55,160.55
1,3,80.275,47.91472803071814,160.55,160.55
1,4,80.275,44.348872462835885,160.55,160.55
1,5,80.275,30.70017418282864,160.55,160.55
1,6,80.275,33.698743727318565,160.55,160.55
1,7,80.275,54.07088975983443,160.55,160.55
1,8,80.275,47.96224392338735,160.55,160.55
