t,s,P_DA,P_RT,P_PN,P_IN
0,0,91.143,73.11548615429365,182.286,182.286
0,1,91.143,50.60075673367556,182.286,182.286
0,2,91.143,70.24008994337447,182.286,182.286
0,3,91.143,38.94827632756474,182.286,182.286
0,4,91.143,41.59602960214041,182.286,182.286
0,5,91.143,61.16094264165977,182.286,182.286
0,6,91.143,58.54230628759913,182.286,182.286
0,7,91.143,54.0861711492531,182.286,182.286
0,8,91.143,50.73836448371861,182.286,182.286
0,9,91.143,62.26353138888495,182.286,182.286
0,10,91.143,54.86227201730256,182.286,182.286
0,11,91.143,66.8141096941015,182.286,182.286
0,12,91.143,58.06939810361035,182.286,182.286
0,13,91.143,60.5109083475245,182.286,182.286
0,14,91.143,63.180195331341885,182.286,182.286
0,15,91.143,77.02385418817829,182.286,182.286
0,16,91.143,70.18505854279113,182.286,182.286
0,17,91.143,53.86111657132925,182.286,182.286
0,18,91.143,72.44943399969169,182.286,182.286
0,19,91.143,70.34166104391528,182.286,182.286
0,20,91.143,39.4612031219647,182.286,182.286
0,21,91.143,66.1218701107976,182.286,182.286
0,22,91.143,69.47504560055965,182.286,182.286
0,23,91.143,66.83516555588406,182.286,182.286
0,24,91.143,65.74030309406899,182.286,182.286
0,25,91.143,58.98866237383032,182.286,182.286
0,26,91.143,42.28516320240774,182.286,182.286
0,27,91.143,75.71615673921372,182.286,182.286
0,28,91.143,53.4619212846713,182.286,182.286
0,29,91.143,45.983303412055974,182.286,182.286
0,30,91.143,66.06722150313382,182.286,182.286
0,31,91.143,77.18374556064764,182.286,182.286
0,32,91.143,47.53530043206974,182.286,182.286
0,33,91.143,64.22204829934537,182.286,182.286
0,34,91.143,61.31965713309662,182.286,182.286
0,35,91.143,66.06948144870198,182.286,182.286
0,36,91.143,74.90136870828469,182.286,182.286
0,37,91.143,51.396766541851065,182.286,182.286
0,38,91.143,47.45582140975121,182.286,182.286
0,39,91.143,53.430458579482824,182.286,182.286
0,40,91.143,67.2407609375357,182.286,182.286
0,41,91.143,66.33997362383214,182.286,182.286
0,42,91.143,53.57638543219216,182.286,182.286
0,43,91.143,76.98995755122934,182.286,182.286
0,44,91.143,55.35833816629998,182.286,182.286
0,45,91.143,52.27983189817158,182.286,182.286
0,46,91.143,65.76024774839654,182.286,182.286
0,47,91.143,40.58453221814169,182.286,182.286
0,48,91.143,53.265893774710506,182.286,182.286
0,49,91.143,68.2190258539233,182.286,182.286
1,0,80.275,55.89826614490536,160.55,160.55
1,1,80.275,40.02355353919458,160.55,160.55
1,2,80.275,36.91004867488806,160.55,160.55
1,3,80.275,46.20953702544892,160.55,160.55
1,4,80.275,41.70535376364754,160.55,160.55
1,5,80.275,54.90740995660276,160.55,160.55
1,6,80.275,36.89568641949284,160.55,160.55
1,7,80.275,41.583148019382655,160.55,160.55
1,8,80.275,58.52189582834525,160.55,160.55
1,9,80.275,50.95562982558739,160.55,160.55
1,10,80.275,59.8765239647818,160.55,160.55
1,11,80.275,62.89006318524928,160.55,160.55
1,12,80.275,58.28026098903043,160.55,160.55
1,13,80.275,36.62227316029437,160.55,160.55
1,14,80.275,51.067420723165846,160.55,160.55
1,15,80.275,46.369901444197794,160.55,160.55
1,16,80.275,43.99468675597286,160.55,160.55
1,17,80.275,55.143393838251775,160.55,160.55
1,18,80.275,57.91795523733535,160.55,160.55
1,19,80.275,53.207171362798974,160.55,160.55
1,20,80.275,35.25056639743392,160.55,160.55
1,21,80.275,53.85402939835038,160.55,160.55
1,22,80.275,32.59534921417979,160.55,160.55
1,23,80.275,37.01315141558382,160.55,160.55
1,24,80.275,61.181438403507414,160.55,160.55
1,25,80.275,44.025908648614156,160.55,160.55
1,26,80.275,35.54832321126117,160.55,160.55
1,27,80.275,53.176051899270114,160.55,160.55
1,28,80.275,36.04999858006225,160.55,160.55
1,29,80.275,52.051634861418016,160.55,160.55
1,30,80.275,38.95910590877208,160.55,160.55
1,31,80.275,32.0189181020155,160.55,160.55
1,32,80.275,62.301463187602046,160.55,160.55
1,33,80.275,32.83907572070362,160.55,160.55
1,34,80.275,47.585739911444435,160.55,160.55
1,35,80.275,41.91961320133224,160.55,160.55
1,36,80.275,52.440655551874656,160.55,160.55
1,37,80.275,58.52846225419978,160.55,160.55
1,38,80.275,50.58731033202969,160.55,160.55
1,39,80.275,50.037582581371424,160.55,160.55
1,40,80.275,34.51644896460549,160.55,160.55
1,41,80.275,54.105747451872936,160.55,160.55
1,42,80.275,37.40458869329711,160.55,160.55
1,43,80.275,46.84060265178353,160.55,160.55
1,44,80.275,31.86155562679458,160.55,160.55
1,45,80.275,41.06485886233234,160.55,160.55
1,46,80.275,59.142568197327805,160.55,160.55
1,47,80.275,49.08861296276947,160.55,160.55
1,48,80.275,48.7004434817845,160.55,160.55
1,49,80.275,42.79533124464541,160.55,160.55
2,0,74.555,55.51934251641961,149.11,149.11
2,1,74.555,38.08015052816589,149.11,149.11
2,2,74.555,33.31770195364171,149.11,149.11
2,3,74.555,47.13245610610662,149.11,149.11
2,4,74.555,37.79535403600389,149.11,149.11
2,5,74.555,53.84049136837277,149.11,149.11
2,6,74.555,35.01634491004067,149.11,149.11
2,7,74.555,54.100329964838316,149.11,149.11
2,8,74.555,48.561431057593516,149.11,149.11
2,9,74.555,30.66584119047754,149.11,149.11
2,10,74.555,47.08486239859467,149.11,149.11
2,11,74.555,50.462130281848204,149.11,149.11
2,12,74.555,59.00322020898963,149.11,149.11
2,13,74.555,54.18721482758349,149.11,149.11
2,14,74.555,53.062896216865965,149.11,149.11
2,15,74.555,45.05513286511258,149.11,149.11
2,16,74.555,30.696927526820605,149.11,149.11
2,17,74.555,55.1625608797552,149.11,149.11
2,18,74.555,29.77697920748152,149.11,149.11
2,19,74.555,46.7298266264759,149.11,149.11
2,20,74.555,47.25936736149503,149.11,149.11
2,21,74.555,32.91506889955718,149.11,149.11
2,22,74.555,31.330386487587308,149.11,149.11
2,23,74.555,47.509905285153664,149.11,149.11
2,24,74.555,44.68961209250466,149.11,149.11
2,25,74.555,38.872510387509436,149.11,149.11
2,26,74.555,30.60410885057931,149.11,149.11
2,27,74.555,49.37990130677179,149.11,149.11
2,28,74.555,33.27590087592278,149.11,149.11
2,29,74.555,29.713205839263168,149.11,149.11
2,30,74.555,38.09014142416486,149.11,149.11
2,31,74.555,38.876411658212525,149.11,149.11
2,32,74.555,35.045145039759774,149.11,149.11
2,33,74.555,31.463177048899507,149.11,149.11
2,34,74.555,53.97319666157764,149.11,149.11
2,35,74.555,42.011604654765996,149.11,149.11
2,36,74.555,37.1151082582234,149.11,149.11
2,37,74.555,45.89962559630309,149.11,149.11
2,38,74.555,37.40494203885219,149.11,149.11
2,39,74.555,56.26998970879015,149.11,149.11
2,40,74.555,44.62698316470371,149.11,149.11
2,41,74.555,49.040343864045994,149.11,149.11
2,42,74.555,60.09923793212019,149.11,149.11
2,43,74.555,40.557798465719316,149.11,149.11
2,44,74.555,36.44607984963881,149.11,149.11
2,45,74.555,60.27752466071804,149.11,149.11
2,46,74.555,47.90021882223952,149.11,149.11
2,47,74.555,60.37131166276185,149.11,149.11
2,48,74.555,59.95997802460925,149.11,149.11
2,49,74.555,51.630403933882796,149.11,149.11
3,0,71.643,33.60263518170318,143.286,143.286
3,1,71.643,54.6387124942375,143.286,143.286
3,2,71.643,41.76168618127505,143.286,143.286
3,3,71.643,37.5036197799115,143.286,143.286
3,4,71.643,45.89846939104716,143.286,143.286
3,5,71.643,40.0082561814109,143.286,143.286
3,6,71.643,60.08524437115052,143.286,143.286
3,7,71.643,66.02976733417613,143.286,143.286
3,8,71.643,33.85135513832774,143.286,143.286
3,9,71.643,41.9922516083963,143.286,143.286
3,10,71.643,42.35149135718287,143.286,143.286
3,11,71.643,37.96060809344108,143.286,143.286
3,12,71.643,66.64365086235873,143.286,143.286
3,13,71.643,41.69266238843669,143.286,143.286
3,14,71.643,45.541337729386704,143.286,143.286
3,15,71.643,34.6502225792868,143.286,143.286
3,16,71.643,41.35657545684157,143.286,143.286
3,17,71.643,64.20931528741271,143.286,143.286
3,18,71.643,67.10211730236848,143.286,143.286
3,19,71.643,56.16994995964708,143.286,143.286
3,20,71.643,43.43841767929414,143.286,143.286
3,21,71.643,35.01876528088139,143.286,143.286
3,22,71.643,63.55749859659769,143.286,143.286
3,23,71.643,38.41480236624734,143.286,143.286
3,24,71.643,42.47024179185096,143.286,143.286
3,25,71.643,52.34789700568842,143.286,143.286
3,26,71.643,41.85804186619218,143.286,143.286
3,27,71.643,62.85711438402618,143.286,143.286
3,28,71.643,50.71767853116027,143.286,143.286
3,29,71.643,50.09644520935201,143.286,143.286
3,30,71.643,65.00453821443368,143.286,143.286
3,31,71.643,65.35935816457645,143.286,143.286
3,32,71.643,41.48053622832219,143.286,143.286
3,33,71.643,33.58069618178871,143.286,143.286
3,34,71.643,56.67549648101391,143.286,143.286
3,35,71.643,42.50623220516358,143.286,143.286
3,36,71.643,33.42258508210386,143.286,143.286
3,37,71.643,36.3584797872335,143.286,143.286
3,38,71.643,47.76217299303025,143.286,143.286
3,39,71.643,37.18858156485226,143.286,143.286
3,40,71.643,40.256228316501286,143.286,143.286
3,41,71.643,59.32574986885804,143.286,143.286
3,42,71.643,49.0684205820262,143.286,143.286
3,43,71.643,36.9390816462525,143.286,143.286
3,44,71.643,40.54812600378407,143.286,143.286
3,45,71.643,65.8901785651577,143.286,143.286
3,46,71.643,33.19530675307492,143.286,143.286
3,47,71.643,55.66815687196327,143.286,143.286
3,48,71.643,55.767079560046554,143.286,143.286
3,49,71.643,57.02860890688324,143.286,143.286
4,0,71.305,48.56664015722111,142.61,142.61
4,1,71.305,55.21876907556758,142.61,142.61
4,2,71.305,56.421680687249875,142.61,142.61
4,3,71.305,50.78028667338749,142.61,142.61
4,4,71.305,35.72124413078058,142.61,142.61
4,5,71.305,53.34101429344647,142.61,142.61
4,6,71.305,39.1080709028826,142.61,142.61
4,7,71.305,57.05439905498888,142.61,142.61
4,8,71.305,48.30921516064248,142.61,142.61
4,9,71.305,32.67932757254615,142.61,142.61
4,10,71.305,59.29382488313307,142.61,142.61
4,11,71.305,44.837331999821174,142.61,142.61
4,12,71.305,60.32372572851508,142.61,142.61
4,13,71.305,31.23607285214631,142.61,142.61
4,14,71.305,33.39449789884947,142.61,142.61
4,15,71.305,54.29017340045714,142.61,142.61
4,16,71.305,31.27750231682971,142.61,142.61
4,17,71.305,44.486223060889685,142.61,142.61
4,18,71.305,56.23597364303524,142.61,142.61
4,19,71.305,43.44298052549219,142.61,142.61
