set_d_given,set_d_received
9.932688916246953,8.206212408969819
6.212045825440248,6.408912462062791
6.897587613107138,7.404357456357331
8.931331191137888,7.189463780248201
8.712382667083544,7.851687216872829
9.229117263098695,10.834373191315846
5.0720993769863405,6.808094170529351
8.450881481943616,8.443339416669817
7.450870666397586,8.268176006708517
7.206298525053962,6.680687416761465
