set_d_given,set_d_received
84.77590699044214,18.080847113636917
418.9849574646616,10.748514164525337
251.1761599639768,14.579918101953618
7.461941585819122,22.736571920162543
448.968801008081,21.472514980724704
5.141993525493874,575.8193331316128
83.72484970060276,114.6969158929771
156.646854234948,362.8156791911483
107.14402246031982,595.9121295992908
193.86007769447374,21.023140532786783
