total_x_only
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.11983879513329265
5.794379191871085
10.736178323437064
13.357009722019727
7.390871062794097
7.716077851645018
4.362302291206997
1.9716902071497078
0.0
0.0
0.0
0.0
0.0
0.0
0.0
