set_d_given,set_d_received
12.048499824086665,9.012602846168395
8.090217515888291,8.765326327066632
7.92497651550023,15.425004405056734
10.419381592067548,11.516385116444965
3.5148994347911815,15.360947616035974
5.904580211951602,5.345943355773442
14.47661732876963,5.451679698937378
8.0371231762921,3.964454998698519
5.731288062334905,6.184183018674995
7.953713318914736,3.074769597739859
