set_d_given,set_d_received
14.631224492880174,14.631224492880282
8.424477810584465,8.424477810584479
11.883765258764475,11.883765258764479
12.674722413824943,12.674722413824915
12.350573448258523,12.350573448258581
11.572268654814776,11.572268654814764
13.273804784084339,13.273804784084373
8.764479939585778,8.76447993958565
8.282073771699109,8.282073771699075
13.509737728718541,13.509737728718523
