set_d_given,set_d_received
14.118571414987215,14.118571414987144
12.2617977115354,12.261797711535426
16.030059419155467,16.030059419155453
13.142655158934076,13.142655158934069
9.548267566987754,9.548267566987876
16.101383964771586,16.101383964771323
14.136507074408717,14.13650707440878
12.207232351976085,12.207232351976142
12.913068204918863,12.913068204918838
13.524928360583258,13.524928360583369
