set_d_given,set_d_received
9.718596140585346,9.503959798845356
9.272344679780453,9.623362368122747
12.127927759040322,12.46661488685301
8.619198862089434,8.498518346157997
9.708325948598931,10.04863458399327
5.398157604856774,5.7855392973938375
8.426338968012312,7.34087641195927
8.680710636084083,8.716598286760417
7.479029920939637,6.980570784148983
10.994106606335947,11.46006236208835
