set_d_given,set_d_received
17.373311369233175,18.032613264256796
10.944017790037355,10.415142811794125
13.048878580625331,13.2658612863232
12.625469030390786,11.88057806916624
9.029085531272472,8.964041082109173
9.906200257988909,9.90403723339295
16.88284321803777,17.48849907288798
5.627030425944737,5.895509998237459
9.358378007879358,9.111040000478186
7.820050433909665,7.657941826673445
