ProjectID,Date,"Hour (Eastern Time, Daylight-Adjusted)",Electricity Generated,Capacity Factor
,YYYY-MM-DD,hr,kW,%
710,2022-07-01,1,0.153,0.020427236315086784
710,2022-07-01,2,0.15,0.02002670226969292
710,2022-07-01,3,0.153,0.020427236315086784
710,2022-07-01,4,0.152,0.020293724966622163
710,2022-07-01,5,0.154,0.020560747663551402
710,2022-07-01,6,5.315,0.7096128170894527
710,2022-07-01,7,60.727,8.107743658210948
710,2022-07-01,8,154.5,20.62750333778371
710,2022-07-01,9,246.808,32.9516688918558
710,2022-07-01,10,323.097,43.13711615487316
710,2022-07-01,11,381.642,50.953538050734316
710,2022-07-01,12,420.003,56.07516688918558
710,2022-07-01,13,425.634,56.82696929238985
710,2022-07-01,14,398.965,53.26635514018692
710,2022-07-01,15,399.676,53.36128170894526
710,2022-07-01,16,332.532,44.39679572763684
710,2022-07-01,17,211.415,28.22630173564753
710,2022-07-01,18,167.845,22.40921228304406
710,2022-07-01,19,65.509,8.746194926568759
710,2022-07-01,20,17.474,2.332977303070761
710,2022-07-01,21,0.58,0.0774365821094793
710,2022-07-01,22,0.163,0.021762349799732978
710,2022-07-01,23,0.169,0.022563417890520694
710,2022-07-02,0,0.169,0.022563417890520694
710,2022-07-02,1,0.175,0.02336448598130841
710,2022-07-02,2,0.166,0.022162883845126838
710,2022-07-02,3,0.176,0.023497997329773028
710,2022-07-02,4,0.167,0.02229639519359146
710,2022-07-02,5,0.168,0.022429906542056073
710,2022-07-02,6,1.69,0.22563417890520693
710,2022-07-02,7,25.504,3.4050734312416555
710,2022-07-02,8,54.837,7.321361815754339
710,2022-07-02,9,133.279,17.79425901201602
710,2022-07-02,10,211.899,28.290921228304406
710,2022-07-02,11,292.824,39.095327102803736
710,2022-07-02,12,346.317,46.23724966622163
710,2022-07-02,13,317.045,42.32910547396529
710,2022-07-02,14,256.09,34.190921228304404
710,2022-07-02,15,220.45,29.432576769025363
710,2022-07-02,16,139.231,18.588918558077435
710,2022-07-02,17,134.621,17.97343124165554
710,2022-07-02,18,149.684,19.984512683578103
710,2022-07-02,19,101.306,13.525500667556742
710,2022-07-02,20,15.512,2.0710280373831775
710,2022-07-02,21,0.34,0.04539385847797063
710,2022-07-02,22,0.131,0.017489986648865155
710,2022-07-02,23,0.142,0.018958611481975966
710,2022-07-03,0,0.141,0.018825100133511345
710,2022-07-03,1,0.135,0.018024032042723633
710,2022-07-03,2,0.142,0.018958611481975966
710,2022-07-03,3,0.136,0.018157543391188254
710,2022-07-03,4,0.138,0.018424566088117492
710,2022-07-03,5,0.143,0.019092122830440584
710,2022-07-03,6,2.405,0.32109479305740984
710,2022-07-03,7,22.433,2.9950600801068092
710,2022-07-03,8,44.121,5.890654205607477
710,2022-07-03,9,63.616,8.493457943925234
710,2022-07-03,10,111.382,14.870761014686249
710,2022-07-03,11,302.288,40.358878504672894
710,2022-07-03,12,429.346,57.32256341789053
710,2022-07-03,13,446.436,59.60427236315087
710,2022-07-03,14,428.204,57.17009345794393
710,2022-07-03,15,420.368,56.12389853137517
710,2022-07-03,16,369.164,49.287583444592784
710,2022-07-03,17,294.114,39.267556742323094
710,2022-07-03,18,196.408,26.22269692923898
710,2022-07-03,19,103.991,13.883978638184246
710,2022-07-03,20,23.743,3.16995994659546
710,2022-07-03,21,0.49,0.06542056074766356
710,2022-07-03,22,0.141,0.018825100133511345
710,2022-07-03,23,0.147,0.019626168224299065
710,2022-07-04,0,0.151,0.020160213618157542
710,2022-07-04,1,0.148,0.019759679572763682
710,2022-07-04,2,0.142,0.018958611481975966
710,2022-07-04,3,0.152,0.020293724966622163
710,2022-07-04,4,0.143,0.019092122830440584
710,2022-07-04,5,0.152,0.020293724966622163
710,2022-07-04,6,4.19,0.5594125500667557
710,2022-07-04,7,65.391,8.730440587449934
710,2022-07-04,8,169.118,22.579172229639518
710,2022-07-04,9,268.817,35.89012016021362
710,2022-07-04,10,348.684,46.553271028037386
710,2022-07-04,11,410.034,54.74419225634178
710,2022-07-04,12,445.206,59.440053404539384
710,2022-07-04,13,453.017,60.48291054739653
710,2022-07-04,14,438.786,58.58291054739653
710,2022-07-04,15,409.999,54.739519359145525
710,2022-07-04,16,355.418,47.45233644859813
710,2022-07-04,17,291.08,38.86248331108144
710,2022-07-04,18,194.361,25.94939919893191
710,2022-07-04,19,102.495,13.684245660881174
710,2022-07-04,20,21.549,2.8770360480640855
710,2022-07-04,21,0.297,0.039652870493991986
710,2022-07-04,22,0.146,0.019492656875834444
710,2022-07-04,23,0.141,0.018825100133511345
710,2022-07-05,0,0.133,0.017757009345794394
710,2022-07-05,1,0.142,0.018958611481975966
710,2022-07-05,2,0.14,0.01869158878504673
710,2022-07-05,3,0.144,0.019225634178905205
710,2022-07-05,4,0.139,0.01855807743658211
710,2022-07-05,5,0.138,0.018424566088117492
710,2022-07-05,6,2.953,0.39425901201602137
710,2022-07-05,7,27.73,3.7022696929238985
710,2022-07-05,8,93.283,12.4543391188251
710,2022-07-05,9,203.477,27.16648865153538
710,2022-07-05,10,321.113,42.87222963951936
710,2022-07-05,11,399.432,53.32870493991989
710,2022-07-05,12,444.439,59.33765020026702
710,2022-07-05,13,476.466,63.61361815754339
710,2022-07-05,14,300.307,40.09439252336448
710,2022-07-05,15,126.617,16.904806408544726
710,2022-07-05,16,88.749,11.848998664886516
710,2022-07-05,17,30.241,4.037516688918559
710,2022-07-05,18,15.541,2.0748998664886513
710,2022-07-05,19,34.245,4.5720961281708945
710,2022-07-05,20,13.75,1.8357810413885183
710,2022-07-05,21,0.19,0.025367156208277702
710,2022-07-05,22,0.168,0.022429906542056073
710,2022-07-05,23,0.176,0.023497997329773028
710,2022-07-06,0,0.177,0.02363150867823765
710,2022-07-06,1,0.174,0.02323097463284379
710,2022-07-06,2,0.169,0.022563417890520694
710,2022-07-06,3,0.173,0.023097463284379168
710,2022-07-06,4,0.174,0.02323097463284379
710,2022-07-06,5,0.172,0.02296395193591455
710,2022-07-06,6,5.099,0.6807743658210949
710,2022-07-06,7,38.588,5.151935914552737
710,2022-07-06,8,102.886,13.73644859813084
710,2022-07-06,9,182.367,24.348064085447263
710,2022-07-06,10,249.211,33.27249666221629
710,2022-07-06,11,318.257,42.49092122830441
710,2022-07-06,12,335.453,44.786782376501996
710,2022-07-06,13,301.794,40.29292389853138
710,2022-07-06,14,261.295,34.88584779706275
710,2022-07-06,15,267.346,35.69372496662216
710,2022-07-06,16,294.72,39.34846461949266
710,2022-07-06,17,219.559,29.31361815754339
710,2022-07-06,18,191.363,25.549132176234977
710,2022-07-06,19,81.19,10.839786381842456
710,2022-07-06,20,12.871,1.7184245660881177
710,2022-07-06,21,0.294,0.03925233644859813
710,2022-07-06,22,0.119,0.01588785046728972
710,2022-07-06,23,0.113,0.015086782376502005
710,2022-07-07,0,0.117,0.01562082777036048
710,2022-07-07,1,0.117,0.01562082777036048
710,2022-07-07,2,0.116,0.015487316421895861
710,2022-07-07,3,0.121,0.016154873164218958
710,2022-07-07,4,0.116,0.015487316421895861
710,2022-07-07,5,0.116,0.015487316421895861
710,2022-07-07,6,5.812,0.7759679572763686
710,2022-07-07,7,36.033,4.810814419225634
710,2022-07-07,8,58.01,7.744993324432577
710,2022-07-07,9,87.316,11.657676902536716
710,2022-07-07,10,141.423,18.88157543391188
710,2022-07-07,11,143.423,19.148598130841123
710,2022-07-07,12,389.807,52.04365821094793
710,2022-07-07,13,428.029,57.14672897196261
710,2022-07-07,14,455.287,60.78598130841121
710,2022-07-07,15,423.78,56.57943925233645
710,2022-07-07,16,367.912,49.12042723631508
710,2022-07-07,17,292.826,39.09559412550067
710,2022-07-07,18,196.015,26.170226969292386
710,2022-07-07,19,74.782,9.984245660881175
710,2022-07-07,20,21.351,2.8506008010680906
710,2022-07-07,21,0.516,0.06889185580774367
710,2022-07-07,22,0.174,0.02323097463284379
710,2022-07-07,23,0.185,0.024699599465954604
710,2022-07-08,0,0.174,0.02323097463284379
710,2022-07-08,1,0.172,0.02296395193591455
710,2022-07-08,2,0.182,0.024299065420560748
710,2022-07-08,3,0.172,0.02296395193591455
710,2022-07-08,4,0.184,0.024566088117489983
710,2022-07-08,5,0.175,0.02336448598130841
710,2022-07-08,6,4.763,0.6359145527369827
710,2022-07-08,7,42.653,5.694659546061415
710,2022-07-08,8,92.967,12.41214953271028
710,2022-07-08,9,197.521,26.371295060080108
710,2022-07-08,10,283.22,37.81308411214954
710,2022-07-08,11,315.452,42.11642189586115
710,2022-07-08,12,441.946,59.00480640854473
710,2022-07-08,13,405.026,54.07556742323097
710,2022-07-08,14,311.149,41.541922563417884
710,2022-07-08,15,281.468,37.579172229639525
710,2022-07-08,16,55.173,7.366221628838451
710,2022-07-08,17,57.499,7.6767690253671566
710,2022-07-08,18,21.229,2.834312416555407
710,2022-07-08,19,19.307,2.577703604806408
710,2022-07-08,20,6.495,0.8671562082777036
710,2022-07-08,21,0.312,0.04165554072096128
710,2022-07-08,22,0.174,0.02323097463284379
710,2022-07-08,23,0.168,0.022429906542056073
710,2022-07-09,0,0.171,0.022830440587449936
710,2022-07-09,1,0.169,0.022563417890520694
710,2022-07-09,2,0.17,0.022696929238985315
710,2022-07-09,3,0.176,0.023497997329773028
710,2022-07-09,4,0.171,0.022830440587449936
710,2022-07-09,5,0.173,0.023097463284379168
710,2022-07-09,6,1.728,0.23070761014686247
710,2022-07-09,7,38.438,5.131909212283045
710,2022-07-09,8,144.478,19.289452603471297
710,2022-07-09,9,243.792,32.54899866488651
710,2022-07-09,10,331.374,44.24218958611482
710,2022-07-09,11,379.45,50.66088117489986
710,2022-07-09,12,417.529,55.74485981308411
710,2022-07-09,13,441.163,58.90026702269693
710,2022-07-09,14,420.154,56.095327102803736
710,2022-07-09,15,327.496,43.724432576769026
710,2022-07-09,16,307.716,41.08357810413885
710,2022-07-09,17,259.184,34.604005340453945
710,2022-07-09,18,203.021,27.105607476635512
710,2022-07-09,19,114.381,15.271161548731643
710,2022-07-09,20,29.367,3.920827770360481
710,2022-07-09,21,0.477,0.0636849132176235
710,2022-07-09,22,0.162,0.021628838451268357
710,2022-07-09,23,0.151,0.020160213618157542
710,2022-07-10,0,0.158,0.02109479305740988
710,2022-07-10,1,0.154,0.020560747663551402
710,2022-07-10,2,0.153,0.020427236315086784
710,2022-07-10,3,0.156,0.02082777036048064
710,2022-07-10,4,0.15,0.02002670226969292
710,2022-07-10,5,0.157,0.020961281708945262
710,2022-07-10,6,3.722,0.49692923898531377
710,2022-07-10,7,56.308,7.517757009345795
710,2022-07-10,8,157.735,21.05941255006676
710,2022-07-10,9,263.629,35.197463284379175
710,2022-07-10,10,348.09,46.473965287049396
710,2022-07-10,11,406.898,54.325500667556746
710,2022-07-10,12,443.6,59.22563417890521
710,2022-07-10,13,454.798,60.72069425901202
710,2022-07-10,14,432.741,57.7758344459279
710,2022-07-10,15,242.034,32.31428571428571
710,2022-07-10,16,377.597,50.41348464619493
710,2022-07-10,17,300.3,40.09345794392524
710,2022-07-10,18,205.337,27.41481975967957
710,2022-07-10,19,101.047,13.490921228304407
710,2022-07-10,20,22.378,2.987716955941255
710,2022-07-10,21,0.501,0.06688918558077436
710,2022-07-10,22,0.173,0.023097463284379168
710,2022-07-10,23,0.169,0.022563417890520694
710,2022-07-11,0,0.167,0.02229639519359146
710,2022-07-11,1,0.174,0.02323097463284379
710,2022-07-11,2,0.171,0.022830440587449936
710,2022-07-11,3,0.173,0.023097463284379168
710,2022-07-11,4,0.171,0.022830440587449936
710,2022-07-11,5,0.165,0.022029372496662217
710,2022-07-11,6,4.283,0.5718291054739654
710,2022-07-11,7,57.038,7.615220293724965
710,2022-07-11,8,154.388,20.612550066755674
710,2022-07-11,9,255.296,34.084913217623495
710,2022-07-11,10,339.961,45.38865153538051
710,2022-07-11,11,400.057,53.41214953271029
710,2022-07-11,12,438.987,58.609746328437915
710,2022-07-11,13,461.579,61.626034712950606
710,2022-07-11,14,457.255,61.048731642189594
710,2022-07-11,15,428.839,57.25487316421896
710,2022-07-11,16,375.868,50.1826435246996
710,2022-07-11,17,295.066,39.39465954606141
710,2022-07-11,18,204.655,27.323765020026702
710,2022-07-11,19,98.119,13.100000000000001
710,2022-07-11,20,16.733,2.234045393858478
710,2022-07-11,21,0.414,0.05527369826435247
710,2022-07-11,22,0.169,0.022563417890520694
710,2022-07-11,23,0.169,0.022563417890520694
710,2022-07-12,0,0.176,0.023497997329773028
710,2022-07-12,1,0.174,0.02323097463284379
710,2022-07-12,2,0.171,0.022830440587449936
710,2022-07-12,3,0.168,0.022429906542056073
710,2022-07-12,4,0.174,0.02323097463284379
710,2022-07-12,5,0.174,0.02323097463284379
710,2022-07-12,6,3.341,0.44606141522029374
710,2022-07-12,7,37.245,4.972630173564753
710,2022-07-12,8,118.272,15.790654205607476
710,2022-07-12,9,248.04,33.11615487316422
710,2022-07-12,10,334.537,44.66448598130841
710,2022-07-12,11,393.421,52.52616822429906
710,2022-07-12,12,427.956,57.1369826435247
710,2022-07-12,13,441.047,58.88477970627504
710,2022-07-12,14,439.813,58.72002670226969
710,2022-07-12,15,404.739,54.03724966622162
710,2022-07-12,16,328.334,43.83631508678238
710,2022-07-12,17,270.522,36.117757009345794
710,2022-07-12,18,108.842,14.531642189586114
710,2022-07-12,19,39.076,5.217089452603471
710,2022-07-12,20,4.075,0.5440587449933244
710,2022-07-12,21,0.193,0.025767690253671566
710,2022-07-12,22,0.125,0.016688918558077435
710,2022-07-12,23,0.12,0.01602136181575434
710,2022-07-13,0,0.125,0.016688918558077435
710,2022-07-13,1,0.124,0.016555407209612814
710,2022-07-13,2,0.125,0.016688918558077435
710,2022-07-13,3,0.122,0.01628838451268358
710,2022-07-13,4,0.125,0.016688918558077435
710,2022-07-13,5,0.123,0.016421895861148197
710,2022-07-13,6,3.118,0.4162883845126836
710,2022-07-13,7,49.174,6.565287049399199
710,2022-07-13,8,127.99,17.088117489986647
710,2022-07-13,9,237.706,31.73644859813084
710,2022-07-13,10,321.594,42.93644859813084
710,2022-07-13,11,376.572,50.2766355140187
710,2022-07-13,12,405.097,54.08504672897196
710,2022-07-13,13,422.458,56.40293724966623
710,2022-07-13,14,375.162,50.08838451268357
710,2022-07-13,15,291.744,38.951134846461954
710,2022-07-13,16,328.515,43.86048064085447
710,2022-07-13,17,287.804,38.42510013351135
710,2022-07-13,18,180.454,24.092656875834447
710,2022-07-13,19,76.201,10.173698264352469
710,2022-07-13,20,21.548,2.8769025367156207
710,2022-07-13,21,0.253,0.033778371161548734
710,2022-07-13,22,0.14,0.01869158878504673
710,2022-07-13,23,0.142,0.018958611481975966
710,2022-07-14,0,0.137,0.01829105473965287
710,2022-07-14,1,0.134,0.017890520694259015
710,2022-07-14,2,0.144,0.019225634178905205
710,2022-07-14,3,0.14,0.01869158878504673
710,2022-07-14,4,0.138,0.018424566088117492
710,2022-07-14,5,0.137,0.01829105473965287
710,2022-07-14,6,1.918,0.25607476635514015
710,2022-07-14,7,33.18,4.429906542056075
710,2022-07-14,8,90.136,12.034178905206943
710,2022-07-14,9,196.844,26.280907877169557
710,2022-07-14,10,323.601,43.20440587449933
710,2022-07-14,11,390.453,52.12990654205607
710,2022-07-14,12,409.96,54.73431241655541
710,2022-07-14,13,414.651,55.360614152202935
710,2022-07-14,14,337.959,45.12136181575434
710,2022-07-14,15,216.882,28.956208277703606
710,2022-07-14,16,311.588,41.600534045393864
710,2022-07-14,17,142.656,19.04619492656876
710,2022-07-14,18,97.122,12.966889185580774
710,2022-07-14,19,68.76,9.180240320427236
710,2022-07-14,20,19.934,2.6614152202937253
710,2022-07-14,21,0.482,0.06435246995994659
710,2022-07-14,22,0.145,0.019359145527369826
710,2022-07-14,23,0.137,0.01829105473965287
710,2022-07-15,0,0.138,0.018424566088117492
710,2022-07-15,1,0.137,0.01829105473965287
710,2022-07-15,2,0.141,0.018825100133511345
710,2022-07-15,3,0.133,0.017757009345794394
710,2022-07-15,4,0.141,0.018825100133511345
710,2022-07-15,5,0.141,0.018825100133511345
710,2022-07-15,6,2.958,0.3949265687583445
710,2022-07-15,7,46.095,6.154205607476635
710,2022-07-15,8,93.03,12.420560747663552
710,2022-07-15,9,227.81,30.415220293724964
710,2022-07-15,10,203.637,27.18785046728972
710,2022-07-15,11,394.509,52.67142857142857
710,2022-07-15,12,396.841,52.98277703604807
