ProjectID,Date,"Hour (Eastern Time, Daylight-Adjusted)",Electricity Generated,Capacity Factor
,YYYY-MM-DD,hr,kW,%
1325,2022-07-01,1,0.0,0.0
1325,2022-07-01,2,0.0,0.0
1325,2022-07-01,3,0.0,0.0
1325,2022-07-01,4,0.0,0.0
1325,2022-07-01,5,0.0,0.0
1325,2022-07-01,6,0.0,0.0
1325,2022-07-01,7,6.0,0.6530825496342737
1325,2022-07-01,8,78.5,8.544496691048414
1325,2022-07-01,9,208.0,22.64019505398816
1325,2022-07-01,10,336.75,36.654258098223615
1325,2022-07-01,11,471.75,51.34861546499477
1325,2022-07-01,12,547.0,59.53935910832462
1325,2022-07-01,13,595.5,64.81844305120167
1325,2022-07-01,14,496.75,54.06979275513758
1325,2022-07-01,15,445.25,48.464167537443394
1325,2022-07-01,16,582.25,63.37621908742598
1325,2022-07-01,17,463.5,50.45062695924764
1325,2022-07-01,18,372.5,40.54554162312783
1325,2022-07-01,19,293.0,31.892197840473703
1325,2022-07-01,20,101.25,11.02076802507837
1325,2022-07-01,21,28.75,3.1293538836642285
1325,2022-07-01,22,0.0,0.0
1325,2022-07-01,23,0.0,0.0
1325,2022-07-02,0,0.0,0.0
1325,2022-07-02,1,0.0,0.0
1325,2022-07-02,2,0.0,0.0
1325,2022-07-02,3,0.0,0.0
1325,2022-07-02,4,0.0,0.0
1325,2022-07-02,5,0.0,0.0
1325,2022-07-02,6,0.0,0.0
1325,2022-07-02,7,0.0,0.0
1325,2022-07-02,8,31.0,3.3742598397770807
1325,2022-07-02,9,67.25,7.319966910484152
1325,2022-07-02,10,208.5,22.694618599791013
1325,2022-07-02,11,282.0,30.694879832810866
1325,2022-07-02,12,463.75,50.477838732149074
1325,2022-07-02,13,512.0,55.729710902124694
1325,2022-07-02,14,481.5,52.40987460815047
1325,2022-07-02,15,500.0,54.42354580285615
1325,2022-07-02,16,441.0,48.00156739811912
1325,2022-07-02,17,321.25,34.967128178335074
1325,2022-07-02,18,240.75,26.204937304075234
1325,2022-07-02,19,255.25,27.78322013235806
1325,2022-07-02,20,169.5,18.449582027168233
1325,2022-07-02,21,35.5,3.8640717520027867
1325,2022-07-02,22,0.0,0.0
1325,2022-07-02,23,0.0,0.0
1325,2022-07-03,0,0.0,0.0
1325,2022-07-03,1,0.0,0.0
1325,2022-07-03,2,0.0,0.0
1325,2022-07-03,3,0.0,0.0
1325,2022-07-03,4,0.0,0.0
1325,2022-07-03,5,0.0,0.0
1325,2022-07-03,6,0.0,0.0
1325,2022-07-03,7,0.0,0.0
1325,2022-07-03,8,34.5,3.755224660397074
1325,2022-07-03,9,50.5,5.496778126088471
1325,2022-07-03,10,79.75,8.680555555555555
1325,2022-07-03,11,184.25,20.055076628352488
1325,2022-07-03,12,468.75,51.022074190177634
1325,2022-07-03,13,652.25,70.99551549982584
1325,2022-07-03,14,670.25,72.95476314872866
1325,2022-07-03,15,674.75,73.44457506095436
1325,2022-07-03,16,630.0,68.57366771159874
1325,2022-07-03,17,547.0,59.53935910832462
1325,2022-07-03,18,445.0,48.43695576454197
1325,2022-07-03,19,316.0,34.39568094740508
1325,2022-07-03,20,174.0,18.939393939393938
1325,2022-07-03,21,49.5,5.387931034482758
1325,2022-07-03,22,0.0,0.0
1325,2022-07-03,23,0.0,0.0
1325,2022-07-04,0,0.0,0.0
1325,2022-07-04,1,0.0,0.0
1325,2022-07-04,2,0.0,0.0
1325,2022-07-04,3,0.0,0.0
1325,2022-07-04,4,0.0,0.0
1325,2022-07-04,5,0.0,0.0
1325,2022-07-04,6,0.0,0.0
1325,2022-07-04,7,6.0,0.6530825496342737
1325,2022-07-04,8,87.75,9.551332288401253
1325,2022-07-04,9,230.0,25.034831069313828
1325,2022-07-04,10,375.5,40.87208289794496
1325,2022-07-04,11,495.25,53.90652211772902
1325,2022-07-04,12,594.75,64.73680773249738
1325,2022-07-04,13,660.75,71.9207157784744
1325,2022-07-04,14,675.0,73.4717868338558
1325,2022-07-04,15,681.75,74.20650470219435
1325,2022-07-04,16,609.0,66.28787878787878
1325,2022-07-04,17,530.75,57.7705938697318
1325,2022-07-04,18,436.5,47.51175548589342
1325,2022-07-04,19,294.25,32.02825670498084
1325,2022-07-04,20,167.25,18.20467607105538
1325,2022-07-04,21,42.75,4.653213166144201
1325,2022-07-04,22,0.0,0.0
1325,2022-07-04,23,0.0,0.0
1325,2022-07-05,0,0.0,0.0
1325,2022-07-05,1,0.0,0.0
1325,2022-07-05,2,0.0,0.0
1325,2022-07-05,3,0.0,0.0
1325,2022-07-05,4,0.0,0.0
1325,2022-07-05,5,0.0,0.0
1325,2022-07-05,6,0.0,0.0
1325,2022-07-05,7,0.0,0.0
1325,2022-07-05,8,43.0,4.680424939045628
1325,2022-07-05,9,133.75,14.55829850226402
1325,2022-07-05,10,307.0,33.416057122953674
1325,2022-07-05,11,425.0,46.260013932427725
1325,2022-07-05,12,589.5,64.16536050156739
1325,2022-07-05,13,655.5,71.34926854754441
1325,2022-07-05,14,646.5,70.36964472309299
1325,2022-07-05,15,431.0,46.913096482062
1325,2022-07-05,16,187.5,20.408829676071054
1325,2022-07-05,17,121.0,13.170498084291188
1325,2022-07-05,18,48.25,5.251872169975618
1325,2022-07-05,19,16.0,1.7415534656913967
1325,2022-07-05,20,51.0,5.551201671891326
1325,2022-07-05,21,33.5,3.6463775687913618
1325,2022-07-05,22,0.0,0.0
1325,2022-07-05,23,0.0,0.0
1325,2022-07-06,0,0.0,0.0
1325,2022-07-06,1,0.0,0.0
1325,2022-07-06,2,0.0,0.0
1325,2022-07-06,3,0.0,0.0
1325,2022-07-06,4,0.0,0.0
1325,2022-07-06,5,0.0,0.0
1325,2022-07-06,6,0.0,0.0
1325,2022-07-06,7,0.0,0.0
1325,2022-07-06,8,56.5,6.149860675722745
1325,2022-07-06,9,156.5,17.034569836293972
1325,2022-07-06,10,279.5,30.422762103796586
1325,2022-07-06,11,412.75,44.92663706025775
1325,2022-07-06,12,420.5,45.770202020202014
1325,2022-07-06,13,488.75,53.19901602229188
1325,2022-07-06,14,488.75,53.19901602229188
1325,2022-07-06,15,329.0,35.81069313827934
1325,2022-07-06,16,488.5,53.171804249390455
1325,2022-07-06,17,403.0,43.86537791710205
1325,2022-07-06,18,362.25,39.429858934169275
1325,2022-07-06,19,328.75,35.78348136537792
1325,2022-07-06,20,124.25,13.524251132009752
1325,2022-07-06,21,27.0,2.938871473354232
1325,2022-07-06,22,0.0,0.0
1325,2022-07-06,23,0.0,0.0
1325,2022-07-07,0,0.0,0.0
1325,2022-07-07,1,0.0,0.0
1325,2022-07-07,2,0.0,0.0
1325,2022-07-07,3,0.0,0.0
1325,2022-07-07,4,0.0,0.0
1325,2022-07-07,5,0.0,0.0
1325,2022-07-07,6,0.0,0.0
1325,2022-07-07,7,6.5,0.70750609543713
1325,2022-07-07,8,25.75,2.8028126088470917
1325,2022-07-07,9,57.5,6.258707767328457
1325,2022-07-07,10,159.75,17.38832288401254
1325,2022-07-07,11,263.75,28.708420411006617
1325,2022-07-07,12,253.75,27.61994949494949
1325,2022-07-07,13,455.5,49.57985022640195
1325,2022-07-07,14,579.75,63.104101358411704
1325,2022-07-07,15,660.0,71.83908045977012
1325,2022-07-07,16,592.25,64.4646900034831
1325,2022-07-07,17,545.25,59.34887669801463
1325,2022-07-07,18,454.25,49.44379136189481
1325,2022-07-07,19,262.0,28.517938000696617
1325,2022-07-07,20,129.25,14.068486590038315
1325,2022-07-07,21,45.5,4.95254266805991
1325,2022-07-07,22,0.0,0.0
1325,2022-07-07,23,0.0,0.0
1325,2022-07-08,0,0.0,0.0
1325,2022-07-08,1,0.0,0.0
1325,2022-07-08,2,0.0,0.0
1325,2022-07-08,3,0.0,0.0
1325,2022-07-08,4,0.0,0.0
1325,2022-07-08,5,0.0,0.0
1325,2022-07-08,6,0.0,0.0
1325,2022-07-08,7,0.0,0.0
1325,2022-07-08,8,64.5,7.020637408568444
1325,2022-07-08,9,151.5,16.490334378265413
1325,2022-07-08,10,175.25,19.07545280390108
1325,2022-07-08,11,390.0,42.450365726227794
1325,2022-07-08,12,443.0,48.21926158133055
1325,2022-07-08,13,439.75,47.86550853361198
1325,2022-07-08,14,422.75,46.01510797631487
1325,2022-07-08,15,489.75,53.30786311389759
1325,2022-07-08,16,335.0,36.46377568791362
