ProjectID,Date,"Hour (Eastern Time, Daylight-Adjusted)",Electricity Generated,Capacity Factor
,YYYY-MM-DD,hr,kW,%
386,2022-07-01,1,0.0,0.0
386,2022-07-01,2,0.0,0.0
386,2022-07-01,3,0.0,0.0
386,2022-07-01,4,0.13,0.06503902341404842
386,2022-07-01,5,0.0,0.0
386,2022-07-01,6,2.75,1.3758254952971785
386,2022-07-01,7,14.0,7.004202521512908
386,2022-07-01,8,36.0,18.010806483890335
386,2022-07-01,9,59.37,29.702821693015807
386,2022-07-01,10,79.13,39.58875325195117
386,2022-07-01,11,90.75,45.40224134480689
386,2022-07-01,12,88.62,44.33660196117671
386,2022-07-01,13,88.25,44.15149089453672
386,2022-07-01,14,94.88,47.46848108865319
386,2022-07-01,15,82.12,41.084650790474285
386,2022-07-01,16,61.25,30.643386031618974
386,2022-07-01,17,35.75,17.885731438863317
386,2022-07-01,18,19.38,9.695817490494296
386,2022-07-01,19,4.75,2.376425855513308
386,2022-07-01,20,1.12,0.5603362017210327
386,2022-07-01,21,0.0,0.0
386,2022-07-01,22,0.0,0.0
386,2022-07-01,23,0.12,0.06003602161296778
386,2022-07-02,0,0.0,0.0
386,2022-07-02,1,0.0,0.0
386,2022-07-02,2,0.0,0.0
386,2022-07-02,3,0.13,0.06503902341404842
386,2022-07-02,4,0.0,0.0
386,2022-07-02,5,0.0,0.0
386,2022-07-02,6,2.5,1.250750450270162
386,2022-07-02,7,5.37,2.6866119671803084
386,2022-07-02,8,26.0,13.007804682809688
386,2022-07-02,9,30.88,15.449269561737042
386,2022-07-02,10,60.62,30.32819691815089
386,2022-07-02,11,79.38,39.713828296978186
386,2022-07-02,12,61.25,30.643386031618974
386,2022-07-02,13,78.5,39.27356413848309
386,2022-07-02,14,45.12,22.573544126475884
386,2022-07-02,15,45.0,22.513508104862918
386,2022-07-02,16,23.5,11.757054232539524
386,2022-07-02,17,40.25,20.13708224934961
386,2022-07-02,18,25.38,12.697618571142685
386,2022-07-02,19,6.87,3.437062237342406
386,2022-07-02,20,0.5,0.25015009005403244
386,2022-07-02,21,0.0,0.0
386,2022-07-02,22,0.0,0.0
386,2022-07-02,23,0.12,0.06003602161296778
386,2022-07-03,0,0.0,0.0
386,2022-07-03,1,0.0,0.0
386,2022-07-03,2,0.0,0.0
386,2022-07-03,3,0.12,0.06003602161296778
386,2022-07-03,4,0.0,0.0
386,2022-07-03,5,0.0,0.0
386,2022-07-03,6,2.38,1.1907144286571942
386,2022-07-03,7,8.0,4.002401440864519
386,2022-07-03,8,7.75,3.877326395837503
386,2022-07-03,9,23.37,11.692015209125477
386,2022-07-03,10,46.75,23.389033420052034
386,2022-07-03,11,82.38,41.21472883730238
386,2022-07-03,12,92.0,46.02761656994196
386,2022-07-03,13,98.5,49.27956774064439
386,2022-07-03,14,97.25,48.65419251550931
386,2022-07-03,15,89.75,44.90194116469882
386,2022-07-03,16,74.87,37.45747448469082
386,2022-07-03,17,52.38,26.20572343406044
386,2022-07-03,18,26.5,13.25795477286372
386,2022-07-03,19,7.37,3.6872123273964377
386,2022-07-03,20,0.88,0.4402641584950971
386,2022-07-03,21,0.0,0.0
386,2022-07-03,22,0.0,0.0
386,2022-07-03,23,0.0,0.0
386,2022-07-04,0,0.13,0.06503902341404842
386,2022-07-04,1,0.0,0.0
386,2022-07-04,2,0.0,0.0
386,2022-07-04,3,0.0,0.0
386,2022-07-04,4,0.12,0.06003602161296778
386,2022-07-04,5,0.0,0.0
386,2022-07-04,6,2.13,1.065639383630178
386,2022-07-04,7,14.62,7.314388633179908
386,2022-07-04,8,39.88,19.951971182709627
386,2022-07-04,9,63.87,31.9541725035021
386,2022-07-04,10,82.63,41.3398038823294
386,2022-07-04,11,94.25,47.15329197518511
386,2022-07-04,12,99.25,49.654792875725434
386,2022-07-04,13,99.12,49.58975385231139
386,2022-07-04,14,93.75,46.90314188513108
386,2022-07-04,15,86.25,43.15089053432059
386,2022-07-04,16,71.88,35.9615769461677
386,2022-07-04,17,49.37,24.69981989193516
386,2022-07-04,18,24.63,12.322393436061637
386,2022-07-04,19,7.25,3.62717630578347
386,2022-07-04,20,0.62,0.3101861116670002
386,2022-07-04,21,0.0,0.0
386,2022-07-04,22,0.12,0.06003602161296778
386,2022-07-04,23,0.0,0.0
386,2022-07-05,0,0.0,0.0
386,2022-07-05,1,0.0,0.0
386,2022-07-05,2,0.13,0.06503902341404842
386,2022-07-05,3,0.0,0.0
386,2022-07-05,4,0.0,0.0
386,2022-07-05,5,0.13,0.06503902341404842
386,2022-07-05,6,3.12,1.5609365619371625
386,2022-07-05,7,12.5,6.253752251350811
386,2022-07-05,8,26.88,13.448068841304783
386,2022-07-05,9,56.12,28.0768461076646
386,2022-07-05,10,80.13,40.08905343205924
386,2022-07-05,11,91.0,45.5273163898339
386,2022-07-05,12,87.5,43.776265759455676
386,2022-07-05,13,74.62,37.3323994396638
386,2022-07-05,14,37.13,18.57614568741245
386,2022-07-05,15,24.5,12.257354412647588
386,2022-07-05,16,9.0,4.502701620972584
386,2022-07-05,17,3.25,1.625975585351211
386,2022-07-05,18,3.62,1.8110866519911946
386,2022-07-05,19,6.63,3.3169901941164697
386,2022-07-05,20,0.5,0.25015009005403244
386,2022-07-05,21,0.0,0.0
386,2022-07-05,22,0.13,0.06503902341404842
386,2022-07-05,23,0.0,0.0
386,2022-07-06,0,0.0,0.0
386,2022-07-06,1,0.0,0.0
386,2022-07-06,2,0.0,0.0
386,2022-07-06,3,0.0,0.0
386,2022-07-06,4,0.0,0.0
386,2022-07-06,5,0.0,0.0
386,2022-07-06,6,0.0,0.0
386,2022-07-06,7,0.0,0.0
386,2022-07-06,8,0.0,0.0
386,2022-07-06,9,0.0,0.0
386,2022-07-06,10,0.0,0.0
386,2022-07-06,11,0.0,0.0
386,2022-07-06,12,0.0,0.0
386,2022-07-06,13,0.0,0.0
386,2022-07-06,14,0.0,0.0
386,2022-07-06,15,0.0,0.0
386,2022-07-06,16,0.0,0.0
386,2022-07-06,17,0.0,0.0
386,2022-07-06,18,0.0,0.0
386,2022-07-06,19,0.0,0.0
386,2022-07-06,20,0.0,0.0
386,2022-07-06,21,0.0,0.0
386,2022-07-06,22,0.0,0.0
386,2022-07-06,23,0.0,0.0
386,2022-07-07,0,0.0,0.0
386,2022-07-07,1,0.0,0.0
386,2022-07-07,2,0.0,0.0
386,2022-07-07,3,0.0,0.0
386,2022-07-07,4,0.0,0.0
386,2022-07-07,5,0.25,0.12507504502701622
386,2022-07-07,6,1.62,0.810486291775065
386,2022-07-07,7,4.25,2.1262757654592757
386,2022-07-07,8,16.0,8.004802881729038
386,2022-07-07,9,34.63,17.32539523714229
386,2022-07-07,10,72.75,36.396838102861715
386,2022-07-07,11,86.12,43.08585151090655
386,2022-07-07,12,90.25,45.152091254752854
386,2022-07-07,13,75.13,37.58755253151891
386,2022-07-07,14,87.12,43.586151691014614
386,2022-07-07,15,63.75,31.894136481889134
386,2022-07-07,16,61.75,30.893536121673005
386,2022-07-07,17,48.88,24.45467280368221
386,2022-07-07,18,15.25,7.629577746647989
386,2022-07-07,19,8.25,4.127476485891535
386,2022-07-07,20,0.75,0.37522513508104866
386,2022-07-07,21,0.0,0.0
386,2022-07-07,22,0.13,0.06503902341404842
386,2022-07-07,23,0.0,0.0
386,2022-07-08,0,0.0,0.0
386,2022-07-08,1,0.0,0.0
386,2022-07-08,2,0.12,0.06003602161296778
386,2022-07-08,3,0.0,0.0
386,2022-07-08,4,0.0,0.0
386,2022-07-08,5,0.13,0.06503902341404842
386,2022-07-08,6,3.5,1.751050630378227
386,2022-07-08,7,12.0,6.0036021612967785
386,2022-07-08,8,18.5,9.2555533319992
386,2022-07-08,9,38.12,19.071442865719433
386,2022-07-08,10,59.0,29.517710626375827
386,2022-07-08,11,63.38,31.709025415249155
386,2022-07-08,12,77.62,38.833299979988
386,2022-07-08,13,67.13,33.58515109065439
386,2022-07-08,14,70.25,35.146087652591554
386,2022-07-08,15,17.0,8.505103061837103
386,2022-07-08,16,17.25,8.630178106864118
386,2022-07-08,17,7.25,3.62717630578347
386,2022-07-08,18,5.0,2.501500900540324
386,2022-07-08,19,4.62,2.3113868320992594
386,2022-07-08,20,0.5,0.25015009005403244
386,2022-07-08,21,0.0,0.0
386,2022-07-08,22,0.0,0.0
386,2022-07-08,23,0.12,0.06003602161296778
386,2022-07-09,0,0.0,0.0
386,2022-07-09,1,0.0,0.0
386,2022-07-09,2,0.0,0.0
386,2022-07-09,3,0.12,0.06003602161296778
386,2022-07-09,4,0.0,0.0
386,2022-07-09,5,0.0,0.0
386,2022-07-09,6,3.0,1.5009005403241946
386,2022-07-09,7,15.13,7.569541725035021
386,2022-07-09,8,35.75,17.885731438863317
386,2022-07-09,9,56.87,28.452071242745646
386,2022-07-09,10,77.5,38.773263958375026
386,2022-07-09,11,93.13,46.59295577346408
386,2022-07-09,12,93.12,46.587952771663
386,2022-07-09,13,93.0,46.52791675005003
386,2022-07-09,14,71.38,35.71142685611367
386,2022-07-09,15,72.5,36.2717630578347
386,2022-07-09,16,60.5,30.26816089653792
386,2022-07-09,17,53.37,26.701020612367422
386,2022-07-09,18,27.0,13.50810486291775
386,2022-07-09,19,8.63,4.3175905543326
386,2022-07-09,20,0.75,0.37522513508104866
386,2022-07-09,21,0.0,0.0
386,2022-07-09,22,0.0,0.0
386,2022-07-09,23,0.0,0.0
386,2022-07-10,0,0.25,0.12507504502701622
386,2022-07-10,1,0.0,0.0
386,2022-07-10,2,0.0,0.0
386,2022-07-10,3,0.0,0.0
386,2022-07-10,4,0.0,0.0
386,2022-07-10,5,0.13,0.06503902341404842
386,2022-07-10,6,3.5,1.751050630378227
386,2022-07-10,7,13.75,6.879127476485891
386,2022-07-10,8,38.87,19.44666800080048
386,2022-07-10,9,64.38,32.209325595357214
386,2022-07-10,10,84.12,42.08525115069042
386,2022-07-10,11,95.75,47.90374224534721
386,2022-07-10,12,101.13,50.595357214328594
386,2022-07-10,13,101.75,50.905543325995595
386,2022-07-10,14,83.87,41.9601761056634
386,2022-07-10,15,43.0,21.51290774464679
386,2022-07-10,16,63.25,31.6439863918351
386,2022-07-10,17,51.13,25.580348208925358
386,2022-07-10,18,25.75,12.882729637782669
386,2022-07-10,19,7.25,3.62717630578347
386,2022-07-10,20,0.62,0.3101861116670002
386,2022-07-10,21,0.0,0.0
386,2022-07-10,22,0.12,0.06003602161296778
386,2022-07-10,23,0.0,0.0
386,2022-07-11,0,0.0,0.0
386,2022-07-11,1,0.0,0.0
386,2022-07-11,2,0.25,0.12507504502701622
386,2022-07-11,3,0.0,0.0
386,2022-07-11,4,0.0,0.0
386,2022-07-11,5,0.12,0.06003602161296778
386,2022-07-11,6,2.38,1.1907144286571942
386,2022-07-11,7,12.87,6.438863317990793
386,2022-07-11,8,36.63,18.325995597358418
386,2022-07-11,9,60.87,30.453271963177908
386,2022-07-11,10,80.25,40.149089453672204
386,2022-07-11,11,91.88,45.967580548328996
386,2022-07-11,12,97.25,48.65419251550931
386,2022-07-11,13,99.62,49.839903942365424
386,2022-07-11,14,98.0,49.029417650590354
386,2022-07-11,15,88.88,44.4666800080048
386,2022-07-11,16,74.5,37.27236341805083
386,2022-07-11,17,50.37,25.200120072043227
386,2022-07-11,18,25.13,12.57254352611567
386,2022-07-11,19,6.87,3.437062237342406
386,2022-07-11,20,0.63,0.3151891134680809
386,2022-07-11,21,0.12,0.06003602161296778
386,2022-07-11,22,0.0,0.0
386,2022-07-11,23,0.0,0.0
386,2022-07-12,0,0.0,0.0
386,2022-07-12,1,0.25,0.12507504502701622
386,2022-07-12,2,0.0,0.0
386,2022-07-12,3,0.0,0.0
386,2022-07-12,4,0.0,0.0
386,2022-07-12,5,0.12,0.06003602161296778
386,2022-07-12,6,3.0,1.5009005403241946
386,2022-07-12,7,13.13,6.568941364818892
386,2022-07-12,8,35.12,17.570542325395238
386,2022-07-12,9,65.5,32.76966179707825
386,2022-07-12,10,78.25,39.14848909345607
386,2022-07-12,11,90.75,45.40224134480689
386,2022-07-12,12,94.88,47.46848108865319
386,2022-07-12,13,89.5,44.7768661196718
386,2022-07-12,14,89.75,44.90194116469882
386,2022-07-12,15,64.75,32.3944366619972
386,2022-07-12,16,51.12,25.575345207124272
386,2022-07-12,17,27.5,13.758254952971782
386,2022-07-12,18,11.5,5.753452071242745
386,2022-07-12,19,3.5,1.751050630378227
386,2022-07-12,20,0.25,0.12507504502701622
386,2022-07-12,21,0.12,0.06003602161296778
386,2022-07-12,22,0.0,0.0
386,2022-07-12,23,0.0,0.0
386,2022-07-13,0,0.0,0.0
386,2022-07-13,1,0.13,0.06503902341404842
386,2022-07-13,2,0.0,0.0
386,2022-07-13,3,0.0,0.0
386,2022-07-13,4,0.0,0.0
386,2022-07-13,5,0.0,0.0
386,2022-07-13,6,2.37,1.1857114268561137
386,2022-07-13,7,11.63,5.818491094656795
386,2022-07-13,8,35.5,17.760656393836303
386,2022-07-13,9,57.62,28.827296377826695
386,2022-07-13,10,78.63,39.33860316189713
386,2022-07-13,11,84.37,42.210326195717435
386,2022-07-13,12,92.25,46.15269161496898
386,2022-07-13,13,97.75,48.904342605563336
386,2022-07-13,14,87.25,43.65119071442866
386,2022-07-13,15,74.88,37.4624774864919
386,2022-07-13,16,64.37,32.204322593556135
386,2022-07-13,17,49.13,24.57974784870923
386,2022-07-13,18,23.87,11.942165299179507
386,2022-07-13,19,6.5,3.251951170702422
386,2022-07-13,20,0.75,0.37522513508104866
386,2022-07-13,21,0.13,0.06503902341404842
386,2022-07-13,22,0.0,0.0
386,2022-07-13,23,0.0,0.0
386,2022-07-14,0,0.0,0.0
386,2022-07-14,1,0.12,0.06003602161296778
386,2022-07-14,2,0.0,0.0
386,2022-07-14,3,0.0,0.0
386,2022-07-14,4,0.0,0.0
386,2022-07-14,5,0.12,0.06003602161296778
386,2022-07-14,6,3.25,1.625975585351211
386,2022-07-14,7,11.25,5.6283770262157296
386,2022-07-14,8,31.25,15.634380628377025
386,2022-07-14,9,60.63,30.333199919951976
386,2022-07-14,10,78.25,39.14848909345607
386,2022-07-14,11,73.37,36.70702421452872
386,2022-07-14,12,82.38,41.21472883730238
386,2022-07-14,13,86.0,43.02581548929358
386,2022-07-14,14,74.87,37.45747448469082
386,2022-07-14,15,64.63,32.33440064038423
386,2022-07-14,16,57.5,28.767260356213733
386,2022-07-14,17,49.75,24.889933960376226
386,2022-07-14,18,25.12,12.567540524314587
386,2022-07-14,19,5.75,2.8767260356213726
386,2022-07-14,20,1.25,0.625375225135081
386,2022-07-14,21,0.0,0.0
386,2022-07-14,22,0.13,0.06503902341404842
386,2022-07-14,23,0.0,0.0
386,2022-07-15,0,0.0,0.0
386,2022-07-15,1,0.0,0.0
386,2022-07-15,2,0.13,0.06503902341404842
386,2022-07-15,3,0.0,0.0
386,2022-07-15,4,0.0,0.0
386,2022-07-15,5,0.25,0.12507504502701622
386,2022-07-15,6,3.25,1.625975585351211
386,2022-07-15,7,13.25,6.62897738643186
386,2022-07-15,8,23.25,11.631979187512508
386,2022-07-15,9,42.12,21.072643586151692
386,2022-07-15,10,68.88,34.46067640584351
386,2022-07-15,11,87.87,43.96137682609566
386,2022-07-15,12,87.0,43.52611566940164
386,2022-07-15,13,82.13,41.089653792275364
386,2022-07-15,14,81.0,40.52431458875325
386,2022-07-15,15,86.12,43.08585151090655
386,2022-07-15,16,70.75,35.39623774264559
386,2022-07-15,17,47.5,23.76425855513308
386,2022-07-15,18,22.5,11.256754052431459
386,2022-07-15,19,6.63,3.3169901941164697
386,2022-07-15,20,0.62,0.3101861116670002
386,2022-07-15,21,0.0,0.0
386,2022-07-15,22,0.0,0.0
386,2022-07-15,23,0.0,0.0
386,2022-07-16,0,0.12,0.06003602161296778
386,2022-07-16,1,0.0,0.0
386,2022-07-16,2,0.0,0.0
386,2022-07-16,3,0.0,0.0
386,2022-07-16,4,0.12,0.06003602161296778
386,2022-07-16,5,0.0,0.0
386,2022-07-16,6,2.63,1.3157894736842104
386,2022-07-16,7,9.12,4.56273764258555
386,2022-07-16,8,21.63,10.821492895737443
386,2022-07-16,9,28.62,14.318591154692816
386,2022-07-16,10,28.13,14.073444066439864
386,2022-07-16,11,67.12,33.58014808885332
386,2022-07-16,12,94.25,47.15329197518511
386,2022-07-16,13,86.5,43.275965579347606
386,2022-07-16,14,70.5,35.27116269761857
386,2022-07-16,15,14.38,7.1943165899539725
386,2022-07-16,16,54.12,27.076245747448468
386,2022-07-16,17,32.88,16.449869921953173
386,2022-07-16,18,16.25,8.129877926756054
386,2022-07-16,19,6.75,3.3770262157294373
386,2022-07-16,20,0.62,0.3101861116670002
386,2022-07-16,21,0.0,0.0
386,2022-07-16,22,0.0,0.0
386,2022-07-16,23,0.0,0.0
386,2022-07-17,0,0.13,0.06503902341404842
386,2022-07-17,1,0.0,0.0
386,2022-07-17,2,0.0,0.0
386,2022-07-17,3,0.0,0.0
386,2022-07-17,4,0.13,0.06503902341404842
386,2022-07-17,5,0.0,0.0
386,2022-07-17,6,2.5,1.250750450270162
386,2022-07-17,7,6.62,3.3119871923153896
386,2022-07-17,8,20.38,10.196117670602362
386,2022-07-17,9,63.12,31.57894736842105
386,2022-07-17,10,52.0,26.015609365619376
386,2022-07-17,11,19.38,9.695817490494296
386,2022-07-17,12,35.62,17.82069241544927
386,2022-07-17,13,73.13,36.58695217130278
386,2022-07-17,14,67.37,33.70522313388033
386,2022-07-17,15,53.5,26.76605963578147
386,2022-07-17,16,37.75,18.886331799079446
386,2022-07-17,17,29.5,14.758855313187913
386,2022-07-17,18,18.0,9.005403241945167
386,2022-07-17,19,6.25,3.1268761256754054
386,2022-07-17,20,0.13,0.06503902341404842
386,2022-07-17,21,0.13,0.06503902341404842
386,2022-07-17,22,0.0,0.0
386,2022-07-17,23,0.0,0.0
386,2022-07-18,0,0.0,0.0
386,2022-07-18,1,0.12,0.06003602161296778
386,2022-07-18,2,0.0,0.0
386,2022-07-18,3,0.0,0.0
386,2022-07-18,4,0.0,0.0
386,2022-07-18,5,0.12,0.06003602161296778
386,2022-07-18,6,2.25,1.125675405243146
386,2022-07-18,7,0.25,0.12507504502701622
386,2022-07-18,8,5.25,2.6265759455673403
386,2022-07-18,9,18.13,9.070442265359215
386,2022-07-18,10,26.62,13.317990794476685
386,2022-07-18,11,31.38,15.699419651791075
386,2022-07-18,12,32.37,16.19471683009806
386,2022-07-18,13,73.13,36.58695217130278
386,2022-07-18,14,28.12,14.068441064638785
386,2022-07-18,15,2.13,1.065639383630178
386,2022-07-18,16,40.25,20.13708224934961
386,2022-07-18,17,9.87,4.9379627776666
386,2022-07-18,18,15.25,7.629577746647989
386,2022-07-18,19,3.38,1.691014608765259
386,2022-07-18,20,0.12,0.06003602161296778
386,2022-07-18,21,0.0,0.0
386,2022-07-18,22,0.0,0.0
386,2022-07-18,23,0.0,0.0
386,2022-07-19,0,0.12,0.06003602161296778
386,2022-07-19,1,0.0,0.0
386,2022-07-19,2,0.0,0.0
386,2022-07-19,3,0.0,0.0
386,2022-07-19,4,0.12,0.06003602161296778
386,2022-07-19,5,0.0,0.0
386,2022-07-19,6,1.88,0.9405643386031618
386,2022-07-19,7,11.87,5.9385631378827295
386,2022-07-19,8,35.25,17.635581348809286
386,2022-07-19,9,60.13,30.08304982989794
386,2022-07-19,10,79.5,39.77386431859116
386,2022-07-19,11,91.37,45.71242745647389
386,2022-07-19,12,97.25,48.65419251550931
386,2022-07-19,13,98.63,49.34460676405843
386,2022-07-19,14,95.25,47.653592155293175
386,2022-07-19,15,85.37,42.7106263758255
386,2022-07-19,16,71.0,35.521312787672606
386,2022-07-19,17,46.88,23.45407244346608
386,2022-07-19,18,21.75,10.88152891735041
386,2022-07-19,19,6.5,3.251951170702422
386,2022-07-19,20,0.62,0.3101861116670002
386,2022-07-19,21,0.0,0.0
386,2022-07-19,22,0.13,0.06503902341404842
386,2022-07-19,23,0.0,0.0
386,2022-07-20,0,0.0,0.0
386,2022-07-20,1,0.0,0.0
386,2022-07-20,2,0.13,0.06503902341404842
386,2022-07-20,3,0.0,0.0
386,2022-07-20,4,0.0,0.0
386,2022-07-20,5,0.0,0.0
386,2022-07-20,6,2.0,1.0006003602161297
386,2022-07-20,7,10.87,5.438262957774665
386,2022-07-20,8,33.0,16.50990594356614
386,2022-07-20,9,57.0,28.517110266159694
386,2022-07-20,10,74.63,37.33740244146488
386,2022-07-20,11,85.75,42.90074044426656
386,2022-07-20,12,87.5,43.776265759455676
386,2022-07-20,13,76.87,38.458074844906946
386,2022-07-20,14,77.25,38.64818891334801
386,2022-07-20,15,83.63,41.84010406243746
386,2022-07-20,16,58.75,29.39263558134881
386,2022-07-20,17,31.0,15.509305583350011
386,2022-07-20,18,21.25,10.631378827296379
386,2022-07-20,19,5.5,2.751650990594357
386,2022-07-20,20,0.37,0.18511106663998397
386,2022-07-20,21,0.0,0.0
386,2022-07-20,22,0.12,0.06003602161296778
386,2022-07-20,23,0.0,0.0
386,2022-07-21,0,0.0,0.0
386,2022-07-21,1,0.0,0.0
386,2022-07-21,2,0.13,0.06503902341404842
386,2022-07-21,3,0.0,0.0
386,2022-07-21,4,0.0,0.0
386,2022-07-21,5,0.0,0.0
386,2022-07-21,6,2.38,1.1907144286571942
386,2022-07-21,7,11.0,5.503301981188714
386,2022-07-21,8,32.37,16.19471683009806
386,2022-07-21,9,56.5,28.266960176105666
386,2022-07-21,10,66.63,33.33500100060036
386,2022-07-21,11,75.62,37.832699619771866
386,2022-07-21,12,78.88,39.46367820692415
386,2022-07-21,13,32.25,16.13468080848509
386,2022-07-21,14,24.12,12.067240344206525
386,2022-07-21,15,72.63,36.33680208124875
386,2022-07-21,16,56.62,28.32699619771863
386,2022-07-21,17,34.38,17.20032019211527
386,2022-07-21,18,22.37,11.191715029017411
386,2022-07-21,19,6.0,3.0018010806483892
386,2022-07-21,20,0.38,0.19011406844106463
386,2022-07-21,21,0.0,0.0
386,2022-07-21,22,0.0,0.0
386,2022-07-21,23,0.0,0.0
386,2022-07-22,0,0.12,0.06003602161296778
386,2022-07-22,1,0.0,0.0
386,2022-07-22,2,0.0,0.0
386,2022-07-22,3,0.0,0.0
386,2022-07-22,4,0.12,0.06003602161296778
386,2022-07-22,5,0.0,0.0
386,2022-07-22,6,2.13,1.065639383630178
386,2022-07-22,7,10.75,5.378226936161697
386,2022-07-22,8,32.75,16.384830898539125
386,2022-07-22,9,56.87,28.452071242745646
386,2022-07-22,10,74.88,37.4624774864919
386,2022-07-22,11,88.5,44.27656593956374
386,2022-07-22,12,96.25,48.153892335401245
386,2022-07-22,13,95.87,47.963778266960176
386,2022-07-22,14,92.5,46.277766659996
386,2022-07-22,15,76.75,38.39803882329398
386,2022-07-22,16,68.38,34.21052631578947
386,2022-07-22,17,27.62,13.818290974584752
386,2022-07-22,18,7.63,3.8172903742245348
386,2022-07-22,19,5.12,2.5615369221532918
386,2022-07-22,20,0.38,0.19011406844106463
386,2022-07-22,21,0.12,0.06003602161296778
386,2022-07-22,22,0.0,0.0
386,2022-07-22,23,0.0,0.0
386,2022-07-23,0,0.0,0.0
386,2022-07-23,1,0.12,0.06003602161296778
