ProjectID,Date,"Hour (Eastern Time, Daylight-Adjusted)",Electricity Generated,Capacity Factor
,YYYY-MM-DD,hr,kW,%
508,2022-07-01,1,0.0,0.0
508,2022-07-01,2,0.0,0.0
508,2022-07-01,3,0.0,0.0
508,2022-07-01,4,0.0,0.0
508,2022-07-01,5,0.0,0.0
508,2022-07-01,6,0.0,0.0
508,2022-07-01,7,1.25,0.18113316910592667
508,2022-07-01,8,26.75,3.876249818866831
508,2022-07-01,9,106.0,15.360092740182582
508,2022-07-01,10,187.75,27.206201999710185
508,2022-07-01,11,281.25,40.7549630488335
508,2022-07-01,12,365.0,52.890885378930584
508,2022-07-01,13,410.0,59.41167946674395
508,2022-07-01,14,324.75,47.058397333719746
508,2022-07-01,15,388.0,56.223735690479636
508,2022-07-01,16,286.75,41.55194899289958
508,2022-07-01,17,268.25,38.87117809013186
508,2022-07-01,18,178.75,25.902043182147516
508,2022-07-01,19,110.5,16.01217214896392
508,2022-07-01,20,95.5,13.838574119692797
508,2022-07-01,21,45.5,6.5932473554557305
508,2022-07-01,22,0.0,0.0
508,2022-07-01,23,0.0,0.0
508,2022-07-02,0,0.0,0.0
508,2022-07-02,1,0.0,0.0
508,2022-07-02,2,0.0,0.0
508,2022-07-02,3,0.0,0.0
508,2022-07-02,4,0.0,0.0
508,2022-07-02,5,0.0,0.0
508,2022-07-02,6,0.0,0.0
508,2022-07-02,7,0.5,0.07245326764237067
508,2022-07-02,8,18.25,2.6445442689465293
508,2022-07-02,9,45.25,6.557020721634546
508,2022-07-02,10,96.25,13.947254021156356
508,2022-07-02,11,168.5,24.416751195478913
508,2022-07-02,12,273.5,39.631937400376756
508,2022-07-02,13,331.5,48.03651644689175
508,2022-07-02,14,309.25,44.81234603680626
508,2022-07-02,15,354.25,51.33314012461961
508,2022-07-02,16,150.0,21.7359802927112
508,2022-07-02,17,181.75,26.33676278800174
508,2022-07-02,18,239.0,34.63266193305318
508,2022-07-02,19,237.5,34.415302130126065
508,2022-07-02,20,153.75,22.27937980002898
508,2022-07-02,21,39.75,5.7600347775684675
508,2022-07-02,22,0.0,0.0
508,2022-07-02,23,0.0,0.0
508,2022-07-03,0,0.0,0.0
