ProjectID,Date,"Hour (Eastern Time, Daylight-Adjusted)",Electricity Generated,Capacity Factor
,YYYY-MM-DD,hr,kW,%
1180,2022-07-01,1,0.0,0.0
1180,2022-07-01,2,0.0,0.0
1180,2022-07-01,3,0.0,0.0
1180,2022-07-01,4,0.0,0.0
1180,2022-07-01,5,0.0,0.0
1180,2022-07-01,6,0.0,0.0
1180,2022-07-01,7,0.0,0.0
1180,2022-07-01,8,53.75,8.522006595636732
1180,2022-07-01,9,156.125,24.75345636732623
1180,2022-07-01,10,267.875,42.47130263825469
1180,2022-07-01,11,349.125,55.35340563165906
1180,2022-07-01,12,414.625,65.73836250634196
1180,2022-07-01,13,447.5,70.95065956367326
1180,2022-07-01,14,415.5,65.87709284627093
1180,2022-07-01,15,335.0,53.11390157280568
1180,2022-07-01,16,301.875,47.86196727549467
1180,2022-07-01,17,364.875,57.85055175038052
1180,2022-07-01,18,274.75,43.5613267376966
1180,2022-07-01,19,170.0,26.953323186199896
1180,2022-07-01,20,54.375,8.621099695585997
1180,2022-07-01,21,13.875,2.199866818873668
1180,2022-07-01,22,0.0,0.0
1180,2022-07-01,23,0.0,0.0
1180,2022-07-02,0,0.0,0.0
1180,2022-07-02,1,0.0,0.0
1180,2022-07-02,2,0.0,0.0
1180,2022-07-02,3,0.0,0.0
1180,2022-07-02,4,0.0,0.0
1180,2022-07-02,5,0.0,0.0
1180,2022-07-02,6,0.0,0.0
1180,2022-07-02,7,0.0,0.0
1180,2022-07-02,8,20.125,3.1907978183663115
1180,2022-07-02,9,57.5,9.116565195332319
1180,2022-07-02,10,170.125,26.973141806189748
1180,2022-07-02,11,233.875,37.08063800101471
1180,2022-07-02,12,359.875,57.05780695078641
1180,2022-07-02,13,332.75,52.75716641298833
1180,2022-07-02,14,341.0,54.065195332318616
1180,2022-07-02,15,238.875,37.87338280060883
1180,2022-07-02,16,315.75,50.06183409436834
1180,2022-07-02,17,379.875,60.22878614916286
1180,2022-07-02,18,152.75,24.2183536276002
1180,2022-07-02,19,173.875,27.567700405885336
1180,2022-07-02,20,77.375,12.267725773718924
1180,2022-07-02,21,10.0,1.5854895991882292
1180,2022-07-02,22,0.0,0.0
1180,2022-07-02,23,0.0,0.0
1180,2022-07-03,0,0.0,0.0
1180,2022-07-03,1,0.0,0.0
1180,2022-07-03,2,0.0,0.0
1180,2022-07-03,3,0.0,0.0
1180,2022-07-03,4,0.0,0.0
1180,2022-07-03,5,0.0,0.0
1180,2022-07-03,6,0.0,0.0
1180,2022-07-03,7,0.0,0.0
1180,2022-07-03,8,28.0,4.4393708777270415
1180,2022-07-03,9,47.0,7.451801116184678
1180,2022-07-03,10,73.875,11.712804414003044
1180,2022-07-03,11,182.25,28.89554794520548
1180,2022-07-03,12,272.75,43.244228817858954
1180,2022-07-03,13,452.875,71.80286022323693
1180,2022-07-03,14,471.5,74.75583460172501
1180,2022-07-03,15,461.75,73.20998224251649
1180,2022-07-03,16,435.5,69.04807204464738
1180,2022-07-03,17,381.75,60.526065449010645
1180,2022-07-03,18,299.0,47.40613901572806
1180,2022-07-03,19,193.625,30.699042364282086
1180,2022-07-03,20,78.25,12.406456113647895
1180,2022-07-03,21,12.625,2.0016806189751395
1180,2022-07-03,22,0.0,0.0
1180,2022-07-03,23,0.0,0.0
1180,2022-07-04,0,0.0,0.0
1180,2022-07-04,1,0.0,0.0
1180,2022-07-04,2,0.0,0.0
1180,2022-07-04,3,0.0,0.0
1180,2022-07-04,4,0.0,0.0
1180,2022-07-04,5,0.0,0.0
1180,2022-07-04,6,0.0,0.0
1180,2022-07-04,7,0.0,0.0
1180,2022-07-04,8,58.0,9.19583967529173
1180,2022-07-04,9,175.625,27.845161085743275
1180,2022-07-04,10,287.625,45.602644596651444
1180,2022-07-04,11,374.625,59.39640410958904
1180,2022-07-04,12,440.0,69.76154236428209
1180,2022-07-04,13,470.75,74.63692288178589
1180,2022-07-04,14,454.125,72.00104642313546
1180,2022-07-04,15,405.5,64.29160324708269
1180,2022-07-04,16,431.875,68.47333206494164
1180,2022-07-04,17,367.375,58.24692415017757
