ProjectID,Date,"Hour (Eastern Time, Daylight-Adjusted)",Electricity Generated,Capacity Factor
,YYYY-MM-DD,hr,kW,%
626,2022-07-01,1,0.0,0.0
626,2022-07-01,2,0.0,0.0
626,2022-07-01,3,0.0,0.0
626,2022-07-01,4,0.0,0.0
626,2022-07-01,5,0.0,0.0
626,2022-07-01,6,0.0,0.0
626,2022-07-01,7,0.75,0.15006002400960386
626,2022-07-01,8,13.75,2.7511004401760704
626,2022-07-01,9,59.5,11.904761904761903
626,2022-07-01,10,135.25,27.060824329731894
626,2022-07-01,11,223.25,44.66786714685874
626,2022-07-01,12,293.0,58.623449379751904
626,2022-07-01,13,321.0,64.22569027611044
626,2022-07-01,14,303.25,60.674269707883155
626,2022-07-01,15,244.75,48.96958783513406
626,2022-07-01,16,198.5,39.715886354541816
626,2022-07-01,17,230.0,46.01840736294518
626,2022-07-01,18,135.25,27.060824329731894
626,2022-07-01,19,76.25,15.25610244097639
626,2022-07-01,20,51.5,10.304121648659462
626,2022-07-01,21,23.75,4.751900760304122
626,2022-07-01,22,1.0,0.20008003201280514
626,2022-07-01,23,0.0,0.0
626,2022-07-02,0,0.0,0.0
626,2022-07-02,1,0.0,0.0
626,2022-07-02,2,0.0,0.0
626,2022-07-02,3,0.0,0.0
626,2022-07-02,4,0.0,0.0
626,2022-07-02,5,0.0,0.0
626,2022-07-02,6,0.0,0.0
626,2022-07-02,7,0.25,0.050020008003201284
626,2022-07-02,8,10.5,2.1008403361344534
626,2022-07-02,9,32.5,6.502601040416166
626,2022-07-02,10,56.75,11.354541816726691
626,2022-07-02,11,120.75,24.159663865546218
626,2022-07-02,12,189.0,37.81512605042017
626,2022-07-02,13,255.25,51.07042817126851
626,2022-07-02,14,229.0,45.81832733093238
626,2022-07-02,15,207.0,41.416566626650656
626,2022-07-02,16,160.75,32.16286514605842
626,2022-07-02,17,192.25,38.46538615446178
626,2022-07-02,18,145.0,29.011604641856742
626,2022-07-02,19,155.25,31.062424969987994
626,2022-07-02,20,67.75,13.555422168867548
626,2022-07-02,21,10.5,2.1008403361344534
626,2022-07-02,22,0.5,0.10004001600640257
626,2022-07-02,23,0.0,0.0
626,2022-07-03,0,0.0,0.0
626,2022-07-03,1,0.0,0.0
626,2022-07-03,2,0.0,0.0
626,2022-07-03,3,0.0,0.0
626,2022-07-03,4,0.0,0.0
626,2022-07-03,5,0.0,0.0
626,2022-07-03,6,0.0,0.0
626,2022-07-03,7,0.5,0.10004001600640257
626,2022-07-03,8,10.0,2.000800320128051
626,2022-07-03,9,26.25,5.2521008403361344
626,2022-07-03,10,58.25,11.654661864745899
626,2022-07-03,11,88.0,17.60704281712685
626,2022-07-03,12,190.0,38.015206082432975
626,2022-07-03,13,265.5,53.121248499399755
626,2022-07-03,14,236.0,47.21888755502201
626,2022-07-03,15,332.75,66.5766306522609
626,2022-07-03,16,331.5,66.3265306122449
626,2022-07-03,17,302.0,60.42416966786715
626,2022-07-03,18,240.75,48.16926770708283
626,2022-07-03,19,155.25,31.062424969987994
626,2022-07-03,20,58.0,11.604641856742697
626,2022-07-03,21,10.75,2.150860344137655
626,2022-07-03,22,1.0,0.20008003201280514
626,2022-07-03,23,0.0,0.0
626,2022-07-04,0,0.0,0.0
626,2022-07-04,1,0.0,0.0
626,2022-07-04,2,0.0,0.0
626,2022-07-04,3,0.0,0.0
626,2022-07-04,4,0.0,0.0
626,2022-07-04,5,0.0,0.0
626,2022-07-04,6,0.0,0.0
626,2022-07-04,7,0.5,0.10004001600640257
626,2022-07-04,8,9.0,1.800720288115246
626,2022-07-04,9,46.5,9.30372148859544
626,2022-07-04,10,145.75,29.161664665866343
626,2022-07-04,11,224.25,44.867947178871546
626,2022-07-04,12,281.75,56.372549019607845
626,2022-07-04,13,300.0,60.024009603841534
626,2022-07-04,14,299.75,59.973989595838326
626,2022-07-04,15,300.0,60.024009603841534
626,2022-07-04,16,297.25,59.47378951580632
626,2022-07-04,17,263.5,52.721088435374156
626,2022-07-04,18,207.5,41.51660664265706
626,2022-07-04,19,132.25,26.460584233693478
626,2022-07-04,20,54.25,10.854341736694678
626,2022-07-04,21,10.5,2.1008403361344534
626,2022-07-04,22,0.75,0.15006002400960386
626,2022-07-04,23,0.0,0.0
626,2022-07-05,0,0.0,0.0
626,2022-07-05,1,0.0,0.0
626,2022-07-05,2,0.0,0.0
626,2022-07-05,3,0.0,0.0
626,2022-07-05,4,0.0,0.0
626,2022-07-05,5,0.0,0.0
626,2022-07-05,6,0.0,0.0
626,2022-07-05,7,0.5,0.10004001600640257
626,2022-07-05,8,14.25,2.851140456182473
626,2022-07-05,9,47.25,9.453781512605042
626,2022-07-05,10,125.75,25.160064025610247
626,2022-07-05,11,229.75,45.968387354941974
626,2022-07-05,12,298.75,59.773909563825534
626,2022-07-05,13,317.5,63.52541016406562
626,2022-07-05,14,330.25,66.0764305722289
626,2022-07-05,15,229.75,45.968387354941974
626,2022-07-05,16,106.5,21.308523409363744
626,2022-07-05,17,44.25,8.853541416566626
626,2022-07-05,18,31.0,6.202480992396959
626,2022-07-05,19,31.5,6.302521008403361
626,2022-07-05,20,47.5,9.503801520608244
626,2022-07-05,21,6.5,1.3005202080832332
626,2022-07-05,22,0.5,0.10004001600640257
626,2022-07-05,23,0.0,0.0
626,2022-07-06,0,0.0,0.0
626,2022-07-06,1,0.0,0.0
626,2022-07-06,2,0.0,0.0
626,2022-07-06,3,0.0,0.0
626,2022-07-06,4,0.0,0.0
626,2022-07-06,5,0.0,0.0
626,2022-07-06,6,0.0,0.0
626,2022-07-06,7,1.0,0.20008003201280514
