ProjectID,Date,"Hour (Eastern Time, Daylight-Adjusted)",Electricity Generated,Capacity Factor
,YYYY-MM-DD,hr,kW,%
1045,2022-07-18,1,2.0,0.0700280112044818
1045,2022-07-18,2,1.0,0.0350140056022409
1045,2022-07-18,3,0.0,0.0
1045,2022-07-18,4,1.0,0.0350140056022409
1045,2022-07-18,5,1.0,0.0350140056022409
1045,2022-07-18,6,17.0,0.5952380952380952
1045,2022-07-18,7,195.0,6.8277310924369745
1045,2022-07-18,8,301.0,10.53921568627451
1045,2022-07-18,9,571.0,19.992997198879554
1045,2022-07-18,10,532.0,18.627450980392158
1045,2022-07-18,11,558.0,19.537815126050422
1045,2022-07-18,12,467.0,16.3515406162465
1045,2022-07-18,13,459.0,16.071428571428573
1045,2022-07-18,14,384.0,13.445378151260504
1045,2022-07-18,15,218.0,7.633053221288516
1045,2022-07-18,16,124.0,4.341736694677871
1045,2022-07-18,17,107.0,3.746498599439776
1045,2022-07-18,18,152.0,5.322128851540616
1045,2022-07-18,19,136.0,4.761904761904762
1045,2022-07-18,20,20.0,0.700280112044818
1045,2022-07-18,21,0.0,0.0
1045,2022-07-18,22,0.0,0.0
1045,2022-07-18,23,0.0,0.0
1045,2022-07-19,0,0.0,0.0
