ProjectID,Date,"Hour (Eastern Time, Daylight-Adjusted)",Electricity Generated,Capacity Factor
,YYYY-MM-DD,hr,kW,%
1404,2022-07-18,1,0.0,0.0
1404,2022-07-18,2,0.0,0.0
1404,2022-07-18,3,0.0,0.0
1404,2022-07-18,4,0.0,0.0
1404,2022-07-18,5,0.0,0.0
1404,2022-07-18,6,0.0,0.0
1404,2022-07-18,7,27.389,2.8687992290933466
1404,2022-07-18,8,33.611,3.5205086308027482
1404,2022-07-18,9,41.63,4.360440757499581
1404,2022-07-18,10,62.37,6.532805429864252
1404,2022-07-18,11,63.0,6.598793363499246
1404,2022-07-18,12,53.321,5.584988268811798
1404,2022-07-18,13,81.371,8.523022456845986
1404,2022-07-18,14,156.968,16.441260264789676
1404,2022-07-18,15,123.226,12.907030333500922
1404,2022-07-18,16,101.189,10.598814312049605
1404,2022-07-18,17,112.924,11.827970504441094
1404,2022-07-18,18,39.104,4.095860566448802
1404,2022-07-18,19,40.896,4.283559577677225
1404,2022-07-18,20,4.0,0.41897100720630126
1404,2022-07-18,21,0.0,0.0
1404,2022-07-18,22,0.0,0.0
1404,2022-07-18,23,0.0,0.0
1404,2022-07-19,0,0.0,0.0
