ProjectID,Date,"Hour (Eastern Time, Daylight-Adjusted)",Electricity Generated,Capacity Factor
,YYYY-MM-DD,hr,kW,%
374,2022-07-18,1,10.0,0.408997955010225
374,2022-07-18,2,10.0,0.408997955010225
374,2022-07-18,3,0.0,0.0
374,2022-07-18,4,0.0,0.0
374,2022-07-18,5,0.0,0.0
374,2022-07-18,6,20.0,0.81799591002045
374,2022-07-18,7,60.0,2.4539877300613497
374,2022-07-18,8,120.0,4.9079754601226995
374,2022-07-18,9,140.0,5.725971370143149
374,2022-07-18,10,220.0,8.997955010224949
374,2022-07-18,11,210.0,8.588957055214724
374,2022-07-18,12,420.0,17.177914110429448
374,2022-07-18,13,310.0,12.678936605316974
374,2022-07-18,14,440.0,17.995910020449898
374,2022-07-18,15,580.0,23.721881390593047
374,2022-07-18,16,420.0,17.177914110429448
374,2022-07-18,17,580.0,23.721881390593047
374,2022-07-18,18,250.0,10.224948875255624
374,2022-07-18,19,160.0,6.5439672801636
374,2022-07-18,20,30.0,1.2269938650306749
374,2022-07-18,21,0.0,0.0
374,2022-07-18,22,0.0,0.0
374,2022-07-18,23,0.0,0.0
374,2022-07-19,0,0.0,0.0
