ProjectID,Date,"Hour (Eastern Time, Daylight-Adjusted)",Electricity Generated,Capacity Factor
,YYYY-MM-DD,hr,kW,%
561,2022-07-18,1,0.1,0.003631016139866742
561,2022-07-18,2,0.2,0.007262032279733484
561,2022-07-18,3,0.1,0.003631016139866742
561,2022-07-18,4,0.2,0.007262032279733484
561,2022-07-18,5,0.1,0.003631016139866742
561,2022-07-18,6,0.1,0.003631016139866742
561,2022-07-18,7,0.4,0.014524064559466967
561,2022-07-18,8,24.1,0.8750748897078848
561,2022-07-18,9,104.6,3.798042882300611
561,2022-07-18,10,122.1,4.433470706777292
561,2022-07-18,11,118.2,4.291861077322488
561,2022-07-18,12,267.2,9.702075125723933
561,2022-07-18,13,403.9,14.665674188921768
561,2022-07-18,14,498.6,18.104246473375575
561,2022-07-18,15,855.1,31.048819012000507
561,2022-07-18,16,996.7,36.19033786605181
561,2022-07-18,17,583.8,21.197872224542035
561,2022-07-18,18,561.5,20.388155625351754
561,2022-07-18,19,379.6,13.78333726693415
561,2022-07-18,20,174.0,6.317968083368131
561,2022-07-18,21,15.3,0.5555454693996115
561,2022-07-18,22,15.7,0.5700695339590783
561,2022-07-18,23,0.1,0.003631016139866742
561,2022-07-19,0,0.2,0.007262032279733484
