ProjectID,Date,"Hour (Eastern Time, Daylight-Adjusted)",Electricity Generated,Capacity Factor
,YYYY-MM-DD,hr,kW,%
2841,2022-07-18,1,0.0,0.0
2841,2022-07-18,2,0.0,0.0
2841,2022-07-18,3,0.0,0.0
2841,2022-07-18,4,0.0,0.0
2841,2022-07-18,5,0.0,0.0
2841,2022-07-18,6,4.954,0.17454478831952197
2841,2022-07-18,7,41.989,1.4794027284514348
2841,2022-07-18,8,214.714,7.565040306668921
2841,2022-07-18,9,208.18,7.334827216866792
2841,2022-07-18,10,169.87,5.985047071424546
2841,2022-07-18,11,247.083,8.705500591916119
2841,2022-07-18,12,279.935,9.862978465527934
2841,2022-07-18,13,168.143,5.924199503917921
2841,2022-07-18,14,331.844,11.691893567844861
2841,2022-07-18,15,555.522,19.57276340267208
2841,2022-07-18,16,462.489,16.294922205310332
2841,2022-07-18,17,700.583,24.68371244151305
2841,2022-07-18,18,364.414,12.839435706635099
2841,2022-07-18,19,78.27,2.7576949095213936
2841,2022-07-18,20,62.012,2.1848751338857886
2841,2022-07-18,21,0.99,0.03488077118214105
2841,2022-07-18,22,0.0,0.0
2841,2022-07-18,23,0.0,0.0
2841,2022-07-19,0,0.0,0.0
