ProjectID,Date,"Hour (Eastern Time, Daylight-Adjusted)",Electricity Generated,Capacity Factor
,YYYY-MM-DD,hr,kW,%
2502,2022-07-18,1,0.0,0.0
2502,2022-07-18,2,0.0,0.0
2502,2022-07-18,3,0.0,0.0
2502,2022-07-18,4,0.0,0.0
2502,2022-07-18,5,0.0,0.0
2502,2022-07-18,6,0.0,0.0
2502,2022-07-18,7,0.0,0.0
2502,2022-07-18,8,53.955,1.5853264382676147
2502,2022-07-18,9,270.996,7.962508080155138
2502,2022-07-18,10,241.418,7.093435975788917
2502,2022-07-18,11,193.64,5.689604513133925
2502,2022-07-18,12,281.982,8.285302932361756
2502,2022-07-18,13,383.833,11.277927954398544
2502,2022-07-18,14,344.194,10.113239701474996
2502,2022-07-18,15,522.949,15.365487453722745
2502,2022-07-18,16,782.061,22.978815302344717
2502,2022-07-18,17,585.859,17.213933125697835
2502,2022-07-18,18,968.994,28.471352177234532
2502,2022-07-18,19,443.29,13.024916260210379
2502,2022-07-18,20,77.188,2.267967326790856
2502,2022-07-18,21,103.546,3.042428160075219
2502,2022-07-18,22,0.0,0.0
2502,2022-07-18,23,0.0,0.0
2502,2022-07-19,0,0.0,0.0
