ProjectID,Date,"Hour (Eastern Time, Daylight-Adjusted)",Electricity Generated,Capacity Factor
,YYYY-MM-DD,hr,kW,%
913,2022-07-18,1,0.0,0.0
913,2022-07-18,2,0.0,0.0
913,2022-07-18,3,0.0,0.0
913,2022-07-18,4,0.0,0.0
913,2022-07-18,5,0.0,0.0
913,2022-07-18,6,0.0,0.0
913,2022-07-18,7,0.0,0.0
913,2022-07-18,8,18.0,1.2849800114220444
913,2022-07-18,9,69.0,4.925756710451171
913,2022-07-18,10,118.0,8.423757852655624
913,2022-07-18,11,36.0,2.569960022844089
913,2022-07-18,12,40.0,2.8555111364934325
913,2022-07-18,13,59.0,4.211878926327812
913,2022-07-18,14,137.0,9.780125642490006
913,2022-07-18,15,123.0,8.780696744717305
913,2022-07-18,16,71.0,5.068532267275843
913,2022-07-18,17,104.0,7.424328954882924
913,2022-07-18,18,159.0,11.350656767561395
913,2022-07-18,19,125.0,8.923472301541976
913,2022-07-18,20,75.0,5.354083380925186
913,2022-07-18,21,20.0,1.4277555682467162
913,2022-07-18,22,9.0,0.6424900057110222
913,2022-07-18,23,0.0,0.0
913,2022-07-19,0,0.0,0.0
