ProjectID,Date,"Hour (Eastern Time, Daylight-Adjusted)",Electricity Generated,Capacity Factor
,YYYY-MM-DD,hr,kW,%
2381,2022-07-18,1,0.0,0.0
2381,2022-07-18,2,0.0,0.0
2381,2022-07-18,3,0.0,0.0
2381,2022-07-18,4,0.0,0.0
2381,2022-07-18,5,0.0,0.0
2381,2022-07-18,6,10.724,0.19165092510351903
2381,2022-07-18,7,113.738,2.0326364154628913
2381,2022-07-18,8,265.476,4.744379055649181
2381,2022-07-18,9,371.303,6.635636277854524
2381,2022-07-18,10,383.786,6.858722672676161
2381,2022-07-18,11,377.695,6.749869093339576
2381,2022-07-18,12,308.694,5.516737287756966
2381,2022-07-18,13,925.602,16.541633679379654
2381,2022-07-18,14,1568.608,28.032933077655798
2381,2022-07-18,15,2674.644,47.79914182418654
2381,2022-07-18,16,2805.693,50.14114686744383
2381,2022-07-18,17,1009.171,18.035113366061488
2381,2022-07-18,18,475.846,8.503946858150794
2381,2022-07-18,19,673.832,12.042197516258339
2381,2022-07-18,20,72.625,1.2978970939614947
2381,2022-07-18,21,4.423,0.07904439031451554
2381,2022-07-18,22,0.0,0.0
2381,2022-07-18,23,0.0,0.0
2381,2022-07-19,0,0.0,0.0
