ProjectID,Date,"Hour (Eastern Time, Daylight-Adjusted)",Electricity Generated,Capacity Factor
,YYYY-MM-DD,hr,kW,%
2814,2022-07-18,1,0.125,0.0016662134566064696
2814,2022-07-18,2,0.0,0.0
2814,2022-07-18,3,0.125,0.0016662134566064696
2814,2022-07-18,4,0.25,0.003332426913212939
2814,2022-07-18,5,0.0,0.0
2814,2022-07-18,6,5.125,0.06831475172086526
2814,2022-07-18,7,122.375,1.6312229740177338
2814,2022-07-18,8,142.875,1.9044819809011948
2814,2022-07-18,9,284.0,3.785636973409899
2814,2022-07-18,10,372.25,4.961983673774067
2814,2022-07-18,11,958.5,12.776524785258408
2814,2022-07-18,12,1589.625,21.189236527664477
2814,2022-07-18,13,1577.0,21.02094896854722
2814,2022-07-18,14,1107.625,14.764317438989927
2814,2022-07-18,15,2010.125,26.794378595688638
2814,2022-07-18,16,2346.0,31.271494153590222
2814,2022-07-18,17,1837.125,24.488339171745285
2814,2022-07-18,18,1663.5,22.1739686805189
2814,2022-07-18,19,423.875,5.6501298313525385
2814,2022-07-18,20,511.75,6.821477891346888
2814,2022-07-18,21,7.75,0.10330523430960112
2814,2022-07-18,22,0.25,0.003332426913212939
2814,2022-07-18,23,0.0,0.0
2814,2022-07-19,0,0.0,0.0
