ProjectID,Date,"Hour (Eastern Time, Daylight-Adjusted)",Electricity Generated,Capacity Factor
,YYYY-MM-DD,hr,kW,%
2847,2022-07-18,1,0.0,0.0
2847,2022-07-18,2,0.0,0.0
2847,2022-07-18,3,0.0,0.0
2847,2022-07-18,4,0.0,0.0
2847,2022-07-18,5,0.0,0.0
2847,2022-07-18,6,0.0,0.0
2847,2022-07-18,7,1.0,0.015376678652787678
2847,2022-07-18,8,97.0,1.4915378293204047
2847,2022-07-18,9,165.0,2.537151977709967
2847,2022-07-18,10,208.0,3.198349159779837
2847,2022-07-18,11,294.0,4.5207435239195775
2847,2022-07-18,12,260.0,3.9979364497247962
2847,2022-07-18,13,198.0,3.04458237325196
2847,2022-07-18,14,324.0,4.9820438835032075
2847,2022-07-18,15,712.0,10.948195200784825
2847,2022-07-18,16,808.0,12.424356351452444
2847,2022-07-18,17,565.0,8.687823438825038
2847,2022-07-18,18,300.0,4.613003595836304
2847,2022-07-18,19,199.0,3.0599590519047477
2847,2022-07-18,20,193.0,2.967698979988022
2847,2022-07-18,21,35.0,0.5381837528475687
2847,2022-07-18,22,1.0,0.015376678652787678
2847,2022-07-18,23,0.0,0.0
2847,2022-07-19,0,0.0,0.0
