ProjectID,Date,"Hour (Eastern Time, Daylight-Adjusted)",Electricity Generated,Capacity Factor
,YYYY-MM-DD,hr,kW,%
665,2022-07-18,1,0.0,0.0
665,2022-07-18,2,0.0,0.0
665,2022-07-18,3,0.0,0.0
665,2022-07-18,4,0.0,0.0
665,2022-07-18,5,0.0,0.0
665,2022-07-18,6,0.0,0.0
665,2022-07-18,7,100.0,3.44061160311857
665,2022-07-18,8,100.0,3.44061160311857
665,2022-07-18,9,100.0,3.44061160311857
665,2022-07-18,10,100.0,3.44061160311857
665,2022-07-18,11,100.0,3.44061160311857
665,2022-07-18,12,200.0,6.88122320623714
665,2022-07-18,13,300.0,10.32183480935571
665,2022-07-18,14,500.0,17.203058015592852
665,2022-07-18,15,900.0,30.96550442806713
665,2022-07-18,16,900.0,30.96550442806713
665,2022-07-18,17,400.0,13.76244641247428
665,2022-07-18,18,200.0,6.88122320623714
665,2022-07-18,19,200.0,6.88122320623714
665,2022-07-18,20,100.0,3.44061160311857
665,2022-07-18,21,0.0,0.0
665,2022-07-18,22,0.0,0.0
665,2022-07-18,23,0.0,0.0
665,2022-07-19,0,0.0,0.0
