ProjectID,Date,"Hour (Eastern Time, Daylight-Adjusted)",Electricity Generated,Capacity Factor
,YYYY-MM-DD,hr,kW,%
2704,2022-07-18,1,0.0,0.0
2704,2022-07-18,2,0.0,0.0
2704,2022-07-18,3,0.0,0.0
2704,2022-07-18,4,0.0,0.0
2704,2022-07-18,5,0.0,0.0
2704,2022-07-18,6,2.313,0.06853739480858126
2704,2022-07-18,7,28.75,0.8519023349531825
2704,2022-07-18,8,108.0,3.200189640867607
2704,2022-07-18,9,132.313,3.9206175180751446
2704,2022-07-18,10,264.875,7.848613251155625
2704,2022-07-18,11,280.75,8.319011496977598
2704,2022-07-18,12,381.125,11.29326182292284
2704,2022-07-18,13,685.375,20.30861088064478
2704,2022-07-18,14,1179.25,34.94281142586227
2704,2022-07-18,15,1093.438,32.40008296787958
2704,2022-07-18,16,433.063,12.832256726324523
2704,2022-07-18,17,659.25,19.534490932796018
2704,2022-07-18,18,354.625,10.508030105487732
2704,2022-07-18,19,86.563,2.5649816285409504
2704,2022-07-18,20,54.688,1.6204812137015527
2704,2022-07-18,21,14.188,0.4204100983762
2704,2022-07-18,22,0.0,0.0
2704,2022-07-18,23,0.0,0.0
2704,2022-07-19,0,0.0,0.0
