ProjectID,Date,"Hour (Eastern Time, Daylight-Adjusted)",Electricity Generated,Capacity Factor
,YYYY-MM-DD,hr,kW,%
2213,2022-07-18,1,2.0,0.03277506473075285
2213,2022-07-18,2,2.0,0.03277506473075285
2213,2022-07-18,3,2.0,0.03277506473075285
2213,2022-07-18,4,2.0,0.03277506473075285
2213,2022-07-18,5,2.0,0.03277506473075285
2213,2022-07-18,6,1.0,0.016387532365376423
2213,2022-07-18,7,2.0,0.03277506473075285
2213,2022-07-18,8,67.0,1.0979646684802202
2213,2022-07-18,9,334.0,5.473435810035725
2213,2022-07-18,10,396.0,6.4894628166890636
2213,2022-07-18,11,488.0,7.997115794303694
2213,2022-07-18,12,869.0,14.240765625512111
2213,2022-07-18,13,594.0,9.734194225033594
2213,2022-07-18,14,816.0,13.372226410147162
2213,2022-07-18,15,2041.0,33.44695355773328
2213,2022-07-18,16,2442.0,40.01835403624922
2213,2022-07-18,17,2884.0,47.261643341745604
2213,2022-07-18,18,2014.0,33.004490183868114
2213,2022-07-18,19,1438.0,23.565271541411295
2213,2022-07-18,20,788.0,12.91337550391662
2213,2022-07-18,21,141.0,2.3106420635180753
2213,2022-07-18,22,5.0,0.08193766182688211
2213,2022-07-18,23,2.0,0.03277506473075285
2213,2022-07-19,0,2.0,0.03277506473075285
